experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,14,1,wood,lemon,L,1,0.8152884570573473,2.27127126774572
exp1,14,2,mesh,lemon,L,1,0.3357512737768605,2.521036080252366
exp1,14,3,wood,lemon,L,1,1.053949233402299,3.7251096869168547
exp1,14,4,mesh,none,L,1,0.5182096875686617,3.6535677115753566
exp1,14,5,mesh,lemon,L,0,0.7838521171242991,4.313405783350545
exp1,14,6,mesh,peppermint,L,1,1.2828111840594147,3.178787945414651
exp1,14,7,wood,none,L,0,0.24666215745311618,4.274909303164169
exp1,14,8,mesh,none,R,0,0.5659701113602554,2.801903341977057
exp1,14,9,wood,none,L,1,1.1449488258504243,3.1465044036293275
exp1,14,10,mesh,lemon,L,1,0.35641106073566775,2.616026669447483
exp1,14,11,wood,lemon,R,0,0.24516162882032963,3.5876849384236613
exp1,14,12,wood,peppermint,R,1,0.5084459161761357,3.6136653150258846
exp1,14,13,wood,lemon,R,0,0.2999254013504889,3.0418701977898652
exp1,14,14,wood,none,R,0,0.3734786081071323,3.1715703863902505
exp1,14,15,wood,none,R,1,1.0333050608554946,2.9777824027014854
exp1,14,16,wood,lemon,L,1,0.5474249711874112,3.3698624381678988
exp1,14,17,wood,none,L,1,0.542256730462118,3.031975237542906
exp1,14,18,wood,none,L,1,0.5690752386440462,2.9061041859219303
exp1,14,19,mesh,peppermint,R,0,0.36129792116596005,3.369109638828647
exp1,14,20,mesh,none,L,0,1.550682014893038,3.5466513212837802
exp1,14,21,mesh,none,L,1,0.5045132788020432,3.0239324485212777
exp1,14,22,wood,lemon,L,1,2.255987801559132,3.5229011821801803
exp1,14,23,wood,lemon,L,0,0.8722486405102111,3.6238226331061303
exp1,14,24,wood,none,R,0,0.39385334791728305,3.1420139872907837
exp1,14,25,wood,none,R,0,2.1398701310279344,3.603636282917349
exp1,14,26,mesh,none,L,1,1.6616477145735495,2.6452799799216002
exp1,14,27,wood,none,R,0,0.6836146844282551,3.3525553426484946
exp1,14,28,wood,lemon,L,1,0.8427996283350339,2.9289340826920345
exp1,14,29,wood,none,L,1,0.7391156852873081,3.424449957767219
exp1,14,30,wood,none,L,0,0.9333310617166176,3.9570894227151494
exp1,14,31,wood,lemon,R,0,0.47924678803178916,3.9911454091907252
exp1,14,32,mesh,peppermint,L,1,1.0275757038051663,4.550593358841509
exp1,14,33,wood,none,R,1,0.8739714347293376,2.833774910868824
exp1,14,34,wood,none,R,0,0.2766530727936499,3.6122491024266
exp1,14,35,mesh,lemon,R,0,0.3240522485301161,3.33686626636606
exp1,14,36,wood,none,L,0,1.4459134969164122,3.3057283753084787
exp1,14,37,wood,peppermint,L,1,0.5458825110047938,2.9609945292627073
exp1,14,38,wood,none,R,0,0.8928252530355099,3.6257379094988913
exp1,14,39,wood,peppermint,L,1,0.205505055750915,3.22097466578495
exp1,14,40,wood,lemon,R,1,0.5362718733111168,3.388002372021354
exp1,14,41,mesh,peppermint,R,0,0.5290134969611431,3.6462484656476692
exp1,14,42,mesh,peppermint,R,0,0.47340566939549783,3.514160131838882
exp1,14,43,mesh,lemon,R,0,0.32206527952765923,3.6259401800464275
exp1,14,44,mesh,peppermint,L,1,0.7032544125956475,3.2261371888242896
exp1,14,45,mesh,peppermint,R,0,0.414645666212752,3.7096730368306723
exp1,14,46,mesh,peppermint,L,1,0.5222921902045519,2.8473454232407174
exp1,14,47,wood,lemon,R,0,0.2,3.394188810622889
exp1,14,48,mesh,peppermint,L,1,0.2980455240065663,2.674755457955496
exp1,14,49,mesh,lemon,L,1,1.403669038033091,2.490918607270454
exp1,14,50,wood,lemon,L,1,0.4798393573209587,3.1396200506104996
exp1,14,51,wood,peppermint,L,1,0.4008995293743371,4.06042047397456
exp1,14,52,wood,none,L,1,0.772678613716059,2.0962051754092714
exp1,14,53,wood,peppermint,L,1,1.0341178749044129,3.088994689801652
exp1,14,54,mesh,none,L,1,0.31095181207238287,3.129797823349477
exp1,14,55,wood,lemon,R,0,0.7533498115432608,3.9887910733880947
exp1,14,56,wood,lemon,L,1,0.43216753464283914,3.036943468062277
exp1,14,57,wood,lemon,L,1,0.8971540506350475,2.3257761254844462
exp1,14,58,mesh,peppermint,R,0,0.45981005308824024,3.630592270639814
exp1,14,59,mesh,peppermint,L,1,0.7720024087423895,3.4319138643442746
exp1,14,60,wood,peppermint,R,0,0.9674525565735124,3.895336159345364
exp1,14,61,wood,lemon,L,0,0.5718921756063853,2.759809806337171
exp1,14,62,mesh,lemon,L,1,0.3585464556026437,2.3995905000824798
exp1,14,63,mesh,lemon,L,1,0.2,2.9678136919929705
exp1,14,64,mesh,peppermint,L,1,1.204006271892987,3.198313969610729
exp1,14,65,mesh,peppermint,L,0,0.6434281015192942,3.4488826679072115
exp1,14,66,mesh,lemon,L,1,0.35803946931494013,3.023230636577095
exp1,14,67,wood,none,L,0,0.48297353523838477,3.50409741709837
exp1,14,68,wood,peppermint,L,0,0.6646392434960583,2.806093244602649
exp1,14,69,mesh,lemon,R,0,0.6173330950468858,3.9752199225646994
exp1,14,70,mesh,peppermint,L,1,0.2,3.441629508113783
exp1,14,71,mesh,none,L,1,0.8047137378028005,3.360319615678634
exp1,14,72,mesh,none,L,0,1.0643575764270168,3.556707599099079
exp1,14,73,mesh,lemon,L,1,0.42494197086146945,2.274448006766631
exp1,14,74,mesh,lemon,L,0,0.7437009235914545,3.481790188295525
exp1,14,75,wood,lemon,L,0,0.8502275626535498,3.603548090171181
exp1,14,76,mesh,lemon,R,0,0.5117755418558241,3.958616922598841
exp1,14,77,wood,peppermint,R,0,0.38764084740743204,3.4379702857538583
exp1,14,78,mesh,lemon,R,0,0.4439317384833616,3.0514341564221352
exp1,14,79,mesh,peppermint,L,1,0.5829272207995785,3.0717175685026827
exp1,14,80,mesh,peppermint,R,0,0.5642213588069251,2.9552892264008612
exp1,14,81,wood,none,L,1,0.3437529505049961,2.7136554047860173
exp1,14,82,wood,peppermint,L,1,1.153461969180424,2.6433445498598944
exp1,14,83,mesh,lemon,R,1,0.3122137155953442,2.7604293935854534
exp1,14,84,mesh,lemon,R,0,0.9022965830753842,2.3582415284656224
exp1,14,85,wood,none,R,0,0.722850434734342,3.490590974053913
exp1,14,86,wood,none,R,0,0.8677740637428656,2.9668318650392678
exp1,14,87,wood,lemon,R,0,0.42400614146499305,3.963381179959082
exp1,14,88,wood,none,R,0,0.614109627273632,2.8918649810842325
exp1,14,89,wood,lemon,L,1,0.7437313484937199,1.9931652144823535
exp1,14,90,mesh,peppermint,L,1,0.9681760906567723,2.555472342472251
exp1,14,91,mesh,none,L,1,1.7357002622891402,2.908764259748247
exp1,14,92,wood,none,L,0,0.2,3.7965842382844484
exp1,14,93,wood,peppermint,L,1,0.2,2.806022593324632
exp1,14,94,mesh,peppermint,L,1,0.26278878727500876,2.3910404307340016
exp1,14,95,wood,lemon,L,1,0.5762028195059077,3.1285284848219344
exp1,14,96,mesh,none,L,1,0.690500877060728,2.5743877791112846
exp1,14,97,wood,lemon,L,1,0.6306225294812406,4.167989584926435
exp1,14,98,mesh,peppermint,L,1,0.5177218699559009,2.994400414270115
exp1,14,99,mesh,none,L,0,0.8508064498222617,3.245547958003814
exp1,14,100,wood,none,L,1,1.0132874321924636,3.5138364348439746
exp1,14,101,wood,none,R,0,1.2236150534036137,2.805580386807293
exp1,14,102,mesh,none,L,0,0.5145592233985263,3.892996406351566
exp1,14,103,wood,lemon,R,0,0.9590554161887394,4.250817309314987
exp1,14,104,mesh,lemon,R,1,0.543132993558175,3.0371368450950724
exp1,14,105,mesh,peppermint,L,1,1.0099974928328883,2.5827097112614203
exp1,14,106,mesh,lemon,R,0,0.999398884839603,3.9073422186470346
exp1,14,107,mesh,peppermint,L,1,0.2598247126901587,2.4433716529895033
exp1,14,108,mesh,none,L,0,0.5887062047298173,3.853895807077509
exp1,14,109,wood,lemon,L,1,0.5726113884011771,3.1493483311606334
exp1,14,110,mesh,none,L,1,0.5304019189544559,3.0401597863126057
exp1,14,111,wood,lemon,L,1,0.43802501104099173,1.9607355283996895
exp1,14,112,mesh,peppermint,L,1,0.23863981486948446,3.192080088983739
exp1,14,113,mesh,lemon,L,1,1.0118779825747615,2.965282965760335
exp1,14,114,mesh,peppermint,R,0,0.6871141335246814,3.287037700341217
exp1,14,115,mesh,peppermint,R,0,0.5242016540962271,3.639600074361379
exp1,14,116,mesh,none,R,0,0.35647191389462984,3.5581037622349
exp1,14,117,wood,peppermint,L,1,0.4545904121649357,3.4041569654984603
exp1,14,118,wood,peppermint,R,0,0.4846287657092016,3.1136341811119927
exp1,14,119,mesh,none,L,1,0.40467432694294014,2.496111104865179
exp1,14,120,wood,peppermint,R,0,0.32214755658647387,4.184434884532059
exp1,14,121,wood,lemon,L,0,0.4446954097256994,3.4638262624246643
exp1,14,122,mesh,none,R,0,0.31001961790590044,4.210873242297746
exp1,14,123,wood,lemon,R,0,0.3891632128848729,4.1675563339020485
exp1,14,124,wood,peppermint,L,1,0.6433432681636158,3.109619458745169
exp1,14,125,mesh,peppermint,R,0,0.8752940602403602,3.206551589614997
exp1,14,126,mesh,lemon,R,0,0.4556776767631578,3.5735961874792594
exp1,14,127,wood,peppermint,R,1,0.23989995723376242,2.653802631218917
exp1,14,128,wood,lemon,R,0,0.4808891396523212,4.2250208525158275
exp1,14,129,mesh,lemon,L,1,0.8479211454205469,3.045291213107229
exp1,14,130,wood,lemon,L,1,0.46094930537128653,4.269454186813368
exp1,14,131,mesh,peppermint,L,0,0.9489827271970794,3.909845055845721
exp1,14,132,wood,lemon,L,1,0.9995049480126893,2.72424213494851
exp1,14,133,mesh,none,R,0,0.5593967693814822,3.9482123609537063
exp1,14,134,wood,lemon,R,1,0.334404162914346,2.61368155517345
exp1,14,135,wood,peppermint,L,1,0.9705246253991229,2.933914864414575
exp1,14,136,mesh,none,L,1,0.3805160534057449,2.9873359246699147
exp1,14,137,wood,peppermint,L,0,1.361137490802875,2.8690246538862363
exp1,14,138,mesh,lemon,R,0,0.35173341760458043,3.4586615555987543
exp1,14,139,wood,peppermint,L,1,0.2751720189594331,3.9544798706327056
exp1,14,140,mesh,none,R,0,0.39235663848133784,2.9475652066072455
exp1,14,141,wood,peppermint,L,0,0.3434692256277037,3.1595455854321526
exp1,14,142,wood,lemon,R,0,1.6957582356810323,4.355879858991887
exp1,14,143,wood,none,L,1,0.438605519551652,3.3766067232080785
exp1,14,144,mesh,peppermint,R,0,0.2,2.6426790297663256
exp1,14,145,wood,lemon,R,0,0.2,3.293280598811745
exp1,14,146,mesh,lemon,R,0,0.4913770181495201,3.030157341909348
exp1,14,147,mesh,lemon,R,0,0.44101040936836555,3.4642071535530605
exp1,14,148,wood,lemon,L,1,0.29433947488220785,3.303025083632862
exp1,14,149,mesh,none,L,1,1.3386326376279227,3.6072194702584737
exp1,14,150,mesh,none,L,1,0.3591953166341777,3.384097064052924
exp1,14,151,wood,lemon,L,1,0.23721777288536652,2.5402863196017327
exp1,14,152,mesh,lemon,L,1,0.8881897832744393,3.283608952716936
exp1,14,153,wood,lemon,L,1,0.48883373802143254,3.3187294965524883
exp1,14,154,mesh,lemon,L,1,0.2945208798645888,2.521514319711909
exp1,14,155,wood,none,L,1,0.28136649153897514,3.1549095527854645
exp1,14,156,wood,peppermint,R,0,0.4495638866326077,3.285140305450417
exp1,14,157,mesh,lemon,L,1,0.3328959696713607,3.0308673382301485
exp1,14,158,mesh,peppermint,L,1,0.4544143064231933,3.013748584386114
exp1,14,159,mesh,peppermint,R,1,0.5127744794852254,3.35392192911647
exp1,14,160,wood,peppermint,L,0,0.5072340918897709,3.0108660866353287
exp1,14,161,wood,none,L,1,0.6772410217635121,3.660692624702671
exp1,14,162,wood,none,L,1,0.5945495348614308,3.230434798015472
exp1,14,163,wood,lemon,L,0,1.0058052104415394,3.5604650007059764
exp1,14,164,mesh,peppermint,R,0,0.5019582132717182,3.222561833042652
exp1,14,165,wood,lemon,L,1,2.039653337272363,2.695512619406992
exp1,14,166,mesh,lemon,L,0,0.49519486705874455,3.7190506976477473
exp1,14,167,wood,lemon,L,0,0.9286173562457901,4.286796516667474
exp1,14,168,mesh,none,R,0,0.515016480475232,3.4721035087430687
exp1,14,169,wood,peppermint,L,1,0.27482137552824376,3.4321957487033323
exp1,14,170,mesh,lemon,L,1,0.686484833279727,2.105669871183663
exp1,14,171,wood,lemon,R,0,1.0603498946385088,3.8975475348645237
exp1,14,172,wood,lemon,L,1,0.6343674209172598,2.8936400415345402
exp1,14,173,wood,peppermint,L,0,0.45705423984896393,3.545306800862388
exp1,14,174,wood,none,L,1,0.3798534204063692,2.2801473516909825
exp1,14,175,mesh,none,L,1,0.6390031689138862,2.94481762035407
exp1,14,176,wood,lemon,L,1,0.42658519860691085,3.186628462067585
exp1,14,177,mesh,peppermint,R,0,0.7983055297661336,2.8734716880787703
exp1,14,178,mesh,lemon,R,1,0.4002965909646598,2.5388192821107882
exp1,14,179,wood,none,L,1,0.3365720808861721,3.716637285313439
exp1,14,180,wood,peppermint,R,0,0.6492944696117913,4.188115985317786
exp1,14,181,mesh,peppermint,R,0,0.3669115867233969,3.7801363299944457
exp1,14,182,wood,none,R,0,0.8315296654353855,2.95714434955487
exp1,14,183,mesh,peppermint,L,1,1.3185158104335155,2.945251350509228
exp1,14,184,mesh,lemon,R,0,0.41674055215877737,3.43444654518775
exp1,14,185,mesh,peppermint,R,0,0.4798128335818789,2.9211435380293653
exp1,14,186,wood,none,L,1,0.477841234839391,3.1417392377882543
exp1,14,187,mesh,lemon,R,0,0.5279378514373905,3.2783906537861522
exp1,14,188,wood,peppermint,R,0,0.6658710985736271,2.698441872034898
exp1,14,189,wood,lemon,R,0,0.26038214441117535,2.916407873076169
exp1,14,190,wood,lemon,L,1,0.8591150924896733,2.9556969468256953
exp1,14,191,wood,lemon,L,1,0.5875464370021918,3.1299984047863214
exp1,14,192,mesh,none,L,0,0.7522948728682554,2.995911260307592
exp1,14,193,mesh,peppermint,L,0,0.5320459023402831,3.2213593451927234
exp1,14,194,wood,peppermint,L,1,1.3029177618309744,2.5367947677030904
exp1,14,195,wood,none,L,0,1.1530249248053028,2.7751011955289817
exp1,14,196,wood,lemon,L,1,0.2531067748037786,3.336355630204322
exp1,14,197,wood,none,R,0,0.5177945361303847,3.427570103708553
exp1,14,198,mesh,lemon,L,1,0.3156249134637931,2.933170307308592
exp1,14,199,wood,none,L,1,0.3649310067099607,2.1771623099131325
exp1,14,200,mesh,peppermint,L,1,0.5132203215339267,2.0734867337622402
