experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,2,1,wood,peppermint,R,1,1.0919532293670953,2.9526233132107986
exp1,2,2,wood,lemon,R,1,1.4506593174202682,3.1715545414758792
exp1,2,3,wood,peppermint,L,1,0.8825305214994751,2.053727007348018
exp1,2,4,wood,peppermint,L,1,0.5489794151260758,3.094860441779029
exp1,2,5,mesh,lemon,L,1,0.5082875888770769,3.553694214169357
exp1,2,6,mesh,lemon,R,0,0.8146144248018694,3.1876466384189484
exp1,2,7,wood,peppermint,L,0,0.5422582391222588,4.423403020043484
exp1,2,8,wood,lemon,L,0,1.8811171749492397,3.130062861768306
exp1,2,9,wood,none,L,1,0.4820663696202487,3.563376595963101
exp1,2,10,wood,peppermint,L,1,0.5766915903668028,2.387532474905524
exp1,2,11,wood,none,L,0,1.2621640846021975,3.5538399348633027
exp1,2,12,mesh,lemon,R,1,0.7838586871587788,3.1216538320641827
exp1,2,13,mesh,peppermint,R,0,0.22359172734542115,3.2166652937449474
exp1,2,14,wood,lemon,L,1,0.6394680881899784,2.885298698634824
exp1,2,15,wood,lemon,R,0,0.7365207319666008,3.728376609576892
exp1,2,16,mesh,peppermint,R,0,0.36065217396771626,3.6616228814544898
exp1,2,17,mesh,lemon,R,0,0.34191236120749924,3.4751167451754577
exp1,2,18,mesh,lemon,R,0,0.5862458442473064,2.784612448940976
exp1,2,19,mesh,lemon,R,1,0.42581127048166517,3.497876118340678
exp1,2,20,mesh,none,L,1,0.4681007811971901,1.788060336685522
exp1,2,21,mesh,lemon,L,1,0.7327331753838845,3.239436081965918
exp1,2,22,wood,peppermint,R,1,0.6000526953016678,2.420817655403729
exp1,2,23,wood,none,R,1,0.6786665129710558,1.9791325657878547
exp1,2,24,mesh,none,L,1,0.5456696936245345,2.6340614571848913
exp1,2,25,wood,lemon,R,0,0.43702157829365756,3.7862913906780795
exp1,2,26,mesh,none,R,1,0.6761977217421843,3.4401481246266243
exp1,2,27,mesh,peppermint,R,1,1.2152746274786457,3.2796796043641656
