experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,6,1,mesh,lemon,L,1,0.9844977350309938,3.2088403761197
exp1,6,2,mesh,peppermint,L,1,1.7140399489849463,3.6216171652397318
exp1,6,3,wood,lemon,R,0,0.473810798603169,3.87828233745657
exp1,6,4,mesh,none,L,0,0.6412591177063998,3.269313892626605
exp1,6,5,mesh,peppermint,R,1,0.6059133420117234,2.2026220209183336
exp1,6,6,wood,none,L,1,0.6155752916398014,3.811087459434927
exp1,6,7,wood,peppermint,L,1,0.7924648545958857,2.558517300776612
exp1,6,8,mesh,none,R,0,0.2,2.902905299453855
exp1,6,9,wood,peppermint,L,1,0.9759748474434609,2.0221525463395027
exp1,6,10,mesh,peppermint,R,1,0.889753222178617,3.1328084965862666
exp1,6,11,mesh,lemon,L,1,0.2,3.9012559295373777
exp1,6,12,mesh,lemon,L,1,0.5470582148937794,2.5435945403517435
exp1,6,13,mesh,none,L,1,0.3203127261772273,3.270822843925296
exp1,6,14,mesh,none,L,1,0.2972079842657646,2.6847284521309924
exp1,6,15,wood,peppermint,L,1,0.5164423514898856,2.3807184054826664
exp1,6,16,wood,peppermint,L,1,0.33305574868394916,2.7371733129581375
exp1,6,17,wood,lemon,L,1,0.45676880672234466,2.82502708274258
exp1,6,18,mesh,lemon,L,0,0.5284486067640466,3.883121487520255
exp1,6,19,wood,none,L,1,1.0691620312510712,2.61328125406617
exp1,6,20,wood,lemon,R,0,0.8385461709442638,2.8308966722478104
exp1,6,21,wood,lemon,L,0,1.2799766250867195,3.919674557115801
exp1,6,22,mesh,lemon,R,1,1.3278047358174372,2.286938815619412
exp1,6,23,mesh,none,R,1,0.33379454435109274,3.8595203064209107
exp1,6,24,wood,lemon,L,1,0.5237190772135946,3.21714803799768
exp1,6,25,wood,none,R,1,1.5598278316364933,2.582524815856161
exp1,6,26,wood,none,L,0,0.4586517700822161,3.40991322173246
exp1,6,27,mesh,lemon,L,1,0.4222703206813514,3.309218155299385
exp1,6,28,mesh,lemon,L,1,0.7810917592111626,1.6782418721009735
exp1,6,29,mesh,none,R,1,0.7550289982466053,2.543852518408624
exp1,6,30,mesh,peppermint,R,0,0.5418234872661131,4.096556472925514
exp1,6,31,wood,lemon,R,1,1.278711145171692,2.3105983477073866
exp1,6,32,mesh,peppermint,L,1,0.5990107494802256,3.0790446126615922
exp1,6,33,wood,none,L,1,0.3502742213957228,3.418150900335861
exp1,6,34,wood,lemon,L,1,0.6214137830121325,2.8834368721868717
exp1,6,35,mesh,peppermint,L,1,0.749798176684542,2.4386842774803275
exp1,6,36,wood,none,R,1,1.0034476957765488,3.6214566912000654
exp1,6,37,mesh,peppermint,L,1,0.6493234732129771,3.259518039024813
exp1,6,38,mesh,lemon,L,1,0.9404102134889314,3.4233687887656687
exp1,6,39,mesh,peppermint,R,1,0.5842678233410727,3.0841045073420283
exp1,6,40,wood,none,L,1,1.6366960728909985,3.7359531995567714
exp1,6,41,mesh,none,L,1,0.6330214706335285,2.8720630920421097
exp1,6,42,mesh,lemon,R,0,0.2,3.68324933294347
exp1,6,43,mesh,lemon,L,0,1.4197135869320163,3.839229576505919
exp1,6,44,wood,lemon,L,1,0.8668701626519596,2.740724196394453
exp1,6,45,wood,lemon,L,0,0.9190982828499537,3.634309355207914
exp1,6,46,wood,peppermint,L,0,0.29150955519006194,3.414380521772476
exp1,6,47,mesh,peppermint,L,1,0.5026145807630714,2.959560213554437
exp1,6,48,mesh,lemon,L,1,0.44155608679464176,3.846968533548747
exp1,6,49,mesh,none,R,1,0.7778822573683499,2.989911674149365
exp1,6,50,wood,peppermint,L,1,0.4682216508575817,3.0043250886544595
exp1,6,51,wood,peppermint,L,0,0.7721560380119886,3.6942871809987667
exp1,6,52,wood,lemon,L,1,0.5380597029417846,3.3235491966529036
exp1,6,53,mesh,peppermint,L,1,1.0124102218174054,3.263448961832897
exp1,6,54,wood,none,L,0,0.4631953570310327,3.561830747575631
exp1,6,55,mesh,lemon,L,1,0.8690778338729949,3.2889892618197787
exp1,6,56,mesh,peppermint,R,0,0.5690955376805197,4.278153694240137
exp1,6,57,mesh,none,R,1,0.43046722287479067,3.2962651536588807
exp1,6,58,wood,peppermint,R,1,0.6477043645408919,2.4111944960941134
exp1,6,59,mesh,peppermint,L,1,0.8962654637948216,3.0558995791016943
exp1,6,60,mesh,none,R,1,0.2,4.056174854742877
exp1,6,61,mesh,none,L,1,1.4478260037590658,3.009672035405877
exp1,6,62,wood,none,L,1,0.6473962893884206,2.940745639142544
exp1,6,63,wood,none,L,1,0.7782496348932542,3.7335813348256313
exp1,6,64,mesh,none,L,1,0.8389563227436967,3.0867434866135444
exp1,6,65,mesh,lemon,R,0,1.0407541977029933,3.7740224870029855
exp1,6,66,wood,none,R,0,0.8140458706533219,3.3148872040668227
exp1,6,67,mesh,lemon,L,1,0.42528371643203344,3.1441145651726474
exp1,6,68,mesh,lemon,L,0,0.45845189846191814,4.1171239077137365
exp1,6,69,wood,lemon,L,1,0.3397448201495818,2.935850502763401
exp1,6,70,mesh,peppermint,R,0,0.2,3.29654150799986
exp1,6,71,wood,lemon,L,1,0.4230924318179757,3.5541334114144654
exp1,6,72,wood,peppermint,L,1,1.895892953842849,3.659052680248533
exp1,6,73,wood,none,R,0,0.6508643890002879,3.900276944043372
exp1,6,74,wood,none,L,1,0.5445019056593859,3.132134135822818
exp1,6,75,wood,none,L,1,0.5622092831159651,2.9318345787671585
exp1,6,76,wood,lemon,L,1,0.5464342719782059,3.18825506908531
exp1,6,77,mesh,none,L,1,0.4792991621830352,3.0909289584842066
exp1,6,78,mesh,none,L,1,0.9963629066299653,2.5192510008142994
exp1,6,79,mesh,lemon,R,0,1.1834815222701476,3.4221960358435295
exp1,6,80,wood,lemon,L,0,0.28083342561034785,3.3505898062871706
exp1,6,81,mesh,lemon,L,1,0.4444923584073571,2.8350797116958257
exp1,6,82,wood,none,L,0,0.5469868584330931,3.479714063594924
exp1,6,83,wood,lemon,R,0,0.42801154277554115,3.4727745187895622
exp1,6,84,wood,lemon,L,1,0.49839606591610525,2.56534772939623
exp1,6,85,mesh,peppermint,R,0,0.4167001194772473,3.6702312232418284
exp1,6,86,mesh,peppermint,L,1,0.511004411968205,3.1246827955633036
exp1,6,87,wood,lemon,L,1,0.3964059842676909,3.1688434990390695
exp1,6,88,mesh,lemon,L,1,0.6773172949974665,2.7607308497885232
exp1,6,89,wood,lemon,L,1,0.33162295004943965,3.2570976263736506
exp1,6,90,mesh,lemon,L,1,0.8076436045442477,2.6069674501739306
exp1,6,91,mesh,peppermint,L,1,0.7623842635613163,3.162344290817542
exp1,6,92,wood,lemon,L,1,1.6270241950453634,3.429488513021654
exp1,6,93,wood,none,L,1,0.3152411440146776,2.7987646538051685
exp1,6,94,wood,lemon,L,0,0.20538889765792298,3.8927955650826513
exp1,6,95,mesh,peppermint,L,1,0.4926698290942703,2.5588946020020478
exp1,6,96,wood,none,L,1,0.49917721444348523,2.812673016094176
exp1,6,97,wood,none,L,1,0.33277348471475726,3.1846655105780655
exp1,6,98,wood,none,R,0,0.21807265623331848,3.578422121845739
exp1,6,99,wood,none,R,0,0.9847740788426866,3.1694216576729235
exp1,6,100,wood,lemon,R,0,0.47034144768738056,3.2454161150375187
exp1,6,101,wood,peppermint,L,1,0.39647597572000814,3.6141142127492625
exp1,6,102,wood,peppermint,L,1,0.3372866977729704,3.151718593124912
exp1,6,103,wood,lemon,R,0,0.8661202330802136,3.578987156125726
exp1,6,104,mesh,peppermint,L,0,0.43790176823877347,2.9971770068040255
exp1,6,105,wood,peppermint,L,1,0.38350597598671426,2.659708556966661
exp1,6,106,mesh,lemon,L,1,0.4380326914002546,2.776868756649934
exp1,6,107,mesh,lemon,L,1,0.41815042464673663,2.4963750707720194
exp1,6,108,wood,lemon,L,1,1.2791027171016578,3.5611871093515797
exp1,6,109,mesh,lemon,L,1,0.49613210509207173,3.094116636350567
exp1,6,110,mesh,lemon,R,0,0.9381515239686669,2.7999646384084955
exp1,6,111,wood,lemon,R,1,1.851406477231206,3.5996683904641253
exp1,6,112,mesh,none,L,1,0.5929447241053862,3.588618300783782
exp1,6,113,mesh,peppermint,L,1,0.31530560761210635,1.9491478359450989
exp1,6,114,wood,none,L,1,0.4770479643416451,2.7367253452896168
exp1,6,115,mesh,peppermint,R,0,0.9496667314079318,2.8946585070965614
exp1,6,116,wood,lemon,L,0,0.36892821116323943,2.085275594467963
exp1,6,117,mesh,lemon,L,1,0.24438142384180525,2.31308258755067
exp1,6,118,wood,peppermint,R,0,1.6816977517222305,3.645123282833516
exp1,6,119,wood,none,L,0,0.7530409260976965,4.317898903067908
