experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,7,1,mesh,none,R,1,0.711695297812701,3.6819839368304317
exp1,7,2,wood,lemon,R,0,0.4735152383229906,3.2302043896314343
exp1,7,3,mesh,none,L,1,1.0106306332561223,2.6857571468446224
exp1,7,4,mesh,lemon,L,1,0.5241452495615511,2.904879577793392
exp1,7,5,mesh,peppermint,R,0,0.2692397408994039,3.62607775283381
exp1,7,6,wood,none,L,1,1.2234274456526464,3.5257462481293445
exp1,7,7,wood,none,L,1,0.8335892967345,3.0735010246425487
exp1,7,8,wood,peppermint,R,0,0.8713597388268918,3.8764613326439155
exp1,7,9,wood,lemon,L,1,0.9511817817897789,3.3810758568260164
exp1,7,10,mesh,none,L,0,0.4736443999651138,2.8590742982786685
exp1,7,11,wood,peppermint,R,1,0.2535100042298028,3.858665556977776
exp1,7,12,wood,lemon,R,0,1.4734278663559779,3.974208967110568
exp1,7,13,mesh,none,R,1,0.4699966941382178,3.051429288966167
exp1,7,14,mesh,lemon,L,1,0.660443324289896,3.2282511675838976
exp1,7,15,wood,peppermint,L,0,0.532161713434994,2.553618911204974
exp1,7,16,mesh,none,L,1,0.7225978200120784,3.001987478258591
exp1,7,17,mesh,peppermint,R,0,0.8404347424952725,3.3973579902518742
exp1,7,18,wood,lemon,L,0,1.1269064826039588,3.939091207485152
exp1,7,19,mesh,lemon,L,1,0.39746150625154697,2.714842966106767
exp1,7,20,wood,peppermint,R,0,0.3163585827568697,3.4146266802508465
exp1,7,21,wood,peppermint,R,1,0.2,2.6143998502253547
exp1,7,22,mesh,none,L,1,0.22823333527267184,2.3429146204475817
exp1,7,23,mesh,lemon,L,0,0.9405272731327472,3.471479416573529
exp1,7,24,mesh,none,L,0,1.1705315465934365,2.882312546436557
exp1,7,25,wood,peppermint,R,1,1.4158673298658702,3.149471393065658
exp1,7,26,mesh,none,R,0,0.7023845833333437,4.5071152372389935
exp1,7,27,wood,none,R,0,0.8639116707572456,3.185672847462715
exp1,7,28,wood,lemon,L,0,0.5242865086468579,2.5103970703796685
exp1,7,29,mesh,lemon,R,0,0.5250370499304745,3.64676876498432
exp1,7,30,mesh,peppermint,R,0,0.6959884946423927,3.313315787498458
exp1,7,31,mesh,peppermint,L,0,0.4625545884359782,2.1904238974733303
exp1,7,32,mesh,none,R,0,0.2985553415578691,4.479918627372338
exp1,7,33,mesh,lemon,R,0,0.7755129319397691,3.764387339179443
exp1,7,34,mesh,lemon,L,1,0.5655999628686501,2.7944875317484135
exp1,7,35,wood,peppermint,R,1,1.0623489450918322,2.686887702181775
exp1,7,36,wood,none,R,0,0.6539130166013525,3.851571271110002
exp1,7,37,wood,none,R,0,0.8071406152435545,3.059155262194066
exp1,7,38,mesh,lemon,R,0,1.2429054440091134,3.995997413278818
exp1,7,39,mesh,peppermint,L,1,0.4889529060749294,2.474124784953875
exp1,7,40,wood,none,R,1,0.2,2.458998202398466
exp1,7,41,mesh,peppermint,R,0,1.457162282561027,4.000063361891251
exp1,7,42,mesh,lemon,L,1,0.4639614841982189,2.689430955593801
exp1,7,43,wood,peppermint,R,0,0.9564392696605472,3.410374487321544
exp1,7,44,mesh,none,R,0,0.5586577687051325,3.4197903090123263
exp1,7,45,mesh,lemon,R,1,2.359095327068687,3.3790891541756323
exp1,7,46,mesh,peppermint,R,1,0.28654633935063484,3.8491451962134784
exp1,7,47,wood,none,R,0,0.2,3.0136177416199996
exp1,7,48,wood,peppermint,L,0,0.749566785155799,4.027388907138328
exp1,7,49,mesh,none,R,0,0.5858857095274363,2.9772352571629734
exp1,7,50,mesh,lemon,L,0,0.591310360343638,4.50903869135891
exp1,7,51,wood,none,L,1,0.6786446809244779,2.9986069446665495
exp1,7,52,mesh,lemon,L,1,0.4443901359869419,3.9878679340363217
exp1,7,53,mesh,none,R,1,0.32972216292782314,3.9501342121554828
exp1,7,54,mesh,lemon,R,0,1.047356226453684,3.309060327802155
exp1,7,55,wood,lemon,R,1,1.3718089518327368,3.5930727370211493
exp1,7,56,mesh,lemon,L,1,1.3935071318986882,3.112208603972058
exp1,7,57,mesh,peppermint,L,1,0.7845929239556024,3.2047192653211263
exp1,7,58,wood,none,R,0,0.5097882995964272,3.2042263961639272
exp1,7,59,mesh,lemon,R,0,0.3460972929184271,3.3780509182758576
exp1,7,60,mesh,peppermint,L,0,0.5389124185090977,2.947752319945735
exp1,7,61,mesh,lemon,R,1,0.30755929190681736,2.97682787697022
exp1,7,62,wood,peppermint,L,1,1.3994700902167518,2.915807538763574
exp1,7,63,wood,lemon,R,1,0.49945779683767966,3.996931469616298
exp1,7,64,mesh,peppermint,R,0,0.4637046512185864,3.6639055367870617
exp1,7,65,mesh,none,L,0,1.010003171104433,3.6757033344211414
