experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,11,1,wood,peppermint,L,1,0.7982090751537517,2.355704145811204
exp1,11,2,mesh,none,L,0,0.4462088007201547,4.214117107237346
exp1,11,3,wood,none,R,0,0.6621960232890984,3.887963795831362
exp1,11,4,wood,lemon,R,0,0.7645041164581043,4.3886680273064345
exp1,11,5,mesh,peppermint,L,1,0.5033115338306591,3.4784303908628416
exp1,11,6,wood,none,R,1,0.9382964626191479,2.4921278384503385
exp1,11,7,wood,none,R,1,0.4181464314597956,2.8216214160471083
exp1,11,8,wood,lemon,L,0,1.2627383878645955,3.1535846410429285
exp1,11,9,mesh,lemon,L,0,1.1210337751823394,3.727080924755099
exp1,11,10,wood,none,R,1,0.7272532039660792,2.1589933841148357
exp1,11,11,wood,peppermint,R,0,0.32659622789889453,3.614727375401939
exp1,11,12,mesh,none,L,0,0.4599379460534351,2.8406114047469173
exp1,11,13,wood,none,L,1,0.3834175356113937,2.2482134252088652
exp1,11,14,mesh,none,R,0,0.9141648909081144,3.208871310127478
exp1,11,15,mesh,lemon,R,0,0.6777863475368909,3.3447906849195146
exp1,11,16,mesh,lemon,R,0,1.4540435445407,3.1616463938638235
exp1,11,17,mesh,none,L,1,0.9227013945973819,3.2713368926787743
exp1,11,18,mesh,lemon,L,1,0.7601704722577457,2.8657247953376377
exp1,11,19,wood,lemon,R,0,0.4799891569403634,3.1951156855551623
exp1,11,20,mesh,none,L,1,0.4693506845544186,3.012560544275634
exp1,11,21,mesh,lemon,R,1,0.7824208762036843,3.2142616478735464
exp1,11,22,mesh,lemon,R,1,0.4776260282229535,2.890468102752713
exp1,11,23,mesh,peppermint,L,0,0.37555492598081125,2.778683702884251
exp1,11,24,wood,none,L,1,0.8010732267166022,3.2898256783742226
exp1,11,25,wood,none,L,0,0.6607771107873497,3.8692209554566244
exp1,11,26,wood,lemon,R,0,1.3237807604773684,4.189659976743746
exp1,11,27,wood,none,L,1,0.2819374775592202,3.6229569243092286
exp1,11,28,wood,peppermint,R,0,0.7123321353830777,3.5361983239091495
exp1,11,29,mesh,peppermint,R,0,0.5518677033067917,4.025444120473435
exp1,11,30,wood,lemon,R,1,0.6496718109152954,2.8102199625354207
exp1,11,31,wood,lemon,L,0,0.5374144990369543,3.1191773805321183
exp1,11,32,wood,peppermint,R,0,1.1733371734131788,2.436077139033239
exp1,11,33,mesh,lemon,R,1,0.6991989028909993,2.2948677359130016
exp1,11,34,mesh,none,L,1,0.46832914371324025,3.363970694516125
exp1,11,35,wood,none,R,0,0.40830810101569165,3.1534606061642134
exp1,11,36,mesh,peppermint,R,0,0.8153804971578639,3.6873423919663453
exp1,11,37,wood,peppermint,R,0,0.7565984986707939,3.9562579322090436
exp1,11,38,wood,lemon,L,1,0.5472971179205927,3.1537594406253042
exp1,11,39,mesh,peppermint,L,1,0.405867720200396,2.393235275954599
exp1,11,40,mesh,lemon,R,1,0.6237228340022493,3.3336717138626852
exp1,11,41,wood,none,R,0,0.9939610274310295,3.280287437106843
exp1,11,42,wood,none,L,1,1.8404779010514578,3.6800597144557017
exp1,11,43,mesh,none,R,0,0.4862885358488238,3.64876931761012
exp1,11,44,wood,none,R,0,0.6483614623332968,3.559158742280438
exp1,11,45,mesh,none,L,1,1.0815491074479306,2.979115316267013
exp1,11,46,mesh,lemon,R,0,0.5874794119408537,1.8173520400836816
exp1,11,47,mesh,peppermint,L,0,1.3821566784487807,2.691494457625926
exp1,11,48,wood,peppermint,R,0,0.9419932509144104,3.495190460752324
exp1,11,49,mesh,lemon,L,1,0.797395384896016,2.285134671881996
exp1,11,50,wood,peppermint,L,1,0.513403732731371,3.3604218010653426
exp1,11,51,wood,none,R,0,0.5795131074084398,3.7554516895432912
exp1,11,52,wood,none,L,0,0.9222057321790368,3.9420621605157
exp1,11,53,wood,peppermint,R,1,0.6145707602681927,3.316823482035694
exp1,11,54,mesh,none,R,1,1.0940718861563554,3.4506481056030127
exp1,11,55,wood,lemon,L,1,0.542357920788649,2.7017185352076734
exp1,11,56,wood,none,L,1,0.8767037580041953,3.3143348907910966
exp1,11,57,wood,none,L,1,0.7043910224527604,3.5702901654851953
exp1,11,58,wood,peppermint,L,1,0.6353619677042496,3.2363368085017217
exp1,11,59,mesh,lemon,L,1,0.4743523517793928,3.3299651848636933
exp1,11,60,wood,lemon,L,1,0.6059106086017645,3.7394582770237914
exp1,11,61,mesh,none,R,0,0.7899435334787746,3.0265095277335106
exp1,11,62,wood,lemon,R,0,0.6988236474747409,3.7622923415238074
exp1,11,63,wood,peppermint,L,1,0.5362059492145783,2.8128049833965427
exp1,11,64,mesh,lemon,L,1,0.36658149815582536,3.2743502381974503
exp1,11,65,wood,peppermint,R,1,0.5677875534303504,2.651529269930952
exp1,11,66,wood,none,R,1,0.5105606576260473,2.9910360158751006
exp1,11,67,mesh,lemon,R,0,1.3653944685605484,3.828285748876579
exp1,11,68,mesh,peppermint,R,0,0.5545192810288085,3.6903277106801387
exp1,11,69,mesh,lemon,L,1,0.8179549131459272,2.630524488049063
exp1,11,70,wood,peppermint,L,1,0.7719943796972275,3.021348637229222
exp1,11,71,mesh,none,R,1,0.7232206620007956,3.531095653813596
exp1,11,72,mesh,none,L,1,0.8004769913558439,3.2946686423669247
exp1,11,73,mesh,lemon,L,1,1.1869168081137795,2.895121234622745
exp1,11,74,mesh,lemon,R,0,0.7076935992061236,3.1230150573547952
exp1,11,75,wood,lemon,L,1,1.436304106938734,3.0463326693220534
exp1,11,76,wood,lemon,L,1,0.34861317845554246,2.8062739081665855
exp1,11,77,mesh,lemon,R,1,0.3838221356496055,2.6027894415739135
exp1,11,78,mesh,none,R,0,0.7137945240155167,4.12385614592991
exp1,11,79,wood,none,L,0,0.8644216692143036,3.2825866043661316
exp1,11,80,mesh,none,R,0,0.8818361800191467,3.9024712868186735
exp1,11,81,wood,peppermint,L,1,0.5488166846626895,2.7887157904893907
exp1,11,82,wood,none,L,1,0.787566297489327,3.5896315792896143
exp1,11,83,wood,none,L,0,0.42574523064298936,3.716425201259987
exp1,11,84,mesh,none,R,1,0.5761009377971719,2.867072352276571
exp1,11,85,mesh,lemon,R,1,1.0482567747542064,1.761659221984989
exp1,11,86,mesh,peppermint,R,0,0.5840548657763958,3.612705071314996
exp1,11,87,mesh,none,L,1,0.9075264650496059,3.062642731639345
exp1,11,88,wood,none,L,1,1.0525682193804837,3.568749151418631
exp1,11,89,mesh,peppermint,L,0,0.913469678914969,4.117833643004666
exp1,11,90,mesh,none,L,0,0.6452991552360187,3.077995407743931
exp1,11,91,wood,peppermint,R,0,0.7468383390153338,3.1286704171138107
exp1,11,92,wood,none,R,0,0.698697685936636,3.929707127379727
exp1,11,93,wood,lemon,R,1,0.4055037423772076,3.2136555433769427
exp1,11,94,mesh,lemon,R,0,0.7332682988046356,3.6086860633471547
exp1,11,95,mesh,lemon,L,1,0.8680351732987645,3.0488676930468572
exp1,11,96,wood,lemon,R,1,1.0134681845934266,4.16148452121115
exp1,11,97,wood,peppermint,L,1,0.6348746073418151,4.238621871143757
exp1,11,98,mesh,lemon,L,1,1.3044328654572896,2.2303713140938304
exp1,11,99,wood,lemon,L,1,1.2303404116762235,1.9440594091931764
