experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,19,1,mesh,peppermint,L,1,0.7292839544989079,2.2172634188429208
exp1,19,2,wood,none,R,0,1.014285423626712,2.996814868492997
exp1,19,3,mesh,lemon,L,0,1.4477124531588024,3.222892523656578
exp1,19,4,mesh,peppermint,R,0,0.8380657451410114,4.194412207072494
exp1,19,5,wood,lemon,L,1,1.3393841001369564,3.7861893165223206
exp1,19,6,wood,peppermint,L,1,0.5431661426347195,2.6721973465769397
exp1,19,7,mesh,lemon,R,0,0.5976231222594851,3.517324218379843
exp1,19,8,wood,peppermint,L,0,0.630560865167504,3.2800955025434524
exp1,19,9,mesh,none,R,0,1.323156328214261,2.970240932246927
exp1,19,10,wood,peppermint,R,0,0.2510303363985133,3.549218811962292
exp1,19,11,wood,none,R,0,0.665858612718904,3.0738331607734453
exp1,19,12,mesh,none,L,1,0.6848336760714282,2.7692434323725457
exp1,19,13,wood,peppermint,R,1,0.8420077378187897,3.0410434498137158
exp1,19,14,mesh,none,L,1,0.5278589036829481,2.796293790669379
exp1,19,15,wood,peppermint,L,1,0.6720974139305599,3.2751962538645563
exp1,19,16,wood,peppermint,L,0,0.5825087764472004,3.3945949706553744
exp1,19,17,wood,peppermint,L,1,1.0199169469069724,3.30607437718304
exp1,19,18,mesh,none,L,1,0.5806766424181177,3.0485261814552107
exp1,19,19,mesh,none,R,1,0.5118031664796279,2.1917309812838415
exp1,19,20,wood,lemon,L,1,0.5495961005847142,2.229218773340012
exp1,19,21,wood,peppermint,L,1,0.5572599952247658,2.884145588092287
exp1,19,22,mesh,peppermint,R,0,1.5031221188149193,3.9216213391012746
exp1,19,23,mesh,peppermint,L,0,0.9260658304479399,3.296217372305133
exp1,19,24,mesh,peppermint,R,0,0.7044316829561563,4.13208563704632
exp1,19,25,mesh,none,L,0,0.7071702944560551,2.8652616167720177
exp1,19,26,mesh,lemon,L,0,0.2011664902891864,4.21026877801055
exp1,19,27,wood,lemon,L,1,0.29421641860260245,2.401472497586795
exp1,19,28,mesh,peppermint,R,0,1.7683559834632308,2.758963362258787
exp1,19,29,mesh,none,L,0,0.7669552494768134,3.437412539852569
exp1,19,30,mesh,lemon,L,1,1.465719647675555,2.5858971471703516
exp1,19,31,wood,lemon,R,0,0.8092969333750225,3.357117641981822
exp1,19,32,wood,none,R,0,0.4489488102898061,2.9224850797959907
exp1,19,33,wood,none,R,0,0.9456349954015325,3.7951297576863254
exp1,19,34,wood,peppermint,L,1,1.2010716883998698,2.8163737268661775
exp1,19,35,wood,none,R,1,0.6093493231380431,3.603441445463429
exp1,19,36,wood,peppermint,R,1,0.7511842006550589,3.5823440474930184
exp1,19,37,mesh,none,L,0,0.7988094788596115,3.7986210453759406
exp1,19,38,mesh,none,L,1,1.2826804400874163,2.946350497848105
exp1,19,39,mesh,lemon,R,0,1.0817165062163163,3.99911955291517
exp1,19,40,wood,none,L,1,1.1207096588728607,2.431912881737244
exp1,19,41,wood,peppermint,R,1,0.663641521779966,3.246114227523981
exp1,19,42,wood,peppermint,R,0,0.867724853926478,3.9133721515531463
exp1,19,43,wood,peppermint,R,0,0.5140619045728179,3.5320508860242326
exp1,19,44,mesh,peppermint,R,1,0.3251974388433626,3.3125978300048877
exp1,19,45,wood,lemon,R,1,0.9727015024799162,3.203351841974145
exp1,19,46,wood,none,R,0,0.915444424818036,2.6053640257255806
exp1,19,47,wood,lemon,L,1,0.7884083545028264,2.2532381174580354
exp1,19,48,mesh,none,L,1,0.5581114325560419,2.4304716669301447
exp1,19,49,wood,lemon,L,0,0.6618100611132282,4.277021233434291
exp1,19,50,mesh,none,R,0,0.5635550491382074,3.6487401718135826
exp1,19,51,wood,lemon,L,1,0.8909373270973364,2.5165037150725977
exp1,19,52,mesh,none,L,1,0.910327804706392,3.4977838068066673
exp1,19,53,mesh,lemon,L,1,0.6186422399823516,4.06086227779698
exp1,19,54,wood,peppermint,L,0,1.4186263480403645,3.511683650292798
exp1,19,55,wood,lemon,R,1,1.4262967283960404,2.8379832945774144
exp1,19,56,wood,lemon,L,0,0.6182228726638656,2.9901317263291656
exp1,19,57,wood,peppermint,R,0,0.922542514143651,3.6725696548270292
exp1,19,58,wood,peppermint,R,0,0.7924642108366099,2.748787701178224
exp1,19,59,wood,peppermint,R,0,0.6917902715380252,3.232939179193552
exp1,19,60,mesh,none,R,0,1.0624977829462645,4.07711740244988
exp1,19,61,wood,lemon,R,1,0.6764411456921686,3.99897410225645
exp1,19,62,mesh,lemon,L,0,0.4758784889376079,3.93363507282501
exp1,19,63,mesh,lemon,L,0,0.9185866986899901,4.360580622342057
exp1,19,64,mesh,lemon,R,1,0.5193211902977658,3.6000227765853055
exp1,19,65,wood,lemon,L,0,0.6471160193749705,3.648920112814274
exp1,19,66,wood,peppermint,L,1,0.8538819919427659,3.0266524100109473
exp1,19,67,wood,peppermint,L,1,0.5293455943768329,3.4509991891050467
exp1,19,68,mesh,none,L,1,0.5996493588294202,3.427099824306408
exp1,19,69,mesh,peppermint,L,0,0.6540955143374754,2.616693855581963
exp1,19,70,wood,lemon,L,0,0.536440933828335,3.597415478558118
exp1,19,71,mesh,none,L,0,0.46876042434212284,2.5116379616597198
exp1,19,72,wood,lemon,L,0,0.28407749405450355,3.625460748885299
exp1,19,73,mesh,peppermint,R,0,0.3313739782475854,3.4632928863037655
exp1,19,74,mesh,none,L,0,0.6666098090611188,3.486179351198226
exp1,19,75,mesh,lemon,R,1,0.5488659810974259,2.9083075081135443
exp1,19,76,mesh,none,L,1,0.9317703005029805,3.6226766560278314
exp1,19,77,wood,none,L,1,0.6883233493966077,2.138082774498785
exp1,19,78,mesh,none,R,1,1.1081203153798833,2.841578390444219
exp1,19,79,mesh,none,L,1,0.5915891070075785,2.563862952432302
exp1,19,80,wood,lemon,R,0,0.6746276545087185,3.4609943558868492
exp1,19,81,mesh,none,L,1,0.9077515699998819,3.2601410309003462
exp1,19,82,mesh,peppermint,L,1,0.2,3.5296952835948483
exp1,19,83,wood,peppermint,L,0,0.9402140720488014,3.104294662811209
exp1,19,84,mesh,none,L,0,0.5611832022357703,3.2707361787920353
exp1,19,85,mesh,lemon,L,1,0.9347984129914834,3.2070577336458777
exp1,19,86,mesh,none,R,1,0.5025600314024198,3.3875909145598357
exp1,19,87,wood,peppermint,R,0,1.1106646171214318,3.3784779686776263
