experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,10,1,mesh,lemon,L,1,0.34143680277430566,2.4112917473753557
exp1,10,2,mesh,none,R,0,0.5624725579489291,4.37865481990737
exp1,10,3,wood,peppermint,R,0,0.3059025239303333,3.504386255794893
exp1,10,4,mesh,lemon,L,1,0.8040550167127363,2.8292431638404714
exp1,10,5,wood,lemon,R,0,1.0650102704912132,4.306301929456942
exp1,10,6,mesh,none,L,0,1.3420433451272036,3.437784607928095
exp1,10,7,mesh,peppermint,L,1,0.62917257534371,2.1101285129193785
exp1,10,8,mesh,peppermint,L,0,0.782837653950475,3.239515724384452
exp1,10,9,mesh,none,L,1,0.8815187557446695,2.926319932621856
exp1,10,10,wood,peppermint,L,1,1.1535068847474168,3.5812868340939197
exp1,10,11,mesh,none,R,0,0.5980101475875885,3.2078524851597594
exp1,10,12,mesh,lemon,L,1,0.3221669011285518,2.009581764538683
exp1,10,13,mesh,lemon,L,0,2.1907016854499166,3.3144716425998073
exp1,10,14,wood,none,L,1,0.23174782736643115,2.3655087113727506
exp1,10,15,mesh,lemon,R,1,0.5553454097321684,2.5314244210828387
exp1,10,16,mesh,lemon,R,1,0.9516438198051005,3.164976128038519
exp1,10,17,mesh,lemon,L,0,0.5108329603295755,3.94262816043298
exp1,10,18,wood,lemon,R,0,0.547734685933396,3.587265704172242
exp1,10,19,wood,lemon,L,0,0.5552719463490648,3.6406058412920324
exp1,10,20,mesh,none,L,0,0.6501628192801835,3.393022285406225
exp1,10,21,mesh,lemon,L,1,0.5015359943882567,3.6900579647877496
exp1,10,22,mesh,none,L,1,0.7909533628305674,2.086619003003213
exp1,10,23,wood,lemon,R,0,0.5319482893423987,3.454610954628865
exp1,10,24,wood,peppermint,R,0,0.411256742872662,3.9710379705497503
exp1,10,25,wood,lemon,R,0,1.2205287688998,3.4144712458203537
exp1,10,26,mesh,lemon,R,1,0.6086121865460213,2.8732700606217345
exp1,10,27,wood,none,R,1,0.5311757053020963,3.637686703631604
exp1,10,28,mesh,none,R,0,0.7049557981669581,3.1079180708200838
exp1,10,29,wood,lemon,R,0,1.1531314775183523,3.281716974285167
exp1,10,30,wood,lemon,R,1,0.6287638398380505,3.23045449884601
exp1,10,31,mesh,peppermint,L,1,0.46108283977819275,3.075288260322813
exp1,10,32,wood,lemon,R,1,0.764340824042624,3.4583352378386136
exp1,10,33,wood,none,L,1,0.5240112292409177,3.124717152107027
exp1,10,34,mesh,peppermint,R,0,0.8661016847683757,4.538671719784976
