experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,8,1,mesh,lemon,R,0,1.1305031659630516,3.1052405804448435
exp1,8,2,wood,lemon,R,1,0.7228209497224749,2.4173375840686373
exp1,8,3,mesh,peppermint,R,1,0.3854006012432305,2.597350607206
exp1,8,4,wood,lemon,R,0,0.9122378084311271,3.463035041632598
exp1,8,5,mesh,lemon,L,1,1.0707073493203711,2.5174445338586584
exp1,8,6,mesh,peppermint,L,0,0.36544769601464616,3.3419585194385135
exp1,8,7,wood,lemon,R,0,0.83291394255485,2.8461117174261696
exp1,8,8,wood,peppermint,R,0,0.6415861660583778,2.984453691665543
exp1,8,9,mesh,lemon,L,0,1.5142835942255293,3.908110936278596
exp1,8,10,wood,peppermint,R,1,0.477687784965834,3.335871241095936
exp1,8,11,mesh,peppermint,R,0,0.34912811037061275,3.3620422647819117
exp1,8,12,mesh,none,R,0,0.34912654287120864,3.114606298479862
exp1,8,13,mesh,lemon,L,1,1.2191408655919589,3.256817516932576
exp1,8,14,mesh,peppermint,L,1,0.3351197160309848,2.297359056372555
exp1,8,15,wood,none,R,1,0.7797490836353747,3.3158518538672856
exp1,8,16,mesh,peppermint,R,1,0.6517089375425751,2.2404951373356887
exp1,8,17,mesh,lemon,L,0,1.2245312990911352,3.1596114607913504
exp1,8,18,mesh,lemon,R,0,0.7631128600403486,4.3669674034936685
exp1,8,19,wood,lemon,L,1,0.9408383364063886,2.8230481224934785
exp1,8,20,wood,none,L,0,0.7884607738035856,2.909513758167807
exp1,8,21,wood,lemon,L,1,0.4524153294127103,2.655397976457483
exp1,8,22,mesh,peppermint,R,0,0.40083952025879943,4.182761490203094
exp1,8,23,mesh,lemon,R,0,0.7104897094341064,3.2295230482601336
exp1,8,24,wood,lemon,L,1,0.27046717464063547,2.411443878056391
exp1,8,25,mesh,none,L,1,1.284637349205254,2.7833595959503885
exp1,8,26,mesh,none,L,1,0.7957727458715159,2.3020699606181365
exp1,8,27,mesh,none,L,0,1.01606699448155,2.818104255796072
exp1,8,28,mesh,peppermint,L,1,0.8316998938954181,3.3148350855258957
exp1,8,29,mesh,peppermint,L,1,0.7310497408668754,2.783907091475138
exp1,8,30,mesh,none,L,1,0.5137365201596975,2.5517816623592005
exp1,8,31,wood,lemon,R,0,0.5296727113189036,3.0605464761308294
exp1,8,32,mesh,lemon,R,0,0.3895858262830285,3.4069961528539516
exp1,8,33,mesh,peppermint,L,1,0.8729239046859566,2.3749872336079756
exp1,8,34,wood,peppermint,L,1,0.80301933643494,2.983504848586375
exp1,8,35,wood,peppermint,L,0,0.5708221142002434,4.195166591766085
exp1,8,36,mesh,none,L,1,1.1197542525883544,3.591909529255388
exp1,8,37,wood,none,R,0,0.7829464605832414,4.077068118264012
exp1,8,38,wood,none,R,0,0.3590562931037013,2.733658014538133
exp1,8,39,wood,peppermint,R,1,0.43521031668561067,3.1815021424030383
exp1,8,40,mesh,peppermint,L,0,0.33064240073630063,3.3207982122435555
exp1,8,41,wood,none,R,1,0.421918697670802,2.2552343233098515
exp1,8,42,wood,lemon,R,0,0.5417097422724616,3.3712956964075196
exp1,8,43,mesh,none,L,1,0.6862684215117859,2.691410426994634
exp1,8,44,wood,none,L,1,0.5820341508172374,2.480973214444193
exp1,8,45,wood,none,R,0,1.0079805504882886,3.919788687405916
exp1,8,46,mesh,peppermint,R,0,0.6763982605048003,2.936559176933917
exp1,8,47,mesh,peppermint,L,0,1.0147651826283886,4.1323284535112705
exp1,8,48,mesh,none,R,1,0.8246462365644157,2.8552629718235005
exp1,8,49,mesh,none,R,0,0.42747754543990485,3.8086405963042327
exp1,8,50,wood,lemon,R,0,0.6995171026485326,3.4267536427107794
exp1,8,51,mesh,lemon,R,0,0.7689378563235099,4.301739938177413
exp1,8,52,wood,none,R,0,0.31390500357517,3.0275578837080745
exp1,8,53,wood,lemon,R,1,1.3272337375196783,3.0502264752260575
exp1,8,54,mesh,none,R,1,0.2755821975048713,1.8169397432150625
exp1,8,55,mesh,peppermint,L,1,0.4560207924572149,2.3604768744616895
exp1,8,56,wood,none,L,0,1.0548810793562533,3.3810398357784774
exp1,8,57,mesh,none,L,1,0.476659109616886,3.002316407351939
exp1,8,58,wood,lemon,R,0,0.9606293602087024,3.3139611196494427
exp1,8,59,mesh,lemon,L,1,0.5727809188007364,3.098413610989609
exp1,8,60,wood,lemon,L,1,0.5299004413526374,2.6444816147724244
exp1,8,61,wood,none,R,1,0.5669118666741101,3.3616794236364735
exp1,8,62,wood,lemon,R,0,0.5679278451645899,4.6823667423018
exp1,8,63,mesh,lemon,R,0,0.7413413552928104,4.138301919040016
exp1,8,64,mesh,lemon,L,1,0.7034952253096108,2.3301069857785706
exp1,8,65,wood,peppermint,L,1,1.0680200666910213,3.3766922299923463
exp1,8,66,mesh,none,R,0,0.7156612193761648,3.788596658593864
exp1,8,67,wood,none,R,1,0.40773326542799776,2.4915580072260775
exp1,8,68,mesh,peppermint,R,0,0.5568563611145513,3.455963925451494
exp1,8,69,wood,none,R,1,0.5721630205232637,3.6215777059312044
exp1,8,70,wood,none,L,1,1.104797624206203,4.3551658221674465
exp1,8,71,mesh,none,L,1,0.828133496789941,2.0503414226034207
exp1,8,72,mesh,lemon,L,1,0.5964677060159933,2.9050775279168173
exp1,8,73,wood,peppermint,L,0,0.701853166324506,3.5007630642698144
exp1,8,74,wood,peppermint,R,0,0.5751103543211887,3.48583007731677
exp1,8,75,wood,peppermint,L,1,0.36955036384627654,2.5113811556426198
exp1,8,76,mesh,none,R,0,1.2410824279948791,3.708647865456253
exp1,8,77,mesh,lemon,L,0,0.5582513543333016,4.106818495858382
exp1,8,78,mesh,none,R,1,0.5989756182102647,3.031262861172404
exp1,8,79,wood,peppermint,R,0,0.9553715533056599,2.4521233434520013
exp1,8,80,mesh,lemon,L,1,0.6258638416010853,3.4183178739506563
exp1,8,81,mesh,peppermint,R,1,1.1020375508340035,2.138719962623765
exp1,8,82,wood,lemon,R,1,0.7230801168561258,3.710189924014175
exp1,8,83,wood,lemon,L,1,0.49083881808089574,3.3605597604379263
exp1,8,84,wood,peppermint,L,1,0.7732438360404951,3.4881868364897417
exp1,8,85,wood,none,R,0,0.958320350898089,2.9920201684027163
exp1,8,86,mesh,lemon,R,0,0.5867040337648274,3.00005235387595
exp1,8,87,wood,lemon,L,1,1.4292763799521175,2.1595524586267545
exp1,8,88,mesh,none,R,0,0.5513859168449682,3.4412007736709342
exp1,8,89,mesh,none,R,0,0.46855194176933,3.3901519878917754
exp1,8,90,mesh,peppermint,L,0,0.5956680829524054,2.9838011751834106
exp1,8,91,wood,none,L,1,0.8447901085905403,3.0436643519608246
exp1,8,92,wood,none,L,1,0.3101344695138992,2.656670395413341
exp1,8,93,wood,peppermint,R,0,0.5446601283820769,3.7392651570749518
exp1,8,94,mesh,peppermint,L,1,0.35867495387722487,3.8544820260149466
exp1,8,95,mesh,lemon,R,1,0.8154297039864384,2.955543704548269
exp1,8,96,wood,lemon,L,0,0.5116975510234694,2.792114493472088
exp1,8,97,wood,peppermint,L,0,1.0862389157512249,2.552808902037046
exp1,8,98,wood,peppermint,L,0,0.8682124939262552,3.334002770559962
exp1,8,99,mesh,lemon,L,0,0.28088593936680395,3.4340111789841052
exp1,8,100,wood,peppermint,L,1,0.8537290639002998,2.7378256918758233
exp1,8,101,mesh,lemon,L,1,1.5441252481654224,3.2230062553642687
exp1,8,102,wood,none,R,0,0.7654988792356615,3.3154363634637534
exp1,8,103,wood,lemon,L,1,0.6190112084267227,3.1503745085903976
exp1,8,104,wood,none,L,0,0.9099171206382043,3.1725620130211043
exp1,8,105,wood,lemon,R,0,0.4484280869816513,3.216718491512202
exp1,8,106,wood,none,L,0,0.6419360261531695,4.180084065414007
exp1,8,107,mesh,lemon,L,1,1.2555201505546525,3.1407225278609467
exp1,8,108,wood,peppermint,L,1,1.0224158931309626,3.4027873514030866
exp1,8,109,mesh,peppermint,R,0,0.37064210923244445,3.988936136105569
exp1,8,110,mesh,peppermint,L,1,1.0958143568770489,4.049703760251255
exp1,8,111,mesh,peppermint,L,1,0.5221775612814693,3.8185412039963715
exp1,8,112,mesh,peppermint,L,1,0.7507810850021838,3.1561936217058224
exp1,8,113,wood,peppermint,R,1,0.725318693293147,3.02240122819397
exp1,8,114,wood,lemon,L,1,1.0023267719346567,3.7207649908614417
exp1,8,115,mesh,peppermint,L,1,0.3742406993887701,3.3463360171263656
exp1,8,116,wood,lemon,R,0,0.9890182282598985,4.188413680982517
exp1,8,117,mesh,none,L,0,0.3761553441263778,3.350947297392101
exp1,8,118,mesh,none,L,1,0.7600842878976845,2.5824377480138825
exp1,8,119,wood,peppermint,L,1,0.6253555522337771,3.35736586375885
exp1,8,120,wood,lemon,L,0,0.9349099608800033,3.375430376880219
exp1,8,121,wood,none,L,1,0.4325007347187948,2.9056638425429417
exp1,8,122,mesh,peppermint,R,0,0.5422847166744554,3.510574697787833
exp1,8,123,mesh,none,L,0,0.5753068312393157,3.4840802716816306
exp1,8,124,mesh,lemon,L,0,1.3111284468729671,3.7109078553812913
exp1,8,125,wood,lemon,R,0,0.3458802494911731,2.7982206852181686
exp1,8,126,wood,peppermint,R,0,0.6229228684146944,3.4083773783953593
exp1,8,127,wood,none,L,0,0.9620265049796705,3.894537600699955
exp1,8,128,mesh,lemon,L,1,0.4309150213531898,2.4112917473753557
exp1,8,129,mesh,peppermint,R,0,0.9105840370451375,1.7873184572035128
exp1,8,130,mesh,peppermint,R,0,0.8248390937065407,4.13624827195389
exp1,8,131,mesh,none,L,1,1.2559983518808149,3.199634703807088
exp1,8,132,mesh,none,L,1,0.9145684245292441,2.797230042966461
exp1,8,133,wood,none,L,1,0.5934274707542019,2.9762923094846387
exp1,8,134,wood,none,L,1,0.6812090520960382,3.8892577181325896
exp1,8,135,wood,none,L,0,0.6157426665684432,3.7434111562555508
exp1,8,136,wood,lemon,R,0,0.7657062234768588,3.3736778674049996
exp1,8,137,mesh,peppermint,L,1,1.2528305880890995,3.062355075823028
exp1,8,138,wood,peppermint,R,0,0.6203957040208786,3.252057841913547
exp1,8,139,mesh,lemon,R,0,0.5189755255153178,3.49793537910831
exp1,8,140,mesh,lemon,R,0,1.1609835099617172,3.355738194774929
exp1,8,141,mesh,none,R,1,0.6919020459915267,3.1613511265823337
exp1,8,142,mesh,lemon,R,0,0.9734923511291341,3.255241700407314
exp1,8,143,mesh,lemon,L,0,0.5168182231711221,3.9302395605337983
exp1,8,144,wood,lemon,R,1,0.435457392981798,3.909969283659583
exp1,8,145,mesh,none,L,1,0.6387519456959408,3.332529040595023
exp1,8,146,mesh,peppermint,R,0,0.513812787381792,3.888577937218415
exp1,8,147,wood,lemon,R,1,0.5285947764749132,3.4613511592623136
