experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,20,1,wood,lemon,R,1,1.0283748793786025,3.241106906171177
exp1,20,2,mesh,none,L,0,0.5405897103234396,3.436608346680665
exp1,20,3,mesh,none,L,0,1.1187303035734364,4.165697467757529
exp1,20,4,wood,peppermint,L,1,1.091268779262514,2.5754391483997114
exp1,20,5,wood,none,R,0,1.1005661053574376,2.6894361410768757
exp1,20,6,mesh,peppermint,L,0,0.343090342828377,4.209673116113756
exp1,20,7,wood,none,L,1,1.0776364137212937,2.8518136621511965
exp1,20,8,wood,none,R,1,0.4359497216811547,3.2807359889358785
exp1,20,9,mesh,none,L,1,1.1192028052331398,3.581392695909435
exp1,20,10,wood,peppermint,R,0,1.0916947412915774,4.154402612225082
exp1,20,11,mesh,peppermint,L,1,0.7731008493892,3.0983706302263014
exp1,20,12,wood,peppermint,L,1,0.26723868885777935,3.049754927739857
exp1,20,13,mesh,peppermint,R,0,0.9518761902122375,3.2076836247964606
exp1,20,14,mesh,lemon,L,0,0.8356379964713362,3.945637171714499
exp1,20,15,wood,lemon,R,0,0.5626307303883551,2.964020181576961
exp1,20,16,wood,lemon,L,1,0.703537425363145,3.035468019038893
exp1,20,17,wood,none,L,1,0.4131193295740024,3.0993010799200262
exp1,20,18,wood,none,R,1,0.6095067571983963,3.082201772057421
exp1,20,19,wood,none,R,1,0.6617131830651672,2.731087205230446
exp1,20,20,wood,peppermint,L,1,0.7066143991849717,3.2406306064729002
exp1,20,21,wood,none,R,1,0.55806180994615,3.3566651041231137
exp1,20,22,wood,lemon,R,0,0.742678878268108,3.2709825548238647
exp1,20,23,wood,peppermint,R,1,0.33732332513316493,3.4359764884696933
exp1,20,24,mesh,peppermint,L,1,0.3062976126841025,3.064095249090662
exp1,20,25,wood,none,L,1,1.4356336334772988,2.0125388112242097
exp1,20,26,wood,lemon,R,0,1.9882017612756886,3.8610773831884377
exp1,20,27,wood,lemon,L,1,0.8381715008820677,2.0450956514858416
exp1,20,28,mesh,lemon,R,0,0.7509469291192093,3.6396959610236044
exp1,20,29,mesh,peppermint,R,0,0.5764504409910686,3.90161278026226
exp1,20,30,wood,peppermint,R,1,0.7373038269748508,2.910463003836373
exp1,20,31,mesh,none,L,1,0.5132727153996506,2.0959385230291883
exp1,20,32,mesh,peppermint,L,1,0.7074531892732555,3.5836953393505757
exp1,20,33,mesh,peppermint,L,1,0.8074933552773016,3.946326854168557
exp1,20,34,mesh,none,R,1,0.7526661971630663,3.700534677813586
exp1,20,35,wood,lemon,R,1,0.3251043837437891,2.551205497621569
exp1,20,36,wood,peppermint,L,1,0.963884387793047,2.867388067274733
exp1,20,37,wood,lemon,L,0,0.4552709940671986,3.6065452874344857
exp1,20,38,mesh,none,L,0,1.5796580083053253,3.462585728340401
exp1,20,39,mesh,peppermint,L,1,0.48442934897767037,3.2077689969185013
exp1,20,40,wood,none,R,1,1.0484579638409457,3.4861507576347295
exp1,20,41,mesh,none,R,1,0.4326271519170443,2.5570133506508066
exp1,20,42,wood,lemon,R,0,0.6247179022214119,3.8615218866967025
exp1,20,43,mesh,peppermint,R,1,1.0691064646857815,2.8365908285300914
exp1,20,44,wood,none,L,1,0.6722760864633035,3.1291953055002337
exp1,20,45,mesh,peppermint,L,0,1.3412571848553,3.0042267070953654
exp1,20,46,wood,lemon,L,1,0.6192257153165791,3.1936115339591056
exp1,20,47,mesh,lemon,L,0,0.2541666049903738,3.4807820913266374
exp1,20,48,wood,peppermint,L,0,0.48729179922659954,3.185509795397593
exp1,20,49,wood,none,R,0,0.7561908454545021,4.4658665023348805
exp1,20,50,wood,none,R,0,0.9499395085606619,3.678532687230192
exp1,20,51,wood,peppermint,R,0,0.5282770016577794,3.7279513165838236
exp1,20,52,mesh,none,L,1,1.0550498364960854,2.619658656759381
exp1,20,53,wood,none,L,1,0.866179762833273,3.1044388212251706
exp1,20,54,mesh,lemon,R,0,0.5835133394269596,2.876737459891701
exp1,20,55,mesh,none,R,0,0.8838624495282857,3.681943565567858
exp1,20,56,mesh,peppermint,L,1,1.2200790749063013,3.122892508690595
exp1,20,57,wood,peppermint,R,0,0.5466185302841439,3.2725496659474334
exp1,20,58,mesh,lemon,R,0,0.6758413566090606,2.7136247971542558
exp1,20,59,mesh,none,R,1,0.5330358858897484,3.6026847778922457
exp1,20,60,wood,peppermint,R,0,0.5644004675243172,3.6000758324037125
exp1,20,61,wood,peppermint,L,1,0.6394909671282043,2.498263955678469
exp1,20,62,mesh,lemon,L,1,0.46974256429727557,3.0618478475448057
exp1,20,63,mesh,none,R,1,0.35199674685055243,2.7589032611320685
exp1,20,64,mesh,peppermint,L,0,0.3972673801452349,3.4545866448945453
exp1,20,65,wood,lemon,R,0,0.7057662261304195,3.3905873868262106
exp1,20,66,wood,lemon,L,1,0.6742416722735779,3.0260808362562974
exp1,20,67,wood,none,L,1,0.60977793533877,3.5777314130930282
exp1,20,68,mesh,none,L,0,0.9629142097202564,3.2389699489757704
exp1,20,69,wood,peppermint,R,0,1.0860184312114534,3.3104720021605933
exp1,20,70,mesh,peppermint,R,1,1.244952223443549,2.8544707848563
exp1,20,71,mesh,lemon,L,1,0.4984567961629853,2.3746296495624737
exp1,20,72,mesh,peppermint,R,0,0.639561760872623,3.9802519275383954
exp1,20,73,wood,lemon,L,0,0.7090657252220129,3.3660858044331894
exp1,20,74,wood,lemon,R,0,0.7570085663825789,3.9771906652090836
exp1,20,75,mesh,lemon,R,1,0.7913896938825665,3.515579016992901
exp1,20,76,mesh,lemon,L,1,0.5489154120520443,4.323231693204425
exp1,20,77,wood,none,R,0,0.4928247139533216,3.4797671350367456
exp1,20,78,mesh,lemon,L,1,1.0443372049093413,2.8467740999944056
exp1,20,79,wood,peppermint,R,1,0.9624614222709454,3.0132144531002463
exp1,20,80,mesh,peppermint,R,0,0.6115233434781967,2.670066074871105
exp1,20,81,wood,none,R,0,0.4797196240277552,3.5291221803296904
exp1,20,82,wood,peppermint,L,1,0.44693805583641555,2.2056779157016715
exp1,20,83,wood,lemon,L,1,1.1847805091010966,2.3314238945794044
exp1,20,84,wood,lemon,L,1,0.6676180510023809,2.8065795210067472
exp1,20,85,mesh,lemon,L,1,0.6275493485057607,2.712545585647148
exp1,20,86,mesh,lemon,R,0,0.7988868775829405,3.572761246105181
exp1,20,87,wood,peppermint,L,0,0.6431860234400516,3.3159362572223414
exp1,20,88,mesh,lemon,L,0,0.6513394112090571,3.853865333389933
exp1,20,89,mesh,peppermint,R,0,0.2237131688990419,3.9980361695594824
exp1,20,90,wood,lemon,R,1,1.7852174412301105,3.2931905386532643
exp1,20,91,wood,none,R,1,0.5014664407205774,2.822958316875884
exp1,20,92,wood,lemon,L,1,1.2282787239010933,2.530710873754124
exp1,20,93,wood,lemon,R,0,0.5501408708837581,3.6964915500799167
exp1,20,94,mesh,peppermint,L,0,0.6553877700782698,2.97778190159611
exp1,20,95,mesh,none,R,0,0.26833575217593497,4.185069452402279
exp1,20,96,mesh,none,R,0,0.8316278570130081,4.199162605355056
exp1,20,97,mesh,none,L,1,1.4561545515232668,3.0084810747774995
exp1,20,98,mesh,peppermint,L,1,0.9085468622801576,2.6069346819086965
exp1,20,99,wood,lemon,L,1,0.601126372834048,2.6566484975050786
