experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,17,1,wood,none,R,1,0.22795975765587317,3.886491926048511
exp1,17,2,mesh,peppermint,R,1,0.8968614201268833,3.1480667949428023
exp1,17,3,mesh,peppermint,R,0,0.44665580932375987,3.3676941988826607
exp1,17,4,mesh,none,R,0,0.7245214779827517,3.162215735704392
exp1,17,5,wood,lemon,R,1,0.9109922664210768,2.4487571481152672
exp1,17,6,mesh,none,R,0,1.0092607803094678,3.4924730644991997
exp1,17,7,mesh,peppermint,R,0,0.6617546515017233,3.7903336601721196
exp1,17,8,wood,peppermint,L,1,0.9250697479779865,3.289459653293215
exp1,17,9,mesh,none,R,1,0.5940366028165208,3.4060573960913896
exp1,17,10,wood,none,R,0,0.7693721403548812,3.492719958190412
exp1,17,11,mesh,none,L,1,0.6434738356187039,2.480990561607686
exp1,17,12,wood,peppermint,R,1,0.6737806588271107,3.024649137829704
exp1,17,13,wood,lemon,L,1,0.29905779231840796,3.9391111927104383
exp1,17,14,mesh,lemon,R,0,0.7767959273986029,3.5171814956358354
exp1,17,15,wood,peppermint,L,1,0.3247981154122664,3.606537618359992
exp1,17,16,mesh,lemon,L,1,0.49329187811633435,2.459580239798021
exp1,17,17,wood,peppermint,L,0,0.6606621052735482,3.620238694945789
exp1,17,18,mesh,peppermint,R,0,0.4343426264542786,3.569018177599469
exp1,17,19,mesh,lemon,L,1,1.2679847183153359,3.4968454760464778
exp1,17,20,mesh,lemon,R,1,0.6337658217724215,2.038353139443613
exp1,17,21,wood,none,L,0,0.44413976542338085,3.0714138130541473
exp1,17,22,wood,peppermint,R,0,0.7919641848772003,3.1037924241500594
exp1,17,23,mesh,peppermint,R,1,0.38052165508298036,3.154578859758732
exp1,17,24,mesh,peppermint,L,1,0.4152181663856092,3.2275377878601854
exp1,17,25,wood,peppermint,L,1,0.5667755326097865,4.109080452722113
exp1,17,26,wood,peppermint,L,0,0.9746076782482349,3.9799725248613207
exp1,17,27,wood,peppermint,L,1,0.4233716109991972,2.9135492915509618
exp1,17,28,wood,lemon,R,0,0.4638098770170391,3.3821248484758746
exp1,17,29,wood,none,L,0,0.2,3.2706391692084247
exp1,17,30,mesh,lemon,R,0,0.6379342668223894,4.431264975937635
exp1,17,31,mesh,none,L,0,1.095067720620628,3.8583931870322226
exp1,17,32,mesh,none,L,1,0.37436013394936246,3.1422804256627703
exp1,17,33,wood,none,L,1,0.40389440517551667,2.6323450934074573
exp1,17,34,mesh,peppermint,L,0,0.9917168785283207,4.442158421988255
exp1,17,35,wood,lemon,R,0,0.7276696445332985,4.02632469432388
exp1,17,36,wood,lemon,R,1,0.46523056996218615,3.9750439172515604
exp1,17,37,mesh,peppermint,L,1,0.9513954955164882,3.2600882108001357
exp1,17,38,wood,none,R,0,0.5939882018557602,3.461076109227838
exp1,17,39,wood,lemon,L,0,0.6398274665289324,3.9230338558641344
exp1,17,40,wood,peppermint,R,0,1.3708781378725052,3.062714266654204
exp1,17,41,mesh,none,L,0,0.5569181721507405,3.572848891033611
exp1,17,42,mesh,lemon,L,1,0.3029277101625724,2.9638900810181195
exp1,17,43,wood,peppermint,L,0,0.3774311475304409,3.7744521669897138
exp1,17,44,wood,none,L,0,0.34949248563812446,2.4986299324427046
exp1,17,45,wood,none,L,1,0.6227199876031432,3.648474186405484
exp1,17,46,wood,lemon,L,0,0.7703699588899217,3.6090786346710133
exp1,17,47,wood,lemon,R,0,0.637060699353331,3.6957642330970444
exp1,17,48,mesh,none,L,0,0.5738832633602688,3.6952865694066284
exp1,17,49,wood,peppermint,R,0,0.446824707561006,3.203341882711528
exp1,17,50,mesh,lemon,L,1,0.7694702244165996,1.8936438208192845
exp1,17,51,mesh,peppermint,R,0,0.2,3.201835492138785
exp1,17,52,mesh,lemon,R,0,0.9918028726349132,2.895165407292794
exp1,17,53,wood,lemon,L,1,0.9444569706825886,3.831520822728148
exp1,17,54,wood,peppermint,L,0,0.3427181324932513,3.8093496069461295
exp1,17,55,mesh,none,L,0,0.7552697126386363,3.7319396030226946
exp1,17,56,wood,none,L,0,0.3622036958311149,4.200952764414438
exp1,17,57,wood,peppermint,R,0,0.5832285365607945,3.348205965589543
exp1,17,58,wood,none,R,0,0.329389575280412,4.058395904453998
exp1,17,59,wood,peppermint,R,0,0.7053348990724992,3.3559612278857065
exp1,17,60,mesh,peppermint,R,0,0.3296465270506118,3.815708011148253
exp1,17,61,mesh,lemon,L,0,0.5091696227105307,3.595746161122606
exp1,17,62,wood,lemon,L,1,0.5619414501744366,2.7008241294520863
exp1,17,63,wood,peppermint,L,1,0.39608171762574906,3.058802322100396
exp1,17,64,wood,lemon,R,1,0.9509801899086116,3.1335260775606435
exp1,17,65,mesh,peppermint,R,0,0.7712439753823713,3.7096945690206695
exp1,17,66,wood,none,R,0,0.7328576459158228,3.281088938569174
exp1,17,67,wood,lemon,R,1,0.3626645492942178,3.526509604969972
exp1,17,68,mesh,none,L,1,1.0877954691073217,3.58533939435325
exp1,17,69,mesh,none,L,1,0.33023638137378253,2.631441707199991
exp1,17,70,wood,peppermint,L,1,0.2659643699273056,2.6712292080683664
exp1,17,71,mesh,peppermint,R,0,0.28681504319444573,2.9646228118307487
exp1,17,72,mesh,lemon,L,1,0.9881776028912602,2.3090113126636713
exp1,17,73,mesh,none,L,1,1.0750610918113075,3.7649665790516806
exp1,17,74,mesh,lemon,R,1,1.6650641703285753,2.8780634414863373
exp1,17,75,mesh,peppermint,R,0,0.23261652977356093,4.048715304420519
exp1,17,76,wood,lemon,L,1,0.31567549373888504,3.1512797037211846
