experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,23,1,wood,none,L,1,0.6245265183163643,3.4747478276403667
exp1,23,2,wood,peppermint,R,0,1.3657909027855888,3.3745726693861524
exp1,23,3,mesh,lemon,R,0,0.2770208993952391,3.8054232279379145
exp1,23,4,wood,lemon,L,1,2.298645228714766,2.934149873070045
exp1,23,5,wood,lemon,R,1,0.4459194127972244,3.0446046162205085
exp1,23,6,wood,peppermint,L,0,1.3960737354962487,3.821180082848629
exp1,23,7,wood,lemon,R,0,0.3822367925114759,3.40795228145629
exp1,23,8,wood,lemon,L,1,0.37468823944373403,3.1038551813677877
exp1,23,9,mesh,peppermint,L,0,0.6957053442399759,2.781423105094395
exp1,23,10,wood,peppermint,R,0,0.3056005102680277,4.003120373655818
exp1,23,11,mesh,peppermint,R,0,0.9659726541607089,4.684358232597376
exp1,23,12,mesh,peppermint,R,0,0.5285922389122653,2.9129478098119144
exp1,23,13,wood,none,L,1,0.4460393093230022,3.1164823758724602
exp1,23,14,mesh,peppermint,R,0,0.9522235683501251,3.5702207636718026
exp1,23,15,wood,none,R,0,0.7365706144861004,3.002461450700558
exp1,23,16,mesh,lemon,R,0,0.6040273353696105,3.0442394674419795
exp1,23,17,wood,peppermint,L,1,0.5337801911998281,2.9154745842871472
exp1,23,18,mesh,none,L,1,1.0720138872967724,3.1637364261257894
exp1,23,19,wood,none,L,1,0.7787270177333427,3.3350836310652316
exp1,23,20,wood,lemon,R,1,0.599383342152376,2.9427403983542217
exp1,23,21,wood,none,R,0,0.32369647242171967,3.964507362430508
exp1,23,22,wood,lemon,L,1,1.2509472445220382,3.168816132995384
exp1,23,23,wood,lemon,L,1,1.8725813676038783,2.444720308276988
exp1,23,24,mesh,none,L,1,0.8737363344471242,2.415492125721049
exp1,23,25,mesh,none,R,0,0.9845181578593559,3.302852054982155
exp1,23,26,wood,none,R,0,0.49531982736360036,3.816517145152792
exp1,23,27,mesh,lemon,L,1,0.6732683217769727,2.800063363817812
exp1,23,28,wood,lemon,R,1,0.3973080959258269,2.965298352853781
exp1,23,29,mesh,peppermint,R,0,1.6111268642099568,3.0854597685801006
exp1,23,30,mesh,none,L,1,0.49864848478994184,2.965755894441512
exp1,23,31,mesh,none,L,0,0.22958581684272406,3.149897406930346
exp1,23,32,wood,peppermint,R,0,0.422335526034564,3.0209165044997186
exp1,23,33,mesh,none,L,1,1.0364152940293812,3.323038988155839
exp1,23,34,wood,lemon,L,1,0.37569451784747243,4.04032030623314
exp1,23,35,wood,none,R,0,0.5466592861516449,3.0941947398302045
exp1,23,36,wood,peppermint,R,0,0.32575013725783736,2.9978631702038134
exp1,23,37,mesh,none,L,1,0.3091657136754039,2.3948972988234685
exp1,23,38,wood,none,L,0,0.3124007285289807,3.710734210682396
exp1,23,39,wood,lemon,L,0,0.77674016548825,3.8370656150787044
exp1,23,40,mesh,lemon,R,0,1.1071115271655805,3.413530433897339
exp1,23,41,wood,none,L,0,0.6334550892612224,3.4647406535008414
exp1,23,42,mesh,peppermint,L,0,0.667341082787521,4.021521263418191
exp1,23,43,wood,peppermint,L,1,0.8353976295006665,2.7877600336710944
exp1,23,44,wood,lemon,R,1,0.3489455554195982,3.2944197482209896
exp1,23,45,wood,none,R,0,0.3558153541318354,3.1573962191541285
exp1,23,46,wood,none,R,0,0.36209083361749195,2.9716137660959903
exp1,23,47,mesh,lemon,L,1,0.4056259098946579,2.562571225278075
exp1,23,48,mesh,lemon,R,0,0.35092742799170956,3.179441625545504
exp1,23,49,wood,none,R,0,0.4096823927897064,3.574623779501609
exp1,23,50,wood,lemon,L,1,0.7357071311091499,2.2508590953376735
exp1,23,51,mesh,none,L,1,2.164086213381328,2.5557507663132824
exp1,23,52,mesh,none,L,1,0.4349741626355281,3.1402160550307237
exp1,23,53,mesh,lemon,L,0,0.823899464235424,3.2227479670762778
exp1,23,54,mesh,peppermint,R,0,0.7853006463996832,3.301359649374379
exp1,23,55,wood,none,R,1,0.542364456876156,3.0379227000182074
exp1,23,56,wood,none,R,0,0.3756916841791108,3.834653864728167
exp1,23,57,wood,none,R,1,0.5694892249415526,3.3020887410991646
exp1,23,58,mesh,peppermint,R,1,1.9681533602560604,3.531373785876231
