experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,3,1,mesh,lemon,L,1,0.677026645189366,2.502825312695744
exp1,3,2,mesh,lemon,R,0,0.7330239163207332,3.368554585395866
exp1,3,3,wood,lemon,R,0,0.9598485824979883,3.8590928628539674
exp1,3,4,wood,peppermint,R,1,0.38269158451730023,2.3232200719328033
exp1,3,5,mesh,none,L,0,0.9363072013284798,2.886758955095755
exp1,3,6,wood,peppermint,R,0,0.8452843682022647,3.884258557074778
exp1,3,7,wood,none,R,1,0.6136596671759642,2.80123508952227
exp1,3,8,mesh,none,R,0,0.55448755614174,3.4786481026383584
exp1,3,9,wood,lemon,R,1,1.5343666473265725,3.2164883413638656
exp1,3,10,wood,lemon,L,1,0.636686782756115,2.841142451621883
exp1,3,11,wood,peppermint,R,1,0.893563551012343,3.5700745192606336
exp1,3,12,wood,peppermint,L,1,0.6740502539028332,3.233179187223167
exp1,3,13,mesh,peppermint,R,1,0.5263708530988382,4.044769360847386
exp1,3,14,wood,lemon,R,1,1.489509459138438,3.003399922279999
exp1,3,15,wood,lemon,R,0,0.27024407567950776,4.266716850648162
exp1,3,16,wood,lemon,R,1,0.6258245248191928,3.29427663488536
exp1,3,17,wood,peppermint,R,0,0.7498318542586475,3.8117610514753792
exp1,3,18,mesh,none,R,1,0.5303582726165984,3.6584794183433518
exp1,3,19,mesh,none,R,0,1.084667087503654,3.341109697831965
exp1,3,20,wood,peppermint,L,1,0.9115073882174244,3.208631723929093
exp1,3,21,mesh,lemon,R,0,1.1992258011713428,3.6166029819926035
exp1,3,22,wood,lemon,R,0,0.5193093842804026,3.0909569751947488
exp1,3,23,wood,none,L,0,0.73454146725001,3.8075150968861595
exp1,3,24,mesh,none,R,1,0.35050146879204797,2.788729444797481
exp1,3,25,mesh,none,R,0,0.442307585740124,3.865382059533262
exp1,3,26,mesh,peppermint,R,1,0.801770378715782,2.905293164509225
exp1,3,27,mesh,none,R,0,0.32912111720170195,3.1191770469309823
exp1,3,28,mesh,peppermint,R,0,0.6820595706109712,3.96082505596223
exp1,3,29,wood,peppermint,R,1,0.5176369773060784,2.484992712068446
exp1,3,30,wood,lemon,L,1,0.7379070242447565,3.3548206452529037
exp1,3,31,wood,peppermint,R,0,1.0680055576578051,3.8702954340515237
exp1,3,32,mesh,lemon,R,0,0.5801304912601346,2.666694854425042
exp1,3,33,wood,none,R,1,0.9466970196631164,1.7208158083714489
exp1,3,34,wood,peppermint,L,1,1.0501068398221138,2.9187369359350503
exp1,3,35,wood,lemon,R,0,1.232350591396316,3.2594632213077577
exp1,3,36,wood,lemon,R,1,0.5699436704842669,2.8119116986091557
exp1,3,37,mesh,lemon,L,1,0.8030304786419713,3.784467247838748
exp1,3,38,wood,peppermint,L,0,0.33949587373093176,3.566546867568392
