sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
38,II,1,1,65.71,35.28,A,A,1,714.9
38,II,2,1,61.15,99.57,A,A,1,689.8
38,II,3,1,70.47,80.3,A,B,0,676.1
38,II,4,1,27.09,49.95,B,A,0,678.1
38,II,5,1,13.18,86.58,B,A,0,856.0
38,II,6,1,17.44,69.57,B,A,0,622.4
38,II,7,1,79.05,60.82,A,B,0,608.2
38,II,8,1,89.37,63.36,A,B,0,779.9
38,II,9,1,16.69,59.4,B,B,1,668.8
38,II,10,1,96.41,74.99,A,B,0,579.9
38,II,11,1,5.72,94.87,A,B,0,772.5
38,II,12,1,52.18,22.03,B,A,0,611.5
38,II,13,1,90.05,56.35,A,A,1,703.7
38,II,14,1,79.51,7.35,B,B,1,698.5
38,II,15,1,73.47,24.21,B,A,0,699.2
38,II,16,1,10.6,95.8,A,B,0,769.3
38,II,17,1,38.44,95.48,A,B,0,697.4
38,II,18,1,84.29,41.32,A,B,0,635.9
38,II,19,1,36.99,22.09,B,B,1,658.2
38,II,20,1,81.16,32.43,A,A,1,765.5
38,II,21,2,38.73,79.05,A,B,0,770.7
38,II,22,2,78.96,6.92,B,A,0,762.1
38,II,23,2,93.63,48.84,A,A,1,772.0
38,II,24,2,53.34,92.46,A,A,1,753.4
38,II,25,2,23.03,39.43,B,B,1,739.3
38,II,26,2,53.6,56.54,A,A,1,574.0
38,II,27,2,23.17,61.11,B,B,1,815.9
38,II,28,2,73.4,93.69,A,A,1,650.8
38,II,29,2,98.76,31.12,A,A,1,646.6
38,II,30,2,36.09,17.67,B,B,1,697.9
38,II,31,2,96.73,68.85,A,A,1,704.4
38,II,32,2,32.18,83.46,A,A,1,674.3
38,II,33,2,52.77,42.1,B,B,1,580.5
38,II,34,2,32.9,68.79,A,A,1,746.9
38,II,35,2,78.82,81.95,A,B,0,625.5
38,II,36,2,14.66,22.34,B,B,1,709.2
38,II,37,2,44.51,38.45,B,B,1,674.4
38,II,38,2,75.78,66.35,A,A,1,689.5
38,II,39,2,8.23,18.93,B,A,0,641.1
38,II,40,2,64.79,17.42,B,A,0,712.9
38,II,41,3,78.2,8.34,B,A,0,633.9
38,II,42,3,97.21,2.59,B,B,1,674.3
38,II,43,3,39.61,38.2,B,A,0,648.5
38,II,44,3,26.48,29.58,B,A,0,722.9
38,II,45,3,79.4,3.44,B,B,1,559.5
38,II,46,3,33.77,55.62,B,A,0,654.9
38,II,47,3,50.01,8.29,B,A,0,723.9
38,II,48,3,42.07,4.18,B,A,0,675.7
38,II,49,3,33.77,57.24,B,B,1,692.4
38,II,50,3,54.61,64.9,A,A,1,868.2
38,II,51,3,80.01,19.34,B,B,1,726.0
38,II,52,3,72.14,97.26,A,A,1,605.9
38,II,53,3,62.06,29.88,B,A,0,837.1
38,II,54,3,28.81,80.1,A,B,0,811.7
38,II,55,3,55.67,49.42,A,B,0,935.7
38,II,56,3,19.06,33.52,B,A,0,790.9
38,II,57,3,48.36,73.74,A,B,0,589.9
38,II,58,3,28.58,26.71,B,A,0,721.1
38,II,59,3,15.36,53.71,B,A,0,828.3
38,II,60,3,68.09,34.28,A,A,1,679.8
38,II,61,4,26.0,74.62,A,B,0,780.1
38,II,62,4,26.59,18.12,B,A,0,652.8
38,II,63,4,64.53,96.59,A,A,1,689.9
38,II,64,4,11.09,30.88,B,A,0,708.2
38,II,65,4,67.09,24.92,B,B,1,615.5
38,II,66,4,12.74,61.28,B,A,0,595.1
38,II,67,4,9.95,51.22,B,B,1,784.4
38,II,68,4,9.07,57.05,B,A,0,813.2
38,II,69,4,83.16,47.62,A,A,1,681.8
38,II,70,4,90.28,59.47,A,A,1,721.7
38,II,71,4,19.53,19.1,B,B,1,652.4
38,II,72,4,58.57,39.73,B,B,1,838.9
38,II,73,4,19.23,50.31,B,B,1,601.1
38,II,74,4,43.81,83.94,A,A,1,679.2
38,II,75,4,11.48,70.48,B,A,0,751.8
38,II,76,4,57.49,22.61,B,A,0,719.9
38,II,77,4,10.16,16.83,B,A,0,519.6
38,II,78,4,64.74,19.86,B,B,1,583.9
38,II,79,4,51.32,28.49,B,B,1,776.2
38,II,80,4,83.95,3.25,B,B,1,743.0
38,II,81,5,87.02,64.39,A,B,0,774.3
38,II,82,5,20.16,68.98,B,A,0,613.3
38,II,83,5,14.75,6.58,B,B,1,620.7
38,II,84,5,34.01,0.06,B,B,1,704.3
38,II,85,5,4.78,26.4,B,A,0,699.6
38,II,86,5,23.85,90.98,A,A,1,591.4
38,II,87,5,10.33,95.63,A,B,0,735.7
38,II,88,5,4.31,17.44,B,B,1,797.5
38,II,89,5,3.45,59.46,B,A,0,679.1
38,II,90,5,20.5,64.85,B,A,0,694.5
38,II,91,5,28.56,76.93,A,A,1,841.7
38,II,92,5,10.43,69.38,B,A,0,669.0
38,II,93,5,14.94,88.01,A,B,0,597.9
38,II,94,5,5.86,94.33,A,B,0,708.3
38,II,95,5,1.55,20.74,B,B,1,555.6
38,II,96,5,21.94,89.02,A,B,0,661.0
38,II,97,5,44.88,77.74,A,B,0,637.6
38,II,98,5,17.07,82.21,B,A,0,849.3
38,II,99,5,31.41,81.88,A,A,1,588.3
38,II,100,5,92.07,28.46,A,A,1,793.0
38,II,101,6,5.91,78.69,B,B,1,706.2
38,II,102,6,49.16,65.54,A,A,1,725.7
38,II,103,6,82.83,60.29,A,A,1,603.6
38,II,104,6,73.19,21.59,B,A,0,575.8
38,II,105,6,57.3,44.98,A,A,1,693.3
38,II,106,6,46.16,98.09,A,A,1,708.6
38,II,107,6,10.43,70.36,B,A,0,685.5
38,II,108,6,20.79,37.44,B,A,0,706.6
38,II,109,6,91.61,65.48,A,B,0,638.1
38,II,110,6,56.93,24.58,B,B,1,615.2
38,II,111,6,40.0,16.97,B,B,1,638.3
38,II,112,6,84.37,69.64,A,A,1,739.4
38,II,113,6,41.37,3.64,B,B,1,695.5
38,II,114,6,39.88,63.87,A,A,1,613.1
38,II,115,6,34.82,16.35,B,A,0,586.5
38,II,116,6,95.28,87.4,A,A,1,713.7
38,II,117,6,63.34,2.62,B,B,1,636.1
38,II,118,6,42.35,70.76,A,B,0,732.0
38,II,119,6,44.26,89.8,A,A,1,693.0
38,II,120,6,97.72,64.09,A,B,0,726.2
38,II,121,7,85.84,71.76,A,A,1,737.4
38,II,122,7,92.52,32.35,A,B,0,771.2
38,II,123,7,37.6,65.57,A,A,1,686.8
38,II,124,7,78.11,17.78,B,B,1,654.7
38,II,125,7,46.81,85.32,A,A,1,731.2
38,II,126,7,36.64,21.04,B,A,0,644.5
38,II,127,7,83.48,62.21,A,A,1,795.8
38,II,128,7,56.12,27.58,B,B,1,717.6
38,II,129,7,32.22,83.47,A,A,1,597.2
38,II,130,7,71.24,44.25,A,B,0,646.1
38,II,131,7,1.68,29.5,B,B,1,756.8
38,II,132,7,28.13,76.43,A,B,0,520.8
38,II,133,7,83.64,22.33,A,A,1,674.2
38,II,134,7,31.65,81.14,A,B,0,688.6
38,II,135,7,41.12,72.96,A,B,0,669.2
38,II,136,7,49.77,23.44,B,B,1,564.6
38,II,137,7,21.82,56.12,B,B,1,626.2
38,II,138,7,52.12,75.88,A,B,0,620.7
