sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
26,II,1,1,87.39,91.12,A,B,0,681.4
26,II,2,1,48.36,91.96,A,A,1,755.7
26,II,3,1,60.58,5.33,B,B,1,719.2
26,II,4,1,83.55,1.06,B,A,0,517.6
26,II,5,1,13.45,69.3,B,B,1,668.5
26,II,6,1,18.29,93.24,A,B,0,713.7
26,II,7,1,92.47,27.83,A,B,0,777.6
26,II,8,1,87.81,76.48,A,B,0,557.3
26,II,9,1,36.31,69.79,A,A,1,728.1
26,II,10,1,48.86,77.55,A,B,0,888.6
26,II,11,1,76.17,53.45,A,B,0,706.6
26,II,12,1,92.27,87.74,A,A,1,796.2
26,II,13,1,9.86,28.54,B,B,1,615.6
26,II,14,1,57.0,73.18,A,A,1,743.7
26,II,15,1,95.98,9.45,A,A,1,613.6
26,II,16,1,57.05,52.83,A,A,1,872.7
26,II,17,1,76.77,62.11,A,A,1,736.7
26,II,18,1,74.49,9.66,B,B,1,792.7
26,II,19,1,29.22,1.55,B,B,1,653.1
26,II,20,1,91.92,72.34,A,B,0,629.0
26,II,21,2,91.59,28.5,A,B,0,709.5
26,II,22,2,51.4,29.53,B,B,1,705.2
26,II,23,2,18.89,27.62,B,B,1,729.1
26,II,24,2,72.97,76.2,A,B,0,753.2
26,II,25,2,1.77,61.52,B,A,0,833.0
26,II,26,2,14.39,94.3,A,B,0,729.1
26,II,27,2,19.33,2.97,B,B,1,846.8
26,II,28,2,14.69,41.83,B,A,0,801.7
26,II,29,2,33.51,83.32,A,B,0,692.8
26,II,30,2,70.83,35.97,A,B,0,646.9
26,II,31,2,40.39,90.39,A,A,1,756.0
26,II,32,2,56.42,16.02,B,A,0,587.0
26,II,33,2,53.97,41.96,B,A,0,913.8
26,II,34,2,98.66,51.35,A,A,1,754.3
26,II,35,2,10.56,42.07,B,A,0,750.8
26,II,36,2,78.54,77.49,A,B,0,704.0
26,II,37,2,30.1,10.1,B,B,1,672.1
26,II,38,2,72.38,47.77,A,A,1,817.8
26,II,39,2,27.01,71.17,B,B,1,731.4
26,II,40,2,79.43,8.44,B,A,0,753.2
26,II,41,3,60.97,33.82,B,A,0,489.5
26,II,42,3,32.77,46.45,B,B,1,672.2
26,II,43,3,19.85,66.94,B,B,1,776.1
26,II,44,3,45.82,43.72,B,A,0,722.7
26,II,45,3,80.61,93.8,A,A,1,652.5
26,II,46,3,66.02,43.18,A,B,0,740.6
26,II,47,3,7.91,19.36,B,A,0,883.1
26,II,48,3,14.57,68.69,B,B,1,716.8
26,II,49,3,79.35,95.51,A,A,1,663.0
26,II,50,3,35.67,47.42,B,B,1,764.1
26,II,51,3,61.32,47.81,A,A,1,839.3
26,II,52,3,63.35,41.39,A,B,0,618.5
26,II,53,3,29.05,23.87,B,A,0,709.3
26,II,54,3,20.62,24.67,B,B,1,628.5
26,II,55,3,95.15,43.1,A,A,1,708.3
26,II,56,3,31.59,20.5,B,B,1,657.9
26,II,57,3,17.63,52.22,B,B,1,668.8
26,II,58,3,84.79,25.44,A,B,0,805.9
26,II,59,3,81.57,87.91,A,A,1,668.7
26,II,60,3,94.43,2.34,B,B,1,685.1
26,II,61,4,56.14,32.11,B,B,1,676.6
26,II,62,4,82.72,0.12,B,B,1,831.7
26,II,63,4,22.73,83.39,A,A,1,720.7
26,II,64,4,77.56,98.05,A,B,0,727.2
26,II,65,4,33.04,81.42,A,A,1,693.8
26,II,66,4,73.45,23.79,B,B,1,687.4
26,II,67,4,24.04,33.12,B,B,1,740.9
