sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
7,RB,1,1,33.31,88.92,B,A,0,526.0
7,RB,2,1,27.15,9.23,B,A,0,762.1
7,RB,3,1,98.22,17.04,A,A,1,621.3
7,RB,4,1,45.12,37.64,B,B,1,628.5
7,RB,5,1,4.49,97.52,B,A,0,622.5
7,RB,6,1,53.59,45.25,A,A,1,699.7
7,RB,7,1,30.79,23.85,B,A,0,783.2
7,RB,8,1,1.47,85.51,B,A,0,587.7
7,RB,9,1,99.78,1.65,A,A,1,626.0
7,RB,10,1,29.84,91.46,B,A,0,746.2
7,RB,11,1,92.22,29.4,A,A,1,474.2
7,RB,12,1,60.7,9.44,A,A,1,649.4
7,RB,13,1,21.7,97.0,B,A,0,670.9
7,RB,14,1,57.59,52.12,A,B,0,716.3
7,RB,15,1,50.04,98.45,A,A,1,672.4
7,RB,16,1,83.37,47.61,A,A,1,675.5
7,RB,17,1,81.9,74.68,A,B,0,559.4
7,RB,18,1,51.23,60.6,A,B,0,625.0
7,RB,19,1,40.45,64.04,B,A,0,587.4
7,RB,20,1,63.7,24.98,A,A,1,550.7
7,RB,21,2,6.62,74.48,B,B,1,573.3
7,RB,22,2,62.43,22.21,A,A,1,607.0
7,RB,23,2,50.56,31.23,A,A,1,685.8
7,RB,24,2,60.9,25.44,A,A,1,615.9
7,RB,25,2,81.8,90.25,A,B,0,600.7
7,RB,26,2,58.52,23.09,A,A,1,575.3
7,RB,27,2,89.91,13.9,A,A,1,584.5
7,RB,28,2,52.75,6.4,A,A,1,702.4
7,RB,29,2,88.42,5.99,A,B,0,532.0
7,RB,30,2,1.26,15.36,B,A,0,649.2
7,RB,31,2,31.94,32.43,B,B,1,613.7
7,RB,32,2,78.11,63.38,A,A,1,669.8
7,RB,33,2,84.68,91.17,A,A,1,640.8
7,RB,34,2,0.34,99.57,B,A,0,676.4
7,RB,35,2,61.43,41.29,A,A,1,728.5
7,RB,36,2,20.02,81.51,B,A,0,725.3
7,RB,37,2,83.05,47.48,A,A,1,616.7
7,RB,38,2,93.82,45.57,A,A,1,657.6
7,RB,39,2,20.3,56.74,B,B,1,700.7
7,RB,40,2,97.46,98.53,A,A,1,655.9
7,RB,41,3,15.86,2.13,B,B,1,704.6
7,RB,42,3,78.52,37.79,A,A,1,630.5
7,RB,43,3,32.96,68.84,B,A,0,629.2
7,RB,44,3,32.01,46.92,B,B,1,708.1
7,RB,45,3,81.04,58.67,A,A,1,599.6
7,RB,46,3,33.67,9.87,B,B,1,568.6
7,RB,47,3,36.36,70.73,B,B,1,739.9
7,RB,48,3,70.15,19.25,A,B,0,662.8
7,RB,49,3,3.69,61.8,B,B,1,647.3
7,RB,50,3,7.06,20.85,B,B,1,565.0
7,RB,51,3,86.96,7.46,A,A,1,629.6
7,RB,52,3,10.49,89.01,B,B,1,676.6
7,RB,53,3,20.53,27.55,B,B,1,609.2
7,RB,54,3,30.08,69.23,B,A,0,718.1
7,RB,55,3,65.04,93.65,A,A,1,620.1
7,RB,56,3,54.7,76.11,A,B,0,680.2
7,RB,57,3,10.9,97.55,B,A,0,622.6
7,RB,58,3,38.52,21.52,B,B,1,633.4
7,RB,59,3,67.85,38.81,A,A,1,584.0
7,RB,60,3,42.49,51.62,B,A,0,649.5
7,RB,61,4,23.64,45.44,B,B,1,485.6
7,RB,62,4,2.43,91.71,B,A,0,739.3
7,RB,63,4,1.3,64.52,B,A,0,654.9
7,RB,64,4,15.7,50.45,B,B,1,603.7
7,RB,65,4,82.56,13.28,A,A,1,623.8
7,RB,66,4,89.41,14.44,A,A,1,629.5
7,RB,67,4,51.29,38.71,A,B,0,834.8
7,RB,68,4,41.94,85.68,B,A,0,806.0
7,RB,69,4,72.75,23.59,A,A,1,680.9
7,RB,70,4,75.9,28.85,A,B,0,680.1
7,RB,71,4,32.18,79.82,B,A,0,555.3
7,RB,72,4,88.93,19.69,A,A,1,750.4
7,RB,73,4,2.63,67.61,B,A,0,616.5
7,RB,74,4,61.34,6.59,A,A,1,763.6
7,RB,75,4,47.84,4.23,B,A,0,491.6
7,RB,76,4,40.09,34.54,B,B,1,636.4
7,RB,77,4,78.05,47.0,A,A,1,661.5
7,RB,78,4,84.22,28.45,A,B,0,667.0
7,RB,79,4,53.93,5.51,A,B,0,517.3
7,RB,80,4,1.03,34.81,B,A,0,679.6
7,RB,81,5,50.07,61.68,A,A,1,601.7
7,RB,82,5,87.99,47.34,A,A,1,662.7
7,RB,83,5,6.19,76.4,B,B,1,493.7
7,RB,84,5,24.68,88.42,B,A,0,684.6
7,RB,85,5,13.0,45.74,B,B,1,738.4
7,RB,86,5,8.69,34.55,B,A,0,695.3
