sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
28,II,1,1,15.59,87.52,A,A,1,748.0
28,II,2,1,6.36,54.71,B,B,1,762.0
28,II,3,1,78.8,85.81,A,B,0,794.3
28,II,4,1,79.57,24.76,A,B,0,779.6
28,II,5,1,7.06,76.55,B,B,1,701.1
28,II,6,1,9.33,73.82,B,A,0,682.2
28,II,7,1,62.29,12.05,B,A,0,651.7
28,II,8,1,95.8,84.84,A,B,0,670.2
28,II,9,1,78.97,42.1,A,B,0,797.5
28,II,10,1,98.03,70.59,A,A,1,905.6
28,II,11,1,62.04,78.09,A,A,1,762.1
28,II,12,1,94.52,53.77,A,A,1,647.7
28,II,13,1,74.18,48.34,A,B,0,631.3
28,II,14,1,33.76,30.94,B,B,1,777.2
28,II,15,1,17.3,26.1,B,B,1,736.8
28,II,16,1,27.72,60.27,B,B,1,653.2
28,II,17,1,41.87,1.92,B,A,0,692.6
28,II,18,1,71.2,41.24,A,B,0,675.1
28,II,19,1,30.2,77.88,A,A,1,860.3
28,II,20,1,64.77,24.89,B,B,1,775.1
28,II,21,2,41.59,2.15,B,B,1,735.2
28,II,22,2,93.21,65.94,A,A,1,790.5
28,II,23,2,38.24,23.63,B,B,1,785.8
28,II,24,2,96.62,35.4,A,B,0,706.9
28,II,25,2,17.67,97.39,A,B,0,618.3
28,II,26,2,83.43,19.47,A,A,1,680.3
28,II,27,2,73.22,89.12,A,B,0,726.5
28,II,28,2,86.76,43.78,A,A,1,593.6
28,II,29,2,18.21,46.34,B,A,0,853.0
28,II,30,2,90.13,43.42,A,B,0,672.9
28,II,31,2,88.48,4.85,B,B,1,732.6
28,II,32,2,37.51,34.27,B,A,0,600.8
28,II,33,2,66.08,35.32,A,A,1,858.0
28,II,34,2,63.56,23.62,B,A,0,684.3
28,II,35,2,35.36,58.69,B,A,0,713.9
28,II,36,2,24.79,20.37,B,B,1,690.6
28,II,37,2,43.85,32.03,B,B,1,645.1
28,II,38,2,57.05,34.17,B,A,0,643.6
28,II,39,2,64.2,67.62,A,B,0,663.5
28,II,40,2,0.22,52.3,B,B,1,642.4
28,II,41,3,27.01,42.19,B,A,0,651.8
28,II,42,3,13.15,61.56,B,A,0,733.2
28,II,43,3,66.93,80.48,A,B,0,628.2
28,II,44,3,22.76,21.69,B,B,1,772.9
28,II,45,3,52.02,46.1,B,B,1,769.5
28,II,46,3,84.43,48.45,A,A,1,794.7
28,II,47,3,20.6,59.96,B,A,0,646.2
28,II,48,3,29.44,24.58,B,A,0,655.0
28,II,49,3,53.5,93.18,A,B,0,602.5
28,II,50,3,95.92,11.22,A,B,0,774.7
28,II,51,3,39.37,52.98,B,B,1,803.0
28,II,52,3,98.64,11.43,A,B,0,585.0
28,II,53,3,43.12,53.07,B,A,0,803.9
28,II,54,3,26.75,97.27,A,A,1,707.2
28,II,55,3,70.67,59.47,A,B,0,763.1
28,II,56,3,76.85,42.82,A,A,1,674.0
28,II,57,3,23.9,1.68,B,A,0,787.8
28,II,58,3,77.08,55.65,A,B,0,787.8
28,II,59,3,29.83,20.28,B,A,0,842.1
28,II,60,3,89.38,50.32,A,A,1,641.9
28,II,61,4,71.52,17.43,B,A,0,667.0
28,II,62,4,57.32,38.08,B,B,1,544.6
28,II,63,4,15.23,4.07,B,B,1,638.7
28,II,64,4,92.89,44.55,A,A,1,710.7
28,II,65,4,33.38,89.02,A,A,1,694.2
28,II,66,4,36.45,8.89,B,B,1,669.4
28,II,67,4,35.69,84.18,A,B,0,689.6
28,II,68,4,83.27,51.26,A,A,1,684.7
28,II,69,4,32.02,79.5,A,A,1,647.4
28,II,70,4,98.61,46.14,A,A,1,622.8
28,II,71,4,92.66,11.88,A,B,0,771.6
28,II,72,4,12.99,54.62,B,B,1,740.3
28,II,73,4,57.46,54.84,A,A,1,764.0
28,II,74,4,52.45,27.17,B,B,1,769.8
28,II,75,4,7.32,15.99,B,B,1,642.0
28,II,76,4,86.66,52.63,A,A,1,839.8
28,II,77,4,81.12,33.97,A,A,1,651.1
28,II,78,4,49.61,96.74,A,B,0,900.9
28,II,79,4,63.06,53.56,A,B,0,651.6
28,II,80,4,23.37,44.32,B,A,0,651.7
28,II,81,5,50.99,65.17,A,A,1,671.1
28,II,82,5,99.89,40.2,A,A,1,767.7
28,II,83,5,27.45,4.53,B,B,1,843.4
28,II,84,5,92.8,99.2,A,A,1,665.2
28,II,85,5,32.67,50.76,B,B,1,873.8
28,II,86,5,56.05,80.92,A,A,1,684.7
28,II,87,5,59.54,61.3,A,B,0,669.9
28,II,88,5,32.58,94.5,A,A,1,640.3
28,II,89,5,54.26,51.76,A,B,0,618.7
28,II,90,5,43.34,57.45,A,A,1,742.3
28,II,91,5,62.87,93.82,A,A,1,627.6
28,II,92,5,38.71,9.2,B,A,0,757.4
28,II,93,5,70.61,44.05,A,B,0,666.6
28,II,94,5,48.49,54.53,A,A,1,662.9
28,II,95,5,44.92,90.56,A,B,0,672.8
28,II,96,5,17.07,24.43,B,B,1,727.0
28,II,97,5,6.26,93.66,B,B,1,655.0
28,II,98,5,65.93,77.41,A,B,0,724.8
28,II,99,5,30.27,96.95,A,B,0,818.1
28,II,100,5,94.24,87.01,A,B,0,849.6
28,II,101,6,71.34,18.81,B,A,0,624.7
28,II,102,6,31.91,6.8,B,A,0,675.3
28,II,103,6,14.59,45.31,B,A,0,696.0
28,II,104,6,30.53,7.29,B,A,0,738.5
28,II,105,6,51.46,81.78,A,A,1,826.8
28,II,106,6,50.93,79.9,A,A,1,757.4
28,II,107,6,26.31,42.55,B,A,0,831.3
28,II,108,6,89.46,91.61,A,B,0,643.6
28,II,109,6,8.99,2.31,B,A,0,750.8
28,II,110,6,18.73,33.84,B,A,0,559.0
28,II,111,6,70.37,33.88,A,A,1,689.4
28,II,112,6,24.0,64.98,B,A,0,802.7
28,II,113,6,22.35,87.55,A,B,0,814.5
28,II,114,6,18.57,34.87,B,A,0,805.5
28,II,115,6,95.4,24.76,A,B,0,724.4
28,II,116,6,35.07,59.52,B,A,0,575.4
28,II,117,6,90.08,61.22,A,A,1,639.1
28,II,118,6,2.16,41.04,B,B,1,834.2
28,II,119,6,71.89,35.27,A,A,1,713.0
28,II,120,6,80.51,71.83,A,B,0,447.6
28,II,121,7,81.7,28.53,A,B,0,752.8
28,II,122,7,14.84,98.68,A,B,0,622.5
28,II,123,7,45.91,52.43,B,B,1,573.4
28,II,124,7,58.63,27.67,B,B,1,730.4
28,II,125,7,11.46,50.68,B,A,0,730.5
28,II,126,7,26.47,21.94,B,B,1,819.6
28,II,127,7,98.17,2.4,A,A,1,668.0
28,II,128,7,30.58,61.99,B,B,1,746.8
28,II,129,7,89.52,43.37,A,A,1,764.7
28,II,130,7,59.14,66.95,A,B,0,701.7
28,II,131,7,0.13,95.17,B,B,1,521.2
28,II,132,7,98.81,15.88,A,A,1,662.3
28,II,133,7,97.84,32.22,A,A,1,771.9
28,II,134,7,91.56,83.1,A,B,0,711.4
28,II,135,7,25.35,84.28,A,A,1,633.2
28,II,136,7,54.84,62.43,A,B,0,740.3
28,II,137,7,91.0,3.49,B,A,0,627.7
28,II,138,7,68.57,78.16,A,A,1,569.7
28,II,139,7,44.2,16.99,B,B,1,779.2
28,II,140,7,6.6,18.05,B,B,1,660.3
28,II,141,8,95.48,59.44,A,A,1,852.4
28,II,142,8,71.57,4.98,B,B,1,661.7
28,II,143,8,65.48,2.7,B,B,1,645.6
28,II,144,8,93.9,57.68,A,A,1,794.0
28,II,145,8,14.59,21.89,B,B,1,716.7
28,II,146,8,35.59,96.05,A,B,0,578.8
28,II,147,8,3.29,21.69,B,A,0,740.7
28,II,148,8,15.43,66.78,B,A,0,611.0
28,II,149,8,10.86,19.57,B,A,0,728.0
28,II,150,8,62.32,70.24,A,A,1,745.0
28,II,151,8,90.79,91.48,A,A,1,485.2
28,II,152,8,17.22,42.9,B,A,0,810.1
28,II,153,8,31.37,32.58,B,B,1,637.4
28,II,154,8,32.58,18.27,B,B,1,492.4
28,II,155,8,30.79,15.13,B,A,0,830.4
28,II,156,8,51.46,66.58,A,B,0,773.6
28,II,157,8,45.36,83.63,A,B,0,628.1
28,II,158,8,89.51,48.97,A,A,1,733.2
28,II,159,8,39.65,64.05,A,A,1,913.8
28,II,160,8,97.97,2.89,A,B,0,596.6
28,II,161,9,79.37,41.99,A,B,0,738.6
28,II,162,9,79.88,43.24,A,A,1,662.0
28,II,163,9,59.57,75.49,A,B,0,686.7
28,II,164,9,4.5,23.53,B,B,1,732.1
28,II,165,9,16.71,70.94,B,B,1,570.9
28,II,166,9,79.73,93.36,A,B,0,614.5
28,II,167,9,58.53,26.49,B,A,0,679.2
28,II,168,9,47.76,13.06,B,B,1,744.2
28,II,169,9,55.17,0.61,B,A,0,834.7
28,II,170,9,15.34,81.32,B,B,1,709.4
28,II,171,9,5.71,65.2,B,B,1,752.2
28,II,172,9,61.49,20.21,B,B,1,617.5
28,II,173,9,32.82,52.18,B,B,1,772.5
28,II,174,9,54.94,33.16,B,A,0,651.5
28,II,175,9,26.99,24.7,B,A,0,754.2
28,II,176,9,14.66,95.89,A,B,0,610.6
28,II,177,9,65.78,38.19,A,A,1,722.3
28,II,178,9,66.86,75.68,A,B,0,651.4
28,II,179,9,46.18,30.46,B,B,1,651.9
28,II,180,9,20.49,88.52,A,B,0,721.1
28,II,181,10,28.16,12.84,B,A,0,697.0
28,II,182,10,89.12,18.34,A,A,1,905.7
28,II,183,10,54.29,21.06,B,B,1,656.3
28,II,184,10,74.9,88.12,A,B,0,679.7
28,II,185,10,82.92,33.31,A,A,1,629.5
28,II,186,10,92.51,46.5,A,B,0,709.5
28,II,187,10,63.51,6.7,B,A,0,740.9
28,II,188,10,48.19,13.78,B,A,0,601.4
28,II,189,10,40.61,25.49,B,B,1,711.0
28,II,190,10,92.04,36.23,A,A,1,592.6
28,II,191,10,71.17,79.95,A,B,0,648.3
28,II,192,10,60.01,17.38,B,B,1,685.7
28,II,193,10,64.78,38.87,A,B,0,746.6
28,II,194,10,78.13,52.93,A,A,1,799.2
28,II,195,10,24.44,46.56,B,B,1,670.1
28,II,196,10,57.89,12.27,B,A,0,548.0
28,II,197,10,65.34,8.03,B,B,1,909.6
28,II,198,10,99.0,1.07,A,B,0,787.5
28,II,199,10,68.19,74.03,A,B,0,779.3
28,II,200,10,22.0,85.95,A,B,0,744.9
28,II,201,11,21.91,46.66,B,A,0,646.6
28,II,202,11,44.29,24.59,B,A,0,606.6
28,II,203,11,84.52,80.96,A,A,1,820.3
28,II,204,11,56.41,70.9,A,A,1,596.0
28,II,205,11,16.72,34.4,B,A,0,761.2
28,II,206,11,77.91,58.85,A,A,1,753.2
28,II,207,11,4.41,9.72,B,B,1,659.8
28,II,208,11,99.17,32.82,A,A,1,809.9
28,II,209,11,19.36,44.52,B,A,0,803.2
28,II,210,11,42.19,99.75,A,A,1,605.0
28,II,211,11,85.81,38.9,A,A,1,748.4
28,II,212,11,86.96,25.46,A,A,1,659.1
28,II,213,11,45.59,9.43,B,A,0,641.3
28,II,214,11,75.1,89.26,A,A,1,672.0
28,II,215,11,14.07,81.72,B,A,0,555.5
28,II,216,11,44.54,66.97,A,A,1,639.4
28,II,217,11,46.69,29.82,B,A,0,848.0
28,II,218,11,8.81,3.19,B,A,0,779.4
28,II,219,11,17.53,49.58,B,B,1,757.4
28,II,220,11,97.87,37.28,A,A,1,767.0
28,II,221,12,90.23,83.58,A,A,1,590.3
28,II,222,12,41.06,80.11,A,A,1,720.0
28,II,223,12,29.69,82.07,A,A,1,711.0
28,II,224,12,25.53,19.1,B,A,0,765.3
28,II,225,12,42.1,47.81,B,A,0,636.7
28,II,226,12,50.72,79.33,A,B,0,622.8
28,II,227,12,97.35,84.8,A,A,1,672.0
28,II,228,12,32.42,69.05,A,A,1,690.6
28,II,229,12,2.24,58.95,B,B,1,656.3
28,II,230,12,70.06,29.01,B,B,1,674.7
28,II,231,12,37.96,94.1,A,B,0,610.5
28,II,232,12,30.91,82.04,A,B,0,729.9
28,II,233,12,66.61,42.91,A,B,0,619.0
28,II,234,12,40.72,89.1,A,A,1,585.0
28,II,235,12,58.37,21.95,B,B,1,635.3
28,II,236,12,2.95,83.87,B,B,1,808.3
28,II,237,12,1.06,32.77,B,A,0,786.6
28,II,238,12,44.28,7.65,B,A,0,822.6
28,II,239,12,76.36,46.97,A,A,1,622.6
28,II,240,12,47.28,6.21,B,A,0,598.5
28,II,241,13,13.51,89.05,A,A,1,644.6
28,II,242,13,12.08,76.42,B,B,1,791.8
28,II,243,13,78.17,84.54,A,A,1,694.2
28,II,244,13,70.38,35.84,A,B,0,537.8
28,II,245,13,24.42,50.12,B,A,0,749.3
28,II,246,13,1.58,22.28,B,B,1,669.5
28,II,247,13,12.97,92.39,A,B,0,618.0
28,II,248,13,92.09,82.78,A,A,1,720.1
28,II,249,13,60.07,22.7,B,B,1,682.1
28,II,250,13,80.39,30.35,A,B,0,910.4
28,II,251,13,45.41,17.5,B,B,1,823.8
28,II,252,13,17.7,28.22,B,A,0,634.8
28,II,253,13,42.33,65.05,A,A,1,746.3
28,II,254,13,13.81,79.28,B,A,0,720.7
28,II,255,13,81.12,77.64,A,B,0,691.7
28,II,256,13,39.37,56.83,B,B,1,590.6
28,II,257,13,9.72,50.87,B,A,0,778.8
28,II,258,13,21.43,90.96,A,B,0,637.0
28,II,259,13,65.91,12.73,B,A,0,659.2
28,II,260,13,45.2,31.12,B,A,0,757.0
28,II,261,14,57.23,80.1,A,A,1,696.0
28,II,262,14,71.31,23.66,B,A,0,660.1
28,II,263,14,6.34,78.83,B,B,1,683.6
28,II,264,14,46.18,16.05,B,B,1,683.6
28,II,265,14,23.11,16.01,B,B,1,601.5
28,II,266,14,7.68,68.01,B,B,1,774.7
28,II,267,14,5.72,24.54,B,B,1,849.7
28,II,268,14,69.21,56.93,A,B,0,525.5
28,II,269,14,77.46,77.31,A,A,1,577.8
28,II,270,14,90.26,52.26,A,A,1,507.6
28,II,271,14,76.47,34.61,A,A,1,642.0
28,II,272,14,25.62,85.39,A,A,1,576.8
28,II,273,14,55.09,96.02,A,A,1,654.6
28,II,274,14,60.95,87.98,A,A,1,768.4
28,II,275,14,52.93,53.2,A,A,1,735.4
28,II,276,14,62.31,61.97,A,A,1,587.1
28,II,277,14,75.54,5.91,B,B,1,662.9
28,II,278,14,1.09,71.12,B,B,1,738.5
28,II,279,14,57.94,22.78,B,B,1,648.9
28,II,280,14,12.22,11.6,B,B,1,676.9
28,II,281,15,5.44,2.6,B,B,1,871.8
28,II,282,15,77.09,7.73,B,B,1,770.8
28,II,283,15,39.94,87.79,A,A,1,732.6
28,II,284,15,64.46,0.66,B,B,1,568.2
28,II,285,15,89.12,9.24,B,B,1,561.3
28,II,286,15,85.46,3.41,B,B,1,771.4
28,II,287,15,54.17,71.55,A,A,1,754.9
28,II,288,15,90.07,27.72,A,A,1,734.3
28,II,289,15,96.89,73.96,A,A,1,674.4
28,II,290,15,29.4,46.33,B,B,1,717.5
28,II,291,15,52.32,84.65,A,A,1,804.0
28,II,292,15,85.52,96.13,A,A,1,684.6
28,II,293,15,31.5,27.8,B,B,1,711.3
28,II,294,15,27.08,31.24,B,B,1,593.2
28,II,295,15,66.18,18.15,B,B,1,736.3
28,II,296,15,20.3,22.82,B,B,1,602.7
28,II,297,15,87.31,67.99,A,B,0,694.1
28,II,298,15,96.43,68.89,A,B,0,677.4
28,II,299,15,73.22,20.54,B,B,1,672.4
28,II,300,15,54.7,85.31,A,A,1,596.2
28,II,301,16,0.68,22.03,B,B,1,521.5
28,II,302,16,96.42,79.62,A,A,1,595.1
28,II,303,16,52.19,60.03,A,A,1,674.7
28,II,304,16,45.64,30.67,B,B,1,548.5
28,II,305,16,68.67,67.94,A,A,1,525.9
28,II,306,16,48.0,71.32,A,B,0,660.0
28,II,307,16,96.57,77.98,A,A,1,644.6
28,II,308,16,1.35,82.32,B,B,1,639.6
28,II,309,16,72.09,29.79,A,A,1,629.4
28,II,310,16,90.52,13.4,A,A,1,700.2
28,II,311,16,27.17,57.05,B,A,0,820.4
28,II,312,16,2.14,46.66,B,B,1,678.2
28,II,313,16,1.46,46.38,B,B,1,594.1
28,II,314,16,21.97,77.77,B,B,1,562.9
28,II,315,16,13.82,68.12,B,B,1,646.7
28,II,316,16,85.11,8.01,B,B,1,672.0
28,II,317,16,56.13,81.47,A,A,1,649.3
28,II,318,16,8.34,36.4,B,B,1,598.1
28,II,319,16,69.74,98.66,A,A,1,512.9
28,II,320,16,82.35,58.61,A,A,1,576.1
28,II,321,17,91.83,84.3,A,A,1,627.8
28,II,322,17,90.91,91.62,A,B,0,865.4
28,II,323,17,18.43,86.95,A,A,1,713.9
28,II,324,17,75.76,68.79,A,A,1,608.2
28,II,325,17,42.72,20.56,B,B,1,590.6
28,II,326,17,25.97,36.25,B,B,1,634.9
