sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
27,II,1,1,89.46,85.05,A,A,1,822.6
27,II,2,1,77.83,72.83,A,A,1,601.3
27,II,3,1,23.31,65.99,B,B,1,750.5
27,II,4,1,12.84,89.77,A,A,1,728.1
27,II,5,1,13.83,35.69,B,A,0,712.5
27,II,6,1,0.28,75.54,B,B,1,810.3
27,II,7,1,0.45,72.27,B,A,0,679.1
27,II,8,1,69.02,49.49,A,A,1,716.8
27,II,9,1,48.13,33.61,B,B,1,848.4
27,II,10,1,91.56,85.55,A,B,0,634.7
27,II,11,1,43.2,48.55,B,A,0,867.3
27,II,12,1,56.2,3.59,B,B,1,669.6
27,II,13,1,71.33,67.71,A,B,0,746.5
27,II,14,1,33.62,3.77,B,B,1,634.4
27,II,15,1,98.35,12.8,A,A,1,675.4
27,II,16,1,32.93,16.09,B,A,0,805.8
27,II,17,1,12.19,89.94,A,B,0,805.0
27,II,18,1,81.29,95.12,A,A,1,808.7
27,II,19,1,77.57,45.57,A,B,0,730.1
27,II,20,1,57.86,94.19,A,A,1,810.0
27,II,21,2,96.4,95.63,A,B,0,769.0
27,II,22,2,71.7,26.84,B,A,0,747.1
27,II,23,2,30.45,71.5,A,A,1,676.2
27,II,24,2,24.56,98.46,A,A,1,581.7
27,II,25,2,26.26,55.72,B,B,1,885.4
27,II,26,2,95.18,95.13,A,B,0,584.6
27,II,27,2,84.66,79.8,A,A,1,797.5
27,II,28,2,49.51,7.98,B,A,0,764.7
27,II,29,2,70.42,58.83,A,B,0,623.3
27,II,30,2,63.48,18.25,B,A,0,729.4
27,II,31,2,24.93,35.32,B,A,0,689.9
27,II,32,2,34.14,8.72,B,A,0,712.2
27,II,33,2,58.92,81.42,A,B,0,635.7
27,II,34,2,75.43,40.01,A,B,0,741.3
27,II,35,2,57.09,38.04,B,A,0,654.4
27,II,36,2,51.57,79.1,A,B,0,812.5
27,II,37,2,11.5,42.76,B,B,1,713.8
27,II,38,2,87.94,88.75,A,A,1,763.0
27,II,39,2,48.96,29.46,B,B,1,611.1
27,II,40,2,76.58,56.2,A,B,0,757.1
27,II,41,3,38.57,47.8,B,A,0,778.4
27,II,42,3,39.9,10.46,B,A,0,721.3
27,II,43,3,84.74,14.19,B,A,0,551.9
27,II,44,3,99.2,43.39,A,B,0,687.8
27,II,45,3,26.66,80.38,A,B,0,641.8
27,II,46,3,85.67,54.82,A,A,1,689.6
27,II,47,3,67.57,40.13,A,A,1,642.7
27,II,48,3,97.18,77.85,A,B,0,679.2
27,II,49,3,8.92,69.21,B,A,0,605.1
27,II,50,3,29.12,31.6,B,A,0,651.1
27,II,51,3,79.0,73.62,A,A,1,739.6
27,II,52,3,16.23,73.16,B,A,0,655.3
27,II,53,3,11.44,45.62,B,A,0,683.3
27,II,54,3,97.58,66.47,A,A,1,626.6
27,II,55,3,16.64,67.04,B,B,1,774.5
27,II,56,3,9.37,14.5,B,A,0,649.7
27,II,57,3,45.78,31.3,B,A,0,746.2
27,II,58,3,15.2,49.47,B,A,0,681.0
27,II,59,3,3.11,91.13,B,A,0,646.1
27,II,60,3,52.47,34.28,B,B,1,802.8
27,II,61,4,5.71,80.97,B,B,1,530.9
27,II,62,4,87.96,24.36,A,B,0,769.6
27,II,63,4,85.72,83.63,A,A,1,690.6
27,II,64,4,40.97,10.23,B,B,1,666.2
27,II,65,4,64.86,98.13,A,B,0,715.5
27,II,66,4,86.92,64.67,A,A,1,787.3
27,II,67,4,40.71,46.16,B,B,1,755.2
27,II,68,4,53.14,54.36,A,B,0,798.2
27,II,69,4,2.47,16.14,B,B,1,696.7
27,II,70,4,62.58,75.76,A,A,1,583.7
27,II,71,4,45.08,65.77,A,A,1,784.7
27,II,72,4,24.32,66.13,B,B,1,765.5
