sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
3,RB,1,1,41.09,69.46,B,B,1,698.6
3,RB,2,1,81.88,52.89,A,A,1,648.7
3,RB,3,1,17.37,89.76,B,B,1,751.0
3,RB,4,1,49.81,25.69,B,B,1,636.1
3,RB,5,1,55.05,70.38,A,B,0,696.2
3,RB,6,1,13.41,40.44,B,B,1,712.7
3,RB,7,1,55.24,81.48,A,B,0,584.3
3,RB,8,1,60.14,1.89,A,A,1,748.7
3,RB,9,1,98.99,58.8,A,A,1,684.8
3,RB,10,1,97.93,54.62,A,A,1,601.7
3,RB,11,1,93.95,35.74,A,B,0,701.3
3,RB,12,1,65.21,74.62,A,B,0,617.7
3,RB,13,1,16.74,22.61,B,A,0,587.5
3,RB,14,1,28.63,23.55,B,B,1,731.4
3,RB,15,1,73.69,30.28,A,B,0,933.4
3,RB,16,1,15.12,23.03,B,A,0,585.7
3,RB,17,1,70.46,17.12,A,B,0,742.4
3,RB,18,1,98.57,79.13,A,A,1,681.5
3,RB,19,1,50.8,66.89,A,B,0,680.6
3,RB,20,1,80.18,89.04,A,A,1,503.5
3,RB,21,2,62.05,40.25,A,B,0,568.6
3,RB,22,2,38.81,45.79,B,B,1,591.3
3,RB,23,2,45.07,35.35,B,A,0,559.9
3,RB,24,2,97.78,40.76,A,B,0,696.8
3,RB,25,2,4.96,14.21,B,B,1,729.3
3,RB,26,2,89.62,63.5,A,A,1,829.8
3,RB,27,2,73.24,90.3,A,B,0,727.5
3,RB,28,2,69.4,54.81,A,B,0,726.3
3,RB,29,2,40.14,39.18,B,B,1,552.2
3,RB,30,2,42.72,57.56,B,A,0,759.1
3,RB,31,2,97.81,47.9,A,B,0,529.2
3,RB,32,2,88.5,0.11,A,A,1,781.6
3,RB,33,2,27.81,59.24,B,A,0,724.0
3,RB,34,2,60.72,40.35,A,B,0,703.5
3,RB,35,2,90.19,70.17,A,B,0,672.3
3,RB,36,2,84.93,35.64,A,B,0,643.1
3,RB,37,2,34.66,66.01,B,A,0,686.5
3,RB,38,2,62.74,86.07,A,B,0,591.7
3,RB,39,2,96.41,62.24,A,B,0,706.4
3,RB,40,2,2.09,54.21,B,A,0,684.3
3,RB,41,3,57.38,18.3,A,B,0,658.9
3,RB,42,3,33.79,21.92,B,A,0,669.6
3,RB,43,3,10.59,51.9,B,B,1,596.9
3,RB,44,3,79.18,60.46,A,A,1,600.4
3,RB,45,3,21.42,55.99,B,B,1,887.8
3,RB,46,3,71.49,41.35,A,B,0,681.6
3,RB,47,3,8.64,57.0,B,A,0,780.1
3,RB,48,3,4.19,6.27,B,B,1,632.0
3,RB,49,3,49.01,79.2,B,A,0,774.0
3,RB,50,3,24.15,20.64,B,A,0,595.4
3,RB,51,3,30.53,73.01,B,A,0,736.8
3,RB,52,3,86.44,99.4,A,B,0,741.7
3,RB,53,3,79.78,85.15,A,B,0,581.7
3,RB,54,3,36.64,6.71,B,A,0,608.9
3,RB,55,3,95.5,23.64,A,A,1,755.0
3,RB,56,3,79.26,78.69,A,A,1,727.5
3,RB,57,3,34.57,21.53,B,B,1,660.7
3,RB,58,3,77.38,84.13,A,B,0,601.8
3,RB,59,3,79.27,53.35,A,B,0,750.1
3,RB,60,3,22.35,8.41,B,A,0,680.1
3,RB,61,4,34.07,82.68,B,B,1,816.6
3,RB,62,4,21.41,91.13,B,B,1,631.8
3,RB,63,4,98.63,51.0,A,A,1,628.2
3,RB,64,4,55.28,44.75,A,A,1,683.0
3,RB,65,4,30.21,51.88,B,B,1,670.8
3,RB,66,4,72.73,99.29,A,A,1,708.2
3,RB,67,4,4.25,89.49,B,B,1,729.0
3,RB,68,4,24.69,90.34,B,B,1,615.2
3,RB,69,4,31.35,62.65,B,B,1,745.2
3,RB,70,4,19.23,57.49,B,B,1,751.5
3,RB,71,4,95.22,65.38,A,A,1,719.1
3,RB,72,4,22.54,83.12,B,B,1,568.0
3,RB,73,4,75.71,93.3,A,A,1,698.5
3,RB,74,4,33.02,44.6,B,B,1,634.1
3,RB,75,4,96.87,64.28,A,A,1,807.2
3,RB,76,4,31.74,53.63,B,B,1,647.5
3,RB,77,4,68.57,45.11,A,A,1,645.0
3,RB,78,4,79.59,45.97,A,A,1,580.0
3,RB,79,4,23.88,27.21,B,B,1,713.7
3,RB,80,4,18.43,0.2,B,B,1,687.8
3,RB,81,5,8.35,7.08,B,B,1,694.9
3,RB,82,5,35.63,40.21,B,B,1,726.2
3,RB,83,5,61.38,45.85,A,A,1,602.1
3,RB,84,5,78.68,45.01,A,A,1,590.9
3,RB,85,5,76.28,10.98,A,A,1,656.7
3,RB,86,5,28.89,87.53,B,B,1,558.8
3,RB,87,5,2.47,36.02,B,B,1,627.7
3,RB,88,5,62.97,49.3,A,A,1,608.3
3,RB,89,5,29.55,37.63,B,B,1,681.3
3,RB,90,5,1.54,81.07,B,B,1,569.5
3,RB,91,5,29.17,26.04,B,B,1,628.9
3,RB,92,5,43.85,92.16,B,B,1,632.2
3,RB,93,5,55.32,74.35,A,A,1,794.8
3,RB,94,5,52.01,75.11,A,A,1,599.8
3,RB,95,5,97.82,24.72,A,A,1,756.6
3,RB,96,5,73.57,58.57,A,A,1,840.7
3,RB,97,5,30.48,94.03,B,B,1,573.5
3,RB,98,5,97.12,43.03,A,A,1,625.5
3,RB,99,5,38.41,7.83,B,B,1,656.9
3,RB,100,5,74.46,87.13,A,A,1,595.7
3,RB,101,6,93.93,51.02,A,A,1,615.1
3,RB,102,6,29.96,16.59,B,B,1,642.0
3,RB,103,6,46.86,48.69,B,B,1,792.4
3,RB,104,6,11.09,31.11,B,B,1,620.6
3,RB,105,6,56.98,35.06,A,A,1,595.6
3,RB,106,6,62.87,13.59,A,A,1,693.8
3,RB,107,6,19.67,4.13,B,A,0,634.5
3,RB,108,6,74.97,66.18,A,A,1,678.7
3,RB,109,6,44.93,22.97,B,B,1,696.3
3,RB,110,6,23.55,31.32,B,B,1,773.1
3,RB,111,6,95.93,31.76,A,A,1,660.8
3,RB,112,6,18.77,46.98,B,B,1,587.4
3,RB,113,6,98.97,87.03,A,A,1,587.7
3,RB,114,6,89.1,79.81,A,A,1,644.6
3,RB,115,6,27.72,36.79,B,B,1,561.0
3,RB,116,6,80.81,46.47,A,A,1,611.7
3,RB,117,6,47.13,11.49,B,B,1,555.9
3,RB,118,6,9.6,86.99,B,B,1,727.2
3,RB,119,6,41.0,1.48,B,B,1,628.3
3,RB,120,6,20.95,31.19,B,B,1,577.5
3,RB,121,7,84.15,3.31,A,A,1,507.7
3,RB,122,7,85.63,31.18,A,A,1,597.9
3,RB,123,7,4.22,62.74,B,B,1,606.1
3,RB,124,7,1.0,9.28,B,B,1,672.1
3,RB,125,7,23.16,16.73,B,B,1,663.3
3,RB,126,7,93.31,55.26,A,A,1,640.0
3,RB,127,7,52.76,19.21,A,A,1,592.0
3,RB,128,7,16.11,13.61,B,B,1,631.2
3,RB,129,7,92.27,42.09,A,A,1,748.6
3,RB,130,7,85.69,4.13,A,A,1,558.0
3,RB,131,7,32.44,64.1,B,B,1,787.8
3,RB,132,7,19.25,95.22,B,B,1,623.0
3,RB,133,7,42.72,72.88,B,B,1,575.0
3,RB,134,7,96.05,76.73,A,A,1,680.5
3,RB,135,7,35.47,43.15,B,B,1,619.3
3,RB,136,7,4.02,65.99,B,B,1,667.3
3,RB,137,7,35.93,89.42,B,B,1,672.5
3,RB,138,7,88.36,50.74,A,A,1,702.8
3,RB,139,7,54.83,65.29,A,A,1,768.6
3,RB,140,7,91.38,50.01,A,A,1,542.8
3,RB,141,8,94.82,68.89,A,A,1,611.1
3,RB,142,8,49.06,76.48,B,B,1,708.8
3,RB,143,8,15.53,72.86,B,B,1,721.1
3,RB,144,8,90.15,18.83,A,A,1,641.8
3,RB,145,8,40.56,0.77,B,B,1,636.2
3,RB,146,8,59.62,51.73,A,A,1,633.3
3,RB,147,8,85.0,46.82,A,A,1,601.6
3,RB,148,8,24.02,73.37,B,B,1,536.5
3,RB,149,8,7.69,69.51,B,B,1,586.7
3,RB,150,8,52.74,73.75,A,A,1,603.6
3,RB,151,8,45.88,35.74,B,B,1,688.3
3,RB,152,8,89.24,15.3,A,A,1,646.5
3,RB,153,8,93.29,42.62,A,B,0,695.0
3,RB,154,8,64.29,99.72,A,B,0,620.3
3,RB,155,8,64.99,95.65,A,A,1,567.8
3,RB,156,8,36.08,92.01,B,B,1,589.7
3,RB,157,8,67.22,69.34,A,A,1,612.0
3,RB,158,8,87.06,41.71,A,A,1,669.4
3,RB,159,8,91.42,20.94,A,A,1,689.3
3,RB,160,8,43.6,5.29,B,B,1,463.2
3,RB,161,9,45.63,73.4,B,B,1,535.9
3,RB,162,9,30.42,15.54,B,B,1,724.4
3,RB,163,9,3.19,30.56,B,B,1,777.5
3,RB,164,9,77.8,17.78,A,A,1,509.2
3,RB,165,9,92.61,68.97,A,A,1,692.2
3,RB,166,9,15.02,77.15,B,B,1,654.5
3,RB,167,9,90.85,30.79,A,B,0,525.8
3,RB,168,9,50.34,42.21,A,A,1,750.9
3,RB,169,9,78.71,36.39,A,B,0,776.6
3,RB,170,9,12.5,20.71,B,B,1,856.8
3,RB,171,9,10.15,93.88,B,B,1,665.2
3,RB,172,9,31.4,77.39,B,B,1,813.7
3,RB,173,9,93.86,64.79,A,A,1,579.5
3,RB,174,9,11.24,96.18,B,B,1,677.2
3,RB,175,9,41.12,55.42,B,B,1,696.8
3,RB,176,9,11.31,69.72,B,B,1,563.1
3,RB,177,9,93.91,36.43,A,A,1,603.1
3,RB,178,9,97.03,0.14,A,A,1,676.9
3,RB,179,9,33.27,62.48,B,B,1,704.4
3,RB,180,9,89.66,61.78,A,A,1,641.4
3,RB,181,10,93.64,32.62,A,A,1,546.6
3,RB,182,10,50.09,58.06,A,A,1,618.2
3,RB,183,10,95.53,69.28,A,A,1,788.6
3,RB,184,10,48.97,19.7,B,B,1,685.3
3,RB,185,10,49.93,69.64,B,B,1,616.4
3,RB,186,10,70.04,64.07,A,A,1,801.6
3,RB,187,10,77.6,24.36,A,A,1,624.0
3,RB,188,10,87.64,12.56,A,A,1,619.3
3,RB,189,10,21.44,93.01,B,B,1,728.3
3,RB,190,10,52.84,27.49,A,A,1,693.7
3,RB,191,10,42.16,25.99,B,B,1,659.6
3,RB,192,10,34.6,7.95,B,B,1,606.2
3,RB,193,10,58.6,22.08,A,A,1,514.4
3,RB,194,10,65.83,69.97,A,A,1,771.8
3,RB,195,10,62.12,4.46,A,A,1,854.9
3,RB,196,10,52.08,8.56,A,A,1,722.5
3,RB,197,10,92.52,78.25,A,A,1,602.7
3,RB,198,10,53.93,65.66,A,B,0,648.7
3,RB,199,10,11.39,69.36,B,B,1,647.3
3,RB,200,10,31.48,0.26,B,B,1,652.4
3,RB,201,11,72.49,75.36,A,A,1,605.6
3,RB,202,11,88.19,40.99,A,A,1,633.4
3,RB,203,11,90.51,87.18,A,A,1,698.7
3,RB,204,11,52.73,30.92,A,A,1,569.0
3,RB,205,11,25.44,14.13,B,B,1,591.4
3,RB,206,11,47.98,26.59,B,B,1,615.5
3,RB,207,11,10.54,56.33,B,B,1,651.5
3,RB,208,11,10.23,41.76,B,B,1,530.7
3,RB,209,11,71.21,29.4,A,A,1,755.1
3,RB,210,11,31.1,24.03,B,B,1,698.1
3,RB,211,11,58.18,3.27,A,A,1,564.6
3,RB,212,11,17.72,70.42,B,B,1,679.0
3,RB,213,11,38.86,59.93,B,B,1,586.8
3,RB,214,11,58.99,31.6,A,A,1,522.9
3,RB,215,11,21.14,32.41,B,B,1,749.9
3,RB,216,11,22.85,60.24,B,B,1,804.2
3,RB,217,11,46.51,8.65,B,B,1,683.0
3,RB,218,11,38.5,34.85,B,B,1,562.8
3,RB,219,11,86.44,49.94,A,A,1,652.4
3,RB,220,11,46.71,13.07,B,B,1,702.4
3,RB,221,12,91.08,77.58,A,A,1,697.6
3,RB,222,12,34.37,55.43,B,B,1,716.7
3,RB,223,12,41.37,23.01,B,B,1,549.2
3,RB,224,12,40.32,85.35,B,B,1,639.2
