sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
20,RB,1,1,42.29,0.78,B,A,0,674.7
20,RB,2,1,3.05,34.51,B,B,1,651.6
20,RB,3,1,35.11,62.79,B,B,1,665.3
20,RB,4,1,95.72,14.15,A,A,1,721.2
20,RB,5,1,60.06,89.14,A,A,1,689.1
20,RB,6,1,6.74,12.97,B,B,1,699.9
20,RB,7,1,29.28,39.0,B,A,0,688.1
20,RB,8,1,11.95,41.42,B,B,1,621.2
20,RB,9,1,32.01,10.57,B,A,0,651.2
20,RB,10,1,81.0,12.59,A,A,1,710.8
20,RB,11,1,42.93,60.22,B,B,1,728.3
20,RB,12,1,1.63,68.76,B,A,0,564.9
20,RB,13,1,45.96,96.55,B,A,0,692.0
20,RB,14,1,1.52,85.97,B,A,0,678.9
20,RB,15,1,54.7,14.16,A,B,0,853.0
20,RB,16,1,27.94,17.98,B,A,0,633.4
20,RB,17,1,3.25,66.4,B,A,0,678.6
20,RB,18,1,5.99,76.09,B,B,1,609.3
20,RB,19,1,75.3,21.33,A,B,0,695.6
20,RB,20,1,91.76,80.95,A,B,0,631.6
20,RB,21,2,58.2,75.17,A,A,1,546.5
20,RB,22,2,32.95,25.15,B,A,0,584.4
20,RB,23,2,65.46,61.02,A,B,0,518.6
20,RB,24,2,50.8,64.36,A,A,1,727.5
20,RB,25,2,12.03,78.64,B,A,0,682.8
20,RB,26,2,52.05,69.3,A,A,1,510.5
20,RB,27,2,11.39,94.97,B,B,1,796.0
20,RB,28,2,49.74,98.24,B,B,1,572.3
20,RB,29,2,5.19,39.0,B,A,0,769.9
20,RB,30,2,46.97,32.74,B,B,1,779.3
20,RB,31,2,53.45,97.85,A,B,0,684.5
20,RB,32,2,64.9,2.39,A,A,1,598.9
20,RB,33,2,88.1,50.38,A,A,1,581.2
20,RB,34,2,27.13,3.78,B,B,1,738.0
20,RB,35,2,90.45,75.4,A,A,1,728.0
20,RB,36,2,61.76,91.97,A,A,1,683.1
20,RB,37,2,95.15,22.67,A,A,1,650.9
20,RB,38,2,75.49,42.97,A,B,0,548.3
20,RB,39,2,29.28,3.67,B,A,0,649.7
20,RB,40,2,5.86,45.18,B,A,0,758.6
20,RB,41,3,38.44,29.9,B,A,0,758.9
20,RB,42,3,47.64,46.29,B,A,0,589.3
20,RB,43,3,22.11,79.55,B,A,0,658.1
20,RB,44,3,22.1,48.84,B,A,0,550.6
20,RB,45,3,24.73,52.26,B,A,0,575.8
20,RB,46,3,7.78,94.27,B,B,1,601.9
20,RB,47,3,20.1,67.75,B,A,0,568.5
20,RB,48,3,26.0,52.08,B,A,0,612.1
20,RB,49,3,10.69,23.4,B,A,0,612.6
20,RB,50,3,8.96,49.72,B,A,0,651.6
20,RB,51,3,36.53,44.53,B,A,0,641.4
20,RB,52,3,94.48,45.43,A,A,1,662.2
20,RB,53,3,64.3,8.63,A,B,0,690.6
20,RB,54,3,88.04,80.74,A,A,1,634.9
20,RB,55,3,97.4,46.26,A,A,1,668.8
20,RB,56,3,22.86,12.65,B,B,1,578.3
20,RB,57,3,67.16,40.29,A,A,1,758.7
20,RB,58,3,26.06,76.75,B,B,1,719.9
20,RB,59,3,11.29,25.67,B,B,1,581.3
20,RB,60,3,23.79,35.38,B,B,1,667.7
20,RB,61,4,76.58,51.83,A,B,0,833.3
20,RB,62,4,14.06,96.69,B,B,1,594.6
20,RB,63,4,23.69,12.01,B,B,1,659.9
20,RB,64,4,25.26,39.77,B,A,0,762.3
20,RB,65,4,28.67,95.66,B,B,1,717.5
20,RB,66,4,29.07,22.52,B,A,0,647.5
20,RB,67,4,77.28,36.12,A,A,1,685.4
20,RB,68,4,11.59,33.21,B,A,0,589.5
20,RB,69,4,25.92,64.78,B,A,0,590.0
20,RB,70,4,16.59,44.97,B,A,0,544.5
20,RB,71,4,44.11,31.29,B,B,1,767.4
20,RB,72,4,69.2,23.76,A,A,1,543.7
20,RB,73,4,64.02,67.71,A,A,1,677.8
20,RB,74,4,95.86,74.81,A,B,0,603.9
20,RB,75,4,51.73,18.93,A,A,1,749.8
20,RB,76,4,2.04,28.61,B,B,1,636.5
20,RB,77,4,21.34,22.44,B,A,0,659.7
20,RB,78,4,37.31,7.82,B,B,1,694.2
20,RB,79,4,13.81,63.62,B,B,1,620.1
20,RB,80,4,80.18,73.38,A,A,1,743.1
20,RB,81,5,17.28,78.33,B,B,1,636.6
20,RB,82,5,69.67,53.74,A,B,0,585.1
20,RB,83,5,18.77,92.64,B,B,1,375.7
20,RB,84,5,56.81,31.5,A,B,0,617.0
20,RB,85,5,46.85,86.65,B,B,1,664.1
20,RB,86,5,9.01,70.11,B,B,1,804.5
20,RB,87,5,15.96,12.71,B,B,1,912.3
20,RB,88,5,10.75,92.21,B,B,1,753.9
20,RB,89,5,90.16,47.21,A,A,1,863.3
20,RB,90,5,14.6,55.11,B,B,1,617.1
20,RB,91,5,54.16,88.98,A,A,1,561.3
20,RB,92,5,99.94,47.91,A,A,1,564.3
20,RB,93,5,57.72,24.0,A,A,1,523.0
20,RB,94,5,78.69,37.77,A,A,1,606.2
20,RB,95,5,41.52,61.93,B,B,1,728.6
20,RB,96,5,21.53,3.34,B,B,1,570.5
20,RB,97,5,81.31,68.54,A,A,1,507.9
20,RB,98,5,36.58,66.18,B,B,1,678.5
20,RB,99,5,68.8,21.26,A,A,1,680.6
20,RB,100,5,48.79,51.51,B,B,1,532.8
20,RB,101,6,69.27,79.06,A,A,1,570.0
20,RB,102,6,85.66,48.92,A,A,1,875.0
20,RB,103,6,68.06,65.0,A,A,1,554.9
20,RB,104,6,7.42,16.56,B,B,1,496.6
20,RB,105,6,92.18,23.39,A,A,1,600.9
20,RB,106,6,55.71,52.68,A,A,1,666.1
20,RB,107,6,87.82,99.27,A,A,1,579.4
20,RB,108,6,79.18,11.09,A,A,1,642.4
20,RB,109,6,36.87,76.5,B,B,1,592.0
20,RB,110,6,84.68,21.03,A,A,1,718.3
20,RB,111,6,15.79,45.1,B,B,1,501.6
20,RB,112,6,50.57,74.6,A,A,1,605.2
20,RB,113,6,74.16,76.89,A,A,1,643.5
20,RB,114,6,69.08,71.59,A,A,1,555.2
20,RB,115,6,97.29,55.97,A,A,1,737.2
20,RB,116,6,93.33,92.66,A,B,0,632.0
20,RB,117,6,9.35,46.35,B,B,1,625.3
20,RB,118,6,60.23,24.89,A,A,1,643.9
20,RB,119,6,52.56,19.82,A,A,1,728.8
20,RB,120,6,78.23,45.41,A,A,1,692.8
20,RB,121,7,25.71,15.76,B,B,1,593.4
20,RB,122,7,45.11,7.74,B,B,1,583.9
20,RB,123,7,82.35,40.38,A,A,1,726.1
