sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
39,II,1,1,61.53,11.19,B,A,0,593.2
39,II,2,1,43.67,95.22,A,B,0,634.8
39,II,3,1,38.18,46.66,B,B,1,675.5
39,II,4,1,20.88,92.62,A,B,0,802.4
39,II,5,1,91.83,88.74,A,B,0,590.4
39,II,6,1,85.37,7.22,B,A,0,784.7
39,II,7,1,29.74,14.55,B,B,1,691.0
39,II,8,1,9.75,2.96,B,A,0,773.3
39,II,9,1,54.22,1.06,B,A,0,718.2
39,II,10,1,94.32,70.97,A,A,1,844.8
39,II,11,1,27.08,40.9,B,B,1,758.2
39,II,12,1,84.39,9.1,B,A,0,696.9
39,II,13,1,20.45,63.1,B,A,0,677.4
39,II,14,1,85.85,10.26,B,B,1,646.7
39,II,15,1,10.82,96.02,A,A,1,777.6
39,II,16,1,44.89,15.05,B,B,1,719.8
39,II,17,1,77.04,4.66,B,A,0,684.9
39,II,18,1,70.76,62.19,A,B,0,731.7
39,II,19,1,78.31,94.65,A,A,1,799.6
39,II,20,1,17.31,41.6,B,A,0,732.9
39,II,21,2,72.99,44.62,A,B,0,666.5
39,II,22,2,5.55,10.7,B,A,0,790.6
39,II,23,2,40.38,98.7,A,A,1,755.7
39,II,24,2,72.32,94.34,A,B,0,636.3
39,II,25,2,79.63,71.64,A,B,0,715.6
39,II,26,2,2.4,8.5,B,B,1,757.1
39,II,27,2,76.62,27.26,A,B,0,734.3
39,II,28,2,26.27,18.49,B,B,1,751.5
39,II,29,2,77.3,70.73,A,B,0,624.0
39,II,30,2,39.35,78.35,A,A,1,679.5
39,II,31,2,42.52,54.42,B,A,0,672.3
39,II,32,2,6.12,63.88,B,B,1,841.6
39,II,33,2,28.77,15.1,B,B,1,725.8
39,II,34,2,95.59,23.53,A,A,1,788.2
39,II,35,2,18.64,69.21,B,A,0,650.0
39,II,36,2,74.67,34.68,A,B,0,749.0
39,II,37,2,27.43,1.63,B,A,0,571.8
39,II,38,2,67.36,66.25,A,A,1,653.8
39,II,39,2,84.23,52.27,A,B,0,783.2
39,II,40,2,25.37,96.96,A,B,0,673.6
39,II,41,3,75.73,21.77,B,A,0,697.7
39,II,42,3,11.77,99.42,A,A,1,629.3
39,II,43,3,71.15,99.55,A,B,0,681.4
39,II,44,3,48.57,59.21,A,A,1,662.1
39,II,45,3,86.58,11.54,B,A,0,615.4
39,II,46,3,99.06,53.78,A,A,1,660.1
39,II,47,3,33.19,41.0,B,B,1,629.4
39,II,48,3,3.41,5.03,B,A,0,621.8
39,II,49,3,42.64,24.91,B,A,0,708.3
39,II,50,3,46.93,41.25,B,A,0,613.9
39,II,51,3,78.4,45.18,A,B,0,671.1
39,II,52,3,25.56,36.52,B,B,1,607.3
39,II,53,3,43.19,12.78,B,A,0,626.5
39,II,54,3,42.03,84.53,A,B,0,606.2
39,II,55,3,64.33,67.67,A,A,1,791.7
39,II,56,3,78.37,61.53,A,B,0,614.7
39,II,57,3,25.45,4.9,B,A,0,680.0
39,II,58,3,63.54,77.65,A,A,1,829.8
39,II,59,3,61.4,44.72,A,B,0,640.1
39,II,60,3,28.84,85.23,A,A,1,614.0
39,II,61,4,61.4,25.41,B,A,0,645.0
39,II,62,4,42.23,86.17,A,B,0,626.4
39,II,63,4,63.97,37.75,A,B,0,662.5
39,II,64,4,94.84,87.43,A,B,0,763.8
39,II,65,4,43.48,35.14,B,A,0,718.4
39,II,66,4,72.4,94.99,A,A,1,592.5
39,II,67,4,49.33,13.3,B,B,1,644.2
39,II,68,4,56.54,60.35,A,A,1,796.6
39,II,69,4,15.9,77.51,B,B,1,631.8
39,II,70,4,76.82,43.83,A,B,0,661.9
39,II,71,4,0.3,38.56,B,A,0,714.7
39,II,72,4,59.98,57.95,A,A,1,767.9
39,II,73,4,12.26,51.13,B,A,0,749.3
39,II,74,4,21.96,96.5,A,A,1,718.2
39,II,75,4,50.38,89.54,A,B,0,653.0
39,II,76,4,5.15,25.57,B,A,0,793.5
39,II,77,4,48.67,7.14,B,B,1,679.0
39,II,78,4,6.55,33.07,B,A,0,846.3
39,II,79,4,55.72,33.53,B,B,1,710.7
39,II,80,4,86.87,65.31,A,B,0,773.3
39,II,81,5,93.56,64.21,A,A,1,635.6
39,II,82,5,51.37,68.68,A,A,1,756.3
39,II,83,5,45.37,70.01,A,B,0,557.6
39,II,84,5,53.93,82.83,A,A,1,899.0
39,II,85,5,39.21,62.84,A,B,0,736.4
39,II,86,5,90.94,65.27,A,B,0,727.4
39,II,87,5,80.28,75.72,A,B,0,619.9
39,II,88,5,17.46,42.1,B,B,1,790.7
39,II,89,5,70.16,51.13,A,B,0,708.4
39,II,90,5,52.46,21.02,B,A,0,695.0
39,II,91,5,32.8,52.02,B,A,0,771.1
39,II,92,5,32.94,78.59,A,B,0,650.4
39,II,93,5,81.56,60.19,A,A,1,762.1
39,II,94,5,53.99,45.85,B,B,1,703.4
39,II,95,5,66.17,31.99,B,A,0,719.5
39,II,96,5,14.75,83.48,B,A,0,734.4
39,II,97,5,0.52,9.14,B,B,1,801.7
39,II,98,5,90.57,89.83,A,A,1,621.4
39,II,99,5,79.41,26.36,A,A,1,656.4
39,II,100,5,39.45,81.42,A,A,1,751.3
39,II,101,6,77.2,72.41,A,B,0,664.1
39,II,102,6,13.33,36.55,B,B,1,644.3
39,II,103,6,47.66,9.79,B,A,0,865.3
39,II,104,6,69.16,60.15,A,A,1,658.9
39,II,105,6,5.12,31.57,B,B,1,560.4
39,II,106,6,61.21,15.45,B,B,1,765.6
39,II,107,6,36.51,1.29,B,B,1,702.9
39,II,108,6,33.42,35.62,B,A,0,650.6
39,II,109,6,67.78,38.01,A,A,1,789.8
39,II,110,6,59.72,43.84,A,B,0,649.7
39,II,111,6,6.8,86.51,B,A,0,636.4
39,II,112,6,67.1,68.04,A,A,1,742.6
39,II,113,6,74.55,63.45,A,A,1,791.9
39,II,114,6,69.37,77.64,A,A,1,771.7
39,II,115,6,92.29,31.47,A,B,0,712.0
39,II,116,6,71.25,60.77,A,B,0,764.1
39,II,117,6,21.19,88.46,A,A,1,566.9
39,II,118,6,79.25,88.01,A,A,1,685.3
39,II,119,6,19.77,87.19,A,A,1,831.4
39,II,120,6,66.38,79.4,A,B,0,759.1
39,II,121,7,95.91,32.25,A,B,0,642.8
39,II,122,7,99.75,62.47,A,A,1,717.3
39,II,123,7,91.39,20.41,A,B,0,539.8
39,II,124,7,43.61,63.96,A,B,0,714.0
39,II,125,7,28.33,45.15,B,B,1,622.8
39,II,126,7,78.6,87.08,A,B,0,571.2
39,II,127,7,25.23,79.57,A,A,1,655.9
39,II,128,7,46.32,57.39,A,A,1,534.4
39,II,129,7,6.59,19.85,B,B,1,782.3
39,II,130,7,8.42,42.68,B,A,0,637.9
39,II,131,7,66.12,19.55,B,B,1,740.7
39,II,132,7,83.92,37.22,A,B,0,598.2
39,II,133,7,8.05,10.81,B,B,1,732.8
39,II,134,7,59.79,3.9,B,B,1,801.6
39,II,135,7,23.83,83.79,A,A,1,796.9
39,II,136,7,54.53,85.31,A,B,0,625.0
39,II,137,7,75.64,92.12,A,B,0,846.6
39,II,138,7,99.28,89.28,A,A,1,714.2
39,II,139,7,11.35,63.4,B,A,0,695.3
39,II,140,7,99.2,62.01,A,A,1,686.4
39,II,141,8,62.23,23.79,B,A,0,703.2
39,II,142,8,97.23,48.33,A,A,1,652.6
39,II,143,8,11.86,21.18,B,A,0,750.4
39,II,144,8,25.26,56.76,B,B,1,579.3
39,II,145,8,26.98,78.63,A,A,1,788.4
39,II,146,8,75.12,55.31,A,A,1,650.0
39,II,147,8,27.69,29.72,B,B,1,648.9
39,II,148,8,1.95,56.93,B,A,0,666.8
39,II,149,8,45.5,93.54,A,B,0,750.4
39,II,150,8,91.1,44.06,A,A,1,611.3
39,II,151,8,72.95,45.2,A,A,1,847.5
39,II,152,8,9.48,53.81,B,B,1,662.3
39,II,153,8,14.91,17.56,B,B,1,663.2
39,II,154,8,70.73,64.5,A,A,1,716.3
39,II,155,8,51.88,28.28,B,B,1,615.5
39,II,156,8,52.43,70.04,A,A,1,676.4
39,II,157,8,39.71,38.5,B,B,1,571.7
