sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
34,II,1,1,74.01,42.44,A,B,0,658.6
34,II,2,1,9.66,9.78,B,A,0,696.0
34,II,3,1,90.06,37.25,A,B,0,688.6
34,II,4,1,49.07,89.91,A,B,0,836.9
34,II,5,1,4.24,96.99,A,B,0,634.3
34,II,6,1,52.92,16.67,B,A,0,688.4
34,II,7,1,61.66,76.66,A,A,1,876.9
34,II,8,1,34.19,15.75,B,B,1,625.1
34,II,9,1,34.3,92.46,A,A,1,696.1
34,II,10,1,20.83,43.97,B,A,0,827.6
34,II,11,1,26.64,39.48,B,B,1,707.3
34,II,12,1,46.0,86.81,A,B,0,662.1
34,II,13,1,24.42,28.4,B,B,1,724.2
34,II,14,1,16.29,4.95,B,A,0,740.6
34,II,15,1,47.8,49.05,B,A,0,768.7
34,II,16,1,24.96,26.04,B,B,1,679.8
34,II,17,1,62.44,80.25,A,A,1,619.1
34,II,18,1,87.05,66.01,A,A,1,683.4
34,II,19,1,63.58,92.46,A,A,1,668.0
34,II,20,1,4.85,29.85,B,B,1,748.4
34,II,21,2,53.38,73.11,A,A,1,698.9
34,II,22,2,77.77,62.03,A,A,1,702.1
34,II,23,2,88.16,37.28,A,A,1,679.6
34,II,24,2,59.54,5.75,B,A,0,764.1
34,II,25,2,95.2,64.4,A,A,1,828.4
34,II,26,2,86.83,18.55,A,A,1,882.6
34,II,27,2,25.99,47.91,B,A,0,634.6
34,II,28,2,70.61,73.48,A,A,1,641.7
34,II,29,2,4.7,41.5,B,A,0,755.1
34,II,30,2,65.46,40.57,A,B,0,749.0
34,II,31,2,20.68,87.48,A,B,0,919.1
34,II,32,2,44.33,41.15,B,A,0,780.7
34,II,33,2,18.59,14.95,B,B,1,762.1
34,II,34,2,30.71,85.14,A,B,0,625.6
34,II,35,2,66.02,78.55,A,B,0,666.2
34,II,36,2,98.11,76.95,A,A,1,727.6
34,II,37,2,58.07,62.4,A,A,1,562.1
34,II,38,2,63.77,6.44,B,B,1,667.5
34,II,39,2,44.18,44.84,B,B,1,746.9
34,II,40,2,68.45,48.29,A,A,1,705.1
