sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
22,II,1,1,97.47,86.14,A,B,0,724.7
22,II,2,1,70.42,19.75,B,B,1,700.0
22,II,3,1,60.07,10.29,B,B,1,822.1
22,II,4,1,41.72,57.21,B,A,0,782.3
22,II,5,1,82.83,81.84,A,B,0,643.8
22,II,6,1,38.88,88.0,A,A,1,680.8
22,II,7,1,85.55,74.96,A,A,1,666.1
22,II,8,1,41.4,68.46,A,B,0,713.9
22,II,9,1,32.2,83.04,A,A,1,851.8
22,II,10,1,90.89,3.85,B,B,1,731.5
22,II,11,1,59.48,59.96,A,B,0,661.7
22,II,12,1,5.35,27.54,B,A,0,592.2
22,II,13,1,31.26,47.52,B,A,0,685.6
22,II,14,1,47.46,38.68,B,B,1,580.1
22,II,15,1,48.85,62.53,A,B,0,761.4
22,II,16,1,99.56,26.29,A,B,0,757.7
22,II,17,1,19.44,30.38,B,A,0,650.0
22,II,18,1,43.22,97.51,A,B,0,623.1
22,II,19,1,24.56,65.46,B,A,0,815.4
22,II,20,1,78.66,25.96,A,A,1,687.8
22,II,21,2,94.94,42.57,A,A,1,727.6
22,II,22,2,21.67,69.51,B,B,1,695.2
22,II,23,2,86.83,28.62,A,A,1,783.1
22,II,24,2,14.55,59.72,B,A,0,765.4
22,II,25,2,20.97,21.72,B,A,0,641.2
22,II,26,2,98.38,40.75,A,B,0,800.1
22,II,27,2,48.46,80.84,A,B,0,700.6
22,II,28,2,81.26,84.36,A,A,1,799.3
22,II,29,2,80.74,20.26,A,A,1,647.2
22,II,30,2,14.13,60.69,B,A,0,703.7
22,II,31,2,67.6,31.52,B,B,1,818.9
22,II,32,2,6.09,50.23,B,B,1,738.5
22,II,33,2,78.96,63.92,A,A,1,609.6
22,II,34,2,86.05,85.68,A,A,1,687.1
22,II,35,2,86.55,54.39,A,A,1,756.4
22,II,36,2,77.88,14.7,B,A,0,645.0
22,II,37,2,12.07,85.18,B,B,1,654.7
22,II,38,2,24.13,96.37,A,B,0,740.7
22,II,39,2,76.91,42.19,A,B,0,695.4
22,II,40,2,71.07,41.7,A,B,0,779.8
22,II,41,3,82.12,18.73,A,A,1,882.6
22,II,42,3,26.81,74.56,A,B,0,555.5
22,II,43,3,93.65,10.66,A,B,0,693.4
22,II,44,3,37.18,99.1,A,A,1,725.3
22,II,45,3,41.72,83.78,A,A,1,765.5
22,II,46,3,46.41,48.9,B,A,0,872.7
22,II,47,3,66.84,8.91,B,B,1,599.8
22,II,48,3,96.03,44.89,A,B,0,631.4
22,II,49,3,25.09,62.42,B,A,0,640.9
22,II,50,3,29.53,70.58,A,A,1,719.5
22,II,51,3,83.49,90.81,A,B,0,708.3
22,II,52,3,12.61,67.58,B,A,0,771.9
22,II,53,3,97.92,60.29,A,A,1,755.2
22,II,54,3,18.68,27.7,B,A,0,700.6
22,II,55,3,13.87,27.96,B,B,1,749.3
22,II,56,3,78.44,73.28,A,B,0,674.5
22,II,57,3,19.3,87.6,A,B,0,680.8
22,II,58,3,98.12,59.07,A,B,0,669.2
22,II,59,3,88.95,85.82,A,B,0,657.9
22,II,60,3,14.6,23.49,B,A,0,770.1
22,II,61,4,91.67,72.59,A,B,0,781.5
22,II,62,4,15.79,38.75,B,B,1,717.2
22,II,63,4,98.6,97.59,A,B,0,625.8
22,II,64,4,95.79,6.41,A,A,1,695.3
22,II,65,4,25.59,96.92,A,A,1,662.0
22,II,66,4,28.64,22.33,B,B,1,754.9
22,II,67,4,31.88,8.1,B,B,1,756.8
22,II,68,4,21.9,7.12,B,B,1,668.6
22,II,69,4,52.6,67.43,A,B,0,702.1
22,II,70,4,30.66,39.76,B,B,1,726.9
22,II,71,4,24.91,4.85,B,B,1,675.1
22,II,72,4,27.52,19.1,B,A,0,768.5
22,II,73,4,13.93,65.21,B,B,1,804.8
22,II,74,4,75.86,56.66,A,B,0,724.9
22,II,75,4,43.24,4.48,B,B,1,699.0
22,II,76,4,62.5,20.59,B,B,1,770.2
22,II,77,4,58.21,20.52,B,A,0,716.8
22,II,78,4,77.57,88.22,A,A,1,574.0
22,II,79,4,28.82,37.1,B,A,0,751.2
22,II,80,4,65.15,80.59,A,B,0,688.5
22,II,81,5,65.77,30.98,B,B,1,707.2
22,II,82,5,33.55,96.28,A,B,0,635.2
22,II,83,5,53.78,69.99,A,B,0,716.4
22,II,84,5,75.92,25.95,A,B,0,827.5
22,II,85,5,89.56,87.1,A,A,1,627.6
22,II,86,5,96.44,72.15,A,A,1,699.6
22,II,87,5,8.04,56.08,B,B,1,704.4
22,II,88,5,88.47,19.42,A,A,1,704.9
22,II,89,5,27.8,74.92,A,A,1,612.8
22,II,90,5,62.94,87.44,A,A,1,772.5
22,II,91,5,86.45,76.14,A,B,0,703.9
22,II,92,5,49.9,5.04,B,B,1,634.1
22,II,93,5,36.67,17.3,B,B,1,624.2
22,II,94,5,89.37,7.93,B,A,0,756.2
22,II,95,5,6.83,46.16,B,B,1,735.8
22,II,96,5,92.04,4.05,B,A,0,601.4
22,II,97,5,66.82,21.38,B,B,1,797.7
22,II,98,5,47.64,36.29,B,B,1,720.9
22,II,99,5,7.97,80.22,B,A,0,720.8
22,II,100,5,39.57,7.78,B,B,1,622.6
22,II,101,6,65.11,24.68,B,B,1,653.2
22,II,102,6,26.29,24.08,B,A,0,659.5
22,II,103,6,0.31,64.78,B,B,1,786.8
22,II,104,6,83.13,10.6,B,A,0,828.0
22,II,105,6,39.78,81.54,A,B,0,757.3
22,II,106,6,95.35,8.16,A,A,1,727.5
22,II,107,6,10.14,8.24,B,B,1,785.0
22,II,108,6,78.15,47.18,A,B,0,751.9
22,II,109,6,3.12,28.71,B,A,0,646.5
22,II,110,6,94.14,48.99,A,B,0,646.3
22,II,111,6,92.9,44.07,A,A,1,622.1
22,II,112,6,33.09,94.1,A,B,0,694.2
22,II,113,6,62.04,48.4,A,A,1,768.6
22,II,114,6,82.4,79.92,A,A,1,714.6
22,II,115,6,65.98,89.87,A,B,0,689.0
22,II,116,6,89.8,24.48,A,B,0,666.9
22,II,117,6,73.51,30.75,A,B,0,639.5
22,II,118,6,11.19,60.35,B,B,1,700.9
