sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
8,RB,1,1,77.04,95.42,A,B,0,589.3
8,RB,2,1,89.17,47.96,A,B,0,668.9
8,RB,3,1,10.87,27.66,B,A,0,699.8
8,RB,4,1,23.27,95.72,B,A,0,693.5
8,RB,5,1,7.07,37.25,B,B,1,822.0
8,RB,6,1,25.05,20.19,B,B,1,579.4
8,RB,7,1,37.99,16.6,B,A,0,555.7
8,RB,8,1,66.5,78.05,A,B,0,750.3
8,RB,9,1,46.28,57.32,B,B,1,676.5
8,RB,10,1,21.57,4.82,B,B,1,561.4
8,RB,11,1,85.62,63.22,A,A,1,648.9
8,RB,12,1,11.53,88.18,B,B,1,755.1
8,RB,13,1,16.45,75.27,B,B,1,643.2
8,RB,14,1,36.51,39.26,B,B,1,706.5
8,RB,15,1,61.75,39.95,A,A,1,718.3
8,RB,16,1,81.87,61.03,A,B,0,686.1
8,RB,17,1,15.47,6.95,B,A,0,691.6
8,RB,18,1,46.6,43.03,B,B,1,734.7
8,RB,19,1,65.51,0.59,A,A,1,619.1
8,RB,20,1,6.73,22.08,B,B,1,701.3
8,RB,21,2,55.28,97.15,A,B,0,642.8
8,RB,22,2,40.6,11.07,B,A,0,621.6
8,RB,23,2,73.32,80.9,A,A,1,775.0
8,RB,24,2,78.1,82.79,A,B,0,612.5
8,RB,25,2,90.56,50.64,A,A,1,581.1
8,RB,26,2,53.84,65.43,A,A,1,674.9
8,RB,27,2,23.82,31.16,B,A,0,711.6
8,RB,28,2,33.07,94.65,B,B,1,651.9
8,RB,29,2,17.25,35.67,B,B,1,699.6
8,RB,30,2,51.54,47.45,A,B,0,755.3
8,RB,31,2,16.07,50.05,B,B,1,710.5
8,RB,32,2,13.04,62.97,B,A,0,680.6
8,RB,33,2,29.09,87.31,B,A,0,758.4
8,RB,34,2,91.01,95.03,A,A,1,649.7
8,RB,35,2,50.6,33.16,A,B,0,675.0
8,RB,36,2,45.68,75.6,B,A,0,700.1
8,RB,37,2,88.48,57.99,A,B,0,597.0
8,RB,38,2,0.46,4.28,B,A,0,583.3
8,RB,39,2,20.51,22.17,B,B,1,531.1
8,RB,40,2,88.96,77.64,A,A,1,486.9
8,RB,41,3,73.48,82.74,A,A,1,559.2
8,RB,42,3,13.96,49.08,B,B,1,655.4
8,RB,43,3,47.37,56.09,B,A,0,705.3
8,RB,44,3,50.36,61.7,A,B,0,505.3
8,RB,45,3,59.96,64.76,A,A,1,638.4
8,RB,46,3,59.42,37.64,A,A,1,753.3
8,RB,47,3,10.7,37.56,B,B,1,546.8
8,RB,48,3,17.91,80.43,B,B,1,569.0
8,RB,49,3,69.36,25.6,A,A,1,547.8
8,RB,50,3,79.83,27.5,A,A,1,572.1
8,RB,51,3,24.24,51.48,B,A,0,736.2
8,RB,52,3,76.34,4.89,A,A,1,631.3
8,RB,53,3,85.89,75.85,A,A,1,513.1
8,RB,54,3,22.2,84.15,B,A,0,755.4
8,RB,55,3,9.4,36.92,B,A,0,544.3
8,RB,56,3,50.45,15.01,A,A,1,543.9
8,RB,57,3,44.39,53.6,B,B,1,653.5
8,RB,58,3,70.87,46.06,A,A,1,739.9
8,RB,59,3,26.36,36.03,B,A,0,658.1
8,RB,60,3,68.44,52.99,A,A,1,793.6
8,RB,61,4,66.6,16.65,A,A,1,711.6
8,RB,62,4,72.21,89.28,A,B,0,532.4
8,RB,63,4,62.38,41.63,A,A,1,738.4
8,RB,64,4,81.53,35.52,A,A,1,723.7
8,RB,65,4,89.3,10.27,A,B,0,636.2
8,RB,66,4,27.04,83.18,B,B,1,551.9
8,RB,67,4,78.33,49.35,A,B,0,750.1
8,RB,68,4,3.91,92.34,B,B,1,662.7
8,RB,69,4,8.68,60.59,B,A,0,657.2
8,RB,70,4,25.71,69.68,B,A,0,808.1
8,RB,71,4,29.13,8.98,B,B,1,602.8
8,RB,72,4,60.64,42.26,A,A,1,574.9
8,RB,73,4,57.99,76.13,A,B,0,579.6
8,RB,74,4,37.62,89.91,B,B,1,928.5
8,RB,75,4,61.62,21.51,A,B,0,577.9
8,RB,76,4,20.02,46.68,B,B,1,664.6
8,RB,77,4,57.3,80.03,A,A,1,730.6
8,RB,78,4,96.03,81.12,A,B,0,681.5
8,RB,79,4,64.39,65.51,A,A,1,714.5
8,RB,80,4,43.43,23.15,B,B,1,601.7
8,RB,81,5,21.76,55.26,B,B,1,650.0
8,RB,82,5,3.46,84.34,B,A,0,650.0
8,RB,83,5,70.92,38.75,A,B,0,604.4
8,RB,84,5,27.97,36.05,B,B,1,589.7
8,RB,85,5,93.87,55.32,A,B,0,591.3
8,RB,86,5,12.26,30.03,B,B,1,601.2
8,RB,87,5,23.4,84.97,B,A,0,665.0
8,RB,88,5,41.8,64.81,B,B,1,664.9
8,RB,89,5,88.0,87.01,A,A,1,587.3
8,RB,90,5,75.48,12.06,A,A,1,658.5
8,RB,91,5,93.7,16.79,A,B,0,623.9
8,RB,92,5,2.44,98.01,B,B,1,677.4
8,RB,93,5,68.34,15.67,A,A,1,772.6
8,RB,94,5,67.14,7.71,A,B,0,619.8
8,RB,95,5,17.86,12.7,B,A,0,691.8
8,RB,96,5,77.27,56.89,A,B,0,651.7
8,RB,97,5,2.51,82.71,B,B,1,641.2
8,RB,98,5,75.97,35.52,A,B,0,684.0
8,RB,99,5,72.84,12.14,A,A,1,709.5
8,RB,100,5,17.92,50.36,B,B,1,661.6
8,RB,101,6,41.38,87.55,B,B,1,727.4
8,RB,102,6,84.36,41.31,A,B,0,741.7
8,RB,103,6,16.94,1.78,B,A,0,724.8
8,RB,104,6,89.57,26.46,A,B,0,686.6
8,RB,105,6,83.81,34.14,A,B,0,547.2
8,RB,106,6,78.66,55.31,A,A,1,668.9
8,RB,107,6,6.92,17.05,B,A,0,622.3
8,RB,108,6,39.79,3.72,B,A,0,697.9
8,RB,109,6,39.2,67.76,B,B,1,670.0
8,RB,110,6,52.18,27.89,A,B,0,664.6
8,RB,111,6,60.43,1.42,A,A,1,641.5
8,RB,112,6,83.91,9.83,A,B,0,614.6
8,RB,113,6,61.2,91.0,A,B,0,625.2
8,RB,114,6,14.29,13.16,B,A,0,622.4
8,RB,115,6,70.51,79.63,A,B,0,544.2
8,RB,116,6,24.57,67.83,B,A,0,634.0
8,RB,117,6,30.31,27.14,B,A,0,635.8
8,RB,118,6,25.25,67.97,B,A,0,596.5
8,RB,119,6,87.56,84.08,A,B,0,681.4
8,RB,120,6,83.77,14.0,A,A,1,642.2
8,RB,121,7,76.96,91.34,A,A,1,669.1
8,RB,122,7,28.47,38.77,B,B,1,653.7
8,RB,123,7,29.49,71.56,B,B,1,649.4
8,RB,124,7,80.75,55.8,A,B,0,687.8
8,RB,125,7,31.63,5.32,B,B,1,583.4
8,RB,126,7,92.45,46.11,A,A,1,765.0
8,RB,127,7,63.41,99.36,A,B,0,637.4
8,RB,128,7,44.79,69.52,B,A,0,669.4
8,RB,129,7,66.5,43.28,A,A,1,857.5
