sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
2,RB,1,1,29.35,20.07,B,B,1,695.1
2,RB,2,1,7.59,31.37,B,A,0,617.8
2,RB,3,1,50.39,28.74,A,B,0,739.4
2,RB,4,1,25.33,0.54,B,B,1,740.5
2,RB,5,1,5.83,12.12,B,B,1,648.7
2,RB,6,1,67.86,0.03,A,A,1,747.7
2,RB,7,1,94.83,8.42,A,A,1,723.8
2,RB,8,1,52.17,6.87,A,B,0,679.5
2,RB,9,1,56.68,71.7,A,B,0,664.4
2,RB,10,1,20.49,89.63,B,B,1,685.9
2,RB,11,1,53.77,93.81,A,A,1,718.1
2,RB,12,1,97.9,25.93,A,B,0,629.8
2,RB,13,1,98.71,13.7,A,A,1,733.8
2,RB,14,1,26.41,50.98,B,B,1,670.5
2,RB,15,1,3.17,11.92,B,B,1,665.8
2,RB,16,1,83.41,41.0,A,A,1,742.3
2,RB,17,1,74.66,37.64,A,A,1,598.3
2,RB,18,1,80.97,52.59,A,B,0,620.2
2,RB,19,1,98.26,4.93,A,A,1,605.6
2,RB,20,1,46.35,37.49,B,B,1,411.7
2,RB,21,2,4.47,89.48,B,A,0,662.0
2,RB,22,2,71.28,74.07,A,B,0,605.4
2,RB,23,2,2.23,22.37,B,A,0,754.2
2,RB,24,2,8.48,70.15,B,B,1,741.6
2,RB,25,2,69.9,31.02,A,A,1,648.9
2,RB,26,2,97.62,21.8,A,B,0,579.6
2,RB,27,2,58.93,42.92,A,A,1,560.5
2,RB,28,2,6.89,46.03,B,A,0,564.1
2,RB,29,2,10.71,18.96,B,A,0,680.6
2,RB,30,2,24.69,91.89,B,B,1,791.8
2,RB,31,2,35.81,19.66,B,A,0,625.6
2,RB,32,2,62.98,81.21,A,A,1,755.2
2,RB,33,2,72.67,91.8,A,B,0,733.3
2,RB,34,2,0.16,16.11,B,A,0,672.5
2,RB,35,2,71.59,10.68,A,A,1,633.1
2,RB,36,2,26.71,44.68,B,B,1,746.3
2,RB,37,2,68.15,44.55,A,A,1,705.9
2,RB,38,2,21.43,2.02,B,B,1,704.7
2,RB,39,2,10.51,67.31,B,B,1,564.0
2,RB,40,2,28.86,58.67,B,B,1,740.2
2,RB,41,3,65.95,30.36,A,B,0,728.3
2,RB,42,3,19.04,5.16,B,B,1,659.5
2,RB,43,3,8.4,18.58,B,A,0,617.3
2,RB,44,3,92.2,56.68,A,A,1,609.1
2,RB,45,3,66.17,72.92,A,A,1,630.9
2,RB,46,3,15.49,44.43,B,A,0,614.8
2,RB,47,3,55.29,47.22,A,B,0,627.3
2,RB,48,3,52.52,35.98,A,B,0,768.9
2,RB,49,3,65.64,18.96,A,A,1,603.6
2,RB,50,3,90.99,59.63,A,A,1,583.5
2,RB,51,3,68.68,49.5,A,B,0,589.6
2,RB,52,3,76.53,48.42,A,A,1,522.6
2,RB,53,3,47.57,1.16,B,B,1,680.6
2,RB,54,3,18.49,97.62,B,B,1,631.2
2,RB,55,3,75.18,39.39,A,A,1,609.8
2,RB,56,3,8.94,5.77,B,B,1,465.3
2,RB,57,3,43.46,14.25,B,B,1,712.8
2,RB,58,3,11.04,65.84,B,B,1,750.1
2,RB,59,3,27.92,62.13,B,B,1,604.8
