sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
14,RB,1,1,60.81,58.3,A,A,1,712.5
14,RB,2,1,14.61,92.19,B,A,0,485.8
14,RB,3,1,93.37,33.78,A,A,1,669.6
14,RB,4,1,96.31,2.42,A,B,0,596.8
14,RB,5,1,3.21,98.13,B,A,0,584.7
14,RB,6,1,8.98,53.86,B,A,0,685.7
14,RB,7,1,64.9,11.55,A,A,1,683.4
14,RB,8,1,6.91,15.37,B,B,1,773.2
14,RB,9,1,25.11,43.83,B,B,1,742.4
14,RB,10,1,24.91,47.56,B,A,0,788.4
14,RB,11,1,95.05,37.08,A,A,1,679.7
14,RB,12,1,98.13,42.3,A,A,1,700.5
14,RB,13,1,9.67,5.94,B,B,1,599.7
14,RB,14,1,18.24,53.44,B,B,1,585.4
14,RB,15,1,17.47,6.4,B,B,1,735.0
14,RB,16,1,42.37,18.3,B,B,1,580.0
14,RB,17,1,95.68,83.25,A,A,1,790.8
14,RB,18,1,73.74,69.02,A,A,1,688.1
14,RB,19,1,75.07,67.2,A,B,0,687.4
14,RB,20,1,44.98,53.19,B,B,1,604.8
14,RB,21,2,44.76,4.27,B,B,1,633.6
14,RB,22,2,70.08,3.74,A,A,1,650.3
14,RB,23,2,51.0,99.08,A,B,0,647.3
14,RB,24,2,97.76,29.89,A,B,0,732.0
14,RB,25,2,53.28,26.48,A,B,0,707.5
14,RB,26,2,38.56,63.05,B,A,0,669.2
14,RB,27,2,42.39,73.14,B,A,0,696.0
14,RB,28,2,26.29,1.44,B,A,0,689.1
14,RB,29,2,92.58,12.44,A,B,0,573.5
14,RB,30,2,39.63,58.72,B,A,0,601.6
14,RB,31,2,33.47,53.56,B,A,0,518.7
14,RB,32,2,71.08,26.36,A,A,1,500.5
14,RB,33,2,76.6,32.43,A,B,0,837.1
14,RB,34,2,6.78,94.65,B,A,0,613.3
14,RB,35,2,82.11,45.95,A,A,1,622.8
14,RB,36,2,84.59,90.8,A,B,0,651.4
14,RB,37,2,9.62,20.0,B,A,0,773.7
14,RB,38,2,55.25,48.73,A,A,1,740.9
14,RB,39,2,66.39,90.9,A,B,0,532.7
14,RB,40,2,86.62,31.04,A,B,0,620.8
14,RB,41,3,99.7,89.78,A,B,0,731.9
14,RB,42,3,73.78,36.77,A,A,1,513.8
14,RB,43,3,75.73,43.99,A,B,0,526.1
14,RB,44,3,41.88,53.74,B,B,1,577.2
14,RB,45,3,85.05,26.58,A,B,0,806.4
14,RB,46,3,47.31,86.66,B,A,0,664.8
14,RB,47,3,11.21,20.25,B,A,0,791.9
14,RB,48,3,80.49,31.62,A,B,0,702.4
14,RB,49,3,13.73,13.15,B,A,0,861.5
14,RB,50,3,8.7,99.08,B,B,1,700.1
14,RB,51,3,16.73,79.18,B,A,0,563.3
14,RB,52,3,31.01,61.07,B,B,1,649.2
14,RB,53,3,46.25,87.63,B,B,1,621.4
14,RB,54,3,49.67,27.59,B,B,1,707.1
14,RB,55,3,75.84,67.04,A,B,0,742.0
14,RB,56,3,71.68,86.39,A,B,0,742.5
14,RB,57,3,85.09,16.81,A,B,0,722.7
14,RB,58,3,90.15,93.55,A,B,0,722.8
14,RB,59,3,30.5,57.6,B,A,0,587.7
14,RB,60,3,63.3,13.2,A,A,1,660.4
14,RB,61,4,93.41,70.98,A,B,0,606.7
14,RB,62,4,33.36,38.97,B,B,1,634.1
14,RB,63,4,60.09,68.08,A,A,1,560.3
14,RB,64,4,63.52,99.11,A,A,1,777.8
14,RB,65,4,80.96,84.59,A,B,0,612.9
14,RB,66,4,66.59,68.03,A,A,1,575.4
14,RB,67,4,67.0,34.36,A,A,1,553.9
14,RB,68,4,54.37,25.11,A,A,1,606.5
14,RB,69,4,72.24,71.23,A,A,1,672.3
14,RB,70,4,37.89,87.45,B,B,1,610.5
14,RB,71,4,5.2,37.14,B,A,0,548.5
14,RB,72,4,48.68,22.42,B,B,1,695.6
14,RB,73,4,68.67,97.78,A,A,1,686.0
14,RB,74,4,43.21,34.26,B,B,1,708.0
14,RB,75,4,39.51,47.77,B,B,1,637.6
14,RB,76,4,47.29,59.61,B,B,1,743.7
14,RB,77,4,67.13,67.5,A,A,1,766.1
14,RB,78,4,12.17,85.04,B,B,1,796.6
14,RB,79,4,76.75,8.8,A,A,1,660.6
14,RB,80,4,48.26,34.22,B,B,1,801.9
14,RB,81,5,33.06,18.79,B,B,1,663.7
14,RB,82,5,26.47,63.89,B,B,1,596.2
14,RB,83,5,55.72,20.06,A,A,1,612.6
14,RB,84,5,29.3,0.24,B,B,1,606.0
14,RB,85,5,17.99,7.09,B,B,1,629.5
14,RB,86,5,76.65,99.95,A,A,1,697.4
14,RB,87,5,35.4,69.78,B,B,1,672.0
14,RB,88,5,10.87,70.49,B,B,1,691.1
14,RB,89,5,32.82,56.09,B,B,1,647.3
14,RB,90,5,72.37,76.63,A,A,1,536.3
14,RB,91,5,68.16,59.43,A,A,1,694.9
14,RB,92,5,51.24,54.51,A,A,1,737.2
14,RB,93,5,17.5,67.94,B,B,1,681.4
14,RB,94,5,5.44,96.29,B,A,0,501.9
14,RB,95,5,88.95,86.43,A,A,1,682.5
14,RB,96,5,24.28,36.88,B,B,1,641.7
14,RB,97,5,49.37,69.8,B,B,1,685.7
14,RB,98,5,80.97,80.74,A,B,0,564.4
14,RB,99,5,86.25,67.84,A,A,1,700.4
14,RB,100,5,75.53,87.86,A,A,1,644.9
14,RB,101,6,78.04,67.28,A,A,1,619.2
14,RB,102,6,90.22,76.0,A,A,1,576.4
14,RB,103,6,83.56,47.81,A,A,1,521.6
14,RB,104,6,41.58,0.45,B,B,1,717.2
14,RB,105,6,28.41,18.34,B,B,1,731.7
14,RB,106,6,74.44,96.56,A,A,1,666.0
14,RB,107,6,74.14,24.24,A,A,1,755.9
14,RB,108,6,74.8,74.77,A,A,1,724.7
14,RB,109,6,55.63,57.24,A,A,1,659.7
14,RB,110,6,68.42,4.96,A,A,1,546.7
14,RB,111,6,33.45,85.47,B,B,1,579.5
14,RB,112,6,32.16,72.09,B,B,1,722.7
14,RB,113,6,8.06,14.64,B,B,1,646.6
14,RB,114,6,34.5,28.02,B,B,1,702.2
14,RB,115,6,79.73,20.33,A,A,1,567.9
14,RB,116,6,85.15,60.07,A,A,1,603.1
14,RB,117,6,49.8,78.1,B,B,1,505.6
14,RB,118,6,45.53,61.92,B,B,1,632.7
