sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
1,RB,1,1,42.28,93.28,B,B,1,599.9
1,RB,2,1,99.53,86.22,A,A,1,712.9
1,RB,3,1,62.24,96.03,A,A,1,731.5
1,RB,4,1,79.28,9.91,A,A,1,681.3
1,RB,5,1,47.63,75.85,B,A,0,640.9
1,RB,6,1,38.2,47.56,B,A,0,667.8
1,RB,7,1,45.44,66.19,B,A,0,672.2
1,RB,8,1,15.98,55.18,B,B,1,669.6
1,RB,9,1,80.74,23.24,A,A,1,638.1
1,RB,10,1,76.96,95.33,A,A,1,680.4
1,RB,11,1,8.33,5.61,B,B,1,672.6
1,RB,12,1,41.12,45.58,B,A,0,446.5
1,RB,13,1,69.69,37.92,A,B,0,774.1
1,RB,14,1,50.72,23.53,A,A,1,640.1
1,RB,15,1,69.85,65.78,A,B,0,697.4
1,RB,16,1,34.02,27.73,B,A,0,549.3
1,RB,17,1,39.49,37.73,B,A,0,638.1
1,RB,18,1,29.4,71.1,B,A,0,648.4
1,RB,19,1,62.99,85.9,A,A,1,574.6
1,RB,20,1,36.42,30.24,B,B,1,702.5
1,RB,21,2,44.96,39.81,B,A,0,659.3
1,RB,22,2,27.22,81.32,B,B,1,684.8
1,RB,23,2,15.79,35.25,B,A,0,814.0
1,RB,24,2,22.01,79.51,B,B,1,558.2
1,RB,25,2,55.85,42.54,A,A,1,551.0
1,RB,26,2,46.87,28.09,B,B,1,687.3
1,RB,27,2,26.75,62.92,B,A,0,656.5
1,RB,28,2,64.27,98.19,A,B,0,710.2
1,RB,29,2,4.6,94.66,B,B,1,650.4
1,RB,30,2,78.77,34.12,A,A,1,614.7
1,RB,31,2,31.9,54.52,B,A,0,712.7
1,RB,32,2,1.71,75.53,B,B,1,774.1
1,RB,33,2,17.94,47.24,B,A,0,683.0
1,RB,34,2,21.88,4.18,B,A,0,827.1
1,RB,35,2,88.69,87.65,A,B,0,716.0
1,RB,36,2,7.51,39.61,B,A,0,661.9
1,RB,37,2,15.75,64.49,B,B,1,673.2
1,RB,38,2,17.03,89.08,B,A,0,725.5
1,RB,39,2,76.26,13.31,A,A,1,533.0
1,RB,40,2,47.76,38.77,B,B,1,667.5
1,RB,41,3,28.51,23.66,B,B,1,757.2
1,RB,42,3,8.6,4.99,B,A,0,611.5
1,RB,43,3,35.77,35.59,B,B,1,532.7
1,RB,44,3,52.51,57.32,A,B,0,744.5
1,RB,45,3,65.38,39.94,A,B,0,633.8
1,RB,46,3,56.85,30.84,A,A,1,759.6
1,RB,47,3,98.47,14.96,A,A,1,521.7
1,RB,48,3,50.26,88.4,A,B,0,604.4
1,RB,49,3,17.42,53.6,B,B,1,672.8
1,RB,50,3,2.77,76.21,B,A,0,799.8
1,RB,51,3,16.8,73.86,B,B,1,444.8
1,RB,52,3,9.71,2.06,B,B,1,709.7
1,RB,53,3,28.61,71.32,B,B,1,517.7
1,RB,54,3,80.46,78.21,A,B,0,703.3
1,RB,55,3,96.14,16.08,A,A,1,527.4
1,RB,56,3,77.81,7.36,A,B,0,684.3
1,RB,57,3,58.96,39.11,A,A,1,805.3
1,RB,58,3,94.31,42.48,A,B,0,499.4
1,RB,59,3,38.99,14.2,B,B,1,676.1
1,RB,60,3,49.62,35.03,B,B,1,722.4
1,RB,61,4,42.15,66.78,B,B,1,715.9
1,RB,62,4,75.47,19.6,A,B,0,609.6
1,RB,63,4,1.8,98.61,B,A,0,671.9
1,RB,64,4,86.49,63.07,A,A,1,712.1
1,RB,65,4,10.81,29.88,B,B,1,795.9
1,RB,66,4,9.5,37.24,B,B,1,617.2
1,RB,67,4,92.72,78.01,A,A,1,749.0
1,RB,68,4,80.73,11.06,A,B,0,668.6
1,RB,69,4,30.85,67.7,B,B,1,626.7
1,RB,70,4,97.73,68.71,A,A,1,552.0
1,RB,71,4,36.96,30.23,B,B,1,729.4
1,RB,72,4,24.74,53.46,B,A,0,660.1
1,RB,73,4,5.74,77.9,B,A,0,686.6
1,RB,74,4,61.99,8.35,A,A,1,684.9
1,RB,75,4,52.52,19.38,A,A,1,698.1
1,RB,76,4,15.29,9.24,B,A,0,505.7
1,RB,77,4,21.62,28.82,B,B,1,586.3
1,RB,78,4,66.2,34.42,A,A,1,848.7
1,RB,79,4,93.56,52.11,A,A,1,550.4
1,RB,80,4,62.65,72.56,A,A,1,532.4
1,RB,81,5,21.31,20.61,B,A,0,721.0
1,RB,82,5,47.12,33.15,B,A,0,688.6
1,RB,83,5,34.34,15.87,B,B,1,704.2
1,RB,84,5,76.58,36.61,A,A,1,798.4
1,RB,85,5,20.81,94.42,B,A,0,622.4
1,RB,86,5,95.4,44.86,A,A,1,686.1
1,RB,87,5,67.07,80.68,A,A,1,758.3
1,RB,88,5,27.71,46.86,B,A,0,584.6
1,RB,89,5,47.24,92.43,B,B,1,728.5
1,RB,90,5,96.83,17.19,A,B,0,551.0
1,RB,91,5,83.25,83.31,A,A,1,651.9
1,RB,92,5,85.0,85.07,A,A,1,543.5
1,RB,93,5,5.49,86.57,B,A,0,629.4
1,RB,94,5,79.19,9.12,A,A,1,664.0
1,RB,95,5,62.14,2.15,A,B,0,661.4
1,RB,96,5,28.07,89.22,B,A,0,688.9
1,RB,97,5,1.47,42.47,B,B,1,697.2
1,RB,98,5,54.74,90.66,A,A,1,652.8
1,RB,99,5,18.57,88.58,B,B,1,567.4
1,RB,100,5,42.59,48.32,B,A,0,602.4
1,RB,101,6,42.85,98.97,B,A,0,604.3
1,RB,102,6,60.75,80.97,A,A,1,554.7
1,RB,103,6,89.8,14.12,A,A,1,477.8
1,RB,104,6,19.25,72.15,B,A,0,641.1
1,RB,105,6,16.48,54.52,B,B,1,726.4
1,RB,106,6,64.82,97.09,A,A,1,595.2
1,RB,107,6,80.49,55.9,A,A,1,641.8
1,RB,108,6,4.43,99.79,B,A,0,601.5
1,RB,109,6,78.82,54.37,A,B,0,586.7
1,RB,110,6,39.86,5.51,B,B,1,711.3
