sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
37,II,1,1,49.69,4.89,B,A,0,819.3
37,II,2,1,92.01,1.39,B,A,0,701.6
37,II,3,1,62.98,9.41,B,B,1,713.2
37,II,4,1,10.47,67.63,B,A,0,799.3
37,II,5,1,98.86,86.17,A,B,0,781.2
37,II,6,1,17.3,12.34,B,A,0,812.0
37,II,7,1,54.07,82.26,A,A,1,766.6
37,II,8,1,72.71,52.98,A,B,0,812.3
37,II,9,1,68.91,90.43,A,A,1,818.1
37,II,10,1,18.22,72.46,B,B,1,829.9
37,II,11,1,18.16,41.95,B,A,0,603.8
37,II,12,1,8.28,56.99,B,A,0,684.2
37,II,13,1,97.82,24.03,A,A,1,620.9
37,II,14,1,12.98,27.79,B,A,0,640.4
37,II,15,1,20.39,9.86,B,B,1,739.4
37,II,16,1,6.65,56.72,B,B,1,749.2
37,II,17,1,15.79,40.86,B,B,1,717.6
37,II,18,1,60.14,74.7,A,B,0,765.6
37,II,19,1,94.07,55.43,A,A,1,798.6
37,II,20,1,7.84,50.54,B,A,0,713.1
37,II,21,2,86.38,43.18,A,B,0,657.2
37,II,22,2,80.32,55.91,A,B,0,705.2
37,II,23,2,89.85,7.1,B,B,1,760.3
37,II,24,2,73.14,83.11,A,A,1,759.2
37,II,25,2,47.89,83.18,A,B,0,683.0
37,II,26,2,23.22,34.16,B,A,0,644.7
37,II,27,2,81.77,4.82,B,B,1,619.0
37,II,28,2,73.67,66.49,A,B,0,628.3
37,II,29,2,10.52,74.05,B,B,1,648.0
37,II,30,2,41.55,68.07,A,A,1,803.3
37,II,31,2,55.58,60.68,A,B,0,838.6
37,II,32,2,62.11,81.05,A,A,1,793.1
37,II,33,2,73.91,42.35,A,B,0,728.4
37,II,34,2,94.24,10.99,A,B,0,624.5
37,II,35,2,69.52,10.27,B,A,0,616.5
37,II,36,2,77.15,45.64,A,B,0,778.7
37,II,37,2,69.87,82.98,A,A,1,817.8
37,II,38,2,8.0,40.94,B,A,0,768.2
37,II,39,2,84.77,75.07,A,B,0,732.7
37,II,40,2,34.98,41.83,B,B,1,607.9
37,II,41,3,56.4,12.16,B,B,1,775.1
37,II,42,3,80.33,97.21,A,A,1,564.4
37,II,43,3,46.47,80.87,A,A,1,680.8
37,II,44,3,43.08,86.87,A,A,1,600.8
37,II,45,3,28.99,13.63,B,B,1,624.4
37,II,46,3,2.58,59.5,B,A,0,676.6
37,II,47,3,49.01,42.01,B,A,0,800.0
37,II,48,3,16.53,67.38,B,B,1,804.8
37,II,49,3,54.01,60.75,A,B,0,726.0
37,II,50,3,94.03,2.3,B,A,0,679.4
37,II,51,3,36.05,86.18,A,B,0,686.9
37,II,52,3,90.28,72.44,A,B,0,833.0
37,II,53,3,62.72,20.08,B,B,1,563.6
37,II,54,3,93.15,70.19,A,A,1,876.4
37,II,55,3,66.8,21.1,B,B,1,790.4
37,II,56,3,2.64,11.92,B,B,1,799.2
37,II,57,3,72.7,2.53,B,B,1,785.1
37,II,58,3,19.53,26.14,B,A,0,544.6
37,II,59,3,51.59,52.64,A,A,1,676.6
37,II,60,3,87.99,55.73,A,A,1,732.8
37,II,61,4,90.44,56.61,A,A,1,807.3
37,II,62,4,33.06,70.16,A,A,1,798.3
37,II,63,4,37.95,48.4,B,B,1,823.5
37,II,64,4,70.17,68.82,A,A,1,705.0
37,II,65,4,75.53,80.93,A,A,1,783.7
37,II,66,4,98.34,82.88,A,A,1,688.4
37,II,67,4,2.5,3.09,B,B,1,714.5
37,II,68,4,97.63,99.19,A,A,1,672.2
37,II,69,4,18.69,35.29,B,B,1,680.8
37,II,70,4,87.58,40.15,A,B,0,695.0
37,II,71,4,63.35,77.24,A,B,0,710.1
37,II,72,4,20.44,24.47,B,A,0,701.8
37,II,73,4,82.54,10.59,B,A,0,746.6
37,II,74,4,68.82,66.47,A,A,1,879.3
37,II,75,4,80.24,63.1,A,B,0,635.7
37,II,76,4,33.7,39.83,B,A,0,734.4
37,II,77,4,87.62,23.86,A,A,1,606.6
37,II,78,4,30.28,60.72,B,A,0,706.7
37,II,79,4,88.44,73.55,A,B,0,653.4
37,II,80,4,81.94,7.45,B,A,0,596.7
37,II,81,5,59.13,91.95,A,A,1,670.2
37,II,82,5,51.41,55.52,A,A,1,696.1
37,II,83,5,35.75,25.45,B,A,0,788.3
37,II,84,5,72.32,70.03,A,A,1,748.7
37,II,85,5,93.02,90.27,A,B,0,673.6
37,II,86,5,70.35,10.8,B,A,0,690.5
37,II,87,5,98.67,53.76,A,A,1,524.8
37,II,88,5,8.98,45.63,B,A,0,757.3
37,II,89,5,23.93,24.13,B,B,1,654.9
37,II,90,5,89.23,18.88,A,B,0,627.9
37,II,91,5,42.76,33.44,B,A,0,689.1
37,II,92,5,49.52,88.51,A,A,1,709.8
37,II,93,5,85.86,29.89,A,B,0,674.0
37,II,94,5,25.14,7.42,B,A,0,723.8
37,II,95,5,15.23,98.13,A,A,1,724.3
37,II,96,5,25.82,31.63,B,B,1,666.8
37,II,97,5,57.53,59.0,A,B,0,727.9
37,II,98,5,11.33,50.12,B,A,0,649.3
37,II,99,5,19.08,62.56,B,B,1,814.2
37,II,100,5,33.94,60.07,B,B,1,778.9
37,II,101,6,35.94,92.06,A,A,1,695.7
37,II,102,6,77.49,96.27,A,A,1,622.3
37,II,103,6,81.31,55.98,A,B,0,685.1
37,II,104,6,27.43,3.12,B,B,1,705.0
37,II,105,6,18.58,31.87,B,B,1,685.6
37,II,106,6,57.57,11.55,B,A,0,724.1
37,II,107,6,65.37,53.88,A,B,0,742.6
37,II,108,6,76.92,72.02,A,A,1,751.6
