sub_id,group,trial,block,stim_freq,stim_orient,correct_category,response,correct,rt
36,II,1,1,68.04,39.17,A,A,1,826.1
36,II,2,1,5.62,7.59,B,B,1,727.6
36,II,3,1,54.52,98.18,A,A,1,573.6
36,II,4,1,11.3,91.42,A,B,0,793.5
36,II,5,1,62.89,31.94,B,A,0,819.9
36,II,6,1,77.4,79.49,A,B,0,723.8
36,II,7,1,71.68,88.35,A,A,1,684.9
36,II,8,1,85.61,42.72,A,A,1,595.9
36,II,9,1,40.4,93.59,A,A,1,583.2
36,II,10,1,14.51,99.34,A,B,0,665.4
36,II,11,1,60.77,34.32,B,B,1,722.1
36,II,12,1,93.04,45.73,A,B,0,717.8
36,II,13,1,99.43,36.31,A,A,1,690.1
36,II,14,1,84.65,48.94,A,A,1,716.1
36,II,15,1,59.29,85.64,A,B,0,896.1
36,II,16,1,32.62,96.15,A,B,0,800.0
36,II,17,1,40.11,90.69,A,B,0,605.4
36,II,18,1,61.3,10.45,B,A,0,721.8
36,II,19,1,15.9,44.87,B,B,1,720.4
36,II,20,1,29.22,96.85,A,A,1,743.1
36,II,21,2,83.16,43.23,A,B,0,704.5
36,II,22,2,78.29,94.63,A,B,0,850.3
36,II,23,2,22.83,43.8,B,B,1,674.4
36,II,24,2,77.44,10.24,B,B,1,602.4
36,II,25,2,85.5,78.25,A,B,0,707.1
36,II,26,2,70.12,82.8,A,A,1,603.3
36,II,27,2,41.09,1.32,B,B,1,753.7
36,II,28,2,83.95,38.15,A,B,0,748.8
36,II,29,2,33.6,33.45,B,A,0,667.0
36,II,30,2,90.78,38.85,A,B,0,720.6
36,II,31,2,96.2,46.58,A,A,1,688.1
36,II,32,2,86.99,18.9,A,B,0,840.0
36,II,33,2,63.89,91.16,A,B,0,801.4
36,II,34,2,46.06,23.78,B,A,0,787.4
36,II,35,2,96.93,75.36,A,A,1,725.6
36,II,36,2,6.92,58.91,B,A,0,631.9
36,II,37,2,72.0,63.09,A,A,1,718.2
36,II,38,2,24.98,81.64,A,A,1,856.8
36,II,39,2,26.92,99.69,A,A,1,699.0
36,II,40,2,91.53,85.86,A,A,1,706.4
36,II,41,3,22.35,97.35,A,A,1,636.7
36,II,42,3,86.71,45.23,A,B,0,789.3
36,II,43,3,40.08,8.08,B,A,0,730.0
36,II,44,3,76.97,22.08,B,B,1,735.8
36,II,45,3,81.82,9.69,B,B,1,710.2
36,II,46,3,20.06,72.66,B,B,1,711.5
36,II,47,3,35.73,64.37,A,B,0,855.3
36,II,48,3,90.63,38.38,A,B,0,716.2
36,II,49,3,66.0,90.08,A,A,1,816.6
36,II,50,3,65.86,63.34,A,B,0,563.5
36,II,51,3,19.9,54.92,B,A,0,658.5
36,II,52,3,38.74,92.41,A,A,1,627.4
36,II,53,3,51.36,32.68,B,B,1,800.2
36,II,54,3,14.99,61.18,B,A,0,800.0
36,II,55,3,4.06,4.49,B,A,0,764.3
36,II,56,3,42.23,38.36,B,B,1,827.4
36,II,57,3,39.87,35.22,B,A,0,652.9
36,II,58,3,0.59,1.83,B,B,1,702.1
36,II,59,3,35.38,49.92,B,A,0,691.9
36,II,60,3,6.96,10.88,B,A,0,762.9
36,II,61,4,94.08,67.81,A,A,1,584.1
36,II,62,4,91.05,23.27,A,B,0,913.5
36,II,63,4,79.87,30.38,A,B,0,720.3
36,II,64,4,44.51,8.05,B,A,0,738.7
36,II,65,4,72.16,4.72,B,A,0,834.7
36,II,66,4,8.11,95.1,A,A,1,776.2
36,II,67,4,92.54,58.03,A,A,1,684.4
36,II,68,4,94.77,89.95,A,B,0,628.2
36,II,69,4,85.42,26.59,A,A,1,805.9
36,II,70,4,27.11,96.92,A,A,1,699.4
36,II,71,4,67.37,45.98,A,B,0,708.4
36,II,72,4,16.2,75.94,B,A,0,848.5
36,II,73,4,25.32,45.47,B,B,1,814.9
36,II,74,4,7.47,86.66,B,B,1,762.4
