subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,f_name,acc,n_trials,block,session_type,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb,acc_stroop,acc_stroop_mean,resp_key
7,15,3300,A,57.41942978759711,68.36661993640794,2.8709714893798552,1.0739003547149233,A,1447.6439590216614,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3301,A,35.86071250200037,63.66594523546796,1.7930356251000183,1.000062329177981,A,552.6806249981746,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3302,A,57.26416176438734,69.95635711046837,2.8632080882193667,1.0988718878507575,A,1324.8139999923296,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3303,B,51.87280472989827,23.65171270077835,2.5936402364949136,0.3715202343279083,B,538.4169589960948,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3304,B,38.02018233711348,18.045779067366745,1.9010091168556744,0.2834624347317191,B,1529.0705829975195,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3305,B,43.16800041256799,27.54610554988735,2.1584000206284,0.4326932141526756,B,849.4513750192709,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3306,B,74.18753027166929,62.40802326896447,3.709376513583464,0.9803029371341982,B,1353.004000033252,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3307,A,50.47225106230061,60.71200022068377,2.52361255311503,0.95366186939021,A,955.4880000068806,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3308,A,64.86026191812711,87.29923049108206,3.2430130959063552,1.3712931058741271,A,724.4164579897188,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3309,B,60.78904173582089,29.41331768660804,3.0394520867910444,0.4620233138097527,B,572.5831669988111,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3310,A,26.45494749310057,53.55753641385206,1.3227473746550285,0.8412798147106274,A,647.1187910065055,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3311,A,49.32638073654329,67.53838803843607,2.4663190368271644,1.0608905184842377,A,597.48616599245,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3312,B,69.86761575474024,38.57137767792031,3.493380787737012,0.6058777837589588,B,543.2932499679737,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3313,B,52.64806070249695,44.69767162256063,2.632403035124847,0.7021093840100272,B,1867.348709027283,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3314,B,64.49580887505405,34.11422453110483,3.224790443752703,0.5358649858491582,B,557.3249579756521,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3315,A,61.881838382238215,70.8800607331543,3.094091919111911,1.1133813904263796,A,738.0507079651579,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3316,A,19.276295169976702,43.12658201380612,0.9638147584988352,0.677430766145055,A,568.3932920219377,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3317,A,32.246249264485165,43.07430884400793,1.6123124632242585,0.6766096611139658,A,543.5336669906974,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3318,A,45.1816082900041,59.114865357287215,2.2590804145002052,0.9285741336220164,A,771.7147499788553,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3319,B,78.62824697801199,62.420107306534106,3.931412348900599,0.9804927527524706,B,649.8269169824198,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3320,A,65.90875574503961,82.70339600909816,3.2954377872519807,1.2991019066455507,A,657.3264579637907,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3321,A,41.798934056057085,73.30113150805857,2.089946702802854,1.1514114812276806,A,760.5736670084298,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3322,A,33.96815215331299,41.994621028690375,1.6984076076656496,0.6596499645701057,A,1279.674666991923,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3323,B,68.54891745264607,41.05528096645082,3.427445872632303,0.6448948453763338,B,523.492541979067,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3324,A,58.53046568801639,77.96778527627262,2.92652328440082,1.2247151072030225,A,1201.8571250373498,Correct,sub_007_day_13_data.csv,1,300,132.0,Training at home,,,,,,,,,,,,,
7,15,3325,B,73.6002271600016,43.893857800127954,3.68001135800008,0.689483106012985,B,1480.4360829875804,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3326,A,31.1126841049509,49.039612228250704,1.5556342052475451,0.7703124275558231,A,724.252832995262,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3327,B,55.775636093785714,31.485516683889728,2.7887818046892856,0.4945733395429341,B,986.8204160011372,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3328,B,50.39415872907106,43.17483637123037,2.519707936453553,0.6781887438189937,A,953.5795000265352,Incorrect,sub_007_day_13_data.csv,0,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3329,A,39.41750769184583,72.49113430086149,1.9708753845922913,1.138688074849887,A,533.4530000109226,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3330,A,20.36594472291483,48.21403241761469,1.0182972361457414,0.7573442502155922,A,603.3158330246806,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3331,A,49.62800196073445,71.82180789644082,2.481400098036722,1.1281743202749794,A,757.3221250204369,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3332,A,29.21843229023049,50.159581249422786,1.4609216145115242,0.7879048598016349,A,564.7509169648401,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3333,B,57.90879302310161,32.929744271098336,2.8954396511550806,0.5172592134333656,B,620.4286250285804,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3334,B,42.82589234779674,19.598253263939466,2.1412946173898373,0.3078486423859219,B,717.1294170548208,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3335,B,51.28675978404812,29.72373759790268,2.5643379892024063,0.4668993783740088,B,1296.078041952569,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3336,B,55.57898732681177,27.641628153847464,2.778949366340589,0.4341936797069399,B,920.204832975287,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3337,A,40.26955581844816,73.20556805961684,2.013477790922408,1.1499103740897991,A,742.7560840151273,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
7,15,3338,A,19.013049064654904,38.59304594593961,0.9506524532327452,0.6062181481170861,A,732.8964160406031,Correct,sub_007_day_13_data.csv,1,300,133.0,Training at home,,,,,,,,,,,,,
