subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,f_name,acc,n_trials,block,session_type,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb,acc_stroop,acc_stroop_mean,resp_key
6,8,1500,B,61.310604182965555,47.67022303255881,3.0655302091482777,0.7488021123703684,A,1431.9452000199817,Incorrect,sub_006_day_08_data.csv,0,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1501,B,52.417035500826714,26.84637510532363,2.620851775041336,0.4217018740320032,A,1206.7393999896012,Incorrect,sub_006_day_08_data.csv,0,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1502,A,31.601216278630226,42.97179598276105,1.580060813931511,0.6749993928550075,A,734.8274000105448,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1503,B,65.15403189782135,55.168036355964354,3.257701594891068,0.8665774886443611,B,797.4752000300214,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1504,A,47.130111713000474,66.39831536347623,2.356505585650024,1.042982298783176,A,1066.273500036914,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1505,B,57.84484560428046,49.451142091603295,2.892242280214022,0.7767767235330295,B,750.3679000074044,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1506,B,68.66634250878809,38.53258753636101,3.4333171254394044,0.6052684696401869,B,1033.5536999627948,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1507,A,27.0780146543802,53.37986618713106,1.35390073271901,0.8384889773154857,A,705.693700001575,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1508,B,47.72012394074788,17.382150566585644,2.3860061970373945,0.2730381826178856,B,1502.3042999673637,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1509,A,48.00071738739543,71.4665689842695,2.4000358693697716,1.122594240491246,A,1536.3459999789484,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1510,B,38.39581801675415,24.35769951662619,1.9197909008377076,0.3826098492989025,B,2205.300999979954,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1511,A,32.62558638930555,60.35544305585335,1.6312793194652777,0.9480610825421296,A,892.5841000163928,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1512,B,70.83891295592169,40.406743310333546,3.541945647796084,0.6347076396961618,B,1194.6908999816517,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1513,A,50.19896738428807,69.47564995739326,2.5099483692144036,1.0913209575476135,A,1010.9595999820158,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1514,A,40.64894164686296,60.10472124890772,2.032447082343148,0.9441227536081545,A,2737.775999994483,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1515,A,19.90128754237312,34.48155647279664,0.995064377118656,0.5416350224963975,A,1247.7911000023596,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1516,B,50.824159643092976,21.740726078017165,2.5412079821546487,0.3415025266520338,B,1201.6079000313766,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1517,A,57.95122273975967,76.96119805968131,2.8975611369879832,1.208903672178819,B,1462.1057999902405,Incorrect,sub_006_day_08_data.csv,0,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1518,B,60.25205069001441,37.655104350370664,3.0126025345007204,0.5914849959864077,B,1532.2580999927595,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1519,B,68.88236078611558,44.345262872402266,3.444118039305779,0.6965737603072358,B,1340.4967000242325,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1520,B,34.98055217136496,22.70304662481701,1.749027608568248,0.3566186224531583,A,801.1841000407003,Incorrect,sub_006_day_08_data.csv,0,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1521,B,48.207204284517886,18.491454957765153,2.410360214225894,0.2904630952475078,B,1110.5125999893062,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1522,B,40.26301134782675,26.60992115409826,2.0131505673913375,0.4179876640515936,B,842.5695999758318,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1523,A,30.73411539525818,48.89785606143996,1.536705769762909,0.7680857268945546,A,820.0350999832153,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1524,B,56.509794915415675,47.35517496418353,2.8254897457707835,0.7438533488846915,B,1901.9865000154823,Correct,sub_006_day_08_data.csv,1,300,60.0,Training at home,,,,,,,,,,,,,
6,8,1525,A,18.200583260950488,42.85931712671635,0.9100291630475243,0.6732325791158364,B,1663.4807999944314,Incorrect,sub_006_day_08_data.csv,0,300,61.0,Training at home,,,,,,,,,,,,,
6,8,1526,A,61.913289741042774,74.74461464274056,3.095664487052139,1.174085661285169,B,580.7177000096999,Incorrect,sub_006_day_08_data.csv,0,300,61.0,Training at home,,,,,,,,,,,,,
6,8,1527,B,49.65185228567853,30.48066441294046,2.4825926142839263,0.478789156981148,B,826.7868999973871,Correct,sub_006_day_08_data.csv,1,300,61.0,Training at home,,,,,,,,,,,,,
6,8,1528,A,48.584023069685315,64.89693233645484,2.4292011534842657,1.019398629343602,B,949.7193999704904,Incorrect,sub_006_day_08_data.csv,0,300,61.0,Training at home,,,,,,,,,,,,,
6,8,1529,B,43.31215094065125,16.593749009879982,2.1656075470325624,0.2606539999247592,B,818.6620000051335,Correct,sub_006_day_08_data.csv,1,300,61.0,Training at home,,,,,,,,,,,,,
6,8,1530,B,38.422324783697235,24.396522487389493,1.9211162391848615,0.3832196790976051,B,791.1423000041395,Correct,sub_006_day_08_data.csv,1,300,61.0,Training at home,,,,,,,,,,,,,
