condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,52,0,2,108,15.64,40.71,0.02,0.64,97,4777,Incorrect
4F4K_incongruent,52,1,1,107,84.82,63.37,0.09,1.0,115,3744,Incorrect
4F4K_incongruent,52,2,2,97,84.82,58.4,0.09,0.92,108,2631,Incorrect
4F4K_incongruent,52,3,1,107,64.6,44.65,0.07,0.7,107,5884,Correct
4F4K_incongruent,52,4,2,108,36.73,58.49,0.04,0.92,97,11010,Incorrect
4F4K_incongruent,52,5,1,115,53.38,71.47,0.06,1.12,115,7105,Correct
4F4K_incongruent,52,6,1,115,23.98,48.69,0.03,0.76,115,5198,Correct
4F4K_incongruent,52,7,1,115,34.63,58.99,0.04,0.93,115,1926,Correct
4F4K_incongruent,52,8,2,97,40.23,17.03,0.05,0.27,97,2550,Correct
4F4K_incongruent,52,9,1,115,57.95,65.72,0.06,1.03,115,937,Correct
4F4K_incongruent,52,10,2,108,28.68,48.75,0.03,0.77,97,856,Incorrect
4F4K_incongruent,52,11,2,97,78.5,47.73,0.09,0.75,108,1230,Incorrect
4F4K_incongruent,52,12,1,115,45.26,59.01,0.05,0.93,115,983,Correct
4F4K_incongruent,52,13,2,97,57.8,43.23,0.06,0.68,108,3725,Incorrect
4F4K_incongruent,52,14,1,115,27.72,37.02,0.03,0.58,115,1808,Correct
4F4K_incongruent,52,15,1,107,78.73,64.84,0.09,1.02,115,844,Incorrect
4F4K_incongruent,52,16,1,115,29.35,44.47,0.03,0.7,115,920,Correct
4F4K_incongruent,52,17,2,97,56.24,27.33,0.06,0.43,108,3524,Incorrect
4F4K_incongruent,52,18,1,115,59.2,72.34,0.07,1.14,115,875,Correct
4F4K_incongruent,52,19,2,108,55.42,83.39,0.06,1.31,108,2380,Correct
4F4K_incongruent,52,20,1,115,57.49,74.9,0.06,1.18,115,976,Correct
4F4K_incongruent,52,21,2,108,64.69,78.45,0.07,1.23,108,2857,Correct
4F4K_incongruent,52,22,1,107,44.74,16.35,0.05,0.26,107,3332,Correct
4F4K_incongruent,52,23,2,97,44.27,16.89,0.05,0.27,108,2805,Incorrect
4F4K_incongruent,52,24,1,115,35.93,57.26,0.04,0.9,107,2393,Incorrect
4F4K_incongruent,52,25,2,108,42.11,54.67,0.05,0.86,108,2959,Correct
4F4K_incongruent,52,26,2,97,30.83,14.28,0.03,0.22,97,2497,Correct
4F4K_incongruent,52,27,1,107,67.68,35.97,0.08,0.56,115,7159,Incorrect
4F4K_incongruent,52,28,2,108,61.51,82.67,0.07,1.3,108,3686,Correct
