condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,160,0,1,115,60.84,75.96,0.07,1.19,107,7118,Incorrect
4F4K_incongruent,160,1,1,115,29.95,60.88,0.03,0.96,115,2557,Correct
4F4K_incongruent,160,2,2,108,16.63,43.56,0.02,0.68,97,3102,Incorrect
4F4K_incongruent,160,3,2,97,60.22,32.42,0.07,0.51,108,7280,Incorrect
4F4K_incongruent,160,4,1,115,28.45,48.87,0.03,0.77,107,2408,Incorrect
4F4K_incongruent,160,5,2,97,62.9,43.4,0.07,0.68,97,2023,Correct
4F4K_incongruent,160,6,1,115,65.42,85.72,0.07,1.35,115,1961,Correct
4F4K_incongruent,160,7,2,97,51.08,33.7,0.06,0.53,108,5620,Incorrect
4F4K_incongruent,160,8,1,107,36.93,15.26,0.04,0.24,107,2222,Correct
4F4K_incongruent,160,9,1,107,51.17,20.5,0.06,0.32,107,6170,Correct
4F4K_incongruent,160,10,2,97,37.39,25.7,0.04,0.4,108,1256,Incorrect
4F4K_incongruent,160,11,1,107,43.51,29.89,0.05,0.47,107,1967,Correct
4F4K_incongruent,160,12,2,97,67.06,35.31,0.08,0.55,97,4432,Correct
4F4K_incongruent,160,13,2,97,58.5,37.12,0.07,0.58,97,4698,Correct
4F4K_incongruent,160,14,1,107,59.74,42.88,0.07,0.67,115,1370,Incorrect
4F4K_incongruent,160,15,1,107,50.58,27.92,0.06,0.44,107,759,Correct
4F4K_incongruent,160,16,2,108,37.36,63.73,0.04,1.0,108,3316,Correct
4F4K_incongruent,160,17,2,97,42.09,26.67,0.05,0.42,108,1245,Incorrect
4F4K_incongruent,160,18,2,108,57.58,82.07,0.06,1.29,97,1098,Incorrect
4F4K_incongruent,160,19,2,108,37.61,59.23,0.04,0.93,108,3994,Correct
4F4K_incongruent,160,20,1,107,60.66,44.92,0.07,0.71,115,1022,Incorrect
4F4K_incongruent,160,21,2,97,76.27,61.03,0.09,0.96,97,2172,Correct
4F4K_incongruent,160,22,2,108,21.86,34.02,0.02,0.53,108,1927,Correct
4F4K_incongruent,160,23,2,97,69.93,47.57,0.08,0.75,97,1492,Correct
4F4K_incongruent,160,24,1,107,49.28,37.6,0.06,0.59,107,2844,Correct
4F4K_incongruent,160,25,1,107,87.64,60.21,0.1,0.95,115,2514,Incorrect
4F4K_incongruent,160,26,2,97,47.03,27.09,0.05,0.43,108,2747,Incorrect
4F4K_incongruent,160,27,2,108,41.59,73.94,0.05,1.16,108,2344,Correct
4F4K_incongruent,160,28,2,97,67.1,54.94,0.08,0.86,97,5341,Correct
4F4K_incongruent,160,29,1,115,23.78,54.95,0.03,0.86,107,1600,Incorrect
4F4K_incongruent,160,30,1,107,68.53,46.31,0.08,0.73,115,1265,Incorrect
4F4K_incongruent,160,31,2,108,23.93,52.24,0.03,0.82,108,1273,Correct
4F4K_incongruent,160,32,1,115,38.91,52.0,0.04,0.82,107,1287,Incorrect
4F4K_incongruent,160,33,2,97,68.02,56.87,0.08,0.89,97,3353,Correct
4F4K_incongruent,160,34,1,115,33.3,50.67,0.04,0.8,107,919,Incorrect
4F4K_incongruent,160,35,1,107,55.21,22.96,0.06,0.36,107,1733,Correct
