condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,19,0,1,107,73.09,52.28,0.08,0.82,115,3036,Incorrect
4F4K_congruent,19,1,1,107,55.78,39.92,0.06,0.63,115,1957,Incorrect
4F4K_congruent,19,2,2,108,58.28,34.52,0.07,0.54,108,16084,Correct
4F4K_congruent,19,3,2,108,59.81,29.13,0.07,0.46,108,2330,Correct
4F4K_congruent,19,4,2,97,65.55,81.9,0.07,1.29,97,2015,Correct
4F4K_congruent,19,5,2,97,50.41,71.02,0.06,1.12,97,1843,Correct
4F4K_congruent,19,6,2,97,46.23,57.79,0.05,0.91,97,1063,Correct
4F4K_congruent,19,7,2,108,79.82,59.91,0.09,0.94,108,840,Correct
4F4K_congruent,19,8,2,97,17.66,33.8,0.02,0.53,108,2721,Incorrect
4F4K_congruent,19,9,2,97,41.54,48.51,0.05,0.76,97,2747,Correct
4F4K_congruent,19,10,1,115,29.08,59.68,0.03,0.94,107,1542,Incorrect
4F4K_congruent,19,11,1,115,39.39,49.92,0.04,0.78,115,2286,Correct
4F4K_congruent,19,12,1,107,73.82,45.45,0.08,0.71,107,2774,Correct
4F4K_congruent,19,13,1,107,82.58,57.18,0.09,0.9,107,765,Correct
4F4K_congruent,19,14,1,107,83.19,57.39,0.09,0.9,107,623,Correct
4F4K_congruent,19,15,2,97,51.66,79.96,0.06,1.26,108,1345,Incorrect
4F4K_congruent,19,16,2,97,31.98,58.97,0.04,0.93,97,2027,Correct
4F4K_congruent,19,17,2,108,68.33,41.73,0.08,0.66,108,2397,Correct
4F4K_congruent,19,18,2,97,38.78,55.27,0.04,0.87,97,986,Correct
4F4K_congruent,19,19,2,108,37.16,11.36,0.04,0.18,108,2000,Correct
4F4K_congruent,19,20,2,108,36.09,15.02,0.04,0.24,108,1326,Correct
4F4K_congruent,19,21,1,115,51.95,73.01,0.06,1.15,107,2762,Incorrect
4F4K_congruent,19,22,2,97,65.04,77.7,0.07,1.22,108,1767,Incorrect
4F4K_congruent,19,23,2,108,58.73,50.6,0.07,0.79,108,2878,Correct
4F4K_congruent,19,24,1,107,68.41,57.54,0.08,0.9,115,1319,Incorrect
4F4K_congruent,19,25,2,108,80.16,59.88,0.09,0.94,108,1149,Correct
4F4K_congruent,19,26,1,107,78.86,57.49,0.09,0.9,107,4688,Correct
4F4K_congruent,19,27,1,107,51.21,27.22,0.06,0.43,115,1376,Incorrect
4F4K_congruent,19,28,1,107,71.78,58.83,0.08,0.92,107,849,Correct
4F4K_congruent,19,29,1,107,77.24,46.78,0.09,0.73,107,968,Correct
4F4K_congruent,19,30,2,108,45.76,24.95,0.05,0.39,97,821,Incorrect
4F4K_congruent,19,31,1,115,30.52,44.58,0.03,0.7,107,2569,Incorrect
4F4K_congruent,19,32,2,108,46.88,21.13,0.05,0.33,108,1730,Correct
4F4K_congruent,19,33,2,108,62.17,31.39,0.07,0.49,108,2893,Correct
4F4K_congruent,19,34,1,107,47.24,30.23,0.05,0.47,107,1126,Correct
4F4K_congruent,19,35,1,115,40.74,53.23,0.05,0.84,107,3028,Incorrect
4F4K_congruent,19,36,2,97,24.06,54.09,0.03,0.85,97,4153,Correct
4F4K_congruent,19,37,1,107,39.74,22.65,0.04,0.36,107,2350,Correct
4F4K_congruent,19,38,2,97,22.39,51.76,0.03,0.81,97,1908,Correct
4F4K_congruent,19,39,1,107,52.24,33.06,0.06,0.52,107,2070,Correct
4F4K_congruent,19,40,2,97,42.55,67.19,0.05,1.06,97,3350,Correct
4F4K_congruent,19,41,2,108,81.16,57.63,0.09,0.91,108,1212,Correct
4F4K_congruent,19,42,1,115,48.35,56.16,0.05,0.88,107,1017,Incorrect
4F4K_congruent,19,43,1,107,60.98,51.06,0.07,0.8,107,2760,Correct
4F4K_congruent,19,44,1,115,27.46,41.52,0.03,0.65,115,1691,Correct
4F4K_congruent,19,45,1,107,74.59,63.78,0.08,1.0,107,1420,Correct
4F4K_congruent,19,46,1,107,50.53,43.73,0.06,0.69,107,985,Correct
4F4K_congruent,19,47,1,115,60.04,85.59,0.07,1.34,107,666,Incorrect
4F4K_congruent,19,48,2,108,71.51,44.86,0.08,0.7,108,1453,Correct
4F4K_congruent,19,49,1,107,70.16,50.93,0.08,0.8,107,1935,Correct
4F4K_congruent,19,50,2,108,57.33,50.41,0.06,0.79,108,1632,Correct
4F4K_congruent,19,51,2,97,19.32,43.86,0.02,0.69,97,853,Correct
4F4K_congruent,19,52,1,115,28.51,44.28,0.03,0.7,107,1075,Incorrect
4F4K_congruent,19,53,2,108,70.46,60.19,0.08,0.95,108,732,Correct
4F4K_congruent,19,54,2,97,26.19,43.03,0.03,0.68,97,951,Correct
4F4K_congruent,19,55,2,108,65.84,42.69,0.07,0.67,108,2131,Correct
4F4K_congruent,19,56,2,97,17.09,32.75,0.02,0.51,97,1766,Correct
4F4K_congruent,19,57,2,97,16.82,33.55,0.02,0.53,97,837,Correct
4F4K_congruent,19,58,1,107,74.94,53.1,0.08,0.83,107,1665,Correct
4F4K_congruent,19,59,2,97,35.2,62.25,0.04,0.98,97,1624,Correct
4F4K_congruent,19,60,1,115,13.48,34.15,0.02,0.54,115,1192,Correct
4F4K_congruent,19,61,2,108,72.43,42.55,0.08,0.67,108,3628,Correct
4F4K_congruent,19,62,2,108,71.04,40.32,0.08,0.63,108,716,Correct
4F4K_congruent,19,63,2,97,24.09,47.08,0.03,0.74,97,2368,Correct
4F4K_congruent,19,64,2,108,59.03,51.27,0.07,0.81,108,2914,Correct
4F4K_congruent,19,65,1,107,87.99,63.9,0.1,1.0,107,564,Correct
4F4K_congruent,19,66,2,97,53.19,77.78,0.06,1.22,97,2403,Correct
4F4K_congruent,19,67,1,107,52.41,25.18,0.06,0.4,107,947,Correct
4F4K_congruent,19,68,1,115,62.36,73.21,0.07,1.15,107,3545,Incorrect
4F4K_congruent,19,69,1,107,47.98,29.41,0.05,0.46,107,1254,Correct
4F4K_congruent,19,70,1,107,76.96,55.87,0.09,0.88,107,963,Correct
4F4K_congruent,19,71,1,115,48.5,76.0,0.05,1.19,115,4500,Correct
4F4K_congruent,19,72,2,108,61.87,35.06,0.07,0.55,108,3841,Correct
4F4K_congruent,19,73,1,115,33.83,58.3,0.04,0.92,115,855,Correct
4F4K_congruent,19,74,1,115,23.0,45.89,0.03,0.72,115,1988,Correct
4F4K_congruent,19,75,1,115,41.91,50.48,0.05,0.79,115,2264,Correct
4F4K_congruent,19,76,2,108,37.97,12.59,0.04,0.2,97,1092,Incorrect
4F4K_congruent,19,77,1,115,57.26,81.97,0.06,1.29,115,4711,Correct
4F4K_congruent,19,78,1,115,31.71,45.04,0.04,0.71,107,2931,Incorrect
4F4K_congruent,19,79,2,108,41.12,32.32,0.05,0.51,108,987,Correct
4F4K_congruent,19,80,2,108,39.76,25.99,0.04,0.41,97,3420,Incorrect
4F4K_congruent,19,81,1,115,39.44,64.07,0.04,1.01,115,3452,Correct
4F4K_congruent,19,82,2,97,42.06,65.18,0.05,1.02,97,4807,Correct
4F4K_congruent,19,83,2,97,41.4,57.49,0.05,0.9,97,4266,Correct
4F4K_congruent,19,84,1,107,50.13,36.52,0.06,0.57,107,1433,Correct
4F4K_congruent,19,85,1,115,63.51,74.42,0.07,1.17,107,965,Incorrect
4F4K_congruent,19,86,1,115,41.34,72.84,0.05,1.14,115,4683,Correct
4F4K_congruent,19,87,2,97,41.46,63.75,0.05,1.0,97,3864,Correct
