condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,168,0,2,108,42.61,61.1,0.05,0.96,97,5317,Incorrect
4F4K_incongruent,168,1,1,107,76.45,64.12,0.09,1.01,107,2838,Correct
4F4K_incongruent,168,2,2,97,33.09,11.19,0.04,0.18,97,4912,Correct
4F4K_incongruent,168,3,2,108,62.48,86.15,0.07,1.35,108,1769,Correct
4F4K_incongruent,168,4,1,107,80.86,61.66,0.09,0.97,107,2457,Correct
4F4K_incongruent,168,5,2,97,51.99,24.5,0.06,0.38,108,3481,Incorrect
4F4K_incongruent,168,6,1,107,72.11,44.17,0.08,0.69,107,1323,Correct
4F4K_incongruent,168,7,1,115,41.34,49.47,0.05,0.78,115,2209,Correct
4F4K_incongruent,168,8,1,115,34.22,50.9,0.04,0.8,115,2005,Correct
4F4K_incongruent,168,9,1,107,41.55,13.69,0.05,0.22,115,2888,Incorrect
4F4K_incongruent,168,10,2,108,32.08,43.78,0.04,0.69,108,4750,Correct
4F4K_incongruent,168,11,1,115,41.4,58.65,0.05,0.92,115,3883,Correct
4F4K_incongruent,168,12,2,108,14.69,32.49,0.02,0.51,108,2969,Correct
4F4K_incongruent,168,13,1,107,87.51,64.25,0.1,1.01,107,1800,Correct
4F4K_incongruent,168,14,2,108,51.97,80.95,0.06,1.27,108,4529,Correct
4F4K_incongruent,168,15,2,108,55.06,66.99,0.06,1.05,108,1363,Correct
4F4K_incongruent,168,16,2,108,27.04,51.36,0.03,0.81,97,1197,Incorrect
4F4K_incongruent,168,17,1,107,69.96,45.27,0.08,0.71,107,1093,Correct
4F4K_incongruent,168,18,2,97,87.73,65.63,0.1,1.03,97,3708,Correct
4F4K_incongruent,168,19,2,97,75.04,45.68,0.08,0.72,97,1823,Correct
4F4K_incongruent,168,20,1,115,45.56,53.65,0.05,0.84,107,1433,Incorrect
4F4K_incongruent,168,21,1,107,77.69,49.06,0.09,0.77,107,854,Correct
4F4K_incongruent,168,22,2,108,67.09,84.09,0.08,1.32,97,2762,Incorrect
4F4K_incongruent,168,23,1,107,69.22,51.67,0.08,0.81,107,931,Correct
4F4K_incongruent,168,24,2,108,42.36,60.25,0.05,0.95,108,3266,Correct
4F4K_incongruent,168,25,2,108,10.84,34.5,0.01,0.54,108,2098,Correct
4F4K_incongruent,168,26,1,107,38.63,21.77,0.04,0.34,115,2005,Incorrect
4F4K_incongruent,168,27,2,97,40.22,17.02,0.05,0.27,108,1644,Incorrect
4F4K_incongruent,168,28,2,108,52.01,63.71,0.06,1.0,97,1040,Incorrect
4F4K_incongruent,168,29,1,107,69.43,46.02,0.08,0.72,107,1089,Correct
4F4K_incongruent,168,30,1,107,39.56,20.1,0.04,0.32,115,1103,Incorrect
4F4K_incongruent,168,31,1,115,62.64,73.46,0.07,1.15,107,2047,Incorrect
4F4K_incongruent,168,32,1,115,54.46,83.52,0.06,1.31,115,1107,Correct
4F4K_incongruent,168,33,1,115,40.38,70.06,0.05,1.1,115,1176,Correct
4F4K_incongruent,168,34,1,107,51.26,33.65,0.06,0.53,107,3677,Correct
4F4K_incongruent,168,35,2,108,46.36,76.48,0.05,1.2,108,1856,Correct
4F4K_incongruent,168,36,1,115,20.98,38.54,0.02,0.61,115,2303,Correct
4F4K_incongruent,168,37,2,97,37.19,18.1,0.04,0.28,97,4750,Correct
4F4K_incongruent,168,38,1,115,34.54,50.28,0.04,0.79,115,901,Correct
4F4K_incongruent,168,39,2,97,37.68,25.82,0.04,0.41,97,1562,Correct
4F4K_incongruent,168,40,1,115,23.89,35.65,0.03,0.56,115,1769,Correct
4F4K_incongruent,168,41,2,97,69.08,56.1,0.08,0.88,97,3072,Correct
4F4K_incongruent,168,42,1,107,36.12,24.25,0.04,0.38,107,4391,Incorrect
4F4K_incongruent,168,43,1,107,36.25,11.38,0.04,0.18,107,866,Correct
