condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,16,0,1,107,49.58,22.78,0.06,0.36,107,4020,Correct
4F4K_incongruent,16,1,1,107,77.22,55.29,0.09,0.87,107,1961,Correct
4F4K_incongruent,16,2,1,107,47.89,24.35,0.05,0.38,115,2106,Incorrect
4F4K_incongruent,16,3,1,115,19.19,38.07,0.02,0.6,115,1375,Correct
4F4K_incongruent,16,4,2,97,81.36,58.12,0.09,0.91,97,1869,Correct
4F4K_incongruent,16,5,2,97,38.05,12.27,0.04,0.19,108,2141,Incorrect
4F4K_incongruent,16,6,1,107,46.45,36.45,0.05,0.57,107,1431,Correct
4F4K_incongruent,16,7,2,97,74.45,57.24,0.08,0.9,97,1552,Correct
4F4K_incongruent,16,8,1,107,34.65,12.58,0.04,0.2,115,1358,Incorrect
4F4K_incongruent,16,9,2,108,36.4,58.62,0.04,0.92,108,2247,Correct
4F4K_incongruent,16,10,1,115,35.1,56.04,0.04,0.88,107,2374,Incorrect
4F4K_incongruent,16,11,2,108,12.91,34.99,0.01,0.55,97,1182,Incorrect
4F4K_incongruent,16,12,1,107,59.34,28.06,0.07,0.44,107,1182,Correct
4F4K_incongruent,16,13,1,107,78.54,58.24,0.09,0.91,107,1321,Correct
4F4K_incongruent,16,14,2,97,51.28,20.03,0.06,0.31,108,2207,Incorrect
4F4K_incongruent,16,15,2,108,35.6,48.25,0.04,0.76,108,2819,Correct
4F4K_incongruent,16,16,1,107,33.15,17.97,0.04,0.28,115,1469,Incorrect
4F4K_incongruent,16,17,1,107,50.49,23.34,0.06,0.37,107,962,Correct
4F4K_incongruent,16,18,1,107,64.08,52.7,0.07,0.83,107,992,Correct
4F4K_incongruent,16,19,1,107,38.77,27.14,0.04,0.43,107,979,Correct
4F4K_incongruent,16,20,1,115,57.42,71.87,0.06,1.13,115,806,Correct
4F4K_incongruent,16,21,1,107,80.59,63.61,0.09,1.0,107,1181,Correct
4F4K_incongruent,16,22,2,97,49.52,39.19,0.06,0.62,97,1241,Correct
4F4K_incongruent,16,23,1,115,42.83,57.83,0.05,0.91,107,2453,Incorrect
4F4K_incongruent,16,24,1,115,56.07,74.83,0.06,1.18,115,2210,Correct
4F4K_incongruent,16,25,1,107,48.58,28.32,0.05,0.44,107,904,Correct
4F4K_incongruent,16,26,1,107,36.32,26.65,0.04,0.42,115,1411,Incorrect
4F4K_incongruent,16,27,2,97,37.49,12.75,0.04,0.2,97,2144,Correct
4F4K_incongruent,16,28,1,115,58.71,75.07,0.07,1.18,107,1195,Incorrect
4F4K_incongruent,16,29,2,97,41.82,27.73,0.05,0.44,108,923,Incorrect
4F4K_incongruent,16,30,2,108,11.64,33.93,0.01,0.53,108,1277,Correct
