condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,111,0,2,97,24.01,40.21,0.03,0.63,97,2587,Correct
4F4K_congruent,111,1,1,115,24.0,44.26,0.03,0.7,107,1496,Incorrect
4F4K_congruent,111,2,2,97,44.48,72.86,0.05,1.14,97,1236,Correct
4F4K_congruent,111,3,1,107,45.98,26.14,0.05,0.41,115,1055,Incorrect
4F4K_congruent,111,4,1,107,53.23,26.83,0.06,0.42,115,1082,Incorrect
4F4K_congruent,111,5,1,107,49.08,18.95,0.05,0.3,107,522,Correct
4F4K_congruent,111,6,1,115,57.89,74.93,0.06,1.18,115,873,Correct
4F4K_congruent,111,7,1,107,54.35,46.44,0.06,0.73,107,649,Correct
4F4K_congruent,111,8,2,108,47.97,18.17,0.05,0.29,108,1218,Correct
4F4K_congruent,111,9,2,108,51.97,29.09,0.06,0.46,108,662,Correct
4F4K_congruent,111,10,2,108,70.67,46.9,0.08,0.74,108,665,Correct
4F4K_congruent,111,11,1,107,45.78,26.63,0.05,0.42,115,782,Incorrect
4F4K_congruent,111,12,1,107,88.36,66.77,0.1,1.05,107,1089,Correct
4F4K_congruent,111,13,1,107,73.29,56.02,0.08,0.88,107,585,Correct
4F4K_congruent,111,14,1,115,35.95,51.26,0.04,0.81,107,1035,Incorrect
4F4K_congruent,111,15,1,115,35.03,61.73,0.04,0.97,107,885,Incorrect
4F4K_congruent,111,16,1,107,35.64,18.41,0.04,0.29,115,755,Incorrect
4F4K_congruent,111,17,1,115,61.8,71.51,0.07,1.12,107,1547,Incorrect
4F4K_congruent,111,18,1,107,45.74,17.42,0.05,0.27,107,779,Correct
4F4K_congruent,111,19,1,107,73.1,59.3,0.08,0.93,107,765,Correct
4F4K_congruent,111,20,1,115,41.44,54.91,0.05,0.86,107,874,Incorrect
4F4K_congruent,111,21,2,97,42.0,58.5,0.05,0.92,108,1109,Incorrect
4F4K_congruent,111,22,1,115,29.12,52.01,0.03,0.82,107,650,Incorrect
4F4K_congruent,111,23,2,108,60.64,29.13,0.07,0.46,97,1401,Incorrect
4F4K_congruent,111,24,1,115,16.37,32.65,0.02,0.51,115,979,Correct
4F4K_congruent,111,25,1,115,22.37,45.5,0.03,0.71,115,788,Correct
4F4K_congruent,111,26,2,97,16.71,43.08,0.02,0.68,97,818,Correct
4F4K_congruent,111,27,1,107,59.62,32.83,0.07,0.52,107,891,Correct
4F4K_congruent,111,28,1,115,32.81,52.59,0.04,0.83,107,1409,Incorrect
4F4K_congruent,111,29,2,97,34.75,43.23,0.04,0.68,108,867,Incorrect
4F4K_congruent,111,30,2,97,61.53,88.19,0.07,1.39,97,1240,Correct
4F4K_congruent,111,31,1,107,64.32,54.42,0.07,0.85,115,1109,Incorrect
4F4K_congruent,111,32,2,97,46.58,64.45,0.05,1.01,97,933,Correct
4F4K_congruent,111,33,2,97,69.78,86.58,0.08,1.36,97,556,Correct
4F4K_congruent,111,34,2,97,39.57,68.16,0.04,1.07,97,1701,Correct
4F4K_congruent,111,35,1,107,63.73,30.71,0.07,0.48,107,1200,Correct
4F4K_congruent,111,36,2,108,61.63,54.48,0.07,0.86,97,983,Incorrect
4F4K_congruent,111,37,1,115,38.56,64.59,0.04,1.01,107,948,Incorrect
4F4K_congruent,111,38,1,115,24.83,44.52,0.03,0.7,107,1368,Incorrect
4F4K_congruent,111,39,2,97,58.11,82.57,0.07,1.3,97,1184,Correct
4F4K_congruent,111,40,1,107,60.81,36.24,0.07,0.57,115,1104,Incorrect
4F4K_congruent,111,41,1,115,16.02,44.81,0.02,0.7,107,1881,Incorrect
4F4K_congruent,111,42,1,115,14.22,35.35,0.02,0.56,115,1087,Correct
4F4K_congruent,111,43,2,97,47.1,54.51,0.05,0.86,97,1132,Correct
4F4K_congruent,111,44,1,115,69.35,87.0,0.08,1.37,107,1046,Incorrect
4F4K_congruent,111,45,1,115,58.9,70.41,0.07,1.11,115,897,Correct
4F4K_congruent,111,46,1,107,35.81,24.4,0.04,0.38,107,772,Correct
4F4K_congruent,111,47,1,115,31.75,47.26,0.04,0.74,107,968,Incorrect
4F4K_congruent,111,48,1,115,18.72,49.65,0.02,0.78,107,1195,Incorrect
4F4K_congruent,111,49,1,107,38.56,29.28,0.04,0.46,115,785,Incorrect
4F4K_congruent,111,50,2,108,86.69,67.86,0.1,1.07,97,1121,Incorrect
4F4K_congruent,111,51,1,115,40.17,52.23,0.04,0.82,107,941,Incorrect
4F4K_congruent,111,52,1,107,80.52,61.66,0.09,0.97,107,976,Correct
4F4K_congruent,111,53,1,115,52.23,66.1,0.06,1.04,107,883,Incorrect
4F4K_congruent,111,54,1,115,33.01,49.4,0.04,0.78,115,653,Correct
4F4K_congruent,111,55,2,108,36.23,22.33,0.04,0.35,108,4325,Correct
4F4K_congruent,111,56,2,108,48.99,33.12,0.05,0.52,97,1746,Incorrect
4F4K_congruent,111,57,2,108,77.97,65.2,0.09,1.02,108,1263,Correct
4F4K_congruent,111,58,1,115,39.04,58.61,0.04,0.92,107,803,Incorrect
4F4K_congruent,111,59,1,115,57.29,75.73,0.06,1.19,115,1816,Correct
4F4K_congruent,111,60,1,107,70.34,45.37,0.08,0.71,115,774,Incorrect
4F4K_congruent,111,61,2,97,26.16,57.14,0.03,0.9,97,1118,Correct
4F4K_congruent,111,62,2,97,64.86,80.35,0.07,1.26,108,819,Incorrect
4F4K_congruent,111,63,2,108,61.69,46.47,0.07,0.73,108,2848,Correct
4F4K_congruent,111,64,1,107,81.12,62.26,0.09,0.98,115,2622,Incorrect
4F4K_congruent,111,65,1,107,59.21,41.41,0.07,0.65,107,1206,Correct
4F4K_congruent,111,66,1,115,41.37,66.74,0.05,1.05,115,1325,Correct
4F4K_congruent,111,67,2,108,86.84,58.84,0.1,0.92,108,1210,Correct
4F4K_congruent,111,68,1,115,27.29,52.05,0.03,0.82,107,905,Incorrect
4F4K_congruent,111,69,1,107,45.42,30.02,0.05,0.47,115,2223,Incorrect
4F4K_congruent,111,70,2,108,49.01,25.11,0.05,0.39,97,1583,Incorrect
4F4K_congruent,111,71,1,107,34.03,12.74,0.04,0.2,107,1416,Correct
4F4K_congruent,111,72,1,115,28.92,57.14,0.03,0.9,115,1472,Correct
4F4K_congruent,111,73,2,108,71.56,62.2,0.08,0.98,97,1012,Incorrect
4F4K_congruent,111,74,2,108,48.62,38.9,0.05,0.61,108,823,Correct
4F4K_congruent,111,75,2,108,50.44,37.57,0.06,0.59,108,1071,Correct
4F4K_congruent,111,76,2,108,48.95,25.67,0.05,0.4,108,1023,Correct
4F4K_congruent,111,77,2,108,51.32,38.35,0.06,0.6,108,531,Correct
4F4K_congruent,111,78,1,107,44.6,16.85,0.05,0.26,107,3768,Correct
4F4K_congruent,111,79,2,97,50.84,75.52,0.06,1.19,108,1521,Incorrect
4F4K_congruent,111,80,2,108,41.25,31.27,0.05,0.49,108,949,Correct
4F4K_congruent,111,81,2,108,36.32,19.37,0.04,0.3,108,665,Correct
4F4K_congruent,111,82,1,115,51.8,74.34,0.06,1.17,115,1881,Correct
4F4K_congruent,111,83,2,97,37.94,57.14,0.04,0.9,108,627,Incorrect
4F4K_congruent,111,84,2,97,42.9,51.14,0.05,0.8,108,1233,Incorrect
4F4K_congruent,111,85,2,108,80.71,62.45,0.09,0.98,97,2986,Incorrect
4F4K_congruent,111,86,2,108,51.16,38.94,0.06,0.61,108,970,Correct
4F4K_congruent,111,87,2,108,85.76,56.8,0.1,0.89,97,1566,Incorrect
4F4K_congruent,111,88,2,97,52.74,69.47,0.06,1.09,108,863,Incorrect
4F4K_congruent,111,89,1,115,15.55,40.65,0.02,0.64,115,992,Correct
4F4K_congruent,111,90,2,97,62.46,76.77,0.07,1.21,97,3181,Correct
4F4K_congruent,111,91,2,97,51.33,74.28,0.06,1.17,97,1227,Correct
4F4K_congruent,111,92,2,108,61.92,46.21,0.07,0.73,108,3641,Correct
4F4K_congruent,111,93,1,107,51.8,28.8,0.06,0.45,115,2835,Incorrect
4F4K_congruent,111,94,1,115,27.07,50.39,0.03,0.79,107,2472,Incorrect
4F4K_congruent,111,95,1,107,76.32,61.57,0.09,0.97,115,859,Incorrect
4F4K_congruent,111,96,1,107,46.46,30.82,0.05,0.48,107,1056,Correct
4F4K_congruent,111,97,2,97,67.69,85.32,0.08,1.34,97,1650,Correct
4F4K_congruent,111,98,2,97,56.09,65.69,0.06,1.03,97,872,Correct
4F4K_congruent,111,99,1,115,54.6,62.47,0.06,0.98,115,1267,Correct
4F4K_congruent,111,100,1,107,76.4,53.62,0.09,0.84,115,1165,Incorrect
4F4K_congruent,111,101,1,115,18.75,32.53,0.02,0.51,115,876,Correct
4F4K_congruent,111,102,1,115,29.59,53.9,0.03,0.85,107,948,Incorrect
4F4K_congruent,111,103,1,107,84.91,59.15,0.1,0.93,107,702,Correct
4F4K_congruent,111,104,1,107,67.36,49.27,0.08,0.77,107,763,Correct
4F4K_congruent,111,105,1,107,85.26,56.59,0.1,0.89,107,442,Correct
4F4K_congruent,111,106,2,108,51.88,40.66,0.06,0.64,108,681,Correct
4F4K_congruent,111,107,2,97,13.47,37.77,0.02,0.59,97,806,Correct
4F4K_congruent,111,108,2,97,26.99,42.26,0.03,0.66,97,1178,Correct
4F4K_congruent,111,109,2,108,70.82,51.65,0.08,0.81,97,1581,Incorrect
4F4K_congruent,111,110,1,115,66.01,83.94,0.07,1.32,115,1180,Correct
4F4K_congruent,111,111,2,97,23.71,49.96,0.03,0.78,97,785,Correct
4F4K_congruent,111,112,1,107,43.05,27.23,0.05,0.43,115,1573,Incorrect
4F4K_congruent,111,113,1,107,39.25,19.5,0.04,0.31,107,778,Correct
4F4K_congruent,111,114,2,108,56.76,40.25,0.06,0.63,108,496,Correct
4F4K_congruent,111,115,2,97,52.07,66.21,0.06,1.04,108,3397,Incorrect
4F4K_congruent,111,116,2,97,30.09,39.77,0.03,0.62,108,1590,Incorrect
4F4K_congruent,111,117,1,107,45.61,29.25,0.05,0.46,115,2127,Incorrect
4F4K_congruent,111,118,2,97,43.51,65.03,0.05,1.02,108,1094,Incorrect
4F4K_congruent,111,119,1,107,63.21,52.05,0.07,0.82,115,641,Incorrect
4F4K_congruent,111,120,1,115,59.34,78.65,0.07,1.24,107,697,Incorrect
4F4K_congruent,111,121,2,108,76.37,46.05,0.09,0.72,108,1130,Correct
4F4K_congruent,111,122,1,107,37.83,28.53,0.04,0.45,115,778,Incorrect
4F4K_congruent,111,123,1,107,62.35,33.24,0.07,0.52,107,831,Correct
4F4K_congruent,111,124,1,115,13.68,36.17,0.02,0.57,115,1245,Correct
4F4K_congruent,111,125,1,115,49.4,60.04,0.06,0.94,115,1713,Correct
4F4K_congruent,111,126,1,107,66.38,51.22,0.07,0.8,107,977,Correct
4F4K_congruent,111,127,1,115,42.31,52.84,0.05,0.83,115,1285,Correct
4F4K_congruent,111,128,2,108,40.58,15.2,0.05,0.24,97,1184,Incorrect
4F4K_congruent,111,129,2,108,36.63,23.76,0.04,0.37,108,2729,Correct
4F4K_congruent,111,130,2,97,18.61,45.33,0.02,0.71,97,1818,Correct
4F4K_congruent,111,131,1,115,62.89,88.43,0.07,1.39,115,1249,Correct
4F4K_congruent,111,132,1,115,42.38,66.05,0.05,1.04,107,1686,Incorrect
4F4K_congruent,111,133,1,107,52.4,24.86,0.06,0.39,107,967,Correct
4F4K_congruent,111,134,1,115,13.05,32.5,0.01,0.51,115,883,Correct
4F4K_congruent,111,135,2,97,21.79,39.17,0.02,0.62,97,1364,Correct
4F4K_congruent,111,136,1,115,37.75,48.45,0.04,0.76,107,762,Incorrect
4F4K_congruent,111,137,2,97,24.21,41.62,0.03,0.65,97,882,Correct
4F4K_congruent,111,138,1,107,40.38,29.81,0.05,0.47,107,584,Correct
4F4K_congruent,111,139,2,97,15.27,40.29,0.02,0.63,97,1094,Correct
4F4K_congruent,111,140,2,97,19.11,34.88,0.02,0.55,97,746,Correct
4F4K_congruent,111,141,1,115,62.46,84.55,0.07,1.33,107,856,Incorrect
4F4K_congruent,111,142,1,107,43.59,32.06,0.05,0.5,107,675,Correct
4F4K_congruent,111,143,2,108,74.73,51.95,0.08,0.82,97,1091,Incorrect
4F4K_congruent,111,144,2,97,41.47,55.22,0.05,0.87,108,756,Incorrect
4F4K_congruent,111,145,1,107,43.08,21.35,0.05,0.34,107,7191,Correct
4F4K_congruent,111,146,1,115,35.9,50.21,0.04,0.79,107,806,Incorrect
4F4K_congruent,111,147,2,108,31.0,11.79,0.03,0.19,97,904,Incorrect
4F4K_congruent,111,148,2,108,66.17,36.25,0.07,0.57,108,778,Correct
4F4K_congruent,111,149,2,97,52.71,67.59,0.06,1.06,108,2722,Incorrect
4F4K_congruent,111,150,1,115,23.17,42.58,0.03,0.67,115,804,Correct
4F4K_congruent,111,151,1,115,58.8,85.9,0.07,1.35,115,7135,Correct
4F4K_congruent,111,152,1,115,40.5,60.08,0.05,0.94,115,1316,Correct
4F4K_congruent,111,153,2,97,67.77,83.7,0.08,1.31,97,3930,Correct
4F4K_congruent,111,154,1,107,53.98,44.55,0.06,0.7,115,2161,Incorrect
4F4K_congruent,111,155,1,115,39.04,47.59,0.04,0.75,107,777,Incorrect
4F4K_congruent,111,156,2,108,65.12,38.17,0.07,0.6,108,982,Correct
4F4K_congruent,111,157,2,108,56.39,33.79,0.06,0.53,97,993,Incorrect
4F4K_congruent,111,158,1,107,66.97,37.38,0.07,0.59,115,4144,Incorrect
4F4K_congruent,111,159,2,97,30.55,42.27,0.03,0.66,97,824,Correct
4F4K_congruent,111,160,2,108,68.62,38.15,0.08,0.6,108,2566,Correct
4F4K_congruent,111,161,1,115,46.96,57.84,0.05,0.91,115,883,Correct
4F4K_congruent,111,162,1,107,53.61,31.96,0.06,0.5,115,1001,Incorrect
4F4K_congruent,111,163,2,108,87.81,64.13,0.1,1.01,97,796,Incorrect
4F4K_congruent,111,164,1,107,58.55,27.04,0.07,0.42,107,841,Correct
4F4K_congruent,111,165,2,108,86.54,58.37,0.1,0.92,108,2227,Correct
4F4K_congruent,111,166,2,97,38.74,69.48,0.04,1.09,97,1188,Correct
4F4K_congruent,111,167,1,107,76.57,60.31,0.09,0.95,115,974,Incorrect
4F4K_congruent,111,168,2,97,33.32,63.4,0.04,1.0,97,1426,Correct
4F4K_congruent,111,169,2,97,19.88,42.67,0.02,0.67,97,1121,Correct
4F4K_congruent,111,170,2,108,66.63,49.23,0.07,0.77,108,452,Correct
4F4K_congruent,111,171,2,97,38.54,56.93,0.04,0.89,108,1017,Incorrect
4F4K_congruent,111,172,2,97,45.1,55.62,0.05,0.87,108,923,Incorrect
4F4K_congruent,111,173,2,108,47.59,31.13,0.05,0.49,108,1086,Correct
4F4K_congruent,111,174,2,108,41.54,14.43,0.05,0.23,108,964,Correct
4F4K_congruent,111,175,1,115,13.72,37.17,0.02,0.58,115,1145,Correct
4F4K_congruent,111,176,2,108,35.86,23.67,0.04,0.37,108,2453,Correct
4F4K_congruent,111,177,1,115,34.58,55.54,0.04,0.87,115,1488,Correct
4F4K_congruent,111,178,1,115,44.45,66.92,0.05,1.05,107,1243,Incorrect
4F4K_congruent,111,179,1,107,45.35,16.99,0.05,0.27,115,889,Incorrect
4F4K_congruent,111,180,1,107,63.59,51.84,0.07,0.81,115,818,Incorrect
4F4K_congruent,111,181,2,108,51.18,21.44,0.06,0.34,108,4498,Correct
4F4K_congruent,111,182,2,108,64.68,42.33,0.07,0.66,108,749,Correct
4F4K_congruent,111,183,2,97,45.29,55.14,0.05,0.87,97,1202,Correct
4F4K_congruent,111,184,1,115,51.27,81.24,0.06,1.28,115,774,Correct
4F4K_congruent,111,185,2,108,44.75,26.0,0.05,0.41,108,957,Correct
4F4K_congruent,111,186,2,97,49.4,65.67,0.06,1.03,97,1236,Correct
4F4K_congruent,111,187,1,115,33.97,61.82,0.04,0.97,115,3001,Correct
4F4K_congruent,111,188,2,97,23.35,48.54,0.03,0.76,97,1359,Correct
4F4K_congruent,111,189,1,115,35.98,64.2,0.04,1.01,115,849,Correct
4F4K_congruent,111,190,2,108,53.26,46.43,0.06,0.73,108,1884,Correct
4F4K_congruent,111,191,1,115,38.22,69.22,0.04,1.09,115,763,Correct
4F4K_congruent,111,192,2,108,46.29,29.02,0.05,0.46,108,1845,Correct
4F4K_congruent,111,193,1,115,63.35,72.81,0.07,1.14,115,1020,Correct
4F4K_congruent,111,194,2,108,61.58,53.47,0.07,0.84,97,974,Incorrect
4F4K_congruent,111,195,1,107,48.44,35.81,0.05,0.56,115,1681,Incorrect
4F4K_congruent,111,196,2,97,43.05,60.61,0.05,0.95,108,1738,Incorrect
4F4K_congruent,111,197,2,97,65.97,83.51,0.07,1.31,97,965,Correct
4F4K_congruent,111,198,2,108,84.55,65.02,0.09,1.02,97,1007,Incorrect
4F4K_congruent,111,199,2,97,44.31,66.07,0.05,1.04,108,821,Incorrect
4F4K_congruent,111,200,2,97,27.64,48.7,0.03,0.77,108,1536,Incorrect
4F4K_congruent,111,201,1,115,33.29,49.73,0.04,0.78,107,929,Incorrect
4F4K_congruent,111,202,2,108,39.18,28.86,0.04,0.45,97,1670,Incorrect
4F4K_congruent,111,203,2,108,74.0,50.67,0.08,0.8,108,821,Correct
4F4K_congruent,111,204,2,97,27.21,38.66,0.03,0.61,97,2043,Correct
4F4K_congruent,111,205,1,115,49.31,71.81,0.06,1.13,107,1233,Incorrect
4F4K_congruent,111,206,2,108,53.27,37.85,0.06,0.59,108,757,Correct
4F4K_congruent,111,207,1,107,49.51,36.73,0.06,0.58,107,1593,Correct
4F4K_congruent,111,208,2,108,43.29,25.27,0.05,0.4,108,2294,Correct
4F4K_congruent,111,209,1,107,64.62,46.97,0.07,0.74,107,3644,Correct
4F4K_congruent,111,210,1,115,39.33,72.03,0.04,1.13,115,2527,Correct
4F4K_congruent,111,211,2,97,43.47,68.94,0.05,1.08,108,3295,Incorrect
4F4K_congruent,111,212,1,107,33.26,11.9,0.04,0.19,115,997,Incorrect
4F4K_congruent,111,213,1,107,67.02,50.54,0.07,0.79,107,1545,Correct
4F4K_congruent,111,214,1,115,52.73,81.37,0.06,1.28,107,9974,Incorrect
4F4K_congruent,111,215,2,108,66.02,50.75,0.07,0.8,108,2001,Correct
4F4K_congruent,111,216,2,108,39.16,19.06,0.04,0.3,108,2692,Correct
4F4K_congruent,111,217,1,115,56.89,85.14,0.06,1.34,115,3188,Correct
4F4K_congruent,111,218,2,108,69.21,40.74,0.08,0.64,108,6437,Correct
4F4K_congruent,111,219,2,108,54.83,46.83,0.06,0.74,108,1149,Correct
4F4K_congruent,111,220,1,107,32.59,13.19,0.04,0.21,107,1897,Correct
4F4K_congruent,111,221,1,115,42.26,52.6,0.05,0.83,107,4283,Incorrect
4F4K_congruent,111,222,1,107,72.4,44.63,0.08,0.7,115,2472,Incorrect
4F4K_congruent,111,223,1,115,28.59,45.7,0.03,0.72,107,2359,Incorrect
4F4K_congruent,111,224,2,108,69.21,47.49,0.08,0.75,108,882,Correct
4F4K_congruent,111,225,1,115,63.02,82.92,0.07,1.3,115,941,Correct
4F4K_congruent,111,226,1,115,66.4,87.81,0.07,1.38,115,1021,Correct
4F4K_congruent,111,227,1,107,69.86,60.03,0.08,0.94,115,2101,Incorrect
4F4K_congruent,111,228,2,97,13.93,35.8,0.02,0.56,97,2127,Correct
4F4K_congruent,111,229,2,108,70.27,38.93,0.08,0.61,108,908,Correct
4F4K_congruent,111,230,1,107,86.98,61.7,0.1,0.97,107,1197,Correct
4F4K_congruent,111,231,2,108,42.1,33.13,0.05,0.52,108,742,Correct
4F4K_congruent,111,232,2,108,79.72,66.8,0.09,1.05,97,3176,Incorrect
4F4K_congruent,111,233,2,108,37.06,16.77,0.04,0.26,108,776,Correct
