condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,131,0,1,107,56.94,44.99,0.06,0.71,115,7738,Incorrect
4F4K_congruent,131,1,1,115,35.13,60.21,0.04,0.95,107,6190,Incorrect
4F4K_congruent,131,2,1,115,57.77,71.75,0.06,1.13,115,3630,Correct
4F4K_congruent,131,3,1,115,10.64,35.32,0.01,0.55,107,1607,Incorrect
4F4K_congruent,131,4,2,97,42.26,69.03,0.05,1.08,97,13416,Correct
4F4K_congruent,131,5,1,107,70.95,61.02,0.08,0.96,115,12921,Incorrect
4F4K_congruent,131,6,1,115,58.35,83.05,0.07,1.3,107,2975,Incorrect
4F4K_congruent,131,7,1,115,23.73,43.65,0.03,0.69,107,1855,Incorrect
4F4K_congruent,131,8,1,107,54.47,33.41,0.06,0.52,115,2938,Incorrect
4F4K_congruent,131,9,1,107,44.34,27.5,0.05,0.43,107,2253,Correct
4F4K_congruent,131,10,2,108,74.23,61.63,0.08,0.97,97,3686,Incorrect
4F4K_congruent,131,11,2,97,30.49,56.2,0.03,0.88,108,2517,Incorrect
4F4K_congruent,131,12,2,108,81.31,68.11,0.09,1.07,108,2795,Correct
4F4K_congruent,131,13,2,108,39.53,26.91,0.04,0.42,97,4824,Incorrect
4F4K_congruent,131,14,2,97,25.81,45.35,0.03,0.71,108,2674,Incorrect
4F4K_congruent,131,15,2,108,69.33,41.35,0.08,0.65,97,3089,Incorrect
4F4K_congruent,131,16,2,108,75.9,57.08,0.08,0.9,108,1082,Correct
4F4K_congruent,131,17,2,97,36.25,48.21,0.04,0.76,97,1104,Correct
4F4K_congruent,131,18,2,97,30.9,41.79,0.03,0.66,97,2058,Correct
4F4K_congruent,131,19,1,107,55.94,43.22,0.06,0.68,107,2716,Correct
4F4K_congruent,131,20,2,97,59.97,83.84,0.07,1.32,108,2761,Incorrect
4F4K_congruent,131,21,1,115,53.33,68.13,0.06,1.07,107,2636,Incorrect
4F4K_congruent,131,22,2,108,75.01,42.56,0.08,0.67,108,961,Correct
4F4K_congruent,131,23,2,97,26.36,59.24,0.03,0.93,97,2089,Correct
4F4K_congruent,131,24,2,97,18.75,40.3,0.02,0.63,97,1683,Correct
4F4K_congruent,131,25,2,97,60.83,82.93,0.07,1.3,97,2788,Correct
4F4K_congruent,131,26,1,115,21.66,46.99,0.02,0.74,107,5337,Incorrect
4F4K_congruent,131,27,1,115,19.86,51.26,0.02,0.81,107,1966,Incorrect
4F4K_congruent,131,28,2,97,28.89,48.13,0.03,0.76,97,2050,Correct
4F4K_congruent,131,29,1,115,49.4,74.94,0.06,1.18,107,1486,Incorrect
4F4K_congruent,131,30,2,97,26.51,39.4,0.03,0.62,97,1569,Correct
4F4K_congruent,131,31,2,97,65.67,86.49,0.07,1.36,108,1860,Incorrect
4F4K_congruent,131,32,1,115,13.26,30.38,0.01,0.48,107,1367,Incorrect
4F4K_congruent,131,33,2,108,72.92,58.07,0.08,0.91,108,1205,Correct
4F4K_congruent,131,34,2,108,31.97,16.15,0.04,0.25,108,4928,Correct
4F4K_congruent,131,35,2,97,25.25,38.42,0.03,0.6,108,1022,Incorrect
4F4K_congruent,131,36,2,108,49.77,22.51,0.06,0.35,108,1226,Correct
4F4K_congruent,131,37,1,107,73.91,55.37,0.08,0.87,115,3692,Incorrect
4F4K_congruent,131,38,1,107,81.15,56.3,0.09,0.88,107,1995,Correct
4F4K_congruent,131,39,1,115,36.86,48.61,0.04,0.76,115,5155,Correct
4F4K_congruent,131,40,2,108,42.93,34.57,0.05,0.54,108,1762,Correct
4F4K_congruent,131,41,1,107,67.45,50.01,0.08,0.79,107,2379,Correct
4F4K_congruent,131,42,2,97,41.93,54.77,0.05,0.86,97,2258,Correct
4F4K_congruent,131,43,2,108,67.67,36.95,0.08,0.58,108,3684,Correct
4F4K_congruent,131,44,1,107,45.07,36.4,0.05,0.57,115,7656,Incorrect
4F4K_congruent,131,45,2,108,54.15,45.66,0.06,0.72,97,2869,Incorrect
4F4K_congruent,131,46,1,107,78.44,62.04,0.09,0.97,115,3136,Incorrect
4F4K_congruent,131,47,2,97,26.36,42.6,0.03,0.67,97,1980,Correct
4F4K_congruent,131,48,2,97,38.13,64.32,0.04,1.01,97,1410,Correct
4F4K_congruent,131,49,1,115,40.51,52.59,0.05,0.83,107,1780,Incorrect
4F4K_congruent,131,50,1,115,45.37,55.91,0.05,0.88,115,1021,Correct
