condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,136,0,2,108,44.83,66.17,0.05,1.04,108,9066,Correct
4F4K_incongruent,136,1,2,108,39.22,67.59,0.04,1.06,97,1529,Incorrect
4F4K_incongruent,136,2,1,115,52.94,80.0,0.06,1.26,107,1752,Incorrect
4F4K_incongruent,136,3,1,107,59.02,50.35,0.07,0.79,115,878,Incorrect
4F4K_incongruent,136,4,2,97,71.3,46.62,0.08,0.73,108,1955,Incorrect
4F4K_incongruent,136,5,1,107,49.99,34.46,0.06,0.54,115,1447,Incorrect
4F4K_incongruent,136,6,1,115,13.63,31.77,0.02,0.5,107,1478,Incorrect
4F4K_incongruent,136,7,1,107,54.93,27.52,0.06,0.43,115,1643,Incorrect
4F4K_incongruent,136,8,2,108,52.62,81.12,0.06,1.27,108,1835,Correct
4F4K_incongruent,136,9,1,107,65.3,32.1,0.07,0.5,115,1488,Incorrect
4F4K_incongruent,136,10,1,115,57.56,77.83,0.06,1.22,107,1992,Incorrect
4F4K_incongruent,136,11,1,107,49.09,31.38,0.05,0.49,115,3949,Incorrect
4F4K_incongruent,136,12,1,115,52.23,66.24,0.06,1.04,115,3026,Correct
4F4K_incongruent,136,13,1,107,72.12,52.02,0.08,0.82,115,2059,Incorrect
4F4K_incongruent,136,14,2,97,67.78,48.57,0.08,0.76,108,1832,Incorrect
4F4K_incongruent,136,15,2,108,19.27,45.4,0.02,0.71,108,1371,Correct
4F4K_incongruent,136,16,2,97,77.4,57.71,0.09,0.91,97,600,Correct
4F4K_incongruent,136,17,2,108,59.16,81.13,0.07,1.27,108,1213,Correct
4F4K_incongruent,136,18,2,97,60.43,44.69,0.07,0.7,97,1778,Correct
4F4K_incongruent,136,19,1,107,38.66,16.03,0.04,0.25,107,1007,Correct
4F4K_incongruent,136,20,1,115,16.17,43.0,0.02,0.68,107,877,Incorrect
4F4K_incongruent,136,21,2,108,57.41,76.82,0.06,1.21,108,1131,Correct
4F4K_incongruent,136,22,2,97,56.57,30.76,0.06,0.48,97,823,Correct
4F4K_incongruent,136,23,2,97,78.99,66.51,0.09,1.04,97,1355,Correct
4F4K_incongruent,136,24,1,115,43.62,69.87,0.05,1.1,107,790,Incorrect
4F4K_incongruent,136,25,2,97,59.72,45.81,0.07,0.72,108,1109,Incorrect
4F4K_incongruent,136,26,2,97,59.58,31.76,0.07,0.5,97,2260,Correct
4F4K_incongruent,136,27,2,97,67.53,58.76,0.08,0.92,97,977,Correct
4F4K_incongruent,136,28,2,108,31.03,41.28,0.03,0.65,108,1014,Correct
4F4K_incongruent,136,29,2,97,45.68,31.55,0.05,0.5,108,826,Incorrect
4F4K_incongruent,136,30,1,107,44.96,16.7,0.05,0.26,107,821,Correct
4F4K_incongruent,136,31,2,97,38.31,14.86,0.04,0.23,108,1218,Incorrect
4F4K_incongruent,136,32,1,115,60.74,82.97,0.07,1.3,115,960,Correct
4F4K_incongruent,136,33,2,108,36.71,57.44,0.04,0.9,108,961,Correct
4F4K_incongruent,136,34,1,107,66.35,37.54,0.07,0.59,115,761,Incorrect
4F4K_incongruent,136,35,2,97,35.04,10.31,0.04,0.16,108,838,Incorrect
4F4K_incongruent,136,36,2,97,58.28,47.36,0.07,0.74,108,946,Incorrect
4F4K_incongruent,136,37,2,97,39.11,17.8,0.04,0.28,97,1308,Correct
4F4K_incongruent,136,38,2,108,13.62,37.33,0.02,0.59,108,1756,Correct
4F4K_incongruent,136,39,2,108,34.93,65.29,0.04,1.03,97,2381,Incorrect
4F4K_incongruent,136,40,2,97,75.42,64.1,0.08,1.01,108,974,Incorrect
4F4K_incongruent,136,41,2,108,22.34,51.62,0.02,0.81,108,2004,Correct
4F4K_incongruent,136,42,1,107,48.89,40.26,0.05,0.63,115,1279,Incorrect
4F4K_incongruent,136,43,1,107,71.07,58.5,0.08,0.92,107,658,Correct
4F4K_incongruent,136,44,2,108,20.9,49.78,0.02,0.78,108,801,Correct
4F4K_incongruent,136,45,2,108,44.41,75.8,0.05,1.19,97,563,Incorrect
4F4K_incongruent,136,46,2,97,51.3,27.34,0.06,0.43,108,1162,Incorrect
4F4K_incongruent,136,47,1,115,23.53,45.87,0.03,0.72,107,1535,Incorrect
4F4K_incongruent,136,48,2,108,64.28,80.51,0.07,1.26,108,1151,Correct
4F4K_incongruent,136,49,2,97,81.56,54.77,0.09,0.86,97,1113,Correct
4F4K_incongruent,136,50,2,97,82.58,63.53,0.09,1.0,97,734,Correct
4F4K_incongruent,136,51,1,115,16.59,32.78,0.02,0.51,107,1444,Incorrect
4F4K_incongruent,136,52,1,107,78.79,63.64,0.09,1.0,107,945,Correct
4F4K_incongruent,136,53,2,108,31.61,40.02,0.04,0.63,97,842,Incorrect
4F4K_incongruent,136,54,1,115,37.57,45.33,0.04,0.71,107,1343,Incorrect
4F4K_incongruent,136,55,2,108,13.69,42.17,0.02,0.66,108,1047,Correct
4F4K_incongruent,136,56,2,97,47.49,40.4,0.05,0.63,97,749,Correct
4F4K_incongruent,136,57,1,115,17.38,41.71,0.02,0.66,107,898,Incorrect
4F4K_incongruent,136,58,1,107,61.64,39.57,0.07,0.62,107,8800,Correct
4F4K_incongruent,136,59,1,115,37.65,60.78,0.04,0.95,115,2332,Correct
4F4K_incongruent,136,60,2,108,58.56,80.46,0.07,1.26,97,1176,Incorrect
4F4K_incongruent,136,61,1,115,62.22,88.19,0.07,1.39,115,889,Correct
4F4K_incongruent,136,62,2,97,87.14,69.61,0.1,1.09,108,834,Incorrect
4F4K_incongruent,136,63,1,115,65.19,89.25,0.07,1.4,115,1081,Correct
4F4K_incongruent,136,64,2,108,52.16,64.23,0.06,1.01,108,1609,Correct
4F4K_incongruent,136,65,1,107,54.61,34.06,0.06,0.54,115,4573,Incorrect
4F4K_incongruent,136,66,1,115,64.14,80.62,0.07,1.27,107,1057,Incorrect
4F4K_incongruent,136,67,1,107,37.81,23.5,0.04,0.37,107,1066,Correct
4F4K_incongruent,136,68,2,108,19.5,32.76,0.02,0.51,108,993,Correct
4F4K_incongruent,136,69,2,108,44.4,52.73,0.05,0.83,108,1013,Correct
4F4K_incongruent,136,70,1,115,35.66,48.42,0.04,0.76,107,640,Incorrect
4F4K_incongruent,136,71,2,108,57.09,85.39,0.06,1.34,97,679,Incorrect
4F4K_incongruent,136,72,2,97,74.83,57.02,0.08,0.9,108,760,Incorrect
4F4K_incongruent,136,73,1,115,31.8,46.99,0.04,0.74,107,1988,Incorrect
4F4K_incongruent,136,74,2,97,45.88,28.91,0.05,0.45,97,7466,Correct
4F4K_incongruent,136,75,1,107,61.63,41.88,0.07,0.66,107,21111,Correct
4F4K_incongruent,136,76,1,115,21.49,34.11,0.02,0.54,115,1057,Correct
4F4K_incongruent,136,77,2,97,71.58,42.56,0.08,0.67,97,843,Correct
4F4K_incongruent,136,78,1,115,16.25,40.71,0.02,0.64,115,2012,Correct
4F4K_incongruent,136,79,1,107,85.68,61.35,0.1,0.96,107,1039,Correct
