condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,159,0,1,107,78.56,47.22,0.09,0.74,115,3911,Incorrect
4F4K_congruent,159,1,1,115,31.73,43.53,0.04,0.68,115,2556,Correct
4F4K_congruent,159,2,1,115,24.67,48.14,0.03,0.76,115,1144,Correct
4F4K_congruent,159,3,1,115,48.94,63.64,0.05,1.0,107,659,Incorrect
4F4K_congruent,159,4,2,108,52.62,34.69,0.06,0.54,97,3761,Incorrect
4F4K_congruent,159,5,1,107,47.24,23.88,0.05,0.38,115,1381,Incorrect
4F4K_congruent,159,6,1,115,65.4,83.2,0.07,1.31,107,1405,Incorrect
4F4K_congruent,159,7,2,97,54.97,67.5,0.06,1.06,108,1963,Incorrect
4F4K_congruent,159,8,1,115,38.34,57.38,0.04,0.9,115,1419,Correct
4F4K_congruent,159,9,2,97,38.78,60.41,0.04,0.95,97,1954,Correct
4F4K_congruent,159,10,2,108,69.23,54.59,0.08,0.86,97,3940,Incorrect
4F4K_congruent,159,11,2,97,40.24,54.93,0.05,0.86,108,6022,Incorrect
4F4K_congruent,159,12,2,97,31.88,59.48,0.04,0.93,97,1587,Correct
4F4K_congruent,159,13,1,115,65.05,88.59,0.07,1.39,115,1409,Correct
4F4K_congruent,159,14,2,108,62.8,44.72,0.07,0.7,97,2580,Incorrect
4F4K_congruent,159,15,2,108,36.31,14.5,0.04,0.23,97,773,Incorrect
4F4K_congruent,159,16,1,115,43.16,61.99,0.05,0.97,107,2216,Incorrect
4F4K_congruent,159,17,1,107,58.32,39.39,0.07,0.62,115,1896,Incorrect
4F4K_congruent,159,18,2,108,35.36,24.35,0.04,0.38,97,2225,Incorrect
4F4K_congruent,159,19,2,97,48.4,65.7,0.05,1.03,97,1573,Correct
4F4K_congruent,159,20,1,107,77.2,53.77,0.09,0.84,115,1250,Incorrect
4F4K_congruent,159,21,2,108,79.21,48.49,0.09,0.76,108,738,Correct
4F4K_congruent,159,22,1,115,11.9,32.55,0.01,0.51,107,1146,Incorrect
4F4K_congruent,159,23,2,108,57.06,27.16,0.06,0.43,97,1708,Incorrect
4F4K_congruent,159,24,1,107,68.99,46.22,0.08,0.73,107,3918,Correct
4F4K_congruent,159,25,2,108,45.67,37.94,0.05,0.6,108,1430,Correct
4F4K_congruent,159,26,2,108,76.5,48.02,0.09,0.75,108,1476,Correct
4F4K_congruent,159,27,1,107,55.54,37.91,0.06,0.6,107,968,Correct
4F4K_congruent,159,28,1,115,48.52,73.01,0.05,1.15,115,1498,Correct
4F4K_congruent,159,29,1,115,47.29,78.92,0.05,1.24,115,1075,Correct
4F4K_congruent,159,30,2,108,43.04,25.04,0.05,0.39,108,1222,Correct
4F4K_congruent,159,31,2,97,35.57,51.77,0.04,0.81,97,1194,Correct
4F4K_congruent,159,32,2,108,54.54,44.35,0.06,0.7,97,914,Incorrect
4F4K_congruent,159,33,1,107,69.02,52.88,0.08,0.83,107,1202,Correct
4F4K_congruent,159,34,2,108,77.9,47.67,0.09,0.75,108,1020,Correct
4F4K_congruent,159,35,2,108,39.25,24.29,0.04,0.38,97,908,Incorrect
4F4K_congruent,159,36,1,115,23.81,45.1,0.03,0.71,115,1097,Correct
4F4K_congruent,159,37,1,107,68.53,55.54,0.08,0.87,107,1919,Correct
4F4K_congruent,159,38,1,115,31.21,56.24,0.03,0.88,115,860,Correct
4F4K_congruent,159,39,1,107,58.11,40.37,0.07,0.63,107,932,Correct
4F4K_congruent,159,40,2,108,84.94,57.36,0.1,0.9,108,635,Correct
4F4K_congruent,159,41,1,115,49.68,60.07,0.06,0.94,107,873,Incorrect
4F4K_congruent,159,42,2,97,57.7,82.42,0.06,1.29,108,1251,Incorrect
4F4K_congruent,159,43,1,107,82.5,52.58,0.09,0.83,107,933,Correct
4F4K_congruent,159,44,2,97,61.93,80.98,0.07,1.27,108,1738,Incorrect
4F4K_congruent,159,45,1,115,32.49,55.79,0.04,0.88,115,1584,Correct
4F4K_congruent,159,46,2,97,42.01,55.65,0.05,0.87,97,1245,Correct
4F4K_congruent,159,47,2,108,39.94,15.48,0.04,0.24,97,3736,Incorrect
4F4K_congruent,159,48,1,107,65.67,44.01,0.07,0.69,107,2714,Correct
4F4K_congruent,159,49,2,97,57.74,79.62,0.06,1.25,97,1471,Correct
4F4K_congruent,159,50,2,97,68.88,89.26,0.08,1.4,97,1156,Correct
4F4K_congruent,159,51,2,108,44.48,22.0,0.05,0.35,108,951,Correct
4F4K_congruent,159,52,2,97,64.43,81.6,0.07,1.28,97,647,Correct
4F4K_congruent,159,53,1,115,28.4,59.33,0.03,0.93,107,1242,Incorrect
4F4K_congruent,159,54,2,108,68.27,55.81,0.08,0.88,108,2638,Correct
4F4K_congruent,159,55,1,115,41.47,74.22,0.05,1.17,107,1430,Incorrect
4F4K_congruent,159,56,1,115,38.98,46.01,0.04,0.72,115,905,Correct
4F4K_congruent,159,57,1,107,76.41,54.3,0.09,0.85,115,1181,Incorrect
4F4K_congruent,159,58,2,108,59.13,27.17,0.07,0.43,108,2222,Correct
4F4K_congruent,159,59,1,107,83.0,66.46,0.09,1.04,107,2476,Correct
4F4K_congruent,159,60,2,97,43.91,61.7,0.05,0.97,108,1187,Incorrect
4F4K_congruent,159,61,1,115,42.51,68.32,0.05,1.07,115,1819,Correct
4F4K_congruent,159,62,1,115,45.35,71.52,0.05,1.12,115,774,Correct
4F4K_congruent,159,63,2,97,44.81,61.72,0.05,0.97,97,1175,Correct
4F4K_congruent,159,64,2,108,84.33,62.18,0.09,0.98,108,2173,Correct
4F4K_congruent,159,65,1,115,26.18,37.08,0.03,0.58,115,1047,Correct
4F4K_congruent,159,66,1,107,40.07,24.32,0.04,0.38,115,715,Incorrect
4F4K_congruent,159,67,2,97,49.34,62.15,0.06,0.98,108,856,Incorrect
4F4K_congruent,159,68,1,115,57.9,71.31,0.06,1.12,107,1027,Incorrect
4F4K_congruent,159,69,2,108,60.22,39.09,0.07,0.61,108,916,Correct
4F4K_congruent,159,70,2,97,59.19,72.48,0.07,1.14,108,1178,Incorrect
4F4K_congruent,159,71,1,107,85.91,61.75,0.1,0.97,107,679,Correct
4F4K_congruent,159,72,1,115,50.73,60.36,0.06,0.95,107,2024,Incorrect
4F4K_congruent,159,73,1,107,50.46,43.29,0.06,0.68,115,3703,Incorrect
4F4K_congruent,159,74,1,107,41.01,15.17,0.05,0.24,115,1718,Incorrect
4F4K_congruent,159,75,2,108,83.5,61.29,0.09,0.96,108,1103,Correct
4F4K_congruent,159,76,2,108,58.3,46.93,0.07,0.74,108,778,Correct
4F4K_congruent,159,77,2,108,65.72,36.6,0.07,0.57,108,614,Correct
4F4K_congruent,159,78,1,115,35.98,60.61,0.04,0.95,115,1975,Correct
4F4K_congruent,159,79,1,107,53.72,46.96,0.06,0.74,107,1201,Correct
4F4K_congruent,159,80,1,107,34.12,23.28,0.04,0.37,115,1183,Incorrect
4F4K_congruent,159,81,2,108,35.38,20.16,0.04,0.32,97,1315,Incorrect
4F4K_congruent,159,82,2,108,61.24,51.99,0.07,0.82,108,1104,Correct
