condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,3,0,1,107,57.4,27.65,0.06,0.43,115,2418,Incorrect
4F4K_congruent,3,1,1,115,20.94,47.42,0.02,0.74,115,2175,Correct
4F4K_congruent,3,2,2,97,43.39,62.2,0.05,0.98,97,19462,Correct
4F4K_congruent,3,3,2,108,39.39,14.71,0.04,0.23,108,2640,Correct
4F4K_congruent,3,4,1,107,53.3,27.23,0.06,0.43,115,2162,Incorrect
4F4K_congruent,3,5,1,115,68.0,86.42,0.08,1.36,115,1588,Correct
4F4K_congruent,3,6,1,107,67.69,40.86,0.08,0.64,115,712,Incorrect
4F4K_congruent,3,7,2,108,70.62,39.8,0.08,0.63,108,3052,Correct
4F4K_congruent,3,8,1,115,46.45,55.88,0.05,0.88,107,3255,Incorrect
4F4K_congruent,3,9,2,97,24.32,46.6,0.03,0.73,97,3283,Correct
4F4K_congruent,3,10,2,97,37.82,46.9,0.04,0.74,97,2444,Correct
4F4K_congruent,3,11,1,107,45.2,32.82,0.05,0.52,107,6496,Correct
4F4K_congruent,3,12,1,115,20.09,39.08,0.02,0.61,115,2662,Correct
4F4K_congruent,3,13,2,108,72.27,61.64,0.08,0.97,108,1780,Correct
4F4K_congruent,3,14,2,108,58.63,49.26,0.07,0.77,108,4054,Correct
4F4K_congruent,3,15,2,108,63.61,35.4,0.07,0.56,108,1546,Correct
4F4K_congruent,3,16,2,97,50.82,58.56,0.06,0.92,108,1604,Incorrect
4F4K_congruent,3,17,1,107,57.3,38.38,0.06,0.6,107,1049,Correct
4F4K_congruent,3,18,2,97,29.01,41.72,0.03,0.66,97,1970,Correct
4F4K_congruent,3,19,1,107,77.22,65.96,0.09,1.04,107,3072,Correct
4F4K_congruent,3,20,1,115,35.32,68.32,0.04,1.07,115,1623,Correct
4F4K_congruent,3,21,1,115,17.25,41.08,0.02,0.65,115,717,Correct
4F4K_congruent,3,22,1,115,53.2,81.25,0.06,1.28,115,1356,Correct
4F4K_congruent,3,23,2,97,16.89,39.41,0.02,0.62,97,1659,Correct
4F4K_congruent,3,24,1,107,63.28,53.06,0.07,0.83,107,1598,Correct
4F4K_congruent,3,25,1,115,43.86,60.56,0.05,0.95,115,1546,Correct
4F4K_congruent,3,26,1,115,57.35,74.29,0.06,1.17,115,1397,Correct
4F4K_congruent,3,27,1,115,15.8,42.07,0.02,0.66,115,2565,Correct
4F4K_congruent,3,28,1,115,56.86,83.76,0.06,1.32,107,1703,Incorrect
4F4K_congruent,3,29,1,107,35.26,16.44,0.04,0.26,115,2482,Incorrect
4F4K_congruent,3,30,1,107,68.03,47.69,0.08,0.75,107,3913,Correct
4F4K_congruent,3,31,1,107,59.39,35.44,0.07,0.56,107,1555,Correct
4F4K_congruent,3,32,2,108,87.01,60.01,0.1,0.94,108,1689,Correct
4F4K_congruent,3,33,1,107,79.17,50.8,0.09,0.8,107,1674,Correct
4F4K_congruent,3,34,2,97,32.69,42.82,0.04,0.67,97,2365,Correct
4F4K_congruent,3,35,1,115,41.05,72.29,0.05,1.14,115,2244,Correct
4F4K_congruent,3,36,2,97,54.46,69.26,0.06,1.09,97,2582,Correct
4F4K_congruent,3,37,1,107,63.99,50.54,0.07,0.79,115,2276,Incorrect
4F4K_congruent,3,38,1,107,42.16,24.48,0.05,0.38,115,2122,Incorrect
4F4K_congruent,3,39,1,115,52.75,72.38,0.06,1.14,107,4806,Incorrect
4F4K_congruent,3,40,2,97,54.72,70.04,0.06,1.1,108,1066,Incorrect
4F4K_congruent,3,41,2,108,41.33,16.51,0.05,0.26,97,5925,Incorrect
4F4K_congruent,3,42,2,108,58.39,40.74,0.07,0.64,108,10280,Correct
4F4K_congruent,3,43,1,115,55.63,79.91,0.06,1.26,115,7285,Correct
4F4K_congruent,3,44,2,97,19.33,34.57,0.02,0.54,97,2886,Correct
4F4K_congruent,3,45,1,115,54.89,84.56,0.06,1.33,107,4865,Incorrect
4F4K_congruent,3,46,1,107,52.62,25.65,0.06,0.4,107,14769,Correct
4F4K_congruent,3,47,2,108,61.0,46.7,0.07,0.73,108,3894,Correct
4F4K_congruent,3,48,2,97,50.55,72.62,0.06,1.14,97,6146,Correct
4F4K_congruent,3,49,1,107,38.52,15.28,0.04,0.24,107,4750,Correct
4F4K_congruent,3,50,2,108,44.36,26.08,0.05,0.41,108,11180,Correct
4F4K_congruent,3,51,1,115,26.75,48.93,0.03,0.77,115,4949,Correct
4F4K_congruent,3,52,2,97,56.94,69.03,0.06,1.08,97,6778,Correct
4F4K_congruent,3,53,1,115,11.76,30.29,0.01,0.48,115,3768,Correct
4F4K_congruent,3,54,2,97,60.98,69.97,0.07,1.1,108,3940,Incorrect
4F4K_congruent,3,55,1,115,13.6,33.71,0.02,0.53,115,3208,Correct
4F4K_congruent,3,56,2,97,20.05,43.01,0.02,0.68,108,22562,Incorrect
4F4K_congruent,3,57,1,107,52.94,24.73,0.06,0.39,107,6253,Correct
4F4K_congruent,3,58,1,115,23.14,54.99,0.03,0.86,115,2207,Correct
4F4K_congruent,3,59,1,115,45.03,73.13,0.05,1.15,107,2426,Incorrect
4F4K_congruent,3,60,2,108,59.65,49.16,0.07,0.77,108,11175,Correct
4F4K_congruent,3,61,1,115,64.7,88.16,0.07,1.38,107,6531,Incorrect
4F4K_congruent,3,62,2,108,87.34,67.53,0.1,1.06,97,6694,Incorrect
4F4K_congruent,3,63,1,115,68.2,88.4,0.08,1.39,115,14407,Correct
4F4K_congruent,3,64,1,115,11.89,31.1,0.01,0.49,115,19780,Correct
4F4K_congruent,3,65,1,107,89.64,66.48,0.1,1.04,107,5996,Correct
4F4K_congruent,3,66,1,115,15.59,41.86,0.02,0.66,115,1271,Correct
4F4K_congruent,3,67,1,115,34.22,48.87,0.04,0.77,115,1331,Correct
4F4K_congruent,3,68,2,97,69.5,86.89,0.08,1.36,108,11854,Incorrect
4F4K_congruent,3,69,2,108,41.14,17.61,0.05,0.28,97,2356,Incorrect
4F4K_congruent,3,70,2,108,66.14,51.65,0.07,0.81,97,6946,Incorrect
4F4K_congruent,3,71,2,108,57.48,28.71,0.06,0.45,97,2941,Incorrect
4F4K_congruent,3,72,1,115,45.89,55.69,0.05,0.87,115,3856,Correct
4F4K_congruent,3,73,1,115,62.68,86.51,0.07,1.36,107,1902,Incorrect
4F4K_congruent,3,74,1,115,38.02,53.85,0.04,0.85,115,14257,Correct
4F4K_congruent,3,75,1,115,35.8,50.64,0.04,0.8,115,3688,Correct
4F4K_congruent,3,76,1,107,53.68,35.15,0.06,0.55,107,8915,Correct
