condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,148,0,1,107,55.37,48.04,0.06,0.75,107,11146,Correct
4F4K_incongruent,148,1,2,97,42.75,14.37,0.05,0.23,108,6734,Incorrect
4F4K_incongruent,148,2,1,115,30.05,57.46,0.03,0.9,107,5227,Incorrect
4F4K_incongruent,148,3,2,97,67.26,38.38,0.08,0.6,108,4486,Incorrect
4F4K_incongruent,148,4,2,97,79.83,50.93,0.09,0.8,97,5929,Correct
4F4K_incongruent,148,5,1,107,88.55,64.05,0.1,1.01,107,3107,Correct
4F4K_incongruent,148,6,2,108,45.86,52.64,0.05,0.83,97,3966,Incorrect
4F4K_incongruent,148,7,1,107,68.12,49.83,0.08,0.78,107,1921,Correct
4F4K_incongruent,148,8,1,107,45.87,29.17,0.05,0.46,107,3920,Correct
4F4K_incongruent,148,9,1,107,86.14,69.41,0.1,1.09,107,2180,Correct
4F4K_incongruent,148,10,2,108,60.28,78.29,0.07,1.23,97,2267,Incorrect
4F4K_incongruent,148,11,2,97,60.29,42.26,0.07,0.66,97,3633,Correct
4F4K_incongruent,148,12,2,108,34.79,63.5,0.04,1.0,108,6685,Correct
4F4K_incongruent,148,13,2,97,52.16,35.77,0.06,0.56,108,5506,Incorrect
4F4K_incongruent,148,14,1,107,47.32,17.59,0.05,0.28,115,4797,Incorrect
4F4K_incongruent,148,15,2,97,32.77,11.65,0.04,0.18,108,6694,Incorrect
4F4K_incongruent,148,16,1,107,35.16,22.91,0.04,0.36,107,4735,Correct
4F4K_incongruent,148,17,1,115,49.63,75.78,0.06,1.19,107,2502,Incorrect
4F4K_incongruent,148,18,1,107,64.0,31.01,0.07,0.49,107,5346,Correct
4F4K_incongruent,148,19,2,108,44.52,70.26,0.05,1.1,108,7554,Correct
4F4K_incongruent,148,20,2,97,48.79,35.36,0.05,0.56,97,12928,Correct
4F4K_incongruent,148,21,1,107,86.1,64.52,0.1,1.01,107,1877,Correct
4F4K_incongruent,148,22,2,108,47.83,68.79,0.05,1.08,108,5505,Correct
4F4K_incongruent,148,23,1,115,28.12,59.19,0.03,0.93,107,9501,Incorrect
4F4K_incongruent,148,24,1,115,53.18,69.02,0.06,1.08,115,14263,Correct
4F4K_incongruent,148,25,1,115,34.99,67.57,0.04,1.06,107,7125,Incorrect
4F4K_incongruent,148,26,2,97,76.05,48.27,0.09,0.76,108,8585,Incorrect
4F4K_incongruent,148,27,2,97,80.76,60.95,0.09,0.96,97,16627,Correct
4F4K_incongruent,148,28,2,97,56.12,33.23,0.06,0.52,108,2187,Incorrect
4F4K_incongruent,148,29,1,115,63.16,82.82,0.07,1.3,115,6076,Correct
4F4K_incongruent,148,30,1,115,62.34,74.05,0.07,1.16,115,1306,Correct
4F4K_incongruent,148,31,1,115,69.17,87.75,0.08,1.38,115,1179,Correct
4F4K_incongruent,148,32,2,97,38.94,26.16,0.04,0.41,108,32442,Incorrect
4F4K_incongruent,148,33,2,108,61.64,73.42,0.07,1.15,108,3770,Correct
4F4K_incongruent,148,34,2,108,22.65,46.61,0.03,0.73,108,2886,Correct
4F4K_incongruent,148,35,1,115,27.42,42.72,0.03,0.67,115,4543,Correct
4F4K_incongruent,148,36,2,108,35.23,65.45,0.04,1.03,108,5257,Correct
4F4K_incongruent,148,37,1,115,29.19,50.3,0.03,0.79,115,3286,Correct
4F4K_incongruent,148,38,1,107,85.37,58.59,0.1,0.92,115,2323,Incorrect
4F4K_incongruent,148,39,1,115,14.94,43.34,0.02,0.68,107,1673,Incorrect
4F4K_incongruent,148,40,2,108,32.15,61.86,0.04,0.97,108,1820,Correct
4F4K_incongruent,148,41,1,107,42.32,31.89,0.05,0.5,107,1694,Correct
4F4K_incongruent,148,42,1,115,47.5,77.5,0.05,1.22,115,926,Correct
4F4K_incongruent,148,43,1,115,40.45,70.65,0.05,1.11,115,879,Correct
4F4K_incongruent,148,44,1,107,61.8,35.24,0.07,0.55,107,1121,Correct
4F4K_incongruent,148,45,1,115,18.89,35.01,0.02,0.55,107,1004,Incorrect
4F4K_incongruent,148,46,2,97,79.4,51.13,0.09,0.8,97,1586,Correct
4F4K_incongruent,148,47,2,108,27.92,48.24,0.03,0.76,97,1543,Incorrect
4F4K_incongruent,148,48,2,108,35.7,52.12,0.04,0.82,97,1195,Incorrect
4F4K_incongruent,148,49,1,115,27.68,40.24,0.03,0.63,107,1714,Incorrect
4F4K_incongruent,148,50,1,107,46.25,38.57,0.05,0.61,115,1190,Incorrect
4F4K_incongruent,148,51,2,108,22.03,46.97,0.02,0.74,108,6465,Correct
4F4K_incongruent,148,52,1,115,19.92,34.95,0.02,0.55,115,4728,Correct
4F4K_incongruent,148,53,1,107,45.74,35.64,0.05,0.56,107,2084,Correct
4F4K_incongruent,148,54,1,115,43.55,71.47,0.05,1.12,115,1525,Correct
4F4K_incongruent,148,55,2,97,70.4,56.98,0.08,0.9,108,3545,Incorrect
4F4K_incongruent,148,56,1,107,70.01,52.64,0.08,0.83,115,1302,Incorrect
4F4K_incongruent,148,57,1,115,47.28,67.0,0.05,1.05,107,2112,Incorrect
4F4K_incongruent,148,58,1,107,71.31,43.89,0.08,0.69,107,1583,Correct
4F4K_incongruent,148,59,2,108,54.25,75.6,0.06,1.19,108,2201,Correct
4F4K_incongruent,148,60,1,107,76.88,61.06,0.09,0.96,115,3200,Incorrect
4F4K_incongruent,148,61,2,108,46.45,63.04,0.05,0.99,108,2327,Correct
4F4K_incongruent,148,62,2,97,50.75,26.37,0.06,0.41,97,3431,Correct
4F4K_incongruent,148,63,2,97,57.8,28.75,0.06,0.45,108,3117,Incorrect
4F4K_incongruent,148,64,1,107,42.43,14.56,0.05,0.23,107,2898,Correct
4F4K_incongruent,148,65,2,97,40.68,20.28,0.05,0.32,97,2391,Correct
4F4K_incongruent,148,66,1,107,76.13,61.07,0.09,0.96,107,1745,Correct
4F4K_incongruent,148,67,2,108,50.19,68.22,0.06,1.07,97,3395,Incorrect
4F4K_incongruent,148,68,2,97,66.02,58.21,0.07,0.91,108,1757,Incorrect
4F4K_incongruent,148,69,2,97,84.76,69.08,0.09,1.09,108,1773,Incorrect
4F4K_incongruent,148,70,2,97,49.75,22.11,0.06,0.35,108,2113,Incorrect
4F4K_incongruent,148,71,2,97,41.84,33.13,0.05,0.52,108,1452,Incorrect
4F4K_incongruent,148,72,1,115,15.83,44.19,0.02,0.69,107,4840,Incorrect
4F4K_incongruent,148,73,2,97,64.06,52.87,0.07,0.83,108,2873,Incorrect
4F4K_incongruent,148,74,1,115,45.32,66.87,0.05,1.05,115,7853,Correct
4F4K_incongruent,148,75,1,115,20.75,50.94,0.02,0.8,107,2887,Incorrect
4F4K_incongruent,148,76,1,115,52.44,69.1,0.06,1.09,115,1341,Correct
4F4K_incongruent,148,77,2,108,33.32,49.15,0.04,0.77,108,2775,Correct
4F4K_incongruent,148,78,2,108,34.31,64.27,0.04,1.01,108,3190,Correct
4F4K_incongruent,148,79,1,107,45.3,29.59,0.05,0.46,107,840,Correct
4F4K_incongruent,148,80,2,108,30.31,53.3,0.03,0.84,108,1155,Correct
4F4K_incongruent,148,81,1,107,50.47,26.12,0.06,0.41,107,731,Correct
4F4K_incongruent,148,82,2,108,13.55,30.8,0.02,0.48,108,1733,Correct
4F4K_incongruent,148,83,2,108,54.99,82.3,0.06,1.29,97,2585,Incorrect
4F4K_incongruent,148,84,1,115,39.66,67.94,0.04,1.07,115,3110,Correct
