condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,155,0,2,97,65.57,81.97,0.07,1.29,97,3399,Correct
4F4K_congruent,155,1,2,97,48.94,79.05,0.05,1.24,108,2629,Incorrect
4F4K_congruent,155,2,2,108,43.02,35.44,0.05,0.56,108,3392,Correct
4F4K_congruent,155,3,1,107,49.47,35.4,0.06,0.56,115,2172,Incorrect
4F4K_congruent,155,4,1,115,51.55,73.96,0.06,1.16,107,2464,Incorrect
4F4K_congruent,155,5,2,97,48.76,74.63,0.05,1.17,97,9210,Correct
4F4K_congruent,155,6,2,97,44.02,72.75,0.05,1.14,108,1616,Incorrect
4F4K_congruent,155,7,2,108,78.26,64.15,0.09,1.01,97,1740,Incorrect
4F4K_congruent,155,8,2,97,47.93,56.41,0.05,0.89,97,3471,Correct
4F4K_congruent,155,9,1,107,67.61,50.0,0.08,0.79,107,1530,Correct
4F4K_congruent,155,10,2,108,69.29,37.02,0.08,0.58,97,3401,Incorrect
4F4K_congruent,155,11,2,108,32.68,10.61,0.04,0.17,97,3080,Incorrect
4F4K_congruent,155,12,1,115,18.77,35.95,0.02,0.56,107,2008,Incorrect
4F4K_congruent,155,13,2,108,84.11,61.56,0.09,0.97,108,2878,Correct
4F4K_congruent,155,14,2,108,31.91,15.61,0.04,0.25,97,4536,Incorrect
4F4K_congruent,155,15,1,115,57.33,68.8,0.06,1.08,107,3242,Incorrect
4F4K_congruent,155,16,1,115,59.89,70.02,0.07,1.1,115,5961,Correct
4F4K_congruent,155,17,1,115,64.69,87.49,0.07,1.37,115,4438,Correct
4F4K_congruent,155,18,2,108,33.96,18.11,0.04,0.28,108,3774,Correct
4F4K_congruent,155,19,1,115,36.04,51.16,0.04,0.8,115,3869,Correct
4F4K_congruent,155,20,2,108,48.07,26.18,0.05,0.41,108,3525,Correct
4F4K_congruent,155,21,2,97,24.71,43.38,0.03,0.68,97,3171,Correct
4F4K_congruent,155,22,1,107,74.14,52.84,0.08,0.83,107,3916,Correct
4F4K_congruent,155,23,2,97,27.04,42.83,0.03,0.67,97,1944,Correct
4F4K_congruent,155,24,2,97,48.47,69.17,0.05,1.09,108,4079,Incorrect
4F4K_congruent,155,25,1,107,88.22,65.02,0.1,1.02,115,4113,Incorrect
4F4K_congruent,155,26,2,97,30.29,60.74,0.03,0.95,108,10271,Incorrect
4F4K_congruent,155,27,1,107,47.7,18.63,0.05,0.29,115,2124,Incorrect
4F4K_congruent,155,28,1,107,72.18,51.66,0.08,0.81,115,2832,Incorrect
4F4K_congruent,155,29,2,108,49.33,36.3,0.06,0.57,108,9036,Correct
4F4K_congruent,155,30,1,115,31.4,56.34,0.04,0.88,115,6295,Correct
4F4K_congruent,155,31,2,108,62.91,30.57,0.07,0.48,108,5863,Correct
4F4K_congruent,155,32,2,108,38.81,12.28,0.04,0.19,97,2096,Incorrect
4F4K_congruent,155,33,1,115,61.12,71.94,0.07,1.13,115,5779,Correct
4F4K_congruent,155,34,1,107,88.14,63.19,0.1,0.99,107,3233,Correct
4F4K_congruent,155,35,1,107,33.0,16.31,0.04,0.26,115,7101,Incorrect
4F4K_congruent,155,36,2,108,88.05,65.03,0.1,1.02,108,10363,Correct
4F4K_congruent,155,37,1,107,50.77,27.33,0.06,0.43,115,3819,Incorrect
4F4K_congruent,155,38,1,107,57.7,46.26,0.06,0.73,115,20886,Incorrect
4F4K_congruent,155,39,2,97,15.36,34.65,0.02,0.54,108,2600,Incorrect
4F4K_congruent,155,40,2,97,42.15,55.96,0.05,0.88,108,6857,Incorrect
4F4K_congruent,155,41,1,107,45.11,19.54,0.05,0.31,107,3274,Correct
4F4K_congruent,155,42,1,115,34.82,67.26,0.04,1.06,108,8741,Incorrect
4F4K_congruent,155,43,2,108,55.34,24.02,0.06,0.38,97,5871,Incorrect
4F4K_congruent,155,44,1,115,43.38,51.06,0.05,0.8,115,8798,Correct
4F4K_congruent,155,45,2,97,20.67,51.48,0.02,0.81,97,4532,Correct
4F4K_congruent,155,46,1,115,55.22,66.25,0.06,1.04,107,10852,Incorrect
4F4K_congruent,155,47,2,97,40.48,56.98,0.05,0.89,97,7723,Correct
4F4K_congruent,155,48,1,107,37.66,24.45,0.04,0.38,107,2841,Correct
4F4K_congruent,155,49,1,107,67.74,45.39,0.08,0.71,115,2993,Incorrect
4F4K_congruent,155,50,2,97,42.56,72.96,0.05,1.15,108,4951,Incorrect
4F4K_congruent,155,51,2,108,43.17,30.63,0.05,0.48,97,11129,Incorrect
4F4K_congruent,155,52,2,97,11.22,33.44,0.01,0.53,108,6290,Incorrect
4F4K_congruent,155,53,1,107,56.0,34.06,0.06,0.54,115,9499,Incorrect
4F4K_congruent,155,54,2,97,66.67,79.69,0.07,1.25,108,9224,Incorrect
4F4K_congruent,155,55,2,97,28.28,51.78,0.03,0.81,108,2913,Incorrect
4F4K_congruent,155,56,2,108,81.32,61.01,0.09,0.96,97,5417,Incorrect
4F4K_congruent,155,57,1,107,61.06,43.25,0.07,0.68,115,5192,Incorrect
4F4K_congruent,155,58,2,108,38.82,18.91,0.04,0.3,108,12086,Correct
4F4K_congruent,155,59,2,97,35.97,64.32,0.04,1.01,108,2084,Incorrect
4F4K_congruent,155,60,2,97,24.28,35.7,0.03,0.56,97,9553,Correct
4F4K_congruent,155,61,1,107,78.29,58.28,0.09,0.92,107,7909,Correct
4F4K_congruent,155,62,1,107,59.19,43.88,0.07,0.69,107,1762,Correct
4F4K_congruent,155,63,2,97,16.24,34.4,0.02,0.54,97,3772,Correct
4F4K_congruent,155,64,1,115,52.74,64.14,0.06,1.01,107,1815,Incorrect
4F4K_congruent,155,65,2,108,52.19,33.43,0.06,0.53,97,6250,Incorrect
4F4K_congruent,155,66,1,107,72.21,62.0,0.08,0.97,115,4487,Incorrect
