condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,20,0,2,108,19.32,44.26,0.02,0.7,108,2167,Correct
4F4K_incongruent,20,1,2,108,15.95,33.58,0.02,0.53,108,1079,Correct
4F4K_incongruent,20,2,2,97,38.6,24.0,0.04,0.38,97,31994,Correct
4F4K_incongruent,20,3,1,115,37.43,50.0,0.04,0.79,115,2332,Correct
4F4K_incongruent,20,4,1,115,45.85,60.62,0.05,0.95,115,790,Correct
4F4K_incongruent,20,5,2,97,47.99,24.65,0.05,0.39,97,1318,Correct
4F4K_incongruent,20,6,2,108,36.82,67.03,0.04,1.05,97,839,Incorrect
4F4K_incongruent,20,7,2,97,55.33,24.05,0.06,0.38,97,1023,Correct
4F4K_incongruent,20,8,1,107,39.18,24.66,0.04,0.39,115,848,Incorrect
4F4K_incongruent,20,9,1,115,56.6,64.85,0.06,1.02,107,1517,Incorrect
4F4K_incongruent,20,10,2,97,71.18,43.57,0.08,0.68,97,1100,Correct
4F4K_incongruent,20,11,2,97,59.04,37.7,0.07,0.59,97,2044,Correct
4F4K_incongruent,20,12,1,107,85.86,59.65,0.1,0.94,107,2562,Correct
4F4K_incongruent,20,13,2,108,15.02,40.01,0.02,0.63,108,1211,Correct
4F4K_incongruent,20,14,1,107,76.61,56.32,0.09,0.88,107,5928,Correct
4F4K_incongruent,20,15,2,108,34.76,62.93,0.04,0.99,97,2599,Incorrect
4F4K_incongruent,20,16,2,97,68.86,45.64,0.08,0.72,97,2115,Correct
4F4K_incongruent,20,17,2,97,53.78,43.43,0.06,0.68,97,1352,Correct
4F4K_incongruent,20,18,1,107,61.8,46.01,0.07,0.72,107,1706,Correct
4F4K_incongruent,20,19,2,97,61.19,39.22,0.07,0.62,97,1231,Correct
4F4K_incongruent,20,20,2,97,62.7,36.57,0.07,0.57,97,783,Correct
4F4K_incongruent,20,21,1,107,70.37,60.25,0.08,0.95,107,1154,Correct
4F4K_incongruent,20,22,2,97,58.87,31.65,0.07,0.5,97,1362,Correct
4F4K_incongruent,20,23,1,107,52.11,35.28,0.06,0.55,107,1675,Correct
4F4K_incongruent,20,24,1,115,32.48,51.8,0.04,0.81,115,1662,Correct
4F4K_incongruent,20,25,2,108,67.47,89.65,0.08,1.41,97,1481,Incorrect
4F4K_incongruent,20,26,1,115,25.34,45.69,0.03,0.72,115,2145,Correct
4F4K_incongruent,20,27,2,97,71.41,42.52,0.08,0.67,97,1317,Correct
4F4K_incongruent,20,28,1,107,67.03,56.42,0.08,0.89,115,717,Incorrect
4F4K_incongruent,20,29,1,107,36.82,15.18,0.04,0.24,115,2261,Incorrect
