condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,135,0,2,108,75.81,60.22,0.08,0.95,108,6748,Correct
4F4K_congruent,135,1,1,115,30.21,52.46,0.03,0.82,115,1295,Correct
4F4K_congruent,135,2,1,107,83.71,66.87,0.09,1.05,107,1242,Correct
4F4K_congruent,135,3,1,115,37.28,66.61,0.04,1.05,115,1536,Correct
4F4K_congruent,135,4,1,115,40.74,67.37,0.05,1.06,115,5200,Correct
4F4K_congruent,135,5,1,115,59.05,72.8,0.07,1.14,107,1649,Incorrect
4F4K_congruent,135,6,1,115,42.37,56.77,0.05,0.89,115,2669,Correct
4F4K_congruent,135,7,2,97,53.09,60.1,0.06,0.94,97,1190,Correct
4F4K_congruent,135,8,2,97,66.81,84.07,0.07,1.32,97,1579,Correct
4F4K_congruent,135,9,1,107,73.62,60.05,0.08,0.94,115,4528,Incorrect
4F4K_congruent,135,10,2,97,17.29,47.06,0.02,0.74,108,853,Incorrect
4F4K_congruent,135,11,1,107,69.01,39.92,0.08,0.63,115,5220,Incorrect
4F4K_congruent,135,12,1,115,36.5,46.93,0.04,0.74,107,3983,Incorrect
4F4K_congruent,135,13,2,97,46.39,70.38,0.05,1.11,97,4645,Correct
4F4K_congruent,135,14,1,107,73.8,63.15,0.08,0.99,115,1052,Incorrect
4F4K_congruent,135,15,2,97,33.73,49.51,0.04,0.78,108,4051,Incorrect
4F4K_congruent,135,16,2,108,83.0,63.06,0.09,0.99,97,818,Incorrect
4F4K_congruent,135,17,2,97,68.63,87.98,0.08,1.38,97,2218,Correct
4F4K_congruent,135,18,2,97,22.11,47.04,0.02,0.74,108,1492,Incorrect
4F4K_congruent,135,19,2,97,47.25,76.05,0.05,1.19,97,6801,Correct
4F4K_congruent,135,20,2,97,50.85,66.71,0.06,1.05,97,2959,Correct
4F4K_congruent,135,21,1,115,46.66,78.69,0.05,1.24,107,1871,Incorrect
4F4K_congruent,135,22,1,107,72.2,43.57,0.08,0.68,115,10571,Incorrect
4F4K_congruent,135,23,1,115,52.04,80.72,0.06,1.27,115,1155,Correct
4F4K_congruent,135,24,1,115,22.24,34.74,0.02,0.55,107,1985,Incorrect
4F4K_congruent,135,25,1,107,66.74,36.91,0.07,0.58,115,2108,Incorrect
4F4K_congruent,135,26,1,107,58.1,43.22,0.07,0.68,115,2530,Incorrect
4F4K_congruent,135,27,2,97,61.05,79.19,0.07,1.24,97,3417,Correct
4F4K_congruent,135,28,1,115,48.18,67.78,0.05,1.06,115,2880,Correct
4F4K_congruent,135,29,1,107,44.45,29.43,0.05,0.46,107,943,Correct
4F4K_congruent,135,30,1,107,58.36,48.92,0.07,0.77,115,1677,Incorrect
4F4K_congruent,135,31,2,97,58.81,84.8,0.07,1.33,97,8483,Correct
4F4K_congruent,135,32,2,108,41.08,16.46,0.05,0.26,97,19618,Incorrect
4F4K_congruent,135,33,1,107,41.51,30.61,0.05,0.48,115,7555,Incorrect
