condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,64,0,2,108,21.7,44.01,0.02,0.69,108,51577,Correct
4F4K_incongruent,64,1,2,108,50.43,59.96,0.06,0.94,108,5258,Correct
4F4K_incongruent,64,2,1,115,18.43,47.63,0.02,0.75,107,11572,Incorrect
4F4K_incongruent,64,3,1,115,56.94,72.83,0.06,1.14,115,7515,Correct
4F4K_incongruent,64,4,1,107,81.14,65.43,0.09,1.03,115,1536,Incorrect
4F4K_incongruent,64,5,2,97,54.16,36.3,0.06,0.57,97,1474,Correct
4F4K_incongruent,64,6,1,115,50.91,72.42,0.06,1.14,107,11893,Incorrect
4F4K_incongruent,64,7,2,108,23.83,40.69,0.03,0.64,108,2511,Correct
4F4K_incongruent,64,8,2,108,58.36,70.93,0.07,1.11,97,4260,Incorrect
4F4K_incongruent,64,9,2,108,56.77,78.26,0.06,1.23,108,1975,Correct
4F4K_incongruent,64,10,1,115,28.53,51.34,0.03,0.81,107,8124,Incorrect
4F4K_incongruent,64,11,1,115,43.49,54.12,0.05,0.85,115,1277,Correct
4F4K_incongruent,64,12,1,115,28.94,43.32,0.03,0.68,115,1868,Correct
4F4K_incongruent,64,13,1,115,47.41,60.68,0.05,0.95,115,1248,Correct
4F4K_incongruent,64,14,1,107,51.26,25.77,0.06,0.4,115,2260,Incorrect
4F4K_incongruent,64,15,1,107,55.23,35.44,0.06,0.56,107,3858,Correct
4F4K_incongruent,64,16,1,107,61.45,37.14,0.07,0.58,107,3233,Correct
4F4K_incongruent,64,17,2,108,16.81,42.92,0.02,0.67,97,1414,Incorrect
4F4K_incongruent,64,18,1,115,50.22,74.46,0.06,1.17,115,4304,Correct
4F4K_incongruent,64,19,2,108,21.99,39.1,0.02,0.61,108,2259,Correct
4F4K_incongruent,64,20,1,107,44.89,32.65,0.05,0.51,107,1301,Correct
4F4K_incongruent,64,21,1,107,56.93,30.08,0.06,0.47,107,1767,Correct
4F4K_incongruent,64,22,1,115,31.54,64.06,0.04,1.01,115,1762,Correct
4F4K_incongruent,64,23,2,108,39.83,47.89,0.04,0.75,108,2272,Correct
4F4K_incongruent,64,24,2,97,39.39,13.17,0.04,0.21,97,1384,Correct
4F4K_incongruent,64,25,2,108,31.09,39.54,0.03,0.62,108,1247,Correct
4F4K_incongruent,64,26,2,97,65.59,55.85,0.07,0.88,108,950,Incorrect
4F4K_incongruent,64,27,1,115,48.98,59.48,0.05,0.93,115,1360,Correct
4F4K_incongruent,64,28,1,115,22.74,52.52,0.03,0.82,107,1351,Incorrect
4F4K_incongruent,64,29,1,115,27.71,43.05,0.03,0.68,115,2549,Correct
4F4K_incongruent,64,30,1,115,40.69,61.53,0.05,0.97,107,3904,Incorrect
4F4K_incongruent,64,31,1,115,19.14,36.29,0.02,0.57,107,1059,Incorrect
4F4K_incongruent,64,32,2,97,64.81,51.9,0.07,0.82,108,1558,Incorrect
4F4K_incongruent,64,33,2,97,37.21,15.82,0.04,0.25,108,569,Incorrect
4F4K_incongruent,64,34,1,115,50.81,68.47,0.06,1.08,115,2242,Correct
4F4K_incongruent,64,35,2,108,15.4,42.07,0.02,0.66,97,3099,Incorrect
4F4K_incongruent,64,36,1,107,55.33,47.57,0.06,0.75,115,4547,Incorrect
4F4K_incongruent,64,37,2,97,65.74,54.29,0.07,0.85,108,6132,Incorrect
4F4K_incongruent,64,38,1,107,61.73,35.78,0.07,0.56,115,4714,Incorrect
4F4K_incongruent,64,39,2,108,23.34,34.85,0.03,0.55,108,5413,Correct
4F4K_incongruent,64,40,1,107,38.36,24.15,0.04,0.38,115,1212,Incorrect
4F4K_incongruent,64,41,1,115,17.93,32.08,0.02,0.5,115,11925,Correct
4F4K_incongruent,64,42,2,97,32.36,13.79,0.04,0.22,97,4253,Correct
4F4K_incongruent,64,43,2,108,41.43,69.28,0.05,1.09,108,715,Correct
4F4K_incongruent,64,44,1,115,46.75,59.21,0.05,0.93,115,2820,Correct
4F4K_incongruent,64,45,1,115,68.22,85.41,0.08,1.34,115,2899,Correct
4F4K_incongruent,64,46,2,97,53.12,41.53,0.06,0.65,97,4070,Correct
4F4K_incongruent,64,47,1,107,66.9,45.19,0.07,0.71,107,3051,Correct
4F4K_incongruent,64,48,1,115,40.1,73.11,0.04,1.15,115,1118,Correct
4F4K_incongruent,64,49,1,107,48.87,33.22,0.05,0.52,107,987,Correct
4F4K_incongruent,64,50,1,107,67.61,43.19,0.08,0.68,107,1162,Correct
4F4K_incongruent,64,51,1,115,38.87,64.99,0.04,1.02,115,1072,Correct
4F4K_incongruent,64,52,1,115,36.69,57.0,0.04,0.9,115,1092,Correct
4F4K_incongruent,64,53,1,107,84.61,57.57,0.09,0.9,115,1089,Incorrect
4F4K_incongruent,64,54,1,115,36.61,58.76,0.04,0.92,115,1564,Correct
4F4K_incongruent,64,55,1,107,75.7,62.21,0.08,0.98,107,778,Correct
4F4K_incongruent,64,56,2,97,71.9,46.76,0.08,0.73,97,2203,Correct
4F4K_incongruent,64,57,2,97,54.95,25.96,0.06,0.41,97,2026,Correct
4F4K_incongruent,64,58,1,107,44.06,17.79,0.05,0.28,107,2860,Correct
4F4K_incongruent,64,59,2,97,36.93,16.15,0.04,0.25,97,2669,Correct
4F4K_incongruent,64,60,2,108,33.48,51.55,0.04,0.81,108,3011,Correct
4F4K_incongruent,64,61,2,97,71.58,54.73,0.08,0.86,97,1243,Correct
4F4K_incongruent,64,62,1,115,49.14,76.9,0.05,1.21,115,3267,Correct
4F4K_incongruent,64,63,1,107,88.1,67.05,0.1,1.05,107,7667,Correct
4F4K_incongruent,64,64,1,107,79.92,55.26,0.09,0.87,107,2869,Correct
4F4K_incongruent,64,65,2,97,63.21,41.36,0.07,0.65,97,1166,Correct
4F4K_incongruent,64,66,1,107,74.14,57.14,0.08,0.9,107,892,Correct
4F4K_incongruent,64,67,1,115,41.85,59.22,0.05,0.93,115,874,Correct
4F4K_incongruent,64,68,2,108,62.12,85.54,0.07,1.34,97,3302,Incorrect
4F4K_incongruent,64,69,1,107,65.13,44.06,0.07,0.69,107,981,Correct
4F4K_incongruent,64,70,1,115,24.03,39.0,0.03,0.61,115,669,Correct
4F4K_incongruent,64,71,2,108,26.21,44.3,0.03,0.7,108,1863,Correct
4F4K_incongruent,64,72,1,115,36.06,45.89,0.04,0.72,115,1941,Correct
4F4K_incongruent,64,73,2,97,65.25,39.44,0.07,0.62,97,1334,Correct
