condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,120,0,2,108,47.77,58.21,0.05,0.91,97,16440,Incorrect
4F4K_incongruent,120,1,1,107,51.32,43.38,0.06,0.68,107,2308,Correct
4F4K_incongruent,120,2,1,115,33.87,45.05,0.04,0.71,115,1261,Correct
4F4K_incongruent,120,3,2,108,15.93,35.77,0.02,0.56,108,1046,Correct
4F4K_incongruent,120,4,1,115,36.27,46.31,0.04,0.73,107,1816,Incorrect
4F4K_incongruent,120,5,1,115,39.05,69.37,0.04,1.09,115,832,Correct
4F4K_incongruent,120,6,2,108,21.83,38.67,0.02,0.61,108,932,Correct
4F4K_incongruent,120,7,2,108,47.36,69.51,0.05,1.09,97,1599,Incorrect
4F4K_incongruent,120,8,1,115,12.48,33.28,0.01,0.52,107,2067,Incorrect
4F4K_incongruent,120,9,2,97,56.49,37.59,0.06,0.59,108,1272,Incorrect
4F4K_incongruent,120,10,2,97,50.31,27.61,0.06,0.43,97,1652,Correct
4F4K_incongruent,120,11,2,108,64.74,84.14,0.07,1.32,108,968,Correct
4F4K_incongruent,120,12,2,108,38.97,59.74,0.04,0.94,108,963,Correct
4F4K_incongruent,120,13,1,115,55.92,66.99,0.06,1.05,107,848,Incorrect
4F4K_incongruent,120,14,2,108,33.49,44.72,0.04,0.7,108,759,Correct
4F4K_incongruent,120,15,1,115,30.4,62.39,0.03,0.98,107,533,Incorrect
4F4K_incongruent,120,16,1,107,59.83,38.78,0.07,0.61,107,559,Correct
4F4K_incongruent,120,17,1,115,29.77,51.11,0.03,0.8,107,810,Incorrect
4F4K_incongruent,120,18,2,97,63.5,46.0,0.07,0.72,97,1082,Correct
4F4K_incongruent,120,19,1,115,42.47,74.57,0.05,1.17,107,1382,Incorrect
4F4K_incongruent,120,20,1,115,46.98,65.49,0.05,1.03,107,1120,Incorrect
4F4K_incongruent,120,21,1,115,47.0,67.79,0.05,1.06,115,2288,Correct
4F4K_incongruent,120,22,2,108,42.07,69.11,0.05,1.09,108,2627,Correct
4F4K_incongruent,120,23,1,107,73.31,52.73,0.08,0.83,107,824,Correct
4F4K_incongruent,120,24,1,115,18.48,46.33,0.02,0.73,115,1556,Correct
4F4K_incongruent,120,25,1,115,46.38,58.92,0.05,0.93,107,3163,Incorrect
4F4K_incongruent,120,26,2,97,84.4,66.73,0.09,1.05,108,3093,Incorrect
4F4K_incongruent,120,27,2,97,33.8,12.47,0.04,0.2,108,1148,Incorrect
4F4K_incongruent,120,28,2,108,15.06,36.85,0.02,0.58,108,2016,Correct
4F4K_incongruent,120,29,1,115,64.89,82.12,0.07,1.29,115,670,Correct
4F4K_incongruent,120,30,1,107,46.92,30.77,0.05,0.48,115,933,Incorrect
4F4K_incongruent,120,31,2,108,57.44,72.27,0.06,1.14,108,2237,Correct
4F4K_incongruent,120,32,1,115,60.96,79.1,0.07,1.24,107,831,Incorrect
4F4K_incongruent,120,33,2,108,44.51,70.53,0.05,1.11,97,1056,Incorrect
4F4K_incongruent,120,34,2,108,29.74,53.68,0.03,0.84,108,867,Correct
4F4K_incongruent,120,35,2,97,80.53,65.26,0.09,1.03,97,1420,Correct
4F4K_incongruent,120,36,2,108,41.11,70.35,0.05,1.1,108,914,Correct
4F4K_incongruent,120,37,2,108,53.64,80.32,0.06,1.26,97,1546,Incorrect
4F4K_incongruent,120,38,2,97,64.34,46.57,0.07,0.73,108,2323,Incorrect
4F4K_incongruent,120,39,2,97,60.91,42.77,0.07,0.67,97,4130,Correct
4F4K_incongruent,120,40,2,97,37.47,13.3,0.04,0.21,108,5417,Incorrect
4F4K_incongruent,120,41,2,108,64.14,77.71,0.07,1.22,97,2623,Incorrect
4F4K_incongruent,120,42,2,108,34.8,46.06,0.04,0.72,97,4571,Incorrect
4F4K_incongruent,120,43,2,97,47.82,24.8,0.05,0.39,108,992,Incorrect
4F4K_incongruent,120,44,1,107,60.67,49.81,0.07,0.78,115,1188,Incorrect
4F4K_incongruent,120,45,2,108,27.43,55.8,0.03,0.88,108,1095,Correct
4F4K_incongruent,120,46,2,97,79.79,50.28,0.09,0.79,108,1678,Incorrect
4F4K_incongruent,120,47,2,97,80.68,64.23,0.09,1.01,97,955,Correct
4F4K_incongruent,120,48,1,107,60.15,32.02,0.07,0.5,107,1873,Correct
4F4K_incongruent,120,49,2,97,70.73,47.62,0.08,0.75,97,887,Correct
4F4K_incongruent,120,50,1,115,24.59,40.44,0.03,0.64,115,1235,Correct
4F4K_incongruent,120,51,2,97,38.93,22.15,0.04,0.35,108,2629,Incorrect
4F4K_incongruent,120,52,1,115,44.55,75.15,0.05,1.18,115,3362,Correct
4F4K_incongruent,120,53,1,107,71.7,42.89,0.08,0.67,115,7725,Incorrect
4F4K_incongruent,120,54,2,108,35.79,64.81,0.04,1.02,97,1644,Incorrect
4F4K_incongruent,120,55,1,115,63.99,82.61,0.07,1.3,107,2234,Incorrect
4F4K_incongruent,120,56,2,108,47.8,77.69,0.05,1.22,97,8790,Incorrect
4F4K_incongruent,120,57,1,115,57.36,75.29,0.06,1.18,115,18960,Correct
4F4K_incongruent,120,58,2,97,76.06,48.72,0.09,0.77,97,8778,Correct
4F4K_incongruent,120,59,1,115,43.96,56.89,0.05,0.89,107,1766,Incorrect
4F4K_incongruent,120,60,1,107,45.13,33.62,0.05,0.53,115,1901,Incorrect
4F4K_incongruent,120,61,1,115,59.78,84.07,0.07,1.32,115,3730,Correct
4F4K_incongruent,120,62,1,115,17.95,37.64,0.02,0.59,107,3083,Incorrect
4F4K_incongruent,120,63,2,97,80.83,67.16,0.09,1.05,97,1599,Correct
4F4K_incongruent,120,64,2,108,48.99,68.71,0.05,1.08,108,4750,Correct
4F4K_incongruent,120,65,2,108,44.95,71.52,0.05,1.12,108,3831,Correct
4F4K_incongruent,120,66,2,108,21.04,49.22,0.02,0.77,97,7992,Incorrect
4F4K_incongruent,120,67,1,115,32.45,42.75,0.04,0.67,107,2020,Incorrect
4F4K_incongruent,120,68,1,115,20.95,39.48,0.02,0.62,115,4994,Correct
4F4K_incongruent,120,69,2,97,76.41,44.4,0.09,0.7,108,6395,Incorrect
4F4K_incongruent,120,70,2,97,79.87,63.83,0.09,1.0,97,5852,Correct
4F4K_incongruent,120,71,1,115,45.15,66.73,0.05,1.05,115,2010,Correct
4F4K_incongruent,120,72,2,108,30.03,45.12,0.03,0.71,108,1213,Correct
4F4K_incongruent,120,73,2,108,35.22,59.76,0.04,0.94,97,12719,Incorrect
4F4K_incongruent,120,74,1,115,61.31,82.65,0.07,1.3,107,4860,Incorrect
4F4K_incongruent,120,75,1,107,49.89,22.1,0.06,0.35,115,5279,Incorrect
4F4K_incongruent,120,76,2,97,80.75,62.95,0.09,0.99,97,10911,Correct
4F4K_incongruent,120,77,2,97,54.86,41.95,0.06,0.66,97,6463,Correct
4F4K_incongruent,120,78,1,115,48.78,72.34,0.05,1.14,107,1577,Incorrect
