condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,99,0,1,107,52.0,23.23,0.06,0.36,107,19843,Correct
4F4K_congruent,99,1,1,107,73.77,58.84,0.08,0.92,107,1712,Correct
4F4K_congruent,99,2,2,108,63.42,49.05,0.07,0.77,97,1250,Incorrect
4F4K_congruent,99,3,1,115,65.99,86.98,0.07,1.37,115,22362,Correct
4F4K_congruent,99,4,2,97,35.29,55.83,0.04,0.88,108,1284,Incorrect
4F4K_congruent,99,5,1,107,63.7,35.86,0.07,0.56,107,928,Correct
4F4K_congruent,99,6,2,97,31.9,45.37,0.04,0.71,97,604,Correct
4F4K_congruent,99,7,2,108,43.98,36.24,0.05,0.57,97,1012,Incorrect
4F4K_congruent,99,8,2,108,52.9,45.71,0.06,0.72,108,840,Correct
4F4K_congruent,99,9,2,97,33.22,48.88,0.04,0.77,108,500,Incorrect
4F4K_congruent,99,10,2,97,37.36,49.7,0.04,0.78,97,1105,Correct
4F4K_congruent,99,11,1,115,42.7,61.24,0.05,0.96,115,1234,Correct
4F4K_congruent,99,12,2,97,18.21,47.81,0.02,0.75,108,1498,Incorrect
4F4K_congruent,99,13,1,107,55.48,42.49,0.06,0.67,115,3228,Incorrect
4F4K_congruent,99,14,1,107,69.57,37.71,0.08,0.59,107,956,Correct
4F4K_congruent,99,15,2,108,75.36,52.65,0.08,0.83,108,1257,Correct
4F4K_congruent,99,16,1,115,39.99,61.57,0.04,0.97,115,4040,Correct
4F4K_congruent,99,17,1,107,64.1,53.68,0.07,0.84,107,1350,Correct
4F4K_congruent,99,18,2,97,62.13,88.64,0.07,1.39,108,985,Incorrect
4F4K_congruent,99,19,2,108,80.59,52.06,0.09,0.82,97,598,Incorrect
4F4K_congruent,99,20,1,115,63.4,75.75,0.07,1.19,107,1572,Incorrect
4F4K_congruent,99,21,2,108,51.82,39.2,0.06,0.62,97,1692,Incorrect
4F4K_congruent,99,22,1,115,55.7,79.01,0.06,1.24,107,791,Incorrect
4F4K_congruent,99,23,2,108,61.32,37.96,0.07,0.6,108,1189,Correct
4F4K_congruent,99,24,1,115,33.83,65.18,0.04,1.02,115,618,Correct
4F4K_congruent,99,25,2,97,46.75,63.79,0.05,1.0,97,1931,Correct
4F4K_congruent,99,26,1,115,30.82,40.17,0.03,0.63,107,2045,Incorrect
4F4K_congruent,99,27,2,108,34.45,19.71,0.04,0.31,97,1432,Incorrect
4F4K_congruent,99,28,1,115,39.07,48.3,0.04,0.76,115,1618,Correct
4F4K_congruent,99,29,1,115,16.65,35.15,0.02,0.55,115,813,Correct
4F4K_congruent,99,30,2,108,67.59,35.85,0.08,0.56,108,1108,Correct
4F4K_congruent,99,31,1,107,58.82,29.48,0.07,0.46,115,1958,Incorrect
4F4K_congruent,99,32,2,97,14.1,33.16,0.02,0.52,97,1552,Correct
4F4K_congruent,99,33,2,108,63.01,34.05,0.07,0.53,108,629,Correct
4F4K_congruent,99,34,2,108,58.13,28.01,0.07,0.44,108,901,Correct
4F4K_congruent,99,35,1,107,33.2,14.02,0.04,0.22,115,1006,Incorrect
4F4K_congruent,99,36,1,115,35.8,57.32,0.04,0.9,107,1076,Incorrect
4F4K_congruent,99,37,2,97,49.01,64.98,0.05,1.02,97,1464,Correct
4F4K_congruent,99,38,1,107,44.52,25.02,0.05,0.39,107,1208,Correct
4F4K_congruent,99,39,1,115,38.36,49.05,0.04,0.77,107,916,Incorrect
4F4K_congruent,99,40,1,115,41.09,57.33,0.05,0.9,115,1459,Correct
4F4K_congruent,99,41,2,97,35.5,52.59,0.04,0.83,108,1289,Incorrect
4F4K_congruent,99,42,2,108,64.23,47.5,0.07,0.75,97,916,Incorrect
4F4K_congruent,99,43,2,97,17.78,48.17,0.02,0.76,108,1836,Incorrect
4F4K_congruent,99,44,1,107,40.79,17.48,0.05,0.27,115,1154,Incorrect
4F4K_congruent,99,45,2,97,43.35,52.01,0.05,0.82,108,1847,Incorrect
4F4K_congruent,99,46,2,108,51.21,34.6,0.06,0.54,97,1016,Incorrect
4F4K_congruent,99,47,2,97,66.3,83.31,0.07,1.31,108,1480,Incorrect
4F4K_congruent,99,48,1,107,48.27,33.93,0.05,0.53,115,861,Incorrect
4F4K_congruent,99,49,1,107,46.53,32.51,0.05,0.51,115,1046,Incorrect
4F4K_congruent,99,50,1,115,39.02,49.88,0.04,0.78,107,1726,Incorrect
4F4K_congruent,99,51,2,108,72.92,40.62,0.08,0.64,97,943,Incorrect
4F4K_congruent,99,52,1,115,55.07,69.28,0.06,1.09,115,1029,Correct
4F4K_congruent,99,53,1,107,42.77,16.45,0.05,0.26,115,1656,Incorrect
4F4K_congruent,99,54,2,97,58.89,69.37,0.07,1.09,108,927,Incorrect
4F4K_congruent,99,55,1,115,30.49,52.71,0.03,0.83,115,1031,Correct
4F4K_congruent,99,56,2,97,52.28,73.08,0.06,1.15,108,2639,Incorrect
4F4K_congruent,99,57,2,108,55.99,36.71,0.06,0.58,108,1278,Correct
4F4K_congruent,99,58,1,107,54.1,27.92,0.06,0.44,107,839,Correct
4F4K_congruent,99,59,2,97,25.19,47.6,0.03,0.75,97,2860,Correct
4F4K_congruent,99,60,1,115,27.75,51.98,0.03,0.82,115,769,Correct
4F4K_congruent,99,61,2,97,31.04,49.8,0.03,0.78,97,651,Correct
4F4K_congruent,99,62,1,115,48.62,62.41,0.05,0.98,115,876,Correct
