condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,68,0,2,108,54.23,66.53,0.06,1.04,108,2105,Correct
4F4K_incongruent,68,1,2,108,25.26,50.94,0.03,0.8,97,2671,Incorrect
4F4K_incongruent,68,2,2,108,48.69,66.55,0.05,1.05,97,1455,Incorrect
4F4K_incongruent,68,3,2,108,48.23,65.37,0.05,1.03,108,2643,Correct
4F4K_incongruent,68,4,2,97,50.14,26.32,0.06,0.41,97,3105,Correct
4F4K_incongruent,68,5,2,97,54.66,40.21,0.06,0.63,108,2153,Incorrect
4F4K_incongruent,68,6,1,107,75.64,64.08,0.08,1.01,107,4247,Correct
4F4K_incongruent,68,7,1,115,58.41,68.16,0.07,1.07,107,2537,Incorrect
4F4K_incongruent,68,8,1,107,65.13,32.25,0.07,0.51,107,1835,Correct
4F4K_incongruent,68,9,1,115,49.21,75.12,0.06,1.18,115,961,Correct
4F4K_incongruent,68,10,2,97,64.39,46.76,0.07,0.73,108,2568,Incorrect
4F4K_incongruent,68,11,2,97,52.35,27.11,0.06,0.43,108,1554,Incorrect
4F4K_incongruent,68,12,2,108,65.07,80.49,0.07,1.26,108,1399,Correct
4F4K_incongruent,68,13,1,107,57.11,47.65,0.06,0.75,115,1607,Incorrect
4F4K_incongruent,68,14,2,97,35.07,14.7,0.04,0.23,97,2257,Correct
4F4K_incongruent,68,15,2,108,14.08,31.5,0.02,0.49,97,2185,Incorrect
4F4K_incongruent,68,16,1,107,67.68,57.94,0.08,0.91,115,2893,Incorrect
4F4K_incongruent,68,17,2,108,18.19,46.67,0.02,0.73,97,3228,Incorrect
4F4K_incongruent,68,18,1,115,51.61,78.73,0.06,1.24,115,2838,Correct
4F4K_incongruent,68,19,2,108,30.11,62.78,0.03,0.99,108,1732,Correct
4F4K_incongruent,68,20,2,97,39.42,20.56,0.04,0.32,97,2826,Correct
4F4K_incongruent,68,21,2,97,38.74,14.7,0.04,0.23,97,1013,Correct
4F4K_incongruent,68,22,2,97,73.87,57.21,0.08,0.9,108,2649,Incorrect
4F4K_incongruent,68,23,1,107,40.29,15.15,0.05,0.24,107,3380,Correct
4F4K_incongruent,68,24,1,107,69.27,55.17,0.08,0.87,115,1220,Incorrect
4F4K_incongruent,68,25,1,115,58.92,86.38,0.07,1.36,115,1343,Correct
4F4K_incongruent,68,26,1,115,58.38,66.51,0.07,1.04,107,1875,Incorrect
4F4K_incongruent,68,27,2,108,42.41,68.93,0.05,1.08,97,2406,Incorrect
4F4K_incongruent,68,28,1,107,79.66,61.24,0.09,0.96,107,4276,Correct
4F4K_incongruent,68,29,2,108,30.21,57.57,0.03,0.9,97,5887,Incorrect
4F4K_incongruent,68,30,2,108,27.12,38.67,0.03,0.61,97,1629,Incorrect
4F4K_incongruent,68,31,2,108,55.87,67.78,0.06,1.06,97,1386,Incorrect
4F4K_incongruent,68,32,1,107,32.69,11.94,0.04,0.19,107,1962,Correct
4F4K_incongruent,68,33,2,108,12.76,40.74,0.01,0.64,97,3401,Incorrect
4F4K_incongruent,68,34,1,107,53.88,46.73,0.06,0.73,115,6923,Incorrect
4F4K_incongruent,68,35,2,108,22.87,38.04,0.03,0.6,108,3940,Correct
4F4K_incongruent,68,36,2,97,72.81,44.73,0.08,0.7,108,1122,Incorrect
4F4K_incongruent,68,37,2,108,59.12,73.05,0.07,1.15,108,5090,Correct
4F4K_incongruent,68,38,2,97,34.55,12.5,0.04,0.2,97,3292,Correct
4F4K_incongruent,68,39,1,107,74.24,45.59,0.08,0.72,107,3843,Correct
4F4K_incongruent,68,40,1,107,53.89,28.01,0.06,0.44,115,2868,Incorrect
4F4K_incongruent,68,41,1,115,53.96,73.79,0.06,1.16,107,1269,Incorrect
4F4K_incongruent,68,42,1,115,56.26,85.43,0.06,1.34,107,5896,Incorrect
4F4K_incongruent,68,43,1,115,22.01,54.13,0.02,0.85,107,1370,Incorrect
4F4K_incongruent,68,44,1,107,75.61,43.41,0.08,0.68,107,2739,Correct
4F4K_incongruent,68,45,1,115,35.77,64.69,0.04,1.02,107,1689,Incorrect
4F4K_incongruent,68,46,2,97,32.77,13.97,0.04,0.22,97,3683,Correct
4F4K_incongruent,68,47,2,97,44.21,35.24,0.05,0.55,108,2121,Incorrect
4F4K_incongruent,68,48,2,97,55.46,30.95,0.06,0.49,97,1576,Correct
4F4K_incongruent,68,49,2,108,35.26,65.62,0.04,1.03,97,2938,Incorrect
4F4K_incongruent,68,50,1,115,22.72,39.36,0.03,0.62,115,4618,Correct
4F4K_incongruent,68,51,1,115,41.84,49.41,0.05,0.78,107,3434,Incorrect
4F4K_incongruent,68,52,2,108,38.86,46.98,0.04,0.74,108,1039,Correct
4F4K_incongruent,68,53,2,97,58.55,42.92,0.07,0.67,108,2457,Incorrect
4F4K_incongruent,68,54,2,97,55.75,25.67,0.06,0.4,108,2373,Incorrect
4F4K_incongruent,68,55,1,107,74.56,50.08,0.08,0.79,107,4523,Correct
4F4K_incongruent,68,56,1,107,61.4,38.09,0.07,0.6,107,2024,Correct
4F4K_incongruent,68,57,2,97,82.48,62.62,0.09,0.98,97,2256,Correct
4F4K_incongruent,68,58,2,108,53.93,78.0,0.06,1.23,97,1099,Incorrect
4F4K_incongruent,68,59,2,97,51.47,32.46,0.06,0.51,108,3840,Incorrect
4F4K_incongruent,68,60,1,107,78.89,52.22,0.09,0.82,115,3013,Incorrect
4F4K_incongruent,68,61,2,108,42.78,56.1,0.05,0.88,108,1701,Correct
4F4K_incongruent,68,62,2,108,52.4,64.37,0.06,1.01,108,1080,Correct
