condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,24,0,1,107,88.33,69.79,0.1,1.1,107,1284,Correct
4F4K_incongruent,24,1,2,97,48.03,25.07,0.05,0.39,97,823,Correct
4F4K_incongruent,24,2,2,108,24.66,54.2,0.03,0.85,97,667,Incorrect
4F4K_incongruent,24,3,1,115,37.55,58.83,0.04,0.92,107,419,Incorrect
4F4K_incongruent,24,4,2,108,62.42,81.11,0.07,1.27,97,634,Incorrect
4F4K_incongruent,24,5,2,108,26.02,43.78,0.03,0.69,97,702,Incorrect
4F4K_incongruent,24,6,1,115,19.9,39.85,0.02,0.63,107,729,Incorrect
4F4K_incongruent,24,7,1,107,83.1,61.34,0.09,0.96,115,1333,Incorrect
4F4K_incongruent,24,8,1,107,86.44,59.04,0.1,0.93,107,693,Correct
4F4K_incongruent,24,9,2,108,59.0,86.52,0.07,1.36,97,624,Incorrect
4F4K_incongruent,24,10,1,115,45.53,64.18,0.05,1.01,107,1624,Incorrect
4F4K_incongruent,24,11,2,97,68.52,51.12,0.08,0.8,108,833,Incorrect
4F4K_incongruent,24,12,2,97,59.65,33.38,0.07,0.52,97,644,Correct
4F4K_incongruent,24,13,2,108,13.28,36.01,0.01,0.57,97,546,Incorrect
4F4K_incongruent,24,14,1,107,34.79,22.21,0.04,0.35,107,1030,Correct
4F4K_incongruent,24,15,2,108,36.88,55.5,0.04,0.87,108,1033,Correct
4F4K_incongruent,24,16,1,107,51.11,27.21,0.06,0.43,107,1007,Correct
4F4K_incongruent,24,17,2,97,69.84,52.04,0.08,0.82,108,1147,Incorrect
4F4K_incongruent,24,18,2,97,74.73,45.6,0.08,0.72,97,794,Correct
4F4K_incongruent,24,19,2,108,12.24,39.38,0.01,0.62,108,775,Correct
4F4K_incongruent,24,20,2,108,17.25,41.47,0.02,0.65,108,751,Correct
4F4K_incongruent,24,21,2,97,60.3,28.56,0.07,0.45,108,499,Incorrect
4F4K_incongruent,24,22,2,97,72.5,40.44,0.08,0.64,97,958,Correct
4F4K_incongruent,24,23,1,107,51.98,30.96,0.06,0.49,107,656,Correct
4F4K_incongruent,24,24,1,107,62.16,46.12,0.07,0.72,107,583,Correct
4F4K_incongruent,24,25,2,108,67.14,81.74,0.08,1.28,97,1549,Incorrect
4F4K_incongruent,24,26,2,97,53.62,32.02,0.06,0.5,108,451,Incorrect
4F4K_incongruent,24,27,2,108,47.41,58.31,0.05,0.92,97,654,Incorrect
4F4K_incongruent,24,28,2,108,60.19,74.59,0.07,1.17,108,608,Correct
4F4K_incongruent,24,29,1,107,36.7,18.08,0.04,0.28,115,711,Incorrect
4F4K_incongruent,24,30,2,97,57.74,33.16,0.06,0.52,108,1320,Incorrect
4F4K_incongruent,24,31,1,107,43.75,26.33,0.05,0.41,107,829,Correct
4F4K_incongruent,24,32,1,107,83.31,68.71,0.09,1.08,107,1201,Correct
4F4K_incongruent,24,33,2,97,60.29,33.69,0.07,0.53,97,936,Correct
4F4K_incongruent,24,34,1,115,41.99,61.33,0.05,0.96,107,1419,Incorrect
4F4K_incongruent,24,35,2,97,47.53,17.92,0.05,0.28,108,761,Incorrect
4F4K_incongruent,24,36,2,97,40.13,14.06,0.04,0.22,97,1201,Correct
4F4K_incongruent,24,37,1,115,14.84,33.58,0.02,0.53,107,687,Incorrect
4F4K_incongruent,24,38,1,107,70.68,43.89,0.08,0.69,115,537,Incorrect
4F4K_incongruent,24,39,2,97,68.56,36.87,0.08,0.58,108,866,Incorrect
4F4K_incongruent,24,40,1,107,61.96,29.31,0.07,0.46,115,1935,Incorrect
4F4K_incongruent,24,41,1,107,84.4,66.24,0.09,1.04,115,620,Incorrect
4F4K_incongruent,24,42,2,97,75.57,51.63,0.08,0.81,108,661,Incorrect
4F4K_incongruent,24,43,1,115,30.17,49.51,0.03,0.78,107,756,Incorrect
4F4K_incongruent,24,44,1,115,17.59,38.09,0.02,0.6,115,1269,Correct
4F4K_incongruent,24,45,2,108,61.99,85.23,0.07,1.34,108,996,Correct
4F4K_incongruent,24,46,1,115,46.15,69.97,0.05,1.1,115,1077,Correct
4F4K_incongruent,24,47,2,97,36.6,17.75,0.04,0.28,97,627,Correct
4F4K_incongruent,24,48,1,115,17.75,33.42,0.02,0.52,115,705,Correct
4F4K_incongruent,24,49,2,108,54.64,63.28,0.06,0.99,97,526,Incorrect
4F4K_incongruent,24,50,1,115,19.05,48.54,0.02,0.76,115,532,Correct
4F4K_incongruent,24,51,2,108,34.86,52.87,0.04,0.83,108,412,Correct
4F4K_incongruent,24,52,1,115,54.99,81.1,0.06,1.27,115,1000,Correct
4F4K_incongruent,24,53,2,97,56.26,47.9,0.06,0.75,108,622,Incorrect
4F4K_incongruent,24,54,2,97,84.4,54.99,0.09,0.86,97,679,Correct
4F4K_incongruent,24,55,2,108,40.59,57.13,0.05,0.9,97,1309,Incorrect
4F4K_incongruent,24,56,1,115,22.68,40.35,0.03,0.63,107,708,Incorrect
4F4K_incongruent,24,57,1,115,47.04,64.93,0.05,1.02,115,1035,Correct
4F4K_incongruent,24,58,2,108,33.79,45.5,0.04,0.71,108,1824,Correct
4F4K_incongruent,24,59,1,107,58.02,28.82,0.06,0.45,115,810,Incorrect
4F4K_incongruent,24,60,1,115,61.17,87.06,0.07,1.37,115,1739,Correct
4F4K_incongruent,24,61,2,108,29.15,42.95,0.03,0.67,108,968,Correct
4F4K_incongruent,24,62,1,107,85.29,66.46,0.1,1.04,115,1357,Incorrect
4F4K_incongruent,24,63,1,115,66.83,83.2,0.07,1.31,107,1066,Incorrect
4F4K_incongruent,24,64,2,108,64.95,77.99,0.07,1.23,108,1102,Correct
4F4K_incongruent,24,65,2,108,46.15,63.44,0.05,1.0,97,1658,Incorrect
4F4K_incongruent,24,66,2,108,61.88,84.86,0.07,1.33,108,1559,Correct
4F4K_incongruent,24,67,1,107,53.33,27.63,0.06,0.43,115,1952,Incorrect
4F4K_incongruent,24,68,2,108,26.03,46.38,0.03,0.73,108,1562,Correct
4F4K_incongruent,24,69,1,107,77.58,54.42,0.09,0.85,107,1187,Correct
4F4K_incongruent,24,70,1,107,38.69,25.89,0.04,0.41,107,754,Correct
4F4K_incongruent,24,71,2,97,71.32,60.97,0.08,0.96,108,668,Incorrect
4F4K_incongruent,24,72,2,108,64.35,77.28,0.07,1.21,97,1499,Incorrect
4F4K_incongruent,24,73,1,107,65.28,37.77,0.07,0.59,107,1268,Correct
4F4K_incongruent,24,74,1,115,47.77,70.37,0.05,1.11,107,614,Incorrect
4F4K_incongruent,24,75,1,107,61.7,53.25,0.07,0.84,115,584,Incorrect
4F4K_incongruent,24,76,2,97,65.02,33.18,0.07,0.52,108,797,Incorrect
4F4K_incongruent,24,77,1,115,54.04,67.23,0.06,1.06,115,747,Correct
4F4K_incongruent,24,78,2,97,88.32,62.29,0.1,0.98,108,655,Incorrect
4F4K_incongruent,24,79,2,108,49.06,55.73,0.05,0.88,97,1976,Incorrect
4F4K_incongruent,24,80,1,115,22.06,53.48,0.02,0.84,107,1344,Incorrect
4F4K_incongruent,24,81,1,115,18.76,31.9,0.02,0.5,115,539,Correct
4F4K_incongruent,24,82,2,108,47.2,56.85,0.05,0.89,108,800,Correct
4F4K_incongruent,24,83,1,115,31.92,60.43,0.04,0.95,115,679,Correct
4F4K_incongruent,24,84,1,115,63.4,85.73,0.07,1.35,115,829,Correct
4F4K_incongruent,24,85,1,107,40.69,31.05,0.05,0.49,115,731,Incorrect
4F4K_incongruent,24,86,2,97,79.69,51.45,0.09,0.81,108,888,Incorrect
4F4K_incongruent,24,87,1,115,34.65,65.59,0.04,1.03,115,978,Correct
4F4K_incongruent,24,88,1,107,70.45,57.21,0.08,0.9,115,627,Incorrect
4F4K_incongruent,24,89,2,108,31.46,41.44,0.04,0.65,108,834,Correct
4F4K_incongruent,24,90,1,115,28.41,40.76,0.03,0.64,107,1660,Incorrect
4F4K_incongruent,24,91,2,97,76.1,55.55,0.09,0.87,108,827,Incorrect
4F4K_incongruent,24,92,1,115,19.19,32.71,0.02,0.51,115,381,Correct
4F4K_incongruent,24,93,1,107,75.33,50.61,0.08,0.8,107,766,Correct
4F4K_incongruent,24,94,2,108,33.25,65.41,0.04,1.03,97,605,Incorrect
4F4K_incongruent,24,95,2,97,49.02,30.76,0.05,0.48,97,837,Correct
4F4K_incongruent,24,96,2,108,30.9,50.41,0.03,0.79,108,686,Correct
4F4K_incongruent,24,97,2,108,42.96,60.07,0.05,0.94,108,829,Correct
4F4K_incongruent,24,98,1,107,48.93,25.7,0.05,0.4,115,767,Incorrect
4F4K_incongruent,24,99,1,115,33.66,65.62,0.04,1.03,107,556,Incorrect
4F4K_incongruent,24,100,1,115,45.47,74.78,0.05,1.17,107,966,Incorrect
4F4K_incongruent,24,101,1,107,74.54,43.68,0.08,0.69,107,643,Correct
4F4K_incongruent,24,102,2,108,29.99,38.71,0.03,0.61,108,777,Correct
4F4K_incongruent,24,103,2,97,47.81,24.57,0.05,0.39,108,833,Incorrect
4F4K_incongruent,24,104,2,97,48.59,33.98,0.05,0.53,97,483,Correct
4F4K_incongruent,24,105,1,115,59.22,73.13,0.07,1.15,107,630,Incorrect
4F4K_incongruent,24,106,1,107,37.14,12.19,0.04,0.19,115,721,Incorrect
4F4K_incongruent,24,107,2,108,61.22,70.48,0.07,1.11,108,968,Correct
4F4K_incongruent,24,108,2,108,33.44,48.36,0.04,0.76,108,2018,Correct
4F4K_incongruent,24,109,1,107,79.55,66.88,0.09,1.05,115,827,Incorrect
4F4K_incongruent,24,110,2,97,31.94,12.93,0.04,0.2,108,1386,Incorrect
4F4K_incongruent,24,111,2,97,89.79,66.4,0.1,1.04,97,1388,Correct
4F4K_incongruent,24,112,2,108,36.52,69.4,0.04,1.09,108,1278,Correct
4F4K_incongruent,24,113,1,115,36.9,68.71,0.04,1.08,115,416,Correct
4F4K_incongruent,24,114,1,115,27.17,38.23,0.03,0.6,115,771,Correct
4F4K_incongruent,24,115,2,97,69.64,42.37,0.08,0.67,108,799,Incorrect
4F4K_incongruent,24,116,1,107,60.56,28.74,0.07,0.45,107,765,Correct
4F4K_incongruent,24,117,2,97,42.45,16.56,0.05,0.26,108,631,Incorrect
4F4K_incongruent,24,118,1,107,72.56,49.92,0.08,0.78,107,774,Correct
4F4K_incongruent,24,119,1,115,44.55,61.54,0.05,0.97,115,787,Correct
4F4K_incongruent,24,120,2,97,71.84,45.14,0.08,0.71,97,466,Correct
4F4K_incongruent,24,121,2,108,33.04,64.17,0.04,1.01,108,607,Correct
4F4K_incongruent,24,122,1,107,49.76,26.68,0.06,0.42,115,667,Incorrect
4F4K_incongruent,24,123,1,107,44.99,32.26,0.05,0.51,107,1122,Correct
4F4K_incongruent,24,124,1,115,54.47,75.42,0.06,1.18,107,1202,Incorrect
4F4K_incongruent,24,125,1,107,87.5,68.59,0.1,1.08,115,2411,Correct
4F4K_incongruent,24,126,1,115,53.27,75.06,0.06,1.18,115,1217,Correct
4F4K_incongruent,24,127,1,107,68.66,53.29,0.08,0.84,107,701,Correct
4F4K_incongruent,24,128,2,97,50.36,40.16,0.06,0.63,97,1442,Correct
4F4K_incongruent,24,129,2,97,45.36,35.23,0.05,0.55,97,649,Correct
4F4K_incongruent,24,130,1,107,61.63,36.79,0.07,0.58,107,624,Correct
4F4K_incongruent,24,131,2,108,23.56,37.72,0.03,0.59,108,609,Correct
4F4K_incongruent,24,132,2,108,19.16,40.03,0.02,0.63,108,466,Correct
4F4K_incongruent,24,133,2,108,55.87,73.67,0.06,1.16,97,757,Incorrect
4F4K_incongruent,24,134,1,115,41.06,71.75,0.05,1.13,115,1028,Correct
4F4K_incongruent,24,135,2,108,21.91,38.14,0.02,0.6,108,703,Correct
4F4K_incongruent,24,136,1,107,38.67,13.64,0.04,0.21,107,1461,Correct
4F4K_incongruent,24,137,1,115,51.28,61.61,0.06,0.97,108,1205,Incorrect
4F4K_incongruent,24,138,2,108,50.47,63.29,0.06,0.99,108,985,Correct
4F4K_incongruent,24,139,1,107,59.22,50.27,0.07,0.79,107,933,Correct
4F4K_incongruent,24,140,1,107,70.64,48.57,0.08,0.76,107,751,Correct
4F4K_incongruent,24,141,1,115,48.95,68.62,0.05,1.08,115,1184,Correct
4F4K_incongruent,24,142,1,115,31.75,52.32,0.04,0.82,115,586,Correct
4F4K_incongruent,24,143,2,108,57.77,75.33,0.06,1.18,108,733,Correct
4F4K_incongruent,24,144,1,115,63.9,89.14,0.07,1.4,115,1627,Correct
4F4K_incongruent,24,145,2,97,44.23,16.34,0.05,0.26,108,965,Incorrect
4F4K_incongruent,24,146,1,107,37.7,15.79,0.04,0.25,115,2379,Incorrect
4F4K_incongruent,24,147,2,97,38.38,15.56,0.04,0.24,108,1039,Incorrect
4F4K_incongruent,24,148,2,97,62.15,46.65,0.07,0.73,108,860,Incorrect
4F4K_incongruent,24,149,2,108,42.39,66.14,0.05,1.04,108,1179,Correct
4F4K_incongruent,24,150,2,108,32.37,48.67,0.04,0.76,108,701,Correct
4F4K_incongruent,24,151,2,108,58.72,85.93,0.07,1.35,97,873,Incorrect
4F4K_incongruent,24,152,2,108,41.52,61.01,0.05,0.96,108,1509,Correct
4F4K_incongruent,24,153,1,115,41.19,55.14,0.05,0.87,115,773,Correct
4F4K_incongruent,24,154,2,108,22.17,38.21,0.02,0.6,97,1432,Incorrect
4F4K_incongruent,24,155,2,108,60.11,79.91,0.07,1.26,108,1092,Correct
4F4K_incongruent,24,156,2,108,12.79,37.01,0.01,0.58,108,1407,Correct
4F4K_incongruent,24,157,2,97,40.45,20.84,0.05,0.33,108,636,Incorrect
4F4K_incongruent,24,158,1,107,64.7,36.67,0.07,0.58,115,2072,Incorrect
4F4K_incongruent,24,159,2,108,49.16,72.74,0.06,1.14,108,925,Correct
4F4K_incongruent,24,160,2,108,25.2,37.01,0.03,0.58,108,603,Correct
