condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,47,0,2,108,68.45,46.65,0.08,0.73,108,2943,Correct
4F4K_congruent,47,1,1,115,46.2,60.74,0.05,0.95,115,1251,Correct
4F4K_congruent,47,2,1,107,62.0,38.76,0.07,0.61,115,1984,Incorrect
4F4K_congruent,47,3,1,107,87.33,62.35,0.1,0.98,107,1443,Correct
4F4K_congruent,47,4,2,108,49.77,27.76,0.06,0.44,108,3460,Correct
4F4K_congruent,47,5,2,108,80.24,64.84,0.09,1.02,97,1456,Incorrect
4F4K_congruent,47,6,2,108,72.4,61.59,0.08,0.97,97,1525,Incorrect
4F4K_congruent,47,7,1,115,53.13,68.27,0.06,1.07,115,2429,Correct
4F4K_congruent,47,8,2,97,20.41,47.43,0.02,0.74,108,2170,Incorrect
4F4K_congruent,47,9,2,97,46.04,67.47,0.05,1.06,97,3772,Correct
4F4K_congruent,47,10,2,108,43.79,17.54,0.05,0.28,108,1098,Correct
4F4K_congruent,47,11,1,115,32.33,51.18,0.04,0.8,107,1554,Incorrect
4F4K_congruent,47,12,2,108,30.78,13.19,0.03,0.21,108,902,Correct
4F4K_congruent,47,13,2,97,21.36,43.66,0.02,0.69,108,3066,Incorrect
4F4K_congruent,47,14,1,115,36.86,51.01,0.04,0.8,107,2150,Incorrect
4F4K_congruent,47,15,1,115,53.47,69.73,0.06,1.1,107,1219,Incorrect
4F4K_congruent,47,16,2,97,58.29,81.45,0.07,1.28,108,3212,Incorrect
4F4K_congruent,47,17,2,97,20.36,50.82,0.02,0.8,108,1933,Incorrect
4F4K_congruent,47,18,1,107,48.59,29.49,0.05,0.46,115,4009,Incorrect
4F4K_congruent,47,19,1,115,29.25,44.59,0.03,0.7,107,6826,Incorrect
4F4K_congruent,47,20,1,115,47.27,74.84,0.05,1.18,107,2576,Incorrect
4F4K_congruent,47,21,1,107,63.08,35.26,0.07,0.55,107,958,Correct
4F4K_congruent,47,22,1,115,63.06,81.57,0.07,1.28,115,1503,Correct
4F4K_congruent,47,23,2,108,75.47,55.21,0.08,0.87,97,2209,Incorrect
4F4K_congruent,47,24,2,97,29.61,55.21,0.03,0.87,97,1194,Correct
4F4K_congruent,47,25,1,115,40.76,51.23,0.05,0.8,115,1715,Correct
4F4K_congruent,47,26,2,97,60.51,83.99,0.07,1.32,97,2012,Correct
4F4K_congruent,47,27,1,115,17.29,45.42,0.02,0.71,107,999,Incorrect
4F4K_congruent,47,28,1,115,45.92,56.14,0.05,0.88,107,1275,Incorrect
4F4K_congruent,47,29,1,107,52.71,44.1,0.06,0.69,107,1901,Correct
4F4K_congruent,47,30,2,108,50.54,21.85,0.06,0.34,97,1097,Incorrect
4F4K_congruent,47,31,1,115,51.26,78.35,0.06,1.23,107,1689,Incorrect
4F4K_congruent,47,32,2,108,43.96,34.75,0.05,0.55,108,1359,Correct
4F4K_congruent,47,33,1,107,44.0,27.11,0.05,0.43,115,1529,Incorrect
4F4K_congruent,47,34,2,97,53.16,62.3,0.06,0.98,108,1131,Incorrect
4F4K_congruent,47,35,1,107,66.44,48.77,0.07,0.77,107,2680,Correct
4F4K_congruent,47,36,1,115,40.63,67.21,0.05,1.06,115,775,Correct
4F4K_congruent,47,37,2,108,54.14,34.03,0.06,0.53,97,984,Incorrect
4F4K_congruent,47,38,1,115,36.6,60.22,0.04,0.95,107,1548,Incorrect
4F4K_congruent,47,39,2,97,43.37,68.14,0.05,1.07,108,1589,Incorrect
4F4K_congruent,47,40,2,108,86.34,68.28,0.1,1.07,108,1821,Correct
4F4K_congruent,47,41,2,97,39.9,63.51,0.04,1.0,108,30928,Incorrect
4F4K_congruent,47,42,1,107,48.35,18.95,0.05,0.3,107,2814,Correct
4F4K_congruent,47,43,1,115,54.41,72.16,0.06,1.13,115,810,Correct
4F4K_congruent,47,44,2,108,80.11,61.07,0.09,0.96,108,1707,Correct
4F4K_congruent,47,45,1,107,61.22,31.5,0.07,0.49,107,957,Correct
4F4K_congruent,47,46,1,107,86.06,64.86,0.1,1.02,115,1094,Incorrect
4F4K_congruent,47,47,2,108,67.3,57.65,0.08,0.91,108,1185,Correct
4F4K_congruent,47,48,1,115,43.77,63.96,0.05,1.0,115,1579,Correct
4F4K_congruent,47,49,1,115,53.81,79.68,0.06,1.25,115,787,Correct
4F4K_congruent,47,50,1,107,71.38,39.92,0.08,0.63,107,682,Correct
4F4K_congruent,47,51,1,107,43.04,25.39,0.05,0.4,107,779,Correct
4F4K_congruent,47,52,1,115,33.75,53.54,0.04,0.84,115,734,Correct
4F4K_congruent,47,53,1,115,47.56,58.81,0.05,0.92,115,609,Correct
4F4K_congruent,47,54,2,108,43.87,32.8,0.05,0.52,97,1438,Incorrect
4F4K_congruent,47,55,1,107,71.43,51.37,0.08,0.81,115,670,Incorrect
4F4K_congruent,47,56,2,97,41.77,73.22,0.05,1.15,108,1191,Incorrect
4F4K_congruent,47,57,2,108,68.94,47.11,0.08,0.74,97,2346,Incorrect
4F4K_congruent,47,58,1,115,44.69,67.67,0.05,1.06,115,904,Correct
4F4K_congruent,47,59,2,97,63.8,75.24,0.07,1.18,108,1499,Incorrect
4F4K_congruent,47,60,2,97,27.67,43.57,0.03,0.68,108,925,Incorrect
4F4K_congruent,47,61,2,108,31.35,12.13,0.04,0.19,108,1421,Correct
4F4K_congruent,47,62,2,97,38.51,65.81,0.04,1.03,97,1696,Correct
4F4K_congruent,47,63,2,97,40.55,73.34,0.05,1.15,97,761,Correct
4F4K_congruent,47,64,2,97,42.13,68.08,0.05,1.07,97,699,Correct
4F4K_congruent,47,65,1,107,70.5,57.77,0.08,0.91,115,1127,Incorrect
4F4K_congruent,47,66,2,97,49.73,81.01,0.06,1.27,97,1308,Correct
4F4K_congruent,47,67,2,97,28.31,55.87,0.03,0.88,108,5704,Incorrect
4F4K_congruent,47,68,1,115,22.25,33.65,0.02,0.53,107,1055,Incorrect
4F4K_congruent,47,69,2,97,58.96,73.5,0.07,1.15,97,2024,Correct
4F4K_congruent,47,70,2,97,18.85,45.63,0.02,0.72,97,1690,Correct
4F4K_congruent,47,71,2,97,45.6,57.29,0.05,0.9,97,2312,Correct
4F4K_congruent,47,72,1,107,75.63,65.09,0.08,1.02,115,6433,Incorrect
4F4K_congruent,47,73,1,115,54.93,71.07,0.06,1.12,115,840,Correct
4F4K_congruent,47,74,2,97,21.45,38.86,0.02,0.61,97,2672,Correct
4F4K_congruent,47,75,2,97,16.71,39.42,0.02,0.62,97,1750,Correct
4F4K_congruent,47,76,2,97,29.67,52.89,0.03,0.83,97,1304,Correct
4F4K_congruent,47,77,2,97,61.46,87.03,0.07,1.37,97,1068,Correct
4F4K_congruent,47,78,1,115,22.4,38.02,0.03,0.6,115,3389,Correct
4F4K_congruent,47,79,2,97,40.09,64.15,0.04,1.01,97,1253,Correct
4F4K_congruent,47,80,1,107,69.06,50.64,0.08,0.8,107,644,Correct
4F4K_congruent,47,81,1,107,74.6,57.2,0.08,0.9,107,1365,Correct
4F4K_congruent,47,82,2,108,79.9,55.67,0.09,0.87,97,2890,Incorrect
4F4K_congruent,47,83,2,97,53.18,76.24,0.06,1.2,97,1240,Correct
4F4K_congruent,47,84,2,108,45.89,17.89,0.05,0.28,108,881,Correct
4F4K_congruent,47,85,2,97,62.99,77.76,0.07,1.22,97,658,Correct
4F4K_congruent,47,86,2,97,44.39,54.49,0.05,0.86,108,605,Incorrect
4F4K_congruent,47,87,1,107,57.06,28.58,0.06,0.45,107,721,Correct
4F4K_congruent,47,88,1,115,26.28,43.77,0.03,0.69,115,1643,Correct
