condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,88,0,1,115,26.56,46.05,0.03,0.72,107,14784,Incorrect
4F4K_incongruent,88,1,2,97,37.64,24.54,0.04,0.39,108,4645,Incorrect
4F4K_incongruent,88,2,2,97,41.17,28.29,0.05,0.44,108,7563,Incorrect
4F4K_incongruent,88,3,1,115,24.59,55.92,0.03,0.88,115,4761,Correct
4F4K_incongruent,88,4,1,115,37.18,47.29,0.04,0.74,107,4719,Incorrect
4F4K_incongruent,88,5,1,107,39.92,16.24,0.04,0.26,115,1487,Incorrect
4F4K_incongruent,88,6,2,108,54.52,80.36,0.06,1.26,108,3790,Correct
4F4K_incongruent,88,7,2,97,68.09,58.61,0.08,0.92,108,1665,Incorrect
4F4K_incongruent,88,8,1,115,10.3,32.09,0.01,0.5,115,3008,Correct
4F4K_incongruent,88,9,1,107,38.89,27.77,0.04,0.44,115,7452,Incorrect
4F4K_incongruent,88,10,2,97,36.15,25.46,0.04,0.4,108,682,Incorrect
4F4K_incongruent,88,11,2,108,32.71,41.61,0.04,0.65,108,3041,Correct
4F4K_incongruent,88,12,2,97,67.09,56.62,0.08,0.89,108,5273,Incorrect
4F4K_incongruent,88,13,2,97,77.42,51.6,0.09,0.81,108,987,Incorrect
4F4K_incongruent,88,14,2,108,54.28,61.42,0.06,0.96,97,871,Incorrect
4F4K_incongruent,88,15,1,107,76.18,63.09,0.09,0.99,107,10786,Correct
4F4K_incongruent,88,16,2,97,45.56,36.29,0.05,0.57,97,12630,Correct
4F4K_incongruent,88,17,1,115,30.48,42.37,0.03,0.67,107,3100,Incorrect
4F4K_incongruent,88,18,1,115,45.24,56.4,0.05,0.89,115,7372,Correct
4F4K_incongruent,88,19,1,115,43.52,67.74,0.05,1.06,115,2097,Correct
4F4K_incongruent,88,20,1,107,69.18,38.22,0.08,0.6,115,2624,Incorrect
4F4K_incongruent,88,21,2,97,54.32,25.46,0.06,0.4,97,1068,Correct
4F4K_incongruent,88,22,1,115,20.36,48.14,0.02,0.76,107,4605,Incorrect
4F4K_incongruent,88,23,2,108,37.64,47.3,0.04,0.74,97,1215,Incorrect
4F4K_incongruent,88,24,1,107,36.88,24.87,0.04,0.39,107,4100,Correct
4F4K_incongruent,88,25,2,97,43.03,31.38,0.05,0.49,108,966,Incorrect
4F4K_incongruent,88,26,1,115,42.29,69.84,0.05,1.1,107,2056,Incorrect
4F4K_incongruent,88,27,2,108,57.34,85.54,0.06,1.34,97,1043,Incorrect
4F4K_incongruent,88,28,1,115,29.66,43.69,0.03,0.69,107,16081,Incorrect
4F4K_incongruent,88,29,1,107,71.28,40.29,0.08,0.63,115,1827,Incorrect
4F4K_incongruent,88,30,2,97,53.98,44.06,0.06,0.69,108,11914,Incorrect
4F4K_incongruent,88,31,2,108,51.09,64.38,0.06,1.01,97,3333,Incorrect
4F4K_incongruent,88,32,1,107,49.54,20.19,0.06,0.32,107,8204,Correct
4F4K_incongruent,88,33,1,115,40.12,65.1,0.04,1.02,107,2029,Incorrect
4F4K_incongruent,88,34,1,115,62.82,78.82,0.07,1.24,107,2918,Incorrect
4F4K_incongruent,88,35,1,107,56.59,27.92,0.06,0.44,115,1865,Incorrect
4F4K_incongruent,88,36,1,115,41.86,50.27,0.05,0.79,115,1804,Correct
4F4K_incongruent,88,37,1,107,59.62,50.93,0.07,0.8,107,2354,Correct
