condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,108,0,2,97,48.75,25.04,0.05,0.39,108,3395,Incorrect
4F4K_incongruent,108,1,2,97,61.86,42.73,0.07,0.67,97,3230,Correct
4F4K_incongruent,108,2,1,115,63.66,88.32,0.07,1.39,115,1706,Correct
4F4K_incongruent,108,3,1,115,34.55,48.06,0.04,0.75,107,1031,Incorrect
4F4K_incongruent,108,4,2,97,33.2,16.07,0.04,0.25,108,2003,Incorrect
4F4K_incongruent,108,5,1,115,17.77,43.23,0.02,0.68,107,6301,Incorrect
4F4K_incongruent,108,6,2,97,46.38,25.28,0.05,0.4,97,2162,Correct
4F4K_incongruent,108,7,2,108,13.6,36.64,0.02,0.58,108,2250,Correct
4F4K_incongruent,108,8,1,107,58.66,48.01,0.07,0.75,107,2918,Correct
4F4K_incongruent,108,9,2,108,60.25,73.45,0.07,1.15,97,4731,Incorrect
4F4K_incongruent,108,10,1,107,75.05,48.59,0.08,0.76,115,1264,Incorrect
4F4K_incongruent,108,11,2,97,82.23,63.42,0.09,1.0,108,3328,Incorrect
4F4K_incongruent,108,12,2,108,55.76,71.22,0.06,1.12,97,4679,Incorrect
4F4K_incongruent,108,13,2,97,69.93,51.8,0.08,0.81,108,3988,Incorrect
4F4K_incongruent,108,14,1,115,30.37,60.04,0.03,0.94,115,1470,Correct
4F4K_incongruent,108,15,2,97,67.76,45.46,0.08,0.71,97,2197,Correct
4F4K_incongruent,108,16,2,108,50.99,72.15,0.06,1.13,108,1147,Correct
4F4K_incongruent,108,17,2,108,62.39,77.21,0.07,1.21,97,3888,Incorrect
4F4K_incongruent,108,18,2,97,30.99,11.81,0.03,0.19,108,2128,Incorrect
4F4K_incongruent,108,19,1,115,56.6,77.8,0.06,1.22,115,780,Correct
4F4K_incongruent,108,20,2,108,22.28,40.94,0.02,0.64,97,1766,Incorrect
4F4K_incongruent,108,21,1,115,68.02,85.04,0.08,1.34,115,2022,Correct
4F4K_incongruent,108,22,2,108,24.42,37.4,0.03,0.59,108,696,Correct
4F4K_incongruent,108,23,2,97,52.86,45.59,0.06,0.72,108,1328,Incorrect
4F4K_incongruent,108,24,1,107,66.46,58.43,0.07,0.92,115,1998,Incorrect
4F4K_incongruent,108,25,1,107,59.3,32.03,0.07,0.5,107,2932,Correct
4F4K_incongruent,108,26,1,107,66.13,34.2,0.07,0.54,107,965,Correct
4F4K_incongruent,108,27,1,107,67.4,46.77,0.08,0.73,107,872,Correct
4F4K_incongruent,108,28,2,108,51.13,70.92,0.06,1.11,97,2073,Incorrect
4F4K_incongruent,108,29,2,97,86.58,61.31,0.1,0.96,108,4452,Incorrect
4F4K_incongruent,108,30,2,108,53.88,69.29,0.06,1.09,97,876,Incorrect
4F4K_incongruent,108,31,2,108,41.87,61.13,0.05,0.96,108,4773,Correct
4F4K_incongruent,108,32,1,107,54.95,25.99,0.06,0.41,107,3794,Correct
4F4K_incongruent,108,33,2,108,32.42,55.17,0.04,0.87,97,2763,Incorrect
4F4K_incongruent,108,34,2,97,78.56,61.33,0.09,0.96,108,3662,Incorrect
4F4K_incongruent,108,35,1,107,38.85,12.75,0.04,0.2,115,4857,Incorrect
4F4K_incongruent,108,36,2,108,45.85,65.06,0.05,1.02,108,2491,Correct
4F4K_incongruent,108,37,2,97,72.09,44.7,0.08,0.7,97,2545,Correct
4F4K_incongruent,108,38,2,108,15.47,36.01,0.02,0.57,108,3811,Correct
4F4K_incongruent,108,39,2,97,57.33,37.98,0.06,0.6,97,4174,Correct
4F4K_incongruent,108,40,1,115,49.28,72.9,0.06,1.15,107,1732,Incorrect
4F4K_incongruent,108,41,2,108,21.46,37.75,0.02,0.59,97,1330,Incorrect
4F4K_incongruent,108,42,1,115,16.29,43.03,0.02,0.68,107,2728,Incorrect
4F4K_incongruent,108,43,1,115,35.92,54.91,0.04,0.86,107,1784,Incorrect
4F4K_incongruent,108,44,1,107,63.23,31.6,0.07,0.5,107,936,Correct
4F4K_incongruent,108,45,2,108,21.25,37.18,0.02,0.58,97,4670,Incorrect
4F4K_incongruent,108,46,1,107,42.1,13.84,0.05,0.22,107,4476,Correct
4F4K_incongruent,108,47,2,97,69.13,57.05,0.08,0.9,97,1396,Correct
4F4K_incongruent,108,48,1,107,81.34,64.35,0.09,1.01,107,856,Correct
4F4K_incongruent,108,49,2,97,38.64,24.59,0.04,0.39,97,2817,Correct
4F4K_incongruent,108,50,1,115,24.99,55.35,0.03,0.87,115,2262,Correct
4F4K_incongruent,108,51,1,115,66.36,82.68,0.07,1.3,107,1704,Incorrect
4F4K_incongruent,108,52,1,107,85.32,63.64,0.1,1.0,107,1392,Correct
4F4K_incongruent,108,53,1,107,48.58,18.87,0.05,0.3,107,1133,Correct
4F4K_incongruent,108,54,2,97,62.02,48.86,0.07,0.77,97,1310,Correct
4F4K_incongruent,108,55,1,107,81.74,58.67,0.09,0.92,107,1020,Correct
4F4K_incongruent,108,56,2,97,87.78,69.78,0.1,1.1,97,929,Correct
4F4K_incongruent,108,57,1,115,34.53,61.41,0.04,0.96,115,1443,Correct
4F4K_incongruent,108,58,1,107,38.96,29.81,0.04,0.47,107,1769,Correct
4F4K_incongruent,108,59,2,97,74.08,43.62,0.08,0.69,97,717,Correct
4F4K_incongruent,108,60,2,108,62.45,87.64,0.07,1.38,97,1530,Incorrect
4F4K_incongruent,108,61,2,108,65.93,77.73,0.07,1.22,108,968,Correct
4F4K_incongruent,108,62,2,108,59.5,86.06,0.07,1.35,108,673,Correct
4F4K_incongruent,108,63,1,115,47.33,56.55,0.05,0.89,107,2036,Incorrect
4F4K_incongruent,108,64,1,115,52.74,78.28,0.06,1.23,115,598,Correct
4F4K_incongruent,108,65,1,107,31.96,18.93,0.04,0.3,115,1313,Incorrect
4F4K_incongruent,108,66,2,108,38.94,70.27,0.04,1.1,97,1994,Incorrect
4F4K_incongruent,108,67,2,97,70.9,54.98,0.08,0.86,97,2095,Correct
4F4K_incongruent,108,68,2,97,37.57,28.29,0.04,0.44,108,2054,Incorrect
