condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,56,0,2,97,42.55,24.91,0.05,0.39,97,3456,Correct
4F4K_incongruent,56,1,1,107,36.17,17.06,0.04,0.27,115,2797,Incorrect
4F4K_incongruent,56,2,2,108,55.86,77.46,0.06,1.22,108,4040,Correct
4F4K_incongruent,56,3,2,97,80.93,57.55,0.09,0.9,97,2590,Correct
4F4K_incongruent,56,4,2,108,69.26,87.42,0.08,1.37,108,1624,Correct
4F4K_incongruent,56,5,2,108,31.97,59.4,0.04,0.93,97,1114,Incorrect
4F4K_incongruent,56,6,2,97,32.55,18.6,0.04,0.29,108,5454,Incorrect
4F4K_incongruent,56,7,2,108,38.08,58.59,0.04,0.92,108,2767,Correct
4F4K_incongruent,56,8,2,108,36.14,66.51,0.04,1.04,97,8935,Incorrect
4F4K_incongruent,56,9,1,115,41.01,49.47,0.05,0.78,115,5143,Correct
4F4K_incongruent,56,10,2,97,80.76,54.35,0.09,0.85,108,13207,Incorrect
4F4K_incongruent,56,11,2,108,26.62,54.06,0.03,0.85,108,1096,Correct
4F4K_incongruent,56,12,1,107,67.94,45.0,0.08,0.71,107,3885,Correct
4F4K_incongruent,56,13,1,107,50.38,26.15,0.06,0.41,115,8245,Incorrect
4F4K_incongruent,56,14,1,107,46.11,33.71,0.05,0.53,107,5862,Correct
4F4K_incongruent,56,15,1,107,61.74,45.92,0.07,0.72,115,2123,Incorrect
4F4K_incongruent,56,16,2,108,25.17,36.49,0.03,0.57,108,1987,Correct
4F4K_incongruent,56,17,1,115,25.44,42.76,0.03,0.67,115,2647,Correct
4F4K_incongruent,56,18,1,115,65.96,89.35,0.07,1.4,107,1125,Incorrect
4F4K_incongruent,56,19,2,108,24.5,55.25,0.03,0.87,108,1339,Correct
4F4K_incongruent,56,20,1,115,29.52,41.6,0.03,0.65,115,7672,Correct
4F4K_incongruent,56,21,1,107,53.77,43.35,0.06,0.68,115,1022,Incorrect
4F4K_incongruent,56,22,1,107,42.22,26.89,0.05,0.42,107,3806,Correct
4F4K_incongruent,56,23,2,97,32.13,10.52,0.04,0.17,108,1257,Incorrect
4F4K_incongruent,56,24,2,97,42.99,25.97,0.05,0.41,97,2620,Correct
4F4K_incongruent,56,25,2,108,60.41,84.49,0.07,1.33,97,2439,Incorrect
4F4K_incongruent,56,26,2,108,68.47,82.59,0.08,1.3,108,2067,Correct
4F4K_incongruent,56,27,2,108,11.23,34.1,0.01,0.54,108,1684,Correct
4F4K_incongruent,56,28,2,97,71.53,48.74,0.08,0.77,97,3991,Correct
4F4K_incongruent,56,29,2,97,59.07,42.05,0.07,0.66,97,975,Correct
4F4K_incongruent,56,30,1,115,35.19,55.2,0.04,0.87,115,1426,Correct
4F4K_incongruent,56,31,2,97,53.04,24.38,0.06,0.38,108,1062,Incorrect
4F4K_incongruent,56,32,2,108,60.75,86.21,0.07,1.35,108,3542,Correct
4F4K_incongruent,56,33,1,115,54.25,72.38,0.06,1.14,115,2494,Correct
4F4K_incongruent,56,34,1,115,44.96,69.1,0.05,1.09,107,2236,Incorrect
4F4K_incongruent,56,35,1,107,88.18,67.65,0.1,1.06,115,3604,Incorrect
4F4K_incongruent,56,36,1,115,53.33,61.85,0.06,0.97,115,1675,Correct
4F4K_incongruent,56,37,1,115,29.43,44.94,0.03,0.71,107,6629,Incorrect
4F4K_incongruent,56,38,1,107,42.26,22.89,0.05,0.36,115,1137,Incorrect
4F4K_incongruent,56,39,2,97,48.6,28.36,0.05,0.45,97,1766,Correct
4F4K_incongruent,56,40,1,107,44.27,14.9,0.05,0.23,107,3032,Correct
4F4K_incongruent,56,41,1,107,72.43,54.79,0.08,0.86,107,3710,Correct
4F4K_incongruent,56,42,1,115,15.3,39.79,0.02,0.63,107,1019,Incorrect
