condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,123,0,2,97,41.67,54.39,0.05,0.85,108,1569,Incorrect
4F4K_congruent,123,1,2,97,18.65,48.27,0.02,0.76,97,1130,Correct
4F4K_congruent,123,2,2,97,38.4,49.04,0.04,0.77,108,951,Incorrect
4F4K_congruent,123,3,1,107,53.5,28.11,0.06,0.44,115,1405,Incorrect
4F4K_congruent,123,4,2,108,39.24,25.5,0.04,0.4,97,1673,Incorrect
4F4K_congruent,123,5,1,107,85.23,63.15,0.1,0.99,107,1220,Correct
4F4K_congruent,123,6,1,107,44.8,27.27,0.05,0.43,115,1299,Incorrect
4F4K_congruent,123,7,2,108,76.67,56.45,0.09,0.89,108,1203,Correct
4F4K_congruent,123,8,1,115,30.18,44.34,0.03,0.7,115,1610,Correct
4F4K_congruent,123,9,2,108,48.47,20.95,0.05,0.33,108,1190,Correct
4F4K_congruent,123,10,2,108,65.23,40.05,0.07,0.63,108,1533,Correct
4F4K_congruent,123,11,1,115,33.5,44.91,0.04,0.71,115,1120,Correct
4F4K_congruent,123,12,2,108,70.87,59.58,0.08,0.94,108,933,Correct
4F4K_congruent,123,13,2,108,70.32,47.05,0.08,0.74,108,1224,Correct
4F4K_congruent,123,14,2,108,79.35,64.7,0.09,1.02,108,835,Correct
4F4K_congruent,123,15,2,108,50.53,31.2,0.06,0.49,97,1135,Incorrect
4F4K_congruent,123,16,1,107,71.54,46.08,0.08,0.72,107,1251,Correct
4F4K_congruent,123,17,2,108,62.78,48.67,0.07,0.76,108,2773,Correct
4F4K_congruent,123,18,1,115,32.1,49.51,0.04,0.78,115,959,Correct
4F4K_congruent,123,19,2,108,47.0,17.35,0.05,0.27,97,2973,Incorrect
4F4K_congruent,123,20,1,115,48.37,70.04,0.05,1.1,115,2648,Correct
4F4K_congruent,123,21,2,108,49.59,39.71,0.06,0.62,97,1699,Incorrect
4F4K_congruent,123,22,2,108,38.22,23.53,0.04,0.37,108,830,Correct
4F4K_congruent,123,23,1,115,37.39,68.91,0.04,1.08,115,931,Correct
4F4K_congruent,123,24,1,115,61.27,79.56,0.07,1.25,115,1038,Correct
4F4K_congruent,123,25,1,107,43.49,29.54,0.05,0.46,107,899,Correct
4F4K_congruent,123,26,2,97,18.22,35.51,0.02,0.56,108,1751,Incorrect
4F4K_congruent,123,27,2,97,18.68,34.99,0.02,0.55,97,1778,Correct
4F4K_congruent,123,28,1,107,81.79,66.16,0.09,1.04,115,2918,Incorrect
4F4K_congruent,123,29,1,115,32.89,64.48,0.04,1.01,115,1176,Correct
4F4K_congruent,123,30,2,97,29.81,53.72,0.03,0.84,97,2189,Correct
4F4K_congruent,123,31,2,108,76.48,56.88,0.09,0.89,108,789,Correct
4F4K_congruent,123,32,2,108,72.74,62.54,0.08,0.98,108,739,Correct
4F4K_congruent,123,33,1,115,49.91,62.13,0.06,0.98,115,1865,Incorrect
4F4K_congruent,123,34,1,115,38.27,54.67,0.04,0.86,115,2222,Correct
4F4K_congruent,123,35,1,107,85.19,67.95,0.1,1.07,107,2236,Correct
4F4K_congruent,123,36,2,97,21.17,34.16,0.02,0.54,97,3695,Correct
4F4K_congruent,123,37,2,108,68.15,54.1,0.08,0.85,108,1503,Correct
