condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,35,0,1,115,13.74,36.7,0.02,0.58,107,3526,Incorrect
4F4K_congruent,35,1,1,115,35.97,50.93,0.04,0.8,107,1256,Incorrect
4F4K_congruent,35,2,2,108,80.55,59.32,0.09,0.93,108,1741,Correct
4F4K_congruent,35,3,2,97,30.61,53.83,0.03,0.85,97,976,Correct
4F4K_congruent,35,4,1,115,31.73,49.22,0.04,0.77,115,1048,Correct
4F4K_congruent,35,5,1,115,54.5,78.04,0.06,1.23,107,1051,Incorrect
4F4K_congruent,35,6,1,115,29.61,60.18,0.03,0.95,115,2248,Correct
4F4K_congruent,35,7,2,108,43.52,24.11,0.05,0.38,108,3712,Correct
4F4K_congruent,35,8,2,97,13.78,40.83,0.02,0.64,97,929,Correct
4F4K_congruent,35,9,1,115,45.08,60.02,0.05,0.94,115,1589,Correct
4F4K_congruent,35,10,2,108,31.11,16.96,0.03,0.27,97,2555,Incorrect
4F4K_congruent,35,11,1,107,70.73,44.59,0.08,0.7,107,2843,Correct
4F4K_congruent,35,12,1,115,37.59,56.15,0.04,0.88,115,1431,Correct
4F4K_congruent,35,13,2,97,48.22,64.78,0.05,1.02,108,1463,Incorrect
4F4K_congruent,35,14,1,115,49.04,60.33,0.05,0.95,107,3109,Incorrect
4F4K_congruent,35,15,1,107,69.65,39.97,0.08,0.63,115,1160,Incorrect
4F4K_congruent,35,16,2,97,35.37,60.26,0.04,0.95,97,2326,Correct
4F4K_congruent,35,17,2,97,57.75,86.1,0.06,1.35,108,1368,Incorrect
4F4K_congruent,35,18,2,97,37.79,46.16,0.04,0.73,108,1635,Incorrect
4F4K_congruent,35,19,2,108,86.81,68.63,0.1,1.08,97,819,Incorrect
4F4K_congruent,35,20,1,115,45.94,61.84,0.05,0.97,115,4785,Correct
4F4K_congruent,35,21,2,97,54.83,77.04,0.06,1.21,108,2582,Incorrect
4F4K_congruent,35,22,2,97,11.22,36.02,0.01,0.57,108,662,Incorrect
4F4K_congruent,35,23,1,107,59.56,48.55,0.07,0.76,115,12648,Incorrect
4F4K_congruent,35,24,2,97,42.25,50.75,0.05,0.8,97,4087,Correct
4F4K_congruent,35,25,2,108,85.29,66.61,0.1,1.05,108,2092,Correct
4F4K_congruent,35,26,2,97,15.96,33.93,0.02,0.53,97,899,Correct
4F4K_congruent,35,27,2,97,47.12,54.4,0.05,0.85,97,1036,Correct
4F4K_congruent,35,28,2,108,68.29,35.2,0.08,0.55,108,6389,Correct
4F4K_congruent,35,29,2,97,59.45,77.12,0.07,1.21,108,1746,Incorrect
4F4K_congruent,35,30,2,97,25.98,54.54,0.03,0.86,108,2477,Incorrect
4F4K_congruent,35,31,1,115,55.39,66.21,0.06,1.04,115,2608,Correct
4F4K_congruent,35,32,1,107,83.14,54.39,0.09,0.85,115,2625,Incorrect
4F4K_congruent,35,33,1,107,43.06,25.08,0.05,0.39,115,1360,Incorrect
4F4K_congruent,35,34,1,107,57.65,40.19,0.06,0.63,107,5382,Correct
4F4K_congruent,35,35,2,97,25.82,39.82,0.03,0.63,108,3939,Incorrect
4F4K_congruent,35,36,1,115,16.82,39.87,0.02,0.63,107,1447,Incorrect
4F4K_congruent,35,37,1,107,55.19,46.68,0.06,0.73,115,3604,Incorrect
4F4K_congruent,35,38,2,97,41.24,58.41,0.05,0.92,97,3467,Correct
4F4K_congruent,35,39,2,108,32.16,18.58,0.04,0.29,97,3232,Incorrect
4F4K_congruent,35,40,1,107,46.24,33.08,0.05,0.52,107,4067,Correct
4F4K_congruent,35,41,1,107,78.99,52.53,0.09,0.83,115,2915,Incorrect
4F4K_congruent,35,42,1,115,27.45,45.52,0.03,0.71,115,1085,Correct
4F4K_congruent,35,43,2,108,49.09,24.6,0.05,0.39,108,3800,Correct
4F4K_congruent,35,44,2,97,21.68,34.08,0.02,0.54,97,1134,Correct
4F4K_congruent,35,45,1,115,66.52,77.91,0.07,1.22,115,2678,Correct
4F4K_congruent,35,46,1,115,24.35,38.97,0.03,0.61,107,2512,Incorrect
4F4K_congruent,35,47,1,107,58.02,36.97,0.06,0.58,115,1292,Incorrect
4F4K_congruent,35,48,2,97,57.13,78.58,0.06,1.23,108,7002,Incorrect
4F4K_congruent,35,49,1,115,16.05,35.7,0.02,0.56,115,2770,Correct
4F4K_congruent,35,50,1,107,84.03,58.7,0.09,0.92,107,1729,Correct
4F4K_congruent,35,51,2,97,68.04,82.01,0.08,1.29,97,5996,Correct
4F4K_congruent,35,52,1,107,41.35,29.49,0.05,0.46,107,5033,Correct
4F4K_congruent,35,53,2,97,40.87,67.87,0.05,1.07,97,3775,Correct
4F4K_congruent,35,54,1,107,34.12,17.9,0.04,0.28,115,7214,Incorrect
4F4K_congruent,35,55,1,107,81.85,66.65,0.09,1.05,107,1625,Correct
4F4K_congruent,35,56,2,97,31.88,63.44,0.04,1.0,108,1941,Incorrect
4F4K_congruent,35,57,2,108,72.75,47.94,0.08,0.75,97,1551,Incorrect
4F4K_congruent,35,58,1,115,22.07,45.26,0.02,0.71,115,5004,Correct
4F4K_congruent,35,59,2,97,28.01,41.76,0.03,0.66,108,3706,Incorrect
4F4K_congruent,35,60,2,97,33.6,43.48,0.04,0.68,97,4784,Correct
4F4K_congruent,35,61,1,107,83.38,62.66,0.09,0.98,107,2189,Correct
4F4K_congruent,35,62,2,97,45.07,70.46,0.05,1.11,108,9426,Incorrect
4F4K_congruent,35,63,2,108,36.54,26.27,0.04,0.41,108,1155,Correct
4F4K_congruent,35,64,2,97,39.06,68.46,0.04,1.08,97,768,Correct
4F4K_congruent,35,65,1,107,67.66,55.6,0.08,0.87,107,1408,Correct
4F4K_congruent,35,66,2,97,66.19,86.73,0.07,1.36,97,855,Correct
4F4K_congruent,35,67,1,115,50.67,60.84,0.06,0.96,107,2847,Incorrect
4F4K_congruent,35,68,1,115,43.48,56.59,0.05,0.89,115,2988,Correct
4F4K_congruent,35,69,2,108,64.21,55.48,0.07,0.87,97,2453,Incorrect
4F4K_congruent,35,70,1,115,39.97,69.65,0.04,1.09,115,2961,Correct
4F4K_congruent,35,71,1,107,53.81,32.57,0.06,0.51,115,1014,Incorrect
4F4K_congruent,35,72,1,107,52.52,44.06,0.06,0.69,107,1937,Correct
4F4K_congruent,35,73,1,107,77.52,56.28,0.09,0.88,107,1066,Correct
4F4K_congruent,35,74,2,108,49.6,38.52,0.06,0.61,97,2742,Incorrect
4F4K_congruent,35,75,2,97,38.83,56.85,0.04,0.89,97,1537,Correct
4F4K_congruent,35,76,1,115,18.27,47.35,0.02,0.74,115,2414,Correct
4F4K_congruent,35,77,1,107,67.74,51.67,0.08,0.81,107,1109,Correct
4F4K_congruent,35,78,2,97,22.94,52.17,0.03,0.82,97,3981,Correct
