condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,12,0,1,115,31.14,44.72,0.03,0.7,115,3441,Correct
4F4K_incongruent,12,1,1,107,58.25,26.61,0.07,0.42,115,3403,Incorrect
4F4K_incongruent,12,2,1,115,29.4,40.02,0.03,0.63,115,46738,Correct
4F4K_incongruent,12,3,1,107,47.15,25.21,0.05,0.4,107,1608,Correct
4F4K_incongruent,12,4,2,97,43.03,28.14,0.05,0.44,97,2137,Correct
4F4K_incongruent,12,5,1,115,67.34,88.04,0.08,1.38,107,2951,Incorrect
4F4K_incongruent,12,6,2,97,83.48,54.44,0.09,0.86,97,1676,Correct
4F4K_incongruent,12,7,1,115,51.36,74.33,0.06,1.17,115,1233,Correct
4F4K_incongruent,12,8,1,115,29.51,61.43,0.03,0.96,115,1487,Correct
4F4K_incongruent,12,9,2,97,32.56,14.8,0.04,0.23,97,4041,Correct
4F4K_incongruent,12,10,2,97,79.72,57.06,0.09,0.9,108,2102,Incorrect
4F4K_incongruent,12,11,2,108,49.08,75.73,0.05,1.19,108,1352,Correct
4F4K_incongruent,12,12,1,107,65.06,55.24,0.07,0.87,115,822,Incorrect
4F4K_incongruent,12,13,1,115,49.87,62.18,0.06,0.98,115,984,Correct
4F4K_incongruent,12,14,1,115,14.96,44.08,0.02,0.69,107,1772,Incorrect
4F4K_incongruent,12,15,1,115,56.65,83.2,0.06,1.31,115,753,Correct
4F4K_incongruent,12,16,1,115,32.8,61.6,0.04,0.97,115,749,Correct
4F4K_incongruent,12,17,2,97,50.66,27.36,0.06,0.43,97,929,Correct
4F4K_incongruent,12,18,2,97,72.72,40.33,0.08,0.63,97,971,Correct
4F4K_incongruent,12,19,1,115,55.7,85.05,0.06,1.34,115,780,Correct
4F4K_incongruent,12,20,2,97,80.46,64.73,0.09,1.02,97,654,Correct
4F4K_incongruent,12,21,2,97,58.44,48.24,0.07,0.76,97,664,Correct
4F4K_incongruent,12,22,1,107,57.91,45.77,0.06,0.72,115,796,Incorrect
4F4K_incongruent,12,23,2,97,84.97,56.92,0.1,0.89,108,2112,Incorrect
4F4K_incongruent,12,24,2,97,74.81,44.43,0.08,0.7,97,3313,Correct
4F4K_incongruent,12,25,2,97,59.62,31.28,0.07,0.49,97,1830,Correct
4F4K_incongruent,12,26,2,97,75.21,43.81,0.08,0.69,97,691,Correct
4F4K_incongruent,12,27,1,115,29.51,57.43,0.03,0.9,115,670,Correct
4F4K_incongruent,12,28,2,97,54.65,36.63,0.06,0.58,97,1272,Correct
4F4K_incongruent,12,29,1,115,23.81,42.49,0.03,0.67,115,755,Correct
4F4K_incongruent,12,30,2,97,73.83,41.84,0.08,0.66,97,691,Correct
4F4K_incongruent,12,31,2,108,16.49,32.58,0.02,0.51,97,2234,Incorrect
4F4K_incongruent,12,32,1,115,46.02,69.6,0.05,1.09,115,1289,Correct
4F4K_incongruent,12,33,2,97,53.87,45.22,0.06,0.71,97,2578,Correct
4F4K_incongruent,12,34,1,115,26.86,38.68,0.03,0.61,115,1297,Correct
4F4K_incongruent,12,35,1,107,43.1,25.05,0.05,0.39,107,3505,Correct
4F4K_incongruent,12,36,1,107,50.75,20.9,0.06,0.33,107,844,Correct
4F4K_incongruent,12,37,1,115,32.19,55.49,0.04,0.87,107,5115,Incorrect
4F4K_incongruent,12,38,1,107,70.12,49.41,0.08,0.78,115,629,Incorrect
4F4K_incongruent,12,39,2,97,38.39,22.4,0.04,0.35,97,1437,Correct
4F4K_incongruent,12,40,1,115,46.88,67.01,0.05,1.05,107,3229,Incorrect
4F4K_incongruent,12,41,2,108,24.39,53.22,0.03,0.84,97,848,Incorrect
4F4K_incongruent,12,42,2,108,46.72,54.01,0.05,0.85,108,722,Correct
