condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,95,0,2,97,48.99,58.96,0.05,0.93,97,7764,Correct
4F4K_congruent,95,1,1,107,70.14,44.49,0.08,0.7,107,1740,Correct
4F4K_congruent,95,2,2,108,64.67,44.91,0.07,0.71,97,1245,Incorrect
4F4K_congruent,95,3,1,107,66.88,44.53,0.07,0.7,115,1484,Incorrect
4F4K_congruent,95,4,2,97,30.75,45.54,0.03,0.72,108,1312,Incorrect
4F4K_congruent,95,5,2,108,45.47,25.5,0.05,0.4,108,1902,Correct
4F4K_congruent,95,6,1,115,31.41,59.53,0.04,0.94,115,825,Correct
4F4K_congruent,95,7,1,115,49.04,65.39,0.05,1.03,107,1030,Incorrect
4F4K_congruent,95,8,2,108,67.27,46.68,0.08,0.73,97,1335,Incorrect
4F4K_congruent,95,9,2,108,63.57,48.59,0.07,0.76,97,998,Incorrect
4F4K_congruent,95,10,1,115,37.08,46.53,0.04,0.73,107,631,Incorrect
4F4K_congruent,95,11,1,115,18.44,40.2,0.02,0.63,107,964,Incorrect
4F4K_congruent,95,12,1,107,38.22,27.09,0.04,0.43,115,986,Incorrect
4F4K_congruent,95,13,1,115,54.07,62.55,0.06,0.98,115,780,Correct
4F4K_congruent,95,14,2,108,81.83,65.99,0.09,1.04,108,1158,Correct
4F4K_congruent,95,15,1,107,76.19,55.19,0.09,0.87,107,2017,Correct
4F4K_congruent,95,16,2,108,61.81,30.6,0.07,0.48,108,1456,Correct
4F4K_congruent,95,17,2,108,30.75,15.47,0.03,0.24,97,711,Incorrect
4F4K_congruent,95,18,2,97,15.84,38.16,0.02,0.6,97,1196,Correct
4F4K_congruent,95,19,2,97,48.45,64.81,0.05,1.02,108,670,Incorrect
4F4K_congruent,95,20,1,107,78.64,53.11,0.09,0.83,107,1605,Correct
4F4K_congruent,95,21,1,107,69.72,58.18,0.08,0.91,107,851,Correct
4F4K_congruent,95,22,2,97,56.39,85.18,0.06,1.34,97,794,Correct
4F4K_congruent,95,23,2,97,14.12,41.46,0.02,0.65,108,1406,Incorrect
4F4K_congruent,95,24,2,108,52.51,43.93,0.06,0.69,108,2363,Correct
4F4K_congruent,95,25,1,107,59.91,45.16,0.07,0.71,115,757,Incorrect
4F4K_congruent,95,26,1,115,36.74,45.1,0.04,0.71,107,1051,Incorrect
4F4K_congruent,95,27,2,97,43.12,56.01,0.05,0.88,97,950,Correct
4F4K_congruent,95,28,1,115,31.41,61.2,0.04,0.96,115,1585,Correct
4F4K_congruent,95,29,1,107,59.77,39.51,0.07,0.62,107,818,Correct
4F4K_congruent,95,30,1,115,34.45,43.76,0.04,0.69,115,966,Correct
4F4K_congruent,95,31,1,115,50.18,57.34,0.06,0.9,115,1194,Correct
4F4K_congruent,95,32,1,115,18.64,35.59,0.02,0.56,115,1166,Correct
4F4K_congruent,95,33,2,108,83.62,60.79,0.09,0.95,108,1104,Correct
4F4K_congruent,95,34,2,97,31.82,45.72,0.04,0.72,108,1510,Incorrect
4F4K_congruent,95,35,1,107,73.56,44.82,0.08,0.7,115,1422,Incorrect
4F4K_congruent,95,36,2,97,23.92,50.82,0.03,0.8,97,1379,Correct
4F4K_congruent,95,37,2,97,54.07,84.1,0.06,1.32,97,1005,Correct
4F4K_congruent,95,38,2,108,46.35,20.3,0.05,0.32,108,701,Correct
4F4K_congruent,95,39,1,107,61.48,39.02,0.07,0.61,107,743,Correct
4F4K_congruent,95,40,1,115,53.32,81.22,0.06,1.28,115,1076,Correct
4F4K_congruent,95,41,1,107,81.23,52.07,0.09,0.82,115,1120,Incorrect
4F4K_congruent,95,42,1,115,21.88,49.53,0.02,0.78,115,1188,Correct
4F4K_congruent,95,43,1,107,50.32,21.23,0.06,0.33,115,862,Incorrect
4F4K_congruent,95,44,2,97,55.11,67.19,0.06,1.06,97,820,Correct
4F4K_congruent,95,45,1,107,37.99,15.49,0.04,0.24,107,1273,Correct
4F4K_congruent,95,46,1,107,39.49,29.41,0.04,0.46,115,859,Incorrect
4F4K_congruent,95,47,2,108,64.45,36.54,0.07,0.57,108,1010,Correct
4F4K_congruent,95,48,1,107,60.61,29.34,0.07,0.46,107,1263,Correct
4F4K_congruent,95,49,1,115,67.65,87.17,0.08,1.37,115,1133,Correct
4F4K_congruent,95,50,1,107,31.45,15.53,0.04,0.24,115,1416,Incorrect
4F4K_congruent,95,51,1,115,31.53,45.45,0.04,0.71,107,1020,Incorrect
4F4K_congruent,95,52,2,97,55.03,77.02,0.06,1.21,97,1494,Correct
