condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,15,0,1,115,36.84,67.93,0.04,1.07,107,5139,Incorrect
4F4K_congruent,15,1,2,97,27.95,37.56,0.03,0.59,108,2298,Incorrect
4F4K_congruent,15,2,2,108,53.39,43.75,0.06,0.69,97,43881,Incorrect
4F4K_congruent,15,3,2,108,46.24,21.73,0.05,0.34,97,3290,Incorrect
4F4K_congruent,15,4,2,108,73.63,47.27,0.08,0.74,97,2314,Incorrect
4F4K_congruent,15,5,2,108,57.78,43.11,0.06,0.68,97,2301,Incorrect
4F4K_congruent,15,6,2,108,53.06,43.0,0.06,0.68,108,1488,Correct
4F4K_congruent,15,7,2,108,67.87,45.78,0.08,0.72,108,655,Correct
4F4K_congruent,15,8,2,108,76.19,59.2,0.09,0.93,108,787,Correct
4F4K_congruent,15,9,2,97,43.16,54.79,0.05,0.86,108,1182,Incorrect
4F4K_congruent,15,10,2,97,30.85,47.27,0.03,0.74,108,874,Incorrect
4F4K_congruent,15,11,2,108,67.72,41.6,0.08,0.65,108,2758,Correct
4F4K_congruent,15,12,1,107,72.4,47.83,0.08,0.75,115,2509,Incorrect
4F4K_congruent,15,13,2,108,69.4,56.24,0.08,0.88,108,967,Correct
4F4K_congruent,15,14,2,97,15.32,34.32,0.02,0.54,97,1589,Correct
4F4K_congruent,15,15,2,97,32.95,43.35,0.04,0.68,108,1792,Incorrect
4F4K_congruent,15,16,2,97,38.61,54.76,0.04,0.86,108,997,Incorrect
4F4K_congruent,15,17,2,108,47.08,24.36,0.05,0.38,97,1726,Incorrect
4F4K_congruent,15,18,1,107,64.8,45.46,0.07,0.71,107,1527,Correct
4F4K_congruent,15,19,1,115,19.55,48.3,0.02,0.76,115,805,Correct
4F4K_congruent,15,20,1,107,72.84,58.07,0.08,0.91,107,900,Correct
4F4K_congruent,15,21,2,108,35.21,18.06,0.04,0.28,108,1953,Correct
4F4K_congruent,15,22,1,107,63.06,36.34,0.07,0.57,107,1692,Correct
4F4K_congruent,15,23,1,107,60.42,40.5,0.07,0.64,107,822,Correct
4F4K_congruent,15,24,2,108,84.64,58.45,0.09,0.92,108,2863,Correct
4F4K_congruent,15,25,1,107,63.63,36.52,0.07,0.57,107,601,Correct
4F4K_congruent,15,26,2,108,81.38,50.67,0.09,0.8,108,653,Correct
4F4K_congruent,15,27,2,97,15.86,34.31,0.02,0.54,97,2215,Correct
4F4K_congruent,15,28,2,108,57.96,42.34,0.06,0.67,108,1753,Correct
4F4K_congruent,15,29,1,115,59.46,69.81,0.07,1.1,107,2533,Incorrect
4F4K_congruent,15,30,2,97,39.46,68.75,0.04,1.08,108,1952,Incorrect
4F4K_congruent,15,31,2,108,62.48,49.69,0.07,0.78,108,1944,Correct
4F4K_congruent,15,32,2,97,57.19,84.59,0.06,1.33,108,2605,Incorrect
4F4K_congruent,15,33,2,97,41.16,73.06,0.05,1.15,97,688,Correct
4F4K_congruent,15,34,1,107,48.29,25.92,0.05,0.41,107,1807,Correct
4F4K_congruent,15,35,2,108,82.62,63.31,0.09,0.99,108,2279,Correct
4F4K_congruent,15,36,2,97,47.73,70.97,0.05,1.11,108,1945,Incorrect
4F4K_congruent,15,37,2,97,18.18,32.96,0.02,0.52,97,1961,Correct
4F4K_congruent,15,38,1,107,69.65,49.34,0.08,0.77,107,12259,Correct
4F4K_congruent,15,39,2,97,63.45,76.19,0.07,1.2,97,1608,Correct
4F4K_congruent,15,40,1,115,40.33,65.36,0.05,1.03,107,3328,Incorrect
4F4K_congruent,15,41,2,108,50.65,41.96,0.06,0.66,108,2423,Correct
4F4K_congruent,15,42,2,97,48.77,64.01,0.05,1.01,108,2060,Incorrect
