condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,76,0,2,108,61.88,76.66,0.07,1.2,108,5838,Correct
4F4K_incongruent,76,1,1,115,18.49,46.09,0.02,0.72,115,5288,Correct
4F4K_incongruent,76,2,1,115,16.08,38.32,0.02,0.6,115,3231,Correct
4F4K_incongruent,76,3,2,108,47.72,72.05,0.05,1.13,97,2499,Incorrect
4F4K_incongruent,76,4,1,115,29.21,58.22,0.03,0.91,115,2527,Correct
4F4K_incongruent,76,5,2,108,59.96,75.22,0.07,1.18,108,2231,Correct
4F4K_incongruent,76,6,2,108,48.25,77.83,0.05,1.22,108,3024,Correct
4F4K_incongruent,76,7,1,115,30.51,45.98,0.03,0.72,115,3269,Correct
4F4K_incongruent,76,8,1,107,76.41,53.27,0.09,0.84,107,3119,Correct
4F4K_incongruent,76,9,1,115,69.38,86.2,0.08,1.35,107,1744,Incorrect
4F4K_incongruent,76,10,2,97,61.44,37.69,0.07,0.59,108,3950,Incorrect
4F4K_incongruent,76,11,1,107,87.61,65.99,0.1,1.04,107,3235,Correct
4F4K_incongruent,76,12,2,108,33.67,47.73,0.04,0.75,97,6828,Incorrect
4F4K_incongruent,76,13,1,107,40.21,25.77,0.04,0.4,115,7475,Incorrect
4F4K_incongruent,76,14,1,107,64.51,35.99,0.07,0.57,115,8967,Incorrect
4F4K_incongruent,76,15,1,107,50.19,28.42,0.06,0.45,107,6562,Correct
4F4K_incongruent,76,16,1,115,33.96,59.79,0.04,0.94,115,3437,Correct
4F4K_incongruent,76,17,2,97,75.52,61.46,0.08,0.97,108,8755,Incorrect
4F4K_incongruent,76,18,2,108,36.95,61.32,0.04,0.96,108,7349,Correct
4F4K_incongruent,76,19,1,107,77.64,58.6,0.09,0.92,115,8274,Incorrect
4F4K_incongruent,76,20,2,108,28.12,49.22,0.03,0.77,108,15386,Correct
4F4K_incongruent,76,21,1,115,50.42,78.84,0.06,1.24,107,19501,Incorrect
4F4K_incongruent,76,22,2,108,31.93,55.16,0.04,0.87,108,4386,Correct
4F4K_incongruent,76,23,2,108,48.22,69.64,0.05,1.09,108,4716,Correct
4F4K_incongruent,76,24,2,108,50.75,81.14,0.06,1.27,108,1374,Correct
4F4K_incongruent,76,25,2,97,72.5,49.77,0.08,0.78,108,2811,Incorrect
4F4K_incongruent,76,26,1,115,28.33,44.23,0.03,0.69,115,6053,Correct
4F4K_incongruent,76,27,1,107,64.95,41.58,0.07,0.65,107,5801,Correct
4F4K_incongruent,76,28,1,107,44.49,19.74,0.05,0.31,115,2292,Incorrect
4F4K_incongruent,76,29,1,115,41.55,65.62,0.05,1.03,115,5966,Correct
4F4K_incongruent,76,30,1,107,47.64,35.8,0.05,0.56,115,578,Incorrect
4F4K_incongruent,76,31,2,97,66.53,56.32,0.07,0.88,97,4426,Correct
4F4K_incongruent,76,32,2,97,39.95,14.6,0.04,0.23,97,9195,Correct
4F4K_incongruent,76,33,2,97,52.06,28.62,0.06,0.45,97,7440,Correct
4F4K_incongruent,76,34,2,108,25.03,56.14,0.03,0.88,108,2268,Correct
4F4K_incongruent,76,35,2,97,53.46,22.7,0.06,0.36,97,7686,Correct
4F4K_incongruent,76,36,2,97,47.11,17.27,0.05,0.27,97,4470,Correct
4F4K_incongruent,76,37,1,115,14.27,40.62,0.02,0.64,115,14181,Correct
4F4K_incongruent,76,38,1,107,57.0,38.37,0.06,0.6,107,2151,Correct
4F4K_incongruent,76,39,2,108,38.62,70.66,0.04,1.11,97,6184,Incorrect
4F4K_incongruent,76,40,1,115,17.21,33.07,0.02,0.52,115,2619,Correct
4F4K_incongruent,76,41,2,97,44.98,15.49,0.05,0.24,97,6480,Correct
4F4K_incongruent,76,42,1,115,42.84,51.83,0.05,0.81,107,13628,Incorrect
4F4K_incongruent,76,43,2,108,35.5,49.7,0.04,0.78,108,6068,Correct
4F4K_incongruent,76,44,1,107,43.08,25.27,0.05,0.4,115,9597,Incorrect
4F4K_incongruent,76,45,1,107,72.6,45.01,0.08,0.71,107,12287,Correct
4F4K_incongruent,76,46,1,115,43.35,55.58,0.05,0.87,107,5553,Incorrect
4F4K_incongruent,76,47,1,115,35.69,45.93,0.04,0.72,115,5159,Correct
4F4K_incongruent,76,48,2,108,42.21,53.1,0.05,0.83,108,3653,Correct
4F4K_incongruent,76,49,2,97,60.13,52.86,0.07,0.83,97,2244,Correct
4F4K_incongruent,76,50,1,107,38.16,14.02,0.04,0.22,115,14121,Incorrect
4F4K_incongruent,76,51,1,107,70.67,40.81,0.08,0.64,115,3499,Incorrect
4F4K_incongruent,76,52,1,115,47.34,59.89,0.05,0.94,115,2836,Correct
4F4K_incongruent,76,53,1,115,27.96,52.89,0.03,0.83,115,1849,Correct
4F4K_incongruent,76,54,1,115,27.91,55.04,0.03,0.86,115,1504,Correct
4F4K_incongruent,76,55,1,115,60.92,72.42,0.07,1.14,115,1148,Correct
4F4K_incongruent,76,56,1,107,55.98,26.68,0.06,0.42,107,2237,Correct
4F4K_incongruent,76,57,1,107,66.91,38.94,0.07,0.61,115,2724,Incorrect
4F4K_incongruent,76,58,1,115,63.65,77.23,0.07,1.21,115,2653,Correct
4F4K_incongruent,76,59,2,97,49.87,36.32,0.06,0.57,97,10624,Correct
4F4K_incongruent,76,60,2,97,77.66,59.58,0.09,0.94,108,4384,Incorrect
4F4K_incongruent,76,61,1,115,44.46,56.08,0.05,0.88,115,4049,Correct
4F4K_incongruent,76,62,1,107,65.3,47.08,0.07,0.74,115,6525,Incorrect
4F4K_incongruent,76,63,1,107,70.99,47.26,0.08,0.74,107,948,Correct
4F4K_incongruent,76,64,1,115,42.73,73.96,0.05,1.16,115,2041,Correct
4F4K_incongruent,76,65,1,107,53.28,22.69,0.06,0.36,107,6352,Correct
4F4K_incongruent,76,66,2,97,40.54,12.72,0.05,0.2,97,2923,Correct
4F4K_incongruent,76,67,2,108,22.95,42.29,0.03,0.66,97,2921,Incorrect
4F4K_incongruent,76,68,1,115,21.01,48.4,0.02,0.76,115,10792,Correct
4F4K_incongruent,76,69,1,107,36.24,14.48,0.04,0.23,107,2262,Correct
4F4K_incongruent,76,70,1,107,56.78,31.95,0.06,0.5,107,4537,Correct
4F4K_incongruent,76,71,2,108,50.95,69.7,0.06,1.09,108,3387,Correct
4F4K_incongruent,76,72,1,107,53.49,31.14,0.06,0.49,107,6704,Correct
4F4K_incongruent,76,73,1,107,62.7,40.37,0.07,0.63,107,4451,Correct
4F4K_incongruent,76,74,1,115,39.44,62.13,0.04,0.98,115,3225,Correct
4F4K_incongruent,76,75,2,108,53.78,64.6,0.06,1.01,97,3748,Incorrect
4F4K_incongruent,76,76,2,97,38.22,27.36,0.04,0.43,97,1517,Correct
4F4K_incongruent,76,77,1,115,38.45,69.26,0.04,1.09,115,10744,Correct
4F4K_incongruent,76,78,1,115,49.53,58.68,0.06,0.92,107,1963,Incorrect
4F4K_incongruent,76,79,2,108,27.94,61.0,0.03,0.96,108,6127,Correct
4F4K_incongruent,76,80,2,108,52.14,70.06,0.06,1.1,97,2715,Incorrect
4F4K_incongruent,76,81,1,107,43.94,27.84,0.05,0.44,115,7229,Incorrect
4F4K_incongruent,76,82,2,97,43.65,18.88,0.05,0.3,97,9543,Correct
4F4K_incongruent,76,83,1,115,29.21,51.44,0.03,0.81,107,9692,Incorrect
4F4K_incongruent,76,84,2,97,35.99,25.85,0.04,0.41,108,8571,Incorrect
4F4K_incongruent,76,85,1,107,74.45,58.15,0.08,0.91,115,5797,Incorrect
4F4K_incongruent,76,86,1,107,55.28,27.39,0.06,0.43,107,6838,Correct
4F4K_incongruent,76,87,1,115,49.73,57.93,0.06,0.91,115,3509,Correct
4F4K_incongruent,76,88,2,97,67.99,57.88,0.08,0.91,97,11050,Correct
4F4K_incongruent,76,89,1,107,76.63,55.85,0.09,0.88,115,6093,Incorrect
4F4K_incongruent,76,90,1,107,66.21,52.36,0.07,0.82,107,2467,Correct
4F4K_incongruent,76,91,1,107,54.86,37.45,0.06,0.59,107,3201,Correct
4F4K_incongruent,76,92,2,97,87.76,64.52,0.1,1.01,108,1784,Incorrect
4F4K_incongruent,76,93,2,108,62.66,85.14,0.07,1.34,97,2120,Incorrect
4F4K_incongruent,76,94,2,108,10.17,32.81,0.01,0.52,97,3243,Incorrect
4F4K_incongruent,76,95,2,97,64.14,37.13,0.07,0.58,97,9627,Correct
4F4K_incongruent,76,96,1,115,32.18,58.03,0.04,0.91,115,11000,Correct
4F4K_incongruent,76,97,1,115,32.44,48.83,0.04,0.77,115,3708,Correct
4F4K_incongruent,76,98,1,115,65.21,87.34,0.07,1.37,107,2133,Incorrect
4F4K_incongruent,76,99,2,108,33.52,49.74,0.04,0.78,108,22776,Correct
4F4K_incongruent,76,100,1,115,50.69,69.7,0.06,1.09,107,5528,Incorrect
4F4K_incongruent,76,101,1,107,57.38,27.01,0.06,0.42,107,1762,Correct
4F4K_incongruent,76,102,1,107,76.77,58.88,0.09,0.92,115,2182,Incorrect
4F4K_incongruent,76,103,2,108,41.89,70.34,0.05,1.1,108,18122,Correct
4F4K_incongruent,76,104,2,97,37.95,12.46,0.04,0.2,97,1435,Correct
4F4K_incongruent,76,105,1,107,64.23,39.78,0.07,0.62,115,5894,Incorrect
4F4K_incongruent,76,106,2,97,47.31,39.24,0.05,0.62,97,2192,Correct
4F4K_incongruent,76,107,2,108,38.3,63.42,0.04,1.0,108,1800,Correct
4F4K_incongruent,76,108,2,108,35.63,49.55,0.04,0.78,108,1638,Correct
4F4K_incongruent,76,109,2,97,49.32,18.46,0.06,0.29,97,1583,Correct
4F4K_incongruent,76,110,2,97,54.05,34.85,0.06,0.55,97,3503,Correct
4F4K_incongruent,76,111,2,97,61.41,47.04,0.07,0.74,97,7761,Correct
4F4K_incongruent,76,112,2,97,45.56,35.04,0.05,0.55,108,2653,Incorrect
4F4K_incongruent,76,113,2,97,51.56,27.78,0.06,0.44,108,2227,Incorrect
4F4K_incongruent,76,114,1,115,58.24,84.91,0.07,1.33,107,5018,Incorrect
4F4K_incongruent,76,115,1,115,16.41,46.34,0.02,0.73,107,3723,Incorrect
4F4K_incongruent,76,116,1,115,27.84,58.39,0.03,0.92,115,2258,Correct
4F4K_incongruent,76,117,1,115,64.75,80.02,0.07,1.26,107,3898,Incorrect
4F4K_incongruent,76,118,1,107,40.11,13.8,0.04,0.22,107,7350,Correct
4F4K_incongruent,76,119,1,107,36.53,15.05,0.04,0.24,107,2973,Correct
4F4K_incongruent,76,120,2,108,65.44,84.67,0.07,1.33,97,7883,Incorrect
4F4K_incongruent,76,121,1,107,32.9,15.21,0.04,0.24,115,2080,Incorrect
4F4K_incongruent,76,122,1,107,74.38,46.85,0.08,0.74,107,2438,Correct
4F4K_incongruent,76,123,1,107,66.33,41.57,0.07,0.65,107,2623,Correct
4F4K_incongruent,76,124,2,108,53.05,80.44,0.06,1.26,97,5908,Incorrect
4F4K_incongruent,76,125,1,115,44.6,70.99,0.05,1.12,115,1882,Correct
4F4K_incongruent,76,126,1,115,40.39,47.87,0.05,0.75,107,3394,Incorrect
4F4K_incongruent,76,127,1,115,56.21,83.5,0.06,1.31,107,1390,Incorrect
4F4K_incongruent,76,128,1,115,65.95,78.34,0.07,1.23,115,1183,Correct
4F4K_incongruent,76,129,2,97,61.76,38.79,0.07,0.61,97,4150,Correct
4F4K_incongruent,76,130,1,115,42.3,53.02,0.05,0.83,115,987,Correct
4F4K_incongruent,76,131,2,97,57.01,27.41,0.06,0.43,97,5164,Correct
4F4K_incongruent,76,132,1,107,73.14,49.28,0.08,0.77,115,2825,Incorrect
4F4K_incongruent,76,133,1,115,19.72,50.31,0.02,0.79,107,1308,Incorrect
4F4K_incongruent,76,134,1,115,28.8,40.09,0.03,0.63,115,1841,Correct
4F4K_incongruent,76,135,2,97,58.19,34.09,0.07,0.54,97,2237,Correct
4F4K_incongruent,76,136,1,107,41.94,22.24,0.05,0.35,115,1534,Incorrect
4F4K_incongruent,76,137,1,107,66.33,53.24,0.07,0.84,107,864,Correct
4F4K_incongruent,76,138,2,108,54.77,64.83,0.06,1.02,97,1337,Incorrect
4F4K_incongruent,76,139,2,108,35.06,55.33,0.04,0.87,97,3940,Incorrect
4F4K_incongruent,76,140,2,97,73.54,58.1,0.08,0.91,97,868,Correct
4F4K_incongruent,76,141,1,115,35.21,53.77,0.04,0.84,115,727,Correct
4F4K_incongruent,76,142,2,97,83.37,67.16,0.09,1.06,97,799,Correct
4F4K_incongruent,76,143,2,97,51.66,40.64,0.06,0.64,108,825,Incorrect
4F4K_incongruent,76,144,2,108,64.3,74.77,0.07,1.17,97,685,Incorrect
4F4K_incongruent,76,145,2,108,47.46,73.27,0.05,1.15,97,961,Incorrect
4F4K_incongruent,76,146,2,97,45.54,16.69,0.05,0.26,97,2157,Correct
4F4K_incongruent,76,147,1,115,22.37,52.94,0.03,0.83,115,854,Correct
4F4K_incongruent,76,148,1,107,81.44,56.0,0.09,0.88,107,818,Correct
4F4K_incongruent,76,149,2,108,40.06,54.35,0.04,0.85,108,3299,Correct
4F4K_incongruent,76,150,2,97,54.2,43.12,0.06,0.68,97,836,Correct
4F4K_incongruent,76,151,2,97,59.28,39.87,0.07,0.63,108,3710,Incorrect
4F4K_incongruent,76,152,2,108,38.09,68.94,0.04,1.08,97,878,Incorrect
4F4K_incongruent,76,153,2,108,34.12,52.72,0.04,0.83,108,12027,Correct
4F4K_incongruent,76,154,2,97,64.79,35.24,0.07,0.55,97,1731,Correct
4F4K_incongruent,76,155,1,107,39.02,26.18,0.04,0.41,115,2082,Incorrect
4F4K_incongruent,76,156,2,97,47.85,23.43,0.05,0.37,108,9184,Incorrect
4F4K_incongruent,76,157,2,108,30.89,54.72,0.03,0.86,108,1619,Correct
4F4K_incongruent,76,158,1,107,63.13,39.92,0.07,0.63,107,519,Correct
4F4K_incongruent,76,159,1,107,76.37,45.75,0.09,0.72,107,2438,Correct
4F4K_incongruent,76,160,2,97,76.22,59.07,0.09,0.93,97,2604,Correct
4F4K_incongruent,76,161,2,97,55.81,30.99,0.06,0.49,97,13075,Correct
4F4K_incongruent,76,162,2,97,56.15,35.6,0.06,0.56,97,1340,Correct
4F4K_incongruent,76,163,1,115,20.5,49.03,0.02,0.77,115,9646,Correct
4F4K_incongruent,76,164,2,97,46.88,26.58,0.05,0.42,97,2569,Correct
4F4K_incongruent,76,165,2,97,81.32,63.62,0.09,1.0,97,1189,Correct
4F4K_incongruent,76,166,1,107,54.26,26.24,0.06,0.41,115,452,Incorrect
4F4K_incongruent,76,167,2,108,55.52,72.09,0.06,1.13,97,1708,Incorrect
4F4K_incongruent,76,168,2,97,46.91,26.95,0.05,0.42,97,4094,Correct
4F4K_incongruent,76,169,1,107,88.45,64.78,0.1,1.02,115,900,Incorrect
4F4K_incongruent,76,170,2,97,67.63,57.19,0.08,0.9,97,4846,Correct
4F4K_incongruent,76,171,1,115,23.76,50.79,0.03,0.8,107,1591,Incorrect
4F4K_incongruent,76,172,1,115,39.62,63.08,0.04,0.99,115,1853,Correct
4F4K_incongruent,76,173,1,115,56.6,74.59,0.06,1.17,115,888,Correct
4F4K_incongruent,76,174,2,97,61.77,31.99,0.07,0.5,97,10130,Correct
4F4K_incongruent,76,175,2,108,65.53,83.06,0.07,1.3,97,1807,Incorrect
4F4K_incongruent,76,176,2,108,50.71,78.61,0.06,1.23,108,1465,Correct
4F4K_incongruent,76,177,2,108,58.07,72.42,0.06,1.14,108,1922,Correct
4F4K_incongruent,76,178,1,107,34.15,17.52,0.04,0.28,107,941,Correct
4F4K_incongruent,76,179,2,97,52.0,33.54,0.06,0.53,97,4964,Correct
4F4K_incongruent,76,180,2,97,50.35,30.27,0.06,0.48,97,1886,Correct
4F4K_incongruent,76,181,2,97,64.45,47.66,0.07,0.75,97,3034,Correct
