condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,40,0,1,115,53.91,64.8,0.06,1.02,107,1252,Correct
4F4K_incongruent,40,1,1,115,42.86,73.98,0.05,1.16,115,840,Incorrect
4F4K_incongruent,40,2,1,115,44.52,60.29,0.05,0.95,107,1143,Correct
4F4K_incongruent,40,3,1,115,56.04,75.15,0.06,1.18,107,661,Incorrect
4F4K_incongruent,40,4,1,115,47.07,66.4,0.05,1.04,107,622,Correct
4F4K_incongruent,40,5,1,115,29.93,46.09,0.03,0.72,115,645,Correct
4F4K_incongruent,40,6,1,115,25.18,38.87,0.03,0.61,107,910,Correct
4F4K_incongruent,40,7,1,115,28.62,38.56,0.03,0.61,107,1226,Correct
4F4K_incongruent,40,8,1,107,75.75,58.41,0.08,0.92,115,877,Incorrect
4F4K_incongruent,40,9,2,108,17.94,40.49,0.02,0.64,108,1114,Incorrect
4F4K_incongruent,40,10,2,108,14.55,39.72,0.02,0.62,108,1288,Incorrect
4F4K_incongruent,40,11,2,97,68.88,43.22,0.08,0.68,97,1242,Correct
4F4K_incongruent,40,12,1,107,76.79,45.93,0.09,0.72,115,1255,Correct
4F4K_incongruent,40,13,2,97,43.42,22.22,0.05,0.35,97,1246,Correct
4F4K_incongruent,40,14,1,115,58.74,82.51,0.07,1.3,115,1443,Correct
4F4K_incongruent,40,15,2,108,29.24,52.12,0.03,0.82,97,1018,Incorrect
4F4K_incongruent,40,16,1,115,12.49,30.17,0.01,0.47,107,1495,Incorrect
4F4K_incongruent,40,17,2,108,19.26,48.86,0.02,0.77,108,1466,Correct
4F4K_incongruent,40,18,1,107,61.56,37.73,0.07,0.59,107,1083,Incorrect
4F4K_incongruent,40,19,2,97,67.59,51.31,0.08,0.81,108,982,Correct
4F4K_incongruent,40,20,1,115,27.46,42.05,0.03,0.66,115,1244,Incorrect
4F4K_incongruent,40,21,1,115,41.83,56.29,0.05,0.88,107,2596,Correct
4F4K_incongruent,40,22,1,115,54.08,69.85,0.06,1.1,115,2026,Incorrect
4F4K_incongruent,40,23,2,97,78.53,54.6,0.09,0.86,108,1482,Correct
4F4K_incongruent,40,24,1,115,36.97,59.11,0.04,0.93,115,1523,Correct
4F4K_incongruent,40,25,2,108,43.43,65.08,0.05,1.02,108,1981,Incorrect
4F4K_incongruent,40,26,1,107,61.12,52.41,0.07,0.82,115,890,Correct
4F4K_incongruent,40,27,1,115,39.05,57.64,0.04,0.91,115,1352,Correct
4F4K_incongruent,40,28,1,107,34.65,12.14,0.04,0.19,107,1410,Correct
4F4K_incongruent,40,29,1,115,67.26,79.51,0.08,1.25,115,2677,Incorrect
4F4K_incongruent,40,30,2,97,35.5,11.3,0.04,0.18,97,816,Correct
4F4K_incongruent,40,31,2,97,65.66,33.95,0.07,0.53,108,1298,Incorrect
4F4K_incongruent,40,32,1,115,29.98,42.35,0.03,0.67,115,1111,Correct
4F4K_incongruent,40,33,1,115,10.6,35.87,0.01,0.56,107,1719,Incorrect
4F4K_incongruent,40,34,2,97,66.21,48.5,0.07,0.76,108,1175,Correct
4F4K_incongruent,40,35,1,115,37.87,69.94,0.04,1.1,115,1539,Correct
4F4K_incongruent,40,36,2,108,43.59,76.03,0.05,1.19,97,2048,Incorrect
4F4K_incongruent,40,37,1,107,76.96,63.39,0.09,1.0,115,1165,Correct
4F4K_incongruent,40,38,2,97,32.76,12.52,0.04,0.2,108,1460,Correct
4F4K_incongruent,40,39,2,97,46.06,21.5,0.05,0.34,97,1333,Correct
4F4K_incongruent,40,40,1,107,67.12,57.08,0.08,0.9,107,1463,Incorrect
4F4K_incongruent,40,41,2,97,45.68,34.06,0.05,0.53,97,1870,Incorrect
4F4K_incongruent,40,42,1,115,53.34,76.5,0.06,1.2,107,1704,Incorrect
