condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,63,0,1,115,37.33,61.24,0.04,0.96,107,2293,Incorrect
4F4K_congruent,63,1,2,108,86.39,66.09,0.1,1.04,97,889,Incorrect
4F4K_congruent,63,2,2,97,31.37,48.16,0.04,0.76,97,1200,Correct
4F4K_congruent,63,3,1,115,59.74,77.64,0.07,1.22,115,615,Correct
4F4K_congruent,63,4,1,115,33.94,42.04,0.04,0.66,115,325,Correct
4F4K_congruent,63,5,2,108,76.6,59.3,0.09,0.93,97,355,Incorrect
4F4K_congruent,63,6,1,115,47.31,63.16,0.05,0.99,107,1534,Incorrect
4F4K_congruent,63,7,1,115,38.72,52.44,0.04,0.82,115,296,Correct
4F4K_congruent,63,8,1,107,57.39,46.47,0.06,0.73,115,578,Incorrect
4F4K_congruent,63,9,1,115,37.95,46.61,0.04,0.73,107,418,Incorrect
4F4K_congruent,63,10,2,97,49.31,74.61,0.06,1.17,97,571,Correct
4F4K_congruent,63,11,2,97,38.6,50.06,0.04,0.79,97,488,Correct
4F4K_congruent,63,12,1,107,41.7,30.29,0.05,0.48,107,235,Correct
4F4K_congruent,63,13,2,97,17.63,47.53,0.02,0.75,97,379,Correct
4F4K_congruent,63,14,2,97,23.97,54.57,0.03,0.86,108,238,Incorrect
4F4K_congruent,63,15,1,115,64.25,84.34,0.07,1.32,115,532,Correct
4F4K_congruent,63,16,2,97,55.3,64.31,0.06,1.01,97,663,Correct
4F4K_congruent,63,17,1,107,47.81,32.12,0.05,0.5,107,541,Correct
4F4K_congruent,63,18,2,97,55.49,78.92,0.06,1.24,108,455,Incorrect
4F4K_congruent,63,19,2,97,44.97,58.76,0.05,0.92,108,302,Incorrect
4F4K_congruent,63,20,2,108,75.6,61.39,0.08,0.96,97,621,Incorrect
4F4K_congruent,63,21,1,107,53.59,41.93,0.06,0.66,115,1691,Incorrect
4F4K_congruent,63,22,2,97,24.65,40.98,0.03,0.64,108,1622,Incorrect
4F4K_congruent,63,23,2,108,43.13,24.67,0.05,0.39,97,417,Incorrect
4F4K_congruent,63,24,2,97,60.2,87.75,0.07,1.38,97,526,Correct
4F4K_congruent,63,25,1,115,36.1,51.59,0.04,0.81,115,1762,Correct
4F4K_congruent,63,26,2,97,50.35,59.79,0.06,0.94,97,2157,Correct
4F4K_congruent,63,27,2,108,40.83,19.81,0.05,0.31,108,1807,Correct
4F4K_congruent,63,28,1,107,38.08,15.93,0.04,0.25,115,2307,Incorrect
4F4K_congruent,63,29,2,108,37.0,20.2,0.04,0.32,97,700,Incorrect
4F4K_congruent,63,30,2,97,60.59,73.18,0.07,1.15,108,1511,Incorrect
4F4K_congruent,63,31,2,108,69.06,58.61,0.08,0.92,108,770,Correct
4F4K_congruent,63,32,2,108,81.19,62.21,0.09,0.98,108,603,Correct
4F4K_congruent,63,33,1,107,48.97,37.25,0.05,0.59,115,646,Incorrect
4F4K_congruent,63,34,2,97,35.44,62.28,0.04,0.98,97,586,Correct
4F4K_congruent,63,35,2,97,29.84,51.4,0.03,0.81,97,1427,Correct
4F4K_congruent,63,36,2,108,36.63,21.5,0.04,0.34,115,453,Incorrect
4F4K_congruent,63,37,2,97,42.61,58.6,0.05,0.92,108,482,Incorrect
4F4K_congruent,63,38,2,108,89.0,64.12,0.1,1.01,97,456,Incorrect
4F4K_congruent,63,39,2,108,81.4,65.16,0.09,1.02,97,753,Incorrect
4F4K_congruent,63,40,1,107,71.61,57.6,0.08,0.9,107,473,Correct
4F4K_congruent,63,41,2,108,54.72,42.59,0.06,0.67,97,1073,Incorrect
4F4K_congruent,63,42,1,107,49.48,32.66,0.06,0.51,107,923,Correct
4F4K_congruent,63,43,2,97,23.85,51.66,0.03,0.81,97,1571,Correct
4F4K_congruent,63,44,2,97,17.9,42.03,0.02,0.66,108,1616,Incorrect
4F4K_congruent,63,45,1,115,16.75,43.67,0.02,0.69,115,1599,Correct
4F4K_congruent,63,46,1,115,61.15,79.97,0.07,1.26,107,964,Incorrect
4F4K_congruent,63,47,1,107,39.78,26.58,0.04,0.42,115,915,Incorrect
4F4K_congruent,63,48,2,108,41.54,25.18,0.05,0.4,108,680,Correct
4F4K_congruent,63,49,2,108,69.62,52.5,0.08,0.82,108,663,Correct
4F4K_congruent,63,50,2,97,33.08,64.57,0.04,1.01,97,782,Correct
