condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,55,0,1,115,40.88,56.99,0.05,0.9,115,5160,Correct
4F4K_congruent,55,1,2,97,41.36,54.34,0.05,0.85,108,4557,Incorrect
4F4K_congruent,55,2,2,108,55.54,32.26,0.06,0.51,97,3429,Incorrect
4F4K_congruent,55,3,2,97,33.35,49.88,0.04,0.78,108,2735,Incorrect
4F4K_congruent,55,4,1,107,34.55,13.39,0.04,0.21,115,2586,Incorrect
4F4K_congruent,55,5,1,115,32.36,65.59,0.04,1.03,115,4965,Correct
4F4K_congruent,55,6,1,115,11.03,34.72,0.01,0.55,107,2316,Incorrect
4F4K_congruent,55,7,2,97,40.82,62.83,0.05,0.99,97,8434,Correct
4F4K_congruent,55,8,2,97,44.77,59.23,0.05,0.93,97,1225,Correct
4F4K_congruent,55,9,1,107,57.59,31.36,0.06,0.49,107,3802,Correct
4F4K_congruent,55,10,2,108,35.93,19.91,0.04,0.31,108,5857,Correct
4F4K_congruent,55,11,2,108,69.28,48.06,0.08,0.75,97,2479,Incorrect
4F4K_congruent,55,12,1,115,60.18,86.45,0.07,1.36,115,4769,Correct
4F4K_congruent,55,13,2,108,45.28,18.77,0.05,0.29,108,2439,Correct
4F4K_congruent,55,14,1,115,53.73,76.93,0.06,1.21,107,3982,Incorrect
4F4K_congruent,55,15,1,115,39.64,59.46,0.04,0.93,115,1943,Correct
4F4K_congruent,55,16,1,107,44.32,35.4,0.05,0.56,107,1757,Correct
4F4K_congruent,55,17,2,97,31.0,58.88,0.03,0.92,97,1454,Correct
4F4K_congruent,55,18,2,108,55.17,44.97,0.06,0.71,108,2668,Correct
4F4K_congruent,55,19,2,97,42.76,69.57,0.05,1.09,97,1656,Correct
4F4K_congruent,55,20,1,115,42.58,69.88,0.05,1.1,115,1893,Correct
4F4K_congruent,55,21,2,108,57.31,50.15,0.06,0.79,97,1177,Incorrect
4F4K_congruent,55,22,2,97,42.41,50.38,0.05,0.79,97,1080,Correct
4F4K_congruent,55,23,1,107,35.43,14.49,0.04,0.23,107,1543,Correct
4F4K_congruent,55,24,1,115,25.97,37.08,0.03,0.58,107,2017,Incorrect
4F4K_congruent,55,25,1,107,47.15,23.08,0.05,0.36,115,3415,Incorrect
