condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,96,0,2,97,62.38,32.37,0.07,0.51,108,16678,Incorrect
4F4K_incongruent,96,1,2,97,72.24,53.27,0.08,0.84,97,1262,Correct
4F4K_incongruent,96,2,1,115,29.32,51.27,0.03,0.81,115,1808,Correct
4F4K_incongruent,96,3,1,107,57.89,31.73,0.06,0.5,115,2532,Incorrect
4F4K_incongruent,96,4,1,115,61.31,82.24,0.07,1.29,107,1671,Incorrect
4F4K_incongruent,96,5,1,107,40.72,29.58,0.05,0.46,115,1665,Incorrect
4F4K_incongruent,96,6,1,115,30.48,61.22,0.03,0.96,107,1174,Incorrect
4F4K_incongruent,96,7,1,115,41.08,65.36,0.05,1.03,107,1167,Incorrect
4F4K_incongruent,96,8,2,97,33.08,14.09,0.04,0.22,108,905,Incorrect
4F4K_incongruent,96,9,2,108,51.19,76.45,0.06,1.2,97,1075,Incorrect
4F4K_incongruent,96,10,1,115,34.83,67.57,0.04,1.06,115,1757,Correct
4F4K_incongruent,96,11,2,97,66.9,34.21,0.07,0.54,108,2360,Incorrect
4F4K_incongruent,96,12,1,107,79.56,63.79,0.09,1.0,115,2748,Incorrect
4F4K_incongruent,96,13,1,107,75.69,44.69,0.08,0.7,107,985,Correct
4F4K_incongruent,96,14,1,107,63.72,53.72,0.07,0.84,107,1869,Correct
4F4K_incongruent,96,15,2,97,59.49,30.28,0.07,0.48,108,744,Incorrect
4F4K_incongruent,96,16,2,97,77.49,54.28,0.09,0.85,97,1714,Correct
4F4K_incongruent,96,17,1,115,49.0,77.77,0.05,1.22,115,724,Correct
4F4K_incongruent,96,18,1,107,60.88,39.62,0.07,0.62,107,4100,Correct
4F4K_incongruent,96,19,1,115,23.77,54.75,0.03,0.86,115,1443,Correct
4F4K_incongruent,96,20,1,115,54.84,78.16,0.06,1.23,107,1107,Incorrect
4F4K_incongruent,96,21,2,97,86.87,64.69,0.1,1.02,97,1188,Correct
4F4K_incongruent,96,22,1,115,47.34,64.41,0.05,1.01,115,785,Correct
4F4K_incongruent,96,23,2,97,75.05,52.42,0.08,0.82,108,1836,Incorrect
4F4K_incongruent,96,24,2,108,34.12,44.35,0.04,0.7,108,1544,Correct
4F4K_incongruent,96,25,2,108,67.65,84.06,0.08,1.32,97,1601,Incorrect
4F4K_incongruent,96,26,2,108,29.37,53.24,0.03,0.84,108,1849,Correct
4F4K_incongruent,96,27,1,107,70.43,60.79,0.08,0.95,107,1109,Correct
4F4K_incongruent,96,28,1,115,12.86,37.59,0.01,0.59,115,2663,Correct
4F4K_incongruent,96,29,1,107,54.32,37.58,0.06,0.59,107,1415,Correct
