condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,163,0,1,115,30.29,43.31,0.03,0.68,115,10793,Correct
4F4K_congruent,163,1,1,115,21.84,45.57,0.02,0.72,115,1516,Correct
4F4K_congruent,163,2,2,97,37.66,70.16,0.04,1.1,108,1833,Incorrect
4F4K_congruent,163,3,2,108,80.0,50.5,0.09,0.79,97,4097,Incorrect
4F4K_congruent,163,4,2,97,27.4,54.31,0.03,0.85,108,2584,Incorrect
4F4K_congruent,163,5,1,115,20.78,46.83,0.02,0.74,115,1036,Correct
4F4K_congruent,163,6,2,108,51.07,40.12,0.06,0.63,108,4273,Correct
4F4K_congruent,163,7,2,108,36.83,20.81,0.04,0.33,108,2538,Correct
4F4K_congruent,163,8,2,108,65.21,38.62,0.07,0.61,108,1300,Correct
4F4K_congruent,163,9,1,115,45.75,74.82,0.05,1.18,107,1602,Incorrect
4F4K_congruent,163,10,1,115,31.81,50.98,0.04,0.8,115,679,Correct
4F4K_congruent,163,11,2,108,58.9,28.21,0.07,0.44,108,954,Correct
4F4K_congruent,163,12,2,97,57.61,81.04,0.06,1.27,108,744,Incorrect
4F4K_congruent,163,13,2,97,50.04,77.08,0.06,1.21,97,729,Correct
4F4K_congruent,163,14,2,97,39.02,53.45,0.04,0.84,97,940,Correct
4F4K_congruent,163,15,1,107,66.38,35.78,0.07,0.56,107,1581,Correct
4F4K_congruent,163,16,1,115,46.79,69.81,0.05,1.1,107,700,Incorrect
4F4K_congruent,163,17,1,107,80.01,50.52,0.09,0.79,107,825,Correct
4F4K_congruent,163,18,2,108,52.3,27.56,0.06,0.43,108,775,Correct
4F4K_congruent,163,19,1,107,66.6,48.6,0.07,0.76,107,11314,Correct
4F4K_congruent,163,20,1,115,59.27,83.45,0.07,1.31,107,1073,Incorrect
4F4K_congruent,163,21,2,108,60.88,32.55,0.07,0.51,108,911,Correct
4F4K_congruent,163,22,2,108,67.71,47.54,0.08,0.75,108,814,Correct
4F4K_congruent,163,23,1,115,49.66,69.43,0.06,1.09,107,774,Incorrect
4F4K_congruent,163,24,2,97,37.12,57.38,0.04,0.9,97,1009,Incorrect
4F4K_congruent,163,25,2,108,42.83,25.44,0.05,0.4,97,909,Incorrect
4F4K_congruent,163,26,1,115,28.57,39.31,0.03,0.62,107,1932,Incorrect
4F4K_congruent,163,27,2,108,89.09,67.89,0.1,1.07,108,1825,Correct
4F4K_congruent,163,28,2,108,37.6,24.92,0.04,0.39,108,1500,Correct
4F4K_congruent,163,29,2,108,55.97,37.49,0.06,0.59,108,830,Correct
4F4K_congruent,163,30,1,107,85.66,67.32,0.1,1.06,107,1263,Correct
4F4K_congruent,163,31,1,115,20.63,36.62,0.02,0.58,115,837,Correct
4F4K_congruent,163,32,1,115,40.1,72.83,0.04,1.14,115,724,Correct
4F4K_congruent,163,33,1,107,47.61,23.9,0.05,0.38,107,689,Correct
4F4K_congruent,163,34,1,107,62.83,47.69,0.07,0.75,107,1289,Correct
4F4K_congruent,163,35,1,107,43.61,25.28,0.05,0.4,107,798,Correct
4F4K_congruent,163,36,2,108,52.56,40.85,0.06,0.64,108,1706,Correct
4F4K_congruent,163,37,1,107,46.34,34.93,0.05,0.55,107,748,Correct
4F4K_congruent,163,38,1,107,42.36,28.22,0.05,0.44,107,904,Correct
4F4K_congruent,163,39,2,97,52.99,82.47,0.06,1.3,97,1542,Incorrect
4F4K_congruent,163,40,1,107,49.54,37.92,0.06,0.6,107,826,Correct
4F4K_congruent,163,41,1,107,66.83,56.43,0.07,0.89,107,1233,Correct
4F4K_congruent,163,42,2,97,34.6,50.96,0.04,0.8,97,959,Correct
4F4K_congruent,163,43,1,107,45.43,30.89,0.05,0.49,107,1195,Incorrect
4F4K_congruent,163,44,2,108,66.65,50.93,0.07,0.8,108,2856,Correct
4F4K_congruent,163,45,2,97,35.66,47.82,0.04,0.75,108,1367,Incorrect
4F4K_congruent,163,46,2,97,28.88,40.42,0.03,0.63,97,838,Correct
4F4K_congruent,163,47,2,97,27.46,38.64,0.03,0.61,97,900,Correct
4F4K_congruent,163,48,1,115,38.38,49.18,0.04,0.77,107,1145,Incorrect
4F4K_congruent,163,49,2,108,69.15,42.82,0.08,0.67,108,1713,Correct
4F4K_congruent,163,50,1,107,66.17,49.71,0.07,0.78,107,3432,Incorrect
4F4K_congruent,163,51,2,108,42.7,16.99,0.05,0.27,108,3155,Correct
4F4K_congruent,163,52,1,107,81.65,55.29,0.09,0.87,107,2905,Correct
4F4K_congruent,163,53,1,107,70.83,56.34,0.08,0.88,107,554,Correct
4F4K_congruent,163,54,1,107,34.41,10.55,0.04,0.17,115,1285,Incorrect
4F4K_congruent,163,55,2,97,53.61,67.93,0.06,1.07,108,829,Incorrect
4F4K_congruent,163,56,1,107,56.31,38.59,0.06,0.61,107,1373,Correct
4F4K_congruent,163,57,2,108,65.31,48.34,0.07,0.76,108,1379,Correct
4F4K_congruent,163,58,2,97,58.3,80.65,0.07,1.27,108,581,Incorrect
4F4K_congruent,163,59,2,108,69.43,53.74,0.08,0.84,97,1335,Incorrect
4F4K_congruent,163,60,1,115,63.91,88.37,0.07,1.39,107,829,Incorrect
4F4K_congruent,163,61,1,115,44.88,70.63,0.05,1.11,115,1237,Correct
4F4K_congruent,163,62,1,115,62.81,77.89,0.07,1.22,115,718,Correct
4F4K_congruent,163,63,1,107,42.63,20.1,0.05,0.32,107,2046,Correct
4F4K_congruent,163,64,1,107,40.62,19.8,0.05,0.31,107,672,Correct
4F4K_congruent,163,65,1,115,56.05,66.55,0.06,1.05,115,1004,Correct
4F4K_congruent,163,66,2,97,38.52,63.65,0.04,1.0,108,1823,Incorrect
4F4K_congruent,163,67,2,97,39.73,58.52,0.04,0.92,97,751,Correct
4F4K_congruent,163,68,2,108,41.23,16.5,0.05,0.26,97,1021,Incorrect
4F4K_congruent,163,69,1,107,44.15,24.87,0.05,0.39,107,3022,Correct
4F4K_congruent,163,70,2,97,16.34,39.14,0.02,0.61,97,973,Correct
4F4K_congruent,163,71,2,108,79.46,52.97,0.09,0.83,108,940,Correct
4F4K_congruent,163,72,2,97,32.48,45.32,0.04,0.71,97,841,Correct
4F4K_congruent,163,73,1,115,18.3,43.07,0.02,0.68,115,1400,Correct
